Progress,mean_int_reward,total timesteps,total_time,ep_rew_mean,num_episodes,value_loss,icm_loss,entropy_loss,policy_gradient_loss,total_loss
52.43%,0.0010607885,532480,1049.017505645752,7586.98792626,14578,0.03966579669136081,0.009414977865162655,0.8545648980885744,0.009126871324701599,0.05820764588122507
53.25%,0.0010747881,540672,1065.425321817398,7749.548033440002,14588,0.033900337430759465,0.008583053931215546,0.8607550100423396,0.004640519681194452,0.047123911043169465
54.07%,0.0015267724,548864,1081.433429479599,5319.088967,14614,0.04043647025150676,0.008947622464620508,0.8696246818639338,0.00615997968244694,0.055544072398574215
54.89%,0.0014340641,557056,1097.891297340393,3434.3772518,14636,0.044377700385302886,0.00914488098169386,0.8875980686396361,0.003799592158553252,0.05732217352555
55.71%,0.0013269929,565248,1114.4201827049255,3226.2069650600006,14661,0.04126577932111104,0.008607830346227275,0.8974951869808138,-0.00013359945283078272,0.04974001021450754
56.52%,0.0010810584,573440,1130.6783504486084,3804.1883574000003,14672,0.03974510909320088,0.008754445680096978,0.9075259651057422,-0.0023255243504617705,0.04617403042283609
57.34%,0.0009250431,581632,1147.0351362228394,4787.2574795400005,14680,0.03320599081616819,0.008083517242630478,0.9435542180202902,0.0003105940361307441,0.04160010209492941
58.16%,0.0008534084,589824,1163.2490344047546,5841.3570086,14688,0.03637363669799924,0.007193266103240603,0.9644113834947348,0.0028337172035065397,0.04640062000474639
58.98%,0.0008113415,598016,1179.3496367931366,6647.758968419999,14697,0.034825384032342296,0.007020692541118478,0.9693727320991457,0.005108370971575083,0.04695444754503586
59.8%,0.0008898142,606208,1195.543044090271,7762.9044108200005,14706,0.03622363082281481,0.0072500808622862675,0.9495321492664516,0.005510811705959113,0.04898452339106019
60.62%,0.0009109412,614400,1211.8200652599335,8461.4003437,14717,0.03849787397721229,0.007587846674141474,0.9232133739627898,0.0061471293379769445,0.05223284998933071
61.44%,0.0009156759,622592,1227.8628706932068,8025.537976200001,14728,0.05053163299071457,0.007754849089906202,0.9006689278408885,0.005362413286269139,0.06364889536688992
62.26%,0.0008914069,630784,1244.2324740886688,7625.475932919999,14738,0.03960963377794542,0.008053775404187035,0.9036355895921588,0.004035781008098814,0.05169919019023127
63.08%,0.0009794108,638976,1260.0942084789276,7466.37125022,14748,0.04075493388784253,0.008194569915212923,0.9078422391787171,0.0069642649932566995,0.055913768796312144
63.9%,0.0009610166,647168,1276.050552368164,7152.61746898,14759,0.03886609860928729,0.008130012540641473,0.9297867479734123,0.007151358499156431,0.05414746964908519
64.72%,0.0009473131,655360,1292.0086846351624,7231.06155228,14769,0.045364542615243406,0.007458273867450771,0.9309551197104156,0.005350890234797426,0.0581737067174916
65.54%,0.0009688214,663552,1308.1302580833435,7371.9270854999995,14779,0.04153583739816895,0.007968318950406682,0.9255659616552293,0.0060718743589552645,0.0555760307075309
66.36%,0.0008946935,671744,1324.3335144519806,7756.52683676,14788,0.03989490134181324,0.00783528559950355,0.9258172336034477,0.0056701681954545845,0.05340035513677137
67.17%,0.0007721922,679936,1340.7048156261444,8090.757373880001,14796,0.03836592928114442,0.007630343157507014,0.9161819787696004,0.006638275096897903,0.05263454753554934
67.99%,0.0007481308,688128,1357.3140482902527,8040.03675558,14804,0.03650266478116464,0.00781139136524871,0.9086740917526186,0.004284288997060268,0.04859834514347362
68.81%,0.0006949793,696320,1373.2976949214935,8427.8941352,14813,0.03621660393373531,0.00807316980062751,0.8998955314978957,0.006952913005206956,0.05124268673956979
69.63%,0.0007498769,704512,1389.4897570610046,8648.370444,14821,0.03876059650403931,0.007941261322412175,0.8920078945346177,0.005913698752345242,0.05261555657879673
70.45%,0.0008141074,712704,1405.2914836406708,8967.755625700001,14829,0.032828774593917844,0.008401024574777694,0.8699564753100276,0.0031562703361070906,0.04438606950480263
