Progress,mean_int_reward,total timesteps,total_time,ep_rew_mean,num_episodes,value_loss,icm_loss,entropy_loss,policy_gradient_loss,total_loss
22.12%,0.002859047,229376,457.43637466430664,3920.8483457999996,11714,0.12783449285198004,0.019314922734338325,0.5074569712858648,0.001964512119828147,0.14911392770614648
22.94%,0.0023366023,237568,473.89709186553955,4499.157229840001,11727,0.11242005714084372,0.01800323984498391,0.5416939201299101,0.002494827778687568,0.1329181247645152
23.76%,0.0021748053,245760,490.3938698768616,5096.7404417200005,11739,0.10291227508132579,0.01695494552477612,0.5764200145378708,0.004341473033568198,0.1242086936396701
24.58%,0.0018601136,253952,507.05507922172546,5922.351747739999,11748,0.09158803256577812,0.015629370491660667,0.6106688741594553,0.007300564282337217,0.11451796733977601
25.4%,0.0023650167,262144,523.5914831161499,4302.421021959999,11780,0.07543318317038938,0.014149693676517926,0.6132503717206419,0.008685657229981145,0.09826853407688844
26.21%,0.0021058737,270336,539.7723712921143,1980.78317638,11815,0.10463761482387782,0.014768644975993084,0.6156519209034741,0.006994242715379827,0.12640050251525073
27.03%,0.0022158464,278528,556.5830361843109,2820.14700068,11832,0.08952078137226635,0.014250813519174699,0.6406360996887088,0.003912574393104119,0.10768416928454516
27.85%,0.0018102759,286720,572.8507299423218,3635.9720648599996,11841,0.06323353971893084,0.014084267500584247,0.672577965632081,0.002283975004927975,0.07960178222444307
28.67%,0.0017585763,294912,589.7724494934082,4888.19010094,11851,0.057034367020241915,0.012972833562889719,0.6772090166807174,0.006501302113921009,0.07650850269705264
29.49%,0.0016485665,303104,606.6116652488708,6050.938519679999,11860,0.062194624956919145,0.012547336781790364,0.6829424743540585,0.00604614783693139,0.08078810957564089
30.31%,0.0015473488,311296,623.166671037674,6894.83193492,11870,0.05299122825899758,0.012509314413182437,0.6886555070057512,0.005059026843786672,0.07055956951596669
31.13%,0.0015811653,319488,639.2690253257751,7583.85614408,11880,0.055543491573916984,0.012639757304714293,0.6908247696235776,0.0072616742454395256,0.0754449231240708
31.95%,0.0015224127,327680,655.5441544055939,7937.818771499999,11890,0.05144728401655811,0.012018543597514508,0.7003680462017655,0.0067554804570487195,0.07022130807112134
32.77%,0.0014794183,335872,671.6274125576019,8035.840626199999,11899,0.05281931067202095,0.01210123697455856,0.7048803763464093,0.006406724386680632,0.07132727203326014
33.59%,0.0014289907,344064,687.789745092392,7850.01563426,11908,0.04696625193082582,0.011730938230539324,0.7090961156412959,0.005494220945654933,0.06419141110702008
34.41%,0.0014320788,352256,704.0668618679047,7998.07598324,11917,0.04361238823348686,0.011676849698051227,0.7238469192758202,0.005380638536328626,0.060669876467866715
35.23%,0.0013423353,360448,720.5244736671448,8382.32307592,11925,0.040560217808342715,0.011515887389396084,0.7291662762872875,0.01002629511453155,0.062102400312270344
36.04%,0.0013383666,368640,736.9799652099609,8349.06988758,11935,0.04141710577150661,0.011309216714289505,0.7391292081214488,0.004521357455983631,0.05724767994177975
36.86%,0.0012798571,376832,753.3944056034088,8180.641376979999,11945,0.04791275285087977,0.011219809015165083,0.7438796828500926,0.00787858148946205,0.06701114335550691
37.68%,0.001325587,385024,769.9520432949066,8212.64754786,11955,0.04118185431293568,0.011057704199265573,0.7425282435491681,0.006362297422185767,0.05860185593438703
38.5%,0.0012813026,393216,786.8596329689026,7814.626553420001,11966,0.044689184673370616,0.011447889806004242,0.7472163880243897,0.004812266822874705,0.06094934130224956
39.32%,0.0014105852,401408,803.2229750156403,7256.777588,11977,0.04169310514917015,0.010829309135806398,0.7557739853858948,0.005482343788047487,0.058004758073024035
40.14%,0.0011620555,409600,819.6373965740204,7465.260105520001,11985,0.03832670097945083,0.010924615065232502,0.7601851569488645,0.004539335702199876,0.053790651746883224
40.96%,0.0012339701,417792,835.9392137527466,7411.19160746,11997,0.036600266845289296,0.010579306760701002,0.7640396009199322,0.006948616406887781,0.05412819001287809
41.78%,0.0011600986,425984,852.3346605300903,7459.08050882,12006,0.05190044256560213,0.0108626073510095,0.770033595431596,0.0072303351271892965,0.06999338504380093
42.6%,0.0013190323,434176,868.7028975486755,7430.077071939999,12017,0.036035213195918916,0.010408656744039036,0.7847437936812639,0.006656517948048347,0.05310038788800629
43.42%,0.0013982185,442368,885.1893374919891,7447.33006686,12028,0.04323466956902848,0.010222843088558874,0.7897934339009225,0.005013222594523544,0.0584707352521109
44.24%,0.0016717179,450560,901.6505053043365,6183.0133299399995,12047,0.04142154185219624,0.009978464176674607,0.7688206026330591,0.005477943587860842,0.05687794961673169
45.06%,0.0012827548,458752,918.0328845977783,5688.533623359999,12059,0.04777716999196855,0.011157685553916963,0.77995431330055,0.0032401303642676333,0.062174985910153135
45.88%,0.0012708415,466944,934.2089464664459,6037.378257660001,12068,0.03612133260558039,0.009838061738264514,0.8135718021541833,0.0019104785681636639,0.047869872912008574
46.69%,0.0011596634,475136,950.8162379264832,6245.441283980001,12077,0.037760202892968664,0.009588101641566028,0.8350859121419489,0.004727889375429044,0.05207619390996373
47.51%,0.0011148565,483328,968.2441024780273,6930.294973020001,12088,0.03329539610931533,0.009475630029919557,0.8221886279061437,0.0030627102262961304,0.04583373636553102
48.33%,0.0011706283,491520,984.5787727832794,7427.735835,12100,0.042337290099294475,0.00964100325545587,0.8132043234072626,0.013293727941940748,0.0652720212966911
49.15%,0.0011107625,499712,1000.9114458560944,7208.510799500001,12112,0.04216253460908774,0.00955435295290954,0.8337886957451701,0.006306852754267433,0.05802374031626471
49.97%,0.0011044363,507904,1017.2077231407166,7331.732934519999,12120,0.04358740810671406,0.009157405987934908,0.8405960259959102,0.00399053749118661,0.05673535158583558
50.79%,0.0009557523,516096,1033.6829051971436,7562.45158278,12128,0.03634235632107448,0.009250182768300873,0.8422908550128341,0.003491664147183731,0.04908420323655908
51.61%,0.0010965696,524288,1049.9163448810577,7163.651013899999,12141,0.03624463284104422,0.009104061083417037,0.8260027773678302,0.004099364480580138,0.04944805840504139
52.43%,0.0019956639,532480,1066.352032661438,6105.45496354,12161,0.049337143062348335,0.009712013299940736,0.8310209241695702,0.005425111211636697,0.06447426757392576
53.25%,0.0010146144,540672,1082.5807337760925,6052.92480522,12171,0.04049129599698063,0.009587805300179752,0.8660755928605794,0.005738902895344421,0.0558180041925048
54.07%,0.0010183486,548864,1098.9594435691833,5647.499343999999,12182,0.03656521546549811,0.008492230964111513,0.8769248492084444,0.006017134718502513,0.05107458114811214
54.89%,0.0009078535,557056,1115.8775799274445,6349.274835099999,12191,0.044491630154152514,0.008654630390083184,0.8717939575202763,0.0035056521179391217,0.05665191266217483
55.71%,0.0009685189,565248,1133.0571966171265,6992.18648776,12202,0.0403079617702133,0.008364818056361401,0.8790657853707671,0.003011417409762648,0.05168419723633735
56.52%,0.0008657843,573440,1149.547678232193,7547.997923559999,12210,0.04143976239229232,0.008373200548521708,0.9210041199810803,0.0020740169061116516,0.05188697984692568
57.34%,0.000849529,581632,1166.0494248867035,7905.435880999999,12218,0.034235192381424896,0.0074075312582863265,0.9531690842472017,0.004175695020511875,0.0458184186602231
58.16%,0.0007646747,589824,1182.878072977066,8129.96458906,12226,0.035299127111602505,0.007309191576132435,0.9558120909146964,0.005432650327201511,0.04804096901493645
58.98%,0.0009352556,598016,1199.166612148285,8323.890112640001,12235,0.03632975186940257,0.007441747029952239,0.9670171946287155,0.004915294627848883,0.04868679352720369
59.8%,0.0007102576,606208,1215.7692070007324,8507.917377560001,12244,0.03762062708715348,0.007040059177961666,0.9656347460113466,0.00875374542219468,0.053414431687309825
60.62%,0.0006437489,614400,1232.7098259925842,8965.65293382,12252,0.039120180053851074,0.006962294909317279,0.9534608609974384,0.004010658993417191,0.050093133956585545
61.44%,0.0006294655,622592,1249.3663713932037,9152.667753059999,12260,0.03737966533344661,0.007381312412690022,0.9556860354728997,0.00475040910842525,0.04951138685456188
62.26%,0.0006433075,630784,1265.7851748466492,9208.4956884,12269,0.038131559067323906,0.007178204294541501,0.9580992504954338,0.005616829328030008,0.05092659268989541
63.08%,0.000628735,638976,1281.6817820072174,9247.10700744,12278,0.0404698844217819,0.00710012086583447,0.9611515856347979,0.0034785544692723844,0.05104855975688875
63.9%,0.0007117266,647168,1297.9760928153992,9042.463095899999,12287,0.03819848824316523,0.007116190018132329,0.970657739136368,0.006510685552085113,0.05182536381338267
64.72%,0.0006301147,655360,1314.33691239357,9049.79800446,12295,0.036172016627051565,0.006979227290503332,0.9885482336394489,0.003425188431674507,0.0465764323492294
65.54%,0.0007050519,663552,1330.636427640915,8872.477196560001,12304,0.03824130104080723,0.006468090651287639,1.0066483744420112,0.0039231984387953596,0.04863259013089023
66.36%,0.0006393914,671744,1347.2314207553864,8769.8031995,12312,0.0399892401038187,0.006482276340648241,0.9981148835737258,0.002946339982240608,0.049417856426707554
67.17%,0.0005944193,679936,1363.3795492649078,8585.08202032,12322,0.03661423961214041,0.006751911807805299,0.975333652459085,0.005152501595385906,0.04851865301533161
67.99%,0.0006285764,688128,1379.8536126613617,8415.797778519998,12331,0.04455417093085998,0.006913493137835758,0.9602561856620013,0.005497349003056392,0.05696501307175213
68.81%,0.000911815,696320,1395.9274532794952,7878.358267240002,12343,0.043091573028368656,0.007196143268265587,0.9561837264336646,0.0044857452153633645,0.05477346151199761
69.63%,0.0006846365,704512,1412.0549550056458,7997.33198374,12351,0.046000578905204745,0.007231085907915258,0.9637337327003479,0.0029988141176146,0.05623047893073461
70.45%,0.0007337168,712704,1428.3800992965698,7817.564998280002,12361,0.03725486060179719,0.007125204465592105,0.9593850145116448,0.0034066101116818973,0.04778667517907119
71.27%,0.0006113065,720896,1444.6780984401703,7690.68126422,12371,0.04537555945366876,0.007069739206963277,0.9631905203685165,0.0025950361899091698,0.0550403348505412
72.09%,0.0006201104,729088,1461.0773422718048,7767.90371056,12380,0.04570995369258526,0.00709976280304545,0.9572549548000098,0.004600921198550802,0.05741063769418151
72.91%,0.0006284268,737280,1477.4343795776367,8163.048079359999,12390,0.0417976854247172,0.007347057511651656,0.9302789791487157,0.0024704847824650487,0.05161522771883391
73.73%,0.0006598238,745472,1494.4069719314575,7775.5876829399995,12401,0.04288821536683827,0.0077133969291026,0.905064772348851,0.004339796641219128,0.05494140893716
74.55%,0.0006483521,753664,1510.4863348007202,7878.037156899999,12410,0.045181365265807474,0.00786184893695463,0.923017593473196,0.0040838380124960825,0.05712705221525819
75.37%,0.0005748883,761856,1526.88361287117,8189.68843936,12418,0.0411687260139388,0.007464819500455633,0.9566322670318186,0.0040578418096914,0.05269138732408583
76.19%,0.0005851513,770048,1543.526118516922,7913.33540124,12428,0.040181182887135944,0.006999690712837037,0.9918461953289807,0.004400325527609573,0.05158119912758256
77.0%,0.0005526091,778240,1560.0803763866425,8120.48849726,12436,0.04320321382997463,0.006529543287615525,1.0152724076993764,0.005242856541157158,0.05497561365874731
77.82%,0.0005754995,786432,1576.5448763370514,8287.7041597,12446,0.03875114351646971,0.006247746708868363,1.0070549525786192,0.001989856406415907,0.04698874663175398
78.64%,0.0006898348,794624,1593.4246163368225,8544.437396300002,12455,0.046317543966142696,0.006635761848883703,0.9901626892387867,0.0038580305493872468,0.05681133636441364
79.46%,0.0006311368,802816,1612.2732269763947,8584.578287639999,12464,0.03765630397169843,0.006821091103120125,1.0032645185943694,0.002012407308616896,0.04648980238343546
80.28%,0.000590587,811008,1629.8287580013275,8399.11623158,12473,0.041979293804615736,0.006605216491880128,1.008950439840555,0.0035273557250109513,0.05211186602150682
81.1%,0.0006007079,819200,1646.0828659534454,8402.2409047,12483,0.041975350199709285,0.00647567487503693,1.0030814186204224,0.005161531189580806,0.05361255626432702
81.92%,0.000651499,827392,1662.290230512619,8229.432854339999,12493,0.045309741228766146,0.006713321572897257,0.9907151747494936,0.0040725314371286,0.056095594238792
82.74%,0.0006151264,835584,1678.6126594543457,8010.01629158,12502,0.049409495154668547,0.006737609245101339,0.9850365705788136,0.0030816673355853414,0.059228771735355235
83.56%,0.0005697782,843776,1695.5413963794708,8255.839331839998,12511,0.041384175654184216,0.006813357226383232,0.994975695759058,0.002157746168065052,0.050355279048632504
84.38%,0.0005458952,851968,1711.9108657836914,8440.90083996,12519,0.04462222224592551,0.00668825783432112,0.994621563795954,0.0008296182954415935,0.052140098375688226
85.2%,0.0006131749,860160,1728.2880656719208,8270.74927664,12528,0.041623897803879116,0.00685488096314657,0.9966149243526161,0.0021900549017002746,0.05066883366872597
86.02%,0.0005589628,868352,1744.686026096344,8594.5067403,12536,0.05047248677751668,0.006658629080811806,0.9870643497444689,0.005881072204220029,0.06301218806254852
86.84%,0.0005116087,876544,1760.5982983112335,8891.60637688,12544,0.03994742692289037,0.006821576991933398,0.9719080172479153,0.0028290323371166623,0.04959803625194044
87.65%,0.0004918907,884736,1776.4350135326385,9096.85267038,12552,0.041891781345475464,0.007105540370866947,0.9642040023580194,0.004696422234638772,0.053693743950981185
88.47%,0.0004543861,892928,1793.2212915420532,9097.352440280001,12560,0.03797805576064093,0.007026105341356015,0.9628932162187993,0.005293228356257691,0.05029738945825464
89.29%,0.0005682413,901120,1809.7041063308716,8913.01834744,12569,0.04157914535962846,0.0070715088182623734,0.9525180458091199,0.0038160372532034465,0.05246669143109428
90.11%,0.0005691351,909312,1826.257836341858,8898.57183976,12578,0.04367444797053395,0.007256042895460268,0.9419096938334406,0.0027346649235017143,0.05366515578949593
90.93%,0.0006744885,917504,1843.2002174854279,8473.577556260001,12589,0.043291348184584424,0.007406093375902856,0.9421035142615437,0.0018842337412708187,0.0525816753017581
91.75%,0.0006304937,925696,1859.730548620224,8272.365663560002,12598,0.050675920400590255,0.007352546303445706,0.9467395342886448,0.003473002210232117,0.06150146891426809
92.57%,0.0004872832,933888,1876.3385698795319,8271.9892465,12606,0.03824767038895516,0.0075345134438975945,0.9419582129456103,0.0021716963105004204,0.04795388014335318
93.39%,0.0004619849,942080,1892.8867065906525,8456.29793572,12616,0.03814769653977237,0.007409943485617987,0.9403137209825218,0.00445092400797416,0.050008564033364525
94.21%,0.0005222076,950272,1909.5629560947418,8298.0009909,12625,0.051504832300634004,0.007191701503870718,0.9433775281533598,0.002497182406347557,0.061193716210852275
95.03%,0.0005043605,958464,1926.0928802490234,8363.2781406,12635,0.04294668511793134,0.007391624713454803,0.9343066954053938,0.005080860581212071,0.05541917041259821
95.85%,0.0005421184,966656,1942.5114285945892,8233.97502686,12645,0.04142983910187468,0.007510210515101789,0.9156843545846641,0.0020147462217299877,0.050954795838706456
96.67%,0.0005204419,974848,1959.024674654007,8221.05822868,12653,0.045774667642899655,0.007998296872028732,0.9228659718297422,0.0010483551474966754,0.05482131966242506
97.48%,0.0004632619,983040,1975.262279510498,8201.967954579999,12662,0.03933892825716612,0.007630360596522223,0.9381434029899538,0.0024911831192821325,0.049460471972970474
98.3%,0.0005718497,991232,1992.027752161026,8047.809254660001,12671,0.04782675859587471,0.007395369441292132,0.9262028549797833,0.002848012108746599,0.058070140145913426
99.12%,0.0004965101,999424,2008.7356522083282,8191.796899239999,12680,0.05131981190697843,0.007796387809867156,0.9339305831119418,0.0030949626770144056,0.06221116239385999
99.94%,0.0004837417,1007616,2025.3406207561493,8492.94740156,12688,0.045869755706826255,0.007386021535967302,0.9632073327898979,0.0028624927633047912,0.05611827000609835
