Progress,mean_int_reward,total timesteps,total_time,ep_rew_mean,num_episodes,value_loss,icm_loss,entropy_loss,policy_gradient_loss,total_loss
16.38%,0.0095328769,172032,342.13345527648926,417.96647314,12556,0.3554663443414029,0.041856259520864116,0.17277276813983916,-0.0017493883261131267,0.3955732155361539
17.2%,0.0091442973,180224,358.5954475402832,414.94476643999997,12719,0.37709531106520444,0.03603938026062679,0.22856608564034103,-0.002451553120348165,0.4106831382054831
18.02%,0.0087630291,188416,375.6388144493103,506.53547797999994,12855,0.3409341259510256,0.03259575378906447,0.27619520872831343,-0.0002871066152509479,0.3732427731248392
18.84%,0.007413164,196608,392.32197189331055,660.72744574,12971,0.34455900884931906,0.03027791115528089,0.3163205530494452,0.0007155904036116649,0.37555251040821164
19.66%,0.0061844185,204800,408.9433584213257,743.8948296799999,13074,0.3083176706917584,0.02727601282822434,0.3548379768617451,0.0008126648140420516,0.33640634833402483
20.48%,0.0052504762,212992,425.672381401062,1069.34028682,13149,0.3219415974104777,0.025087370186520276,0.3990976473782212,-0.0030158463943775653,0.3440131212026204
21.3%,0.0045822922,221184,442.0578713417053,1276.5700461799997,13210,0.2726351793098729,0.022499258981406457,0.4539798284415156,-0.00048108630233894607,0.2946533519889404
22.12%,0.004431055,229376,458.9517071247101,1452.3247109799997,13261,0.2473139128065668,0.020020172547810945,0.5048063557129353,0.0012244335737034242,0.26855851892808114
22.94%,0.0034921529,237568,475.5144703388214,2007.9463448400002,13289,0.2310728900192771,0.017826756349677453,0.5515909675974399,0.000748208932602049,0.24964785530155664
23.76%,0.0033280307,245760,491.5845069885254,2843.22316804,13309,0.1843722567864461,0.016779032288832242,0.6063180918805301,0.002509241531172549,0.20366053060645087
24.58%,0.0031148621,253952,507.8754460811615,3480.0714219000006,13328,0.15196928641817067,0.014786004006964504,0.6555080445483327,0.003379255714065657,0.17013454613920082
25.4%,0.0024690555,262144,524.0703790187836,4449.8708362200005,13336,0.1500456655761809,0.013628482093190541,0.702196562383324,0.006237869174964807,0.16991201684433627
26.21%,0.0024905578,270336,540.4661633968353,5271.363525459999,13347,0.08613333593602875,0.012024168604330043,0.7432205287739635,0.0044035928013462945,0.10256109734170508
27.03%,0.0023943207,278528,557.7341675758362,5904.80663646,13358,0.09731310821516673,0.0114102397536044,0.7732595482841134,0.0055921051148307135,0.11431545308360183
27.85%,0.0024960747,286720,574.2110629081726,6282.8461614399985,13374,0.07920472391851945,0.010448456542144413,0.8020041440613568,0.003932718174305626,0.0935858986349695
28.67%,0.0022741898,294912,590.4003131389618,6622.9076046,13383,0.10157157391950022,0.010445063040606328,0.8335922334343195,0.00637048888254311,0.11838712584264965
29.49%,0.0021098389,303104,606.6204824447632,6924.734192519999,13391,0.0642441237505409,0.009641065007599536,0.8550145324319601,0.007768024289124109,0.08165321304726454
30.31%,0.0021866429,311296,622.6825041770935,7109.894820679999,13402,0.061162220752521534,0.009113240111764754,0.8868989496491849,0.0060593414614927826,0.07633480232577908
31.13%,0.0023951159,319488,638.9874539375305,6802.316175600001,13414,0.06848776847164117,0.008435530402130098,0.906699153687805,0.006530800053367217,0.08345409892713848
31.95%,0.0023303171,327680,655.3694865703583,6966.681075279999,13427,0.07126582437304023,0.008481653219860164,0.9317560415714979,0.0037424658378848396,0.08348994343078524
32.77%,0.0020134053,335872,671.9064314365387,7246.345993020001,13436,0.06604829017742304,0.008089632438714033,0.9471518578007817,0.008011943655242349,0.08214986627137942
33.59%,0.0019864068,344064,687.858006477356,7091.0874329200005,13446,0.052054192178366064,0.007718686417865684,0.9451348179019987,0.010518633445121599,0.07029151204135335
34.41%,0.002068062,352256,704.6145288944244,7120.098528940001,13456,0.05223756765226426,0.007979250745120226,0.92848318843171,0.006776298506745974,0.06699311690413046
35.23%,0.0020471234,360448,720.9518015384674,6988.12473048,13471,0.05278728030043567,0.008065039373832406,0.9419446000829339,0.006152147591004046,0.06700446726527212
36.04%,0.0019688032,368640,737.3248808383942,6699.091036299999,13482,0.05202283474900469,0.0077760733925970275,0.9415805418975651,0.009146749550653623,0.06894565769225533
36.86%,0.0015956149,376832,754.2741820812225,6742.929168060001,13491,0.042245992009884506,0.008242083431832725,0.9505241285078228,0.010916523786203008,0.06140459922792023
37.68%,0.0013699151,385024,771.1522397994995,7300.55582494,13499,0.04375817904810901,0.007528333166555967,0.9482074547559023,0.004003860909704741,0.05529037312436972
38.5%,0.001398127,393216,787.5006153583527,7197.224775600001,13511,0.0424098854973181,0.007615016803720209,0.9312875233590603,0.004203274310672124,0.05422817661171044
39.32%,0.0013083171,401408,803.7791521549225,7817.6696874399995,13519,0.05149501982314177,0.008080060827705893,0.9341061593033373,0.01091958062762233,0.07049466127847
40.14%,0.0013900843,409600,819.8074088096619,7998.26057054,13528,0.03943627455760179,0.007786631340786698,0.9320624137297273,0.005356725534575518,0.052579631432964
40.96%,0.0014590653,417792,835.8885762691498,7808.37164916,13539,0.04059638549247211,0.008089390932582319,0.9424639027565718,0.006918113149156277,0.055603889574210696
41.78%,0.0017924675,425984,852.0130524635315,6855.07296294,13555,0.04656633821532523,0.00784632570866961,0.9357117926701903,0.011385982049778118,0.06579864597377295
42.6%,0.0014163327,434176,868.4193291664124,6028.79014872,13569,0.05325886650389293,0.008094480590443709,0.94113031309098,0.011650033475557795,0.07300338056989444
43.42%,0.0015765569,442368,884.847633600235,4889.48255936,13588,0.04497679571904882,0.007471802846703212,0.9672676921822131,0.007360430337578232,0.059809028903330265
44.24%,0.0016079484,450560,901.2399065494537,4722.962639879999,13604,0.045253999165288404,0.007320545682705415,0.973881212528795,0.007033980130034886,0.05960852497802871
45.06%,0.001796046,458752,918.2322752475739,4008.00985748,13626,0.038778150548751,0.007524488360104442,0.9936819734983147,0.005766916301800545,0.052069555210655996
45.88%,0.0012133574,466944,934.8745164871216,4552.86426782,13637,0.037418450623954415,0.00699739954634424,1.0082367200404405,0.005796846944347551,0.05021269711464621
46.69%,0.0010400078,475136,951.492794752121,5086.3107281,13645,0.04423584932628728,0.006652911184937693,1.0160183906555176,0.0067510963270843004,0.05763985683830928
47.51%,0.0009115809,483328,967.828394651413,6044.2904814600015,13654,0.03490000290007629,0.006588717415797874,1.0136550337076187,0.007860972459526156,0.04934969277540032
48.33%,0.0009123459,491520,983.9469883441925,6857.72353562,13664,0.04002553433410867,0.006537401650348329,1.0066692369058727,0.0070530886760685405,0.05361602466052554
49.15%,0.0014154576,499712,1000.3601031303406,6736.494806879999,13683,0.040856993691249954,0.0065950830279689395,0.9896402617916464,0.00760435607918281,0.05505643279840171
49.97%,0.0010235692,507904,1016.9426152706146,6385.09991638,13695,0.03594094802865584,0.007396677528959117,0.9852678557857871,0.008914477610757879,0.05225210316837283
50.79%,0.0009429904,516096,1033.5715818405151,5567.00000692,13706,0.04241940225374492,0.006902578678636928,1.0026475550141185,0.006605669475008622,0.05592765040739047
51.61%,0.0009362547,524288,1050.2830278873444,5650.18095358,13719,0.032637525437166914,0.006686256605462404,1.0095664927735926,0.01013693240412656,0.049460714446755885
52.43%,0.0014626092,532480,1066.7416310310364,3857.5685817599997,13752,0.04368604450392013,0.006602530764030235,1.024847672507167,0.0075084465650953735,0.057797021833045734
53.25%,0.0011327171,540672,1083.69624376297,3103.33761484,13769,0.04892828998272307,0.006830619229731383,1.0520616488531231,0.03288118607897906,0.0886400952914335
54.07%,0.0010299142,548864,1100.4425249099731,3735.9432215399993,13779,0.03764143508669804,0.006207162409737066,1.0735465301200748,0.0040933736394610665,0.04794197113589617
54.89%,0.0009644712,557056,1116.6430115699768,5008.53148572,13788,0.03755675799648088,0.005715594496541599,1.075419780984521,0.0056046565028483476,0.04887700899587083
55.71%,0.0009985867,565248,1133.3402662277222,6082.152153860001,13796,0.031528144749700004,0.0058997941112465925,1.0665086096152663,0.006883383667018864,0.044311322527965456
56.52%,0.0011817513,573440,1150.066329240799,6769.714237759999,13810,0.03498083803715417,0.006070094959977723,1.0485208077356218,0.008236295665039365,0.049287228662171265
57.34%,0.0011239967,581632,1166.7265112400055,7259.101464719999,13819,0.03678733729266241,0.0065294922662360476,1.0519417541101574,0.005638888452489415,0.048955718011387886
58.16%,0.0009142874,589824,1183.1425654888153,7750.86828694,13827,0.02635316550331481,0.006173782698169816,1.0713455092161894,0.0067511454716743125,0.039278093673158945
58.98%,0.0008787263,598016,1199.5592589378357,7823.562234000001,13835,0.031679807333921416,0.0058867355319307535,1.0643464140594006,0.005122886985771579,0.04268942985162375
59.8%,0.0008725604,606208,1216.107789516449,7573.9126004,13845,0.03498936673836397,0.0059318044752217245,1.043683834373951,0.0070412186980009835,0.047962389911586675
60.62%,0.0009880753,614400,1232.2351744174957,7951.110214219999,13857,0.03938034377933945,0.006365483716399467,1.0103642931208014,0.00523939030521294,0.05098521780095185
61.44%,0.0010949582,622592,1248.4392204284668,8004.418745619999,13867,0.04387785339163201,0.006710591025876056,0.9734983647242188,0.006680143604745628,0.057268588022253694
62.26%,0.0010157207,630784,1264.9704675674438,7886.14873902,13877,0.036054306359847035,0.007227252917073201,0.9615001819096506,0.006386207014191972,0.049667766291112206
63.08%,0.0011247378,638976,1281.0496697425842,7469.5022044,13887,0.03944037628407386,0.0074617291684262455,0.9670838483609259,0.005683241675630285,0.052585347128130386
63.9%,0.0011082473,647168,1297.5922923088074,7015.710506840001,13900,0.03563785056294364,0.007294518934941152,0.9634619514457882,0.007426549200474995,0.050358918698359775
64.72%,0.0008306566,655360,1314.1166009902954,7351.15157732,13909,0.04827464968484492,0.007234567626437638,0.949994117114693,0.005683305150556807,0.06119252246183937
65.54%,0.0008596708,663552,1330.375104188919,7163.900181540001,13919,0.036997165417051295,0.007365029836910253,0.9492860787548125,0.00673371756166051,0.051095912815622056
66.36%,0.0008245597,671744,1346.8237926959991,7513.239988899999,13929,0.04330828583670154,0.00731981066383014,0.9490296146832407,0.004432313348008155,0.05506040984853984
67.17%,0.0009289705,679936,1363.500304698944,7182.629114020001,13941,0.04064299996789487,0.007607263299723855,0.9547630534507334,0.005612325856504482,0.05386258912412321
67.99%,0.0007733702,688128,1380.0570137500763,7745.89754024,13950,0.04745764542676625,0.007480035677872365,0.9896195387467742,0.005147031080557855,0.060084712185196475
68.81%,0.0006957295,696320,1396.0368835926056,7831.620751040001,13958,0.03757434421513608,0.006555121194469393,0.997800522018224,0.005543041661182868,0.04967250707078834
69.63%,0.0006602722,704512,1412.9331707954407,8070.24159444,13966,0.03328441319540616,0.006670396082699881,1.0094942533876747,0.006784741722541085,0.046739551000647125
70.45%,0.0006288056,712704,1429.2787871360779,8382.5896436,13974,0.03450778736291795,0.006326402529521147,1.0174277121201158,0.006012657748465633,0.04684684764090473
71.27%,0.0006509414,720896,1445.5739171504974,8601.91932442,13982,0.037603769004499556,0.0063981197046814485,1.004081826703623,0.00403835989653531,0.048040248605716304
72.09%,0.0006991605,729088,1462.2939751148224,9057.43691158,13991,0.03698363597482057,0.00647812909046479,1.011235437169671,0.005285112221630617,0.04874687728691598
72.91%,0.0006365062,737280,1478.689377784729,9072.96843638,13999,0.03742574366442568,0.006621629130859219,1.0079925447702407,0.005495530358593523,0.04954290315387842
73.73%,0.000764128,745472,1495.6033999919891,8828.27739864,14011,0.035557704531129275,0.00652955594996456,1.0036514449864626,0.00549849616446306,0.0475857566455569
74.55%,0.0007432796,753664,1511.9023785591125,8644.48859108,14020,0.046908319113936156,0.006751811084723158,1.0115353567525744,0.004750606971506286,0.05841073717016561
75.37%,0.00072206,761856,1528.146570444107,8519.061584340001,14028,0.03851820626073277,0.006493721129118057,1.0176702853292228,0.0031977506563955925,0.048209678046246415
76.19%,0.0007052266,770048,1544.612396478653,8441.181460520002,14036,0.03661008908261465,0.006348988718309556,1.0412894137203694,0.0031473654628642483,0.04610644326378845
77.0%,0.000712592,778240,1561.1279768943787,8492.63532212,14046,0.03538919459660974,0.005812114081345498,1.0460836477577686,0.0036804590948365133,0.04488176777279175
77.82%,0.0006734814,786432,1577.6990933418274,8508.15935194,14054,0.044225614048264104,0.006201280045570456,1.0315261943265797,0.0031537642182232323,0.053580658312057806
78.64%,0.0006975951,794624,1594.470302581787,8436.83965216,14063,0.03858790438739561,0.006253541443402355,1.013736603036523,0.0038913653351444295,0.04873281116594239
79.46%,0.0006272154,802816,1610.6827719211578,8563.44784714,14073,0.040168962037932944,0.006408941107474675,1.0178017066791654,0.0023921213143516403,0.04897002445975925
80.28%,0.0007971643,811008,1627.107937335968,8291.790071000001,14083,0.04738902921189947,0.006277637799939839,1.0223955173045396,0.004214912986614203,0.05788157999845352
81.1%,0.0007250329,819200,1643.6689689159393,8303.58466298,14092,0.04225061282686511,0.006571198763958818,1.0192864675074815,0.005488803616799835,0.05431061520762377
81.92%,0.0006475592,827392,1660.4253060817719,8287.532381739999,14101,0.04225721350912863,0.006742553156982467,1.022467439994216,0.008615890921857215,0.057615657587968314
82.74%,0.0007046411,835584,1676.8458976745605,8082.42739294,14112,0.04253455610960373,0.006257355031266343,1.016384170949459,0.003350390975757629,0.0521423021166277
83.56%,0.0006987382,843776,1693.2605786323547,7729.88837668,14122,0.04581374345639233,0.006822607798676472,0.9974245025776327,0.005350335899978192,0.057986687155047
84.38%,0.0007134593,851968,1709.5384440422058,7827.07850322,14131,0.04224722725384709,0.006711446549888933,0.9956467029638588,0.008497161431505086,0.057455835235241115
85.2%,0.0006183385,860160,1726.1160867214203,7937.368767340001,14139,0.037284767700202795,0.006580348394527391,1.0039318100083618,0.003100288320072293,0.04696540441480247
86.02%,0.0005355866,868352,1742.1961958408356,8171.193719120001,14147,0.03453434055822981,0.006640829012394533,1.010972993262112,0.003908216259869525,0.04508338583049387
86.84%,0.0004665909,876544,1758.80459690094,8172.186736760001,14155,0.037977903476758,0.006558805988788663,1.0055626725777984,0.004561909852160015,0.049098619317706683
87.65%,0.0005578086,884736,1775.1988642215729,8656.07940554,14163,0.039175129280192775,0.006361484419176122,0.9935609913896769,0.004036486415108386,0.049573100114477284
88.47%,0.0007546277,892928,1791.7342281341553,8991.79503322,14172,0.03993188782856123,0.0068324072464747585,0.9768428940325975,0.004095824343366132,0.050860119418402114
89.29%,0.0006082635,901120,1808.6650228500366,9035.00852784,14183,0.03856777180117206,0.007254148908032221,0.9657905090600252,0.0028879850168060726,0.04870990572601035
90.11%,0.00060844,909312,1824.9994385242462,9086.531574139999,14191,0.051239255246446194,0.007078212765009084,0.9474331060424447,0.005542578609596486,0.06386004662105176
90.93%,0.0005992537,917504,1841.4357578754425,9034.32419088,14200,0.04042129697816108,0.007325626449164702,0.938953458238393,0.004989195701974788,0.052736119129300575
91.75%,0.000704696,925696,1858.3655517101288,8439.64161204,14211,0.03763840292713212,0.007592741976986872,0.9345017000101506,0.008006567025098287,0.05323771192921729
92.57%,0.0006866776,933888,1875.2371549606323,8254.5488499,14220,0.04497465411332087,0.007623488660283328,0.911960850469768,0.006041404453489443,0.058639547227093636
93.39%,0.0007678152,942080,1891.9184229373932,7650.283160620002,14231,0.04214794174968119,0.007955039791340823,0.9150164409540593,0.002597431142557817,0.052700412683579834
94.21%,0.0007006487,950272,1908.3147065639496,7673.56759064,14240,0.04833232978298838,0.007880025358099374,0.9445121780969202,0.0038531936152738423,0.06006554875636161
95.03%,0.000662425,958464,1924.8596551418304,7686.8148664,14248,0.045659834858361135,0.0070760525659352425,0.969783961866051,0.003478468732133326,0.05621435615642971
95.85%,0.0007786202,966656,1941.8325295448303,7404.447791639999,14259,0.042248290873249064,0.006846549787587719,0.9916500278748572,0.0033035505458945554,0.05239839120673134
96.67%,0.0008659389,974848,1958.4832773208618,7243.64199796,14271,0.04631594839565878,0.0068666765437228605,0.9811067986302078,0.0036956736352923387,0.05687829857467399
97.48%,0.0006841489,983040,1975.1282472610474,7731.395472060002,14281,0.04138383088575211,0.007059987249704136,0.9712882247753442,0.0030715883294919607,0.05151540646494821
98.3%,0.0007926296,991232,1992.1560907363892,7304.198887600001,14293,0.04839780042238999,0.0072961550409672785,0.9676784403622151,0.002804277706791835,0.05849823317014911
99.12%,0.0008187022,999424,2008.7295887470245,7215.788832040001,14303,0.04735028908453387,0.007240651760002948,0.9504902917891741,0.0029712871624594335,0.05756222800699625
99.94%,0.0006452772,1007616,2025.23104929924,7308.3960106,14312,0.03544549898679179,0.007600200512752053,0.957682722620666,0.0023564033964893565,0.045402102896033206
