mean_int_reward,Progress,num_episodes,total_time,ep_rew_mean,total timesteps,total_loss,policy_gradient_loss,value_loss,icm_loss,entropy_loss
0.0018347625,27.85%,14252,569.2244231700897,4645.530148639999,286720,0.09567372889222678,0.006317815665253851,0.07568184289484634,0.013674070332126576,0.6444607501849532
0.0028876682,28.67%,14273,584.8081231117249,4490.39371044,294912,0.10298870387722925,0.006261605726643013,0.08308547529377393,0.013641622856812318,0.6566675003618002
0.0020407243,29.49%,14287,601.3212366104126,4974.67029352,303104,0.14669623433802564,0.012660214652361996,0.11981667996551551,0.014219339720148128,0.6626128368079662
0.0017332602,30.31%,14301,617.4120454788208,4642.35935648,311296,0.11149295640987758,0.008228948632479938,0.09005890123735298,0.013205106540044653,0.6840918911620975
0.001535958,31.13%,14310,633.2640438079834,5184.208939339999,319488,0.10167364362237559,0.005772190164275444,0.08347721534646553,0.012424238111634622,0.706385541614145
0.0015210228,31.95%,14322,649.0328757762909,6110.480922999999,327680,0.08081531794604876,0.008533178872216973,0.06053242045145453,0.011749718622377258,0.7227131482213736
0.0012415122,32.77%,14331,665.118239402771,7088.056074539999,335872,0.09940062385953059,0.008429528554863633,0.079358388385117,0.011612706919549964,0.7429718121886253
0.0013652567,33.59%,14339,680.5654151439667,7334.8688369599995,344064,0.07501188706077899,0.009340746370113794,0.054682122571739454,0.010989018118925742,0.7443567433394491
0.0018449853,34.41%,14355,696.6055552959442,6998.410698340001,352256,0.06765608461474022,0.006357229692733929,0.04999873902825129,0.011300115893754991,0.7356570252217353
0.0016916844,35.23%,14364,712.8882808685303,7074.671813780001,360448,0.09437055068589133,0.007034707594686452,0.07556112050842785,0.011774722582777031,0.7402245062403381
0.0018214195,36.04%,14381,728.9778389930725,6280.539612120001,368640,0.06228590456264786,0.006361737470231256,0.044644754280125196,0.011279412812291412,0.7496592908166348
0.0015171261,36.86%,14393,745.7267398834229,5567.3546829,376832,0.06974968924302569,0.005789167877327898,0.05298433033403853,0.010976191031659255,0.7391553572379053
0.0016631378,37.68%,14415,761.9413959980011,4825.72642654,385024,0.058529793096492956,0.0057440802035830085,0.04114509968221682,0.011640613210693119,0.7419352877885104
0.0018613625,38.5%,14445,778.8982274532318,2771.59815208,393216,0.06214766351241023,0.005026893290965116,0.04599992047587875,0.011120849745566375,0.7564797810278833
0.0022900714,39.32%,14483,796.1076037883759,2342.91849794,401408,0.050685684318726595,-0.003989017506115887,0.0433586168106558,0.011316085014186683,0.7676085609011352
0.0016547074,40.14%,14500,813.791088104248,2873.03887948,409600,0.07207462831366473,-0.0017255529822180556,0.06270968071767129,0.011090500578211504,0.7941949928179384
0.0013077142,40.96%,14509,829.534261226654,3674.4081427799997,417792,0.0716744988166094,0.0025093326169364273,0.05937202786662965,0.009793138333043317,0.8234037539921701
0.0011619499,41.78%,14520,845.9638986587524,4974.85388382,425984,0.06261290225103844,0.010525002177127,0.04260104392715221,0.009486856146759237,0.8367956788279116
0.0011934174,42.6%,14528,860.5464379787445,6113.78959144,434176,0.06143840315383031,0.0051760282301312206,0.04701686539347065,0.009245509530228447,0.844547575339675
0.0010767588,43.42%,14537,876.4434220790863,7096.820108919999,442368,0.05264426462373528,0.007699581246664531,0.035735035022480585,0.009209648354590172,0.8552080270834267
0.0010056892,44.24%,14546,892.4963641166687,7927.26242212,450560,0.06060045636368359,0.0072624084809851455,0.044549191987880474,0.008788855894817971,0.8654697082936764
0.0009623301,45.06%,14555,910.8537969589233,8217.6920897,458752,0.0577994926414768,0.006666970370594827,0.04254691155870205,0.008585610712179914,0.8586899908259511
0.0010162858,45.88%,14563,929.0586960315704,8422.34829716,466944,0.05393246674620662,0.00621468019102997,0.038953302795152925,0.008764483760023723,0.8382974903099238
0.0009608962,46.69%,14572,945.4807765483856,8674.01533958,475136,0.05552941152813,0.009079883286347097,0.03728703324682101,0.009162494994961889,0.8255171882919967
0.0011957946,47.51%,14581,961.8371603488922,8740.66579106,483328,0.05373331587502502,0.007145492684640653,0.037123804453403866,0.009464018736980506,0.8172493784688413
0.0010196985,48.33%,14589,977.8013520240784,8701.454511340002,491520,0.051406581745595294,0.004511430944875874,0.03706447178601593,0.009830679014703492,0.8186972165480256
0.0012842764,49.15%,14604,993.9701280593872,7708.37893362,499712,0.052006030872175216,0.007291144850827806,0.03508044147743021,0.009634444543917198,0.8224709261208772
0.00141943,49.97%,14615,1010.0856637954712,7470.547186080001,507904,0.07408637087429604,0.006708332474057598,0.05789474608482124,0.009483292315417202,0.8226585977710783
0.0010434254,50.79%,14626,1026.4731712341309,6694.918950040001,516096,0.06432285096480533,0.013109703226933717,0.04116608730619191,0.010047060431679711,0.8442251459695399
0.0010875399,51.61%,14635,1043.022515296936,6599.9466219999995,524288,0.055221595535996336,0.006288812827525565,0.04008315315750224,0.008849629550968529,0.864280552789569
0.0010729525,52.43%,14646,1059.7190198898315,6746.121499640001,532480,0.056995551416804215,0.006591521714955066,0.04172634778037718,0.008677681921471957,0.876212491095066
0.0011335571,53.25%,14657,1075.868542432785,7218.191277680001,540672,0.0539904008680903,0.007762250413727756,0.03760947028163173,0.00861868017273082,0.8786719021387398
0.0010870839,54.07%,14666,1092.4851067066193,7616.582987780001,548864,0.05778958862878587,0.0066530521411021035,0.04253425807328313,0.008602278414400644,0.8777904199436307
0.001265477,54.89%,14675,1108.1194059848785,7892.201434500001,557056,0.05391622398434327,0.00527513219436576,0.040367421623886915,0.008273670166090596,0.8772901553660631
0.0012354348,55.71%,14684,1123.3256537914276,8143.015453520001,565248,0.05130841307082136,0.006392640209607803,0.03607738521263855,0.008838387648575008,0.8733003278262913
0.0014176914,56.52%,14695,1139.6959364414215,7994.30116146,573440,0.05080600283966073,0.0045848616882971805,0.03761553536878637,0.008605605782577186,0.8707177229225636
0.0012249583,57.34%,14706,1155.3517892360687,7735.202148640001,581632,0.056867692987275585,0.008602442513715863,0.03919454864335421,0.009070701830205507,0.8703664074651897
0.0010649266,58.16%,14715,1171.4230587482452,7770.70461652,589824,0.056604163006058174,0.006604680060526389,0.04121020672737359,0.008789276218158193,0.8824648417532444
0.0011190359,58.98%,14726,1186.855830192566,7572.315646599999,598016,0.05070661925475915,0.005406953165873438,0.03709425823863057,0.008205407850255142,0.8977407383732497
0.0008834411,59.8%,14736,1203.073487520218,7342.30702346,606208,0.05592534817057613,0.007944798105990865,0.03966873541257883,0.008311814652006432,0.9039460782893002
0.0008419124,60.62%,14745,1219.240470647812,7517.01029662,614400,0.05270466409558568,0.007725123855265975,0.03702514670317214,0.007954393537147553,0.8966862424276769
0.0008607778,61.44%,14757,1235.2465884685516,7460.652437839999,622592,0.04508760407040664,0.0056041974717778555,0.03136862621522596,0.00811478038340283,0.8840204026550055
0.0007953397,62.26%,14766,1251.6313409805298,7281.56219352,630784,0.05955616962704622,0.009172636840491709,0.041615273812976736,0.008768258973577758,0.8553412756882608
0.0011080301,63.08%,14780,1268.3522310256958,6781.380316080001,638976,0.04549625940064817,0.0055456258092597775,0.031035155345261956,0.00891547824612644,0.849907340761274
