ep_rew_mean,total timesteps,num_episodes,total_time,entropy_loss,total_loss,policy_gradient_loss,value_loss
20.021799,8192,8,2.670001268386841,,,,
21.5000586875,16384,16,12.023311853408813,-1.4087617899291218,0.9942236775243692,-0.004754903545599443,0.9989785810699686
23.59342291666667,24576,24,20.397006273269653,-1.394793003704399,0.4222851375187899,-0.006616907524861178,0.42890204504365104
25.67212653125,32768,32,28.74985408782959,-1.3792552471160888,0.17386780866061852,-0.0072839050205559235,0.18115171368117444
26.86216055,40960,40,37.22128367424011,-1.359670643042773,0.11349687409898787,-0.002792156332665499,0.11628903043165337
27.713383645833332,49152,48,45.64434194564819,-1.3385612588375806,0.10003948015564512,-0.0022065443177796567,0.10224602447342476
29.09601474,57344,56,54.32228636741638,-1.3309299190528692,0.09719353968365466,-0.0019243466055864813,0.09911788628924115
29.81874956,65536,64,62.94154214859009,-1.3182414933107793,0.08727693047675274,-0.002051654391664505,0.08932858486841724
29.84644774,73728,72,71.72896814346313,-1.3034903177060186,0.06952799433277719,-0.001299584069390813,0.070827578402168
29.75360958,81920,80,81.00897288322449,-1.279054958280176,0.06654396712977424,-0.003640432801029684,0.07018439993080391
29.272451099999998,90112,88,90.50518560409546,-1.2634273094125092,0.06795531218641705,-0.0031198679071952383,0.07107518009361229
28.896346400000002,98304,96,100.23347640037537,-1.2438032245263457,0.08927525885248219,-0.0029344930704460577,0.09220975192292827
28.279861299999997,106496,104,109.77992653846741,-1.233274753112346,0.07170405336647566,-0.00271811812280173,0.07442217148927739
28.8363634,114688,112,118.99275541305542,-1.2285381463356315,0.13546791776813144,-0.0031939323963674398,0.1386618501644989
29.660105480000002,122880,120,128.3244149684906,-1.2167534795589745,0.10674436285185837,-0.001562430113737007,0.10830679296559538
30.38970636,131072,128,137.5244824886322,-1.218142415676266,0.08874648113395053,-0.0033980263508219394,0.09214450748477247
31.210969420000005,139264,136,146.61355447769165,-1.212198372092098,0.11625869489627116,-0.001014435383228874,0.11727313027950004
32.06453634,147456,144,155.91319704055786,-1.2090500154532493,0.1339676847964853,-0.0011357782227008578,0.13510346301918616
33.227540160000004,155648,152,165.4684615135193,-1.2097778528928758,0.14704477515760664,-0.00020945251099330938,0.1472542276685999
34.08711941999999,163840,160,174.59334754943848,-1.2038469203747808,0.15901689612419614,-0.0008567591985392875,0.15987365532273543
34.70844278,172032,172,183.76936388015747,-1.2119202201254666,0.1493714728368454,-0.0006683676938896939,0.1500398405307351
36.41709616,180224,180,192.95239305496216,-1.2146215375512839,0.2565368048111472,-0.0013331071830557798,0.257869911994203
37.73289014,188416,188,202.16345119476318,-1.2162252126261592,0.1882672758694675,-0.0008489296493357985,0.18911620551880332
39.13104564,196608,196,211.14353203773499,-1.2126518714241683,0.19912718715928762,-0.0011440178736261118,0.2002712050329137
40.759331440000004,204800,204,220.62785291671753,-1.1954671553336085,0.3148868423134307,-0.0006372614846578967,0.3155241037980886
41.3470839,212992,212,229.88982439041138,-1.1804868062026799,0.3491865031268212,-0.0010628709424231556,0.3502493740692444
42.26755324,221184,220,239.37872958183289,-1.1922716338187456,0.4985938112490468,-0.0014671690348413504,0.500060980283888
40.79747204,229376,228,248.4071283340454,-1.2015429963357747,0.44155259900214466,-0.001761433402888086,0.44331403240503275
41.161673220000004,237568,236,257.6027569770813,-1.2101938689127565,0.6811360959797116,-0.00140810909611678,0.6825442050758284
40.256187499999996,245760,244,266.9389090538025,-1.2128429420292377,0.4947711901534671,-0.0013505907788317964,0.49612178093229886
37.6586164,253952,252,275.7459125518799,-1.2067926999181509,0.5837165728439231,-0.0024956304774150844,0.5862122033213382
34.299835,262144,260,285.13951659202576,-1.2068557410500944,0.7319903674771211,-0.002125499982210625,0.7341158674593317
30.256163299999997,270336,268,294.27420377731323,-1.2141151526011527,1.0369094845057347,-0.0005430943066371018,1.0374525788123719
26.314901619999997,278528,276,303.40878224372864,-1.2187274172902107,0.9562844504262543,-0.0011436354534013194,0.9574280858796556
22.6905825,286720,284,312.7443413734436,-1.2211249597370624,0.9996611978107115,-0.0005505492250801459,1.0002117470357916
