ep_rew_mean,total timesteps,num_episodes,total_time,entropy_loss,total_loss,policy_gradient_loss,value_loss
-9.237330499999999,8192,8,2.838963031768799,,,,
-5.3593403125000005,16384,16,12.186550855636597,-1.4105750147253275,0.7760425423105289,-0.008553648873134992,0.7845961911836639
-3.4633728749999997,24576,24,21.711270093917847,-1.396931878104806,0.33568167574557084,-0.01025054365310278,0.34593221939867363
-2.1000464374999996,32768,32,31.38141965866089,-1.3779964153654873,0.20826559594458222,-0.0083545008059752,0.21662009675055743
0.7532830750000004,40960,40,41.07405233383179,-1.3642137042246758,0.1401607232609322,-0.007728186572340717,0.1478889098332729
6.013047375,49152,48,50.33565878868103,-1.3610858654603362,0.16420043958579886,-0.009143924198618644,0.1733443637844175
16.58798394,57344,56,59.868191957473755,-1.3512061996385456,0.17894548850805952,-0.007413393053258907,0.1863588815613184
27.541718140000004,65536,64,69.28521299362183,-1.3530617708340287,0.3725779950292048,-0.0031597499480272634,0.37573774497723206
37.68207398,73728,72,78.41990113258362,-1.3526188773103058,0.12834576238366796,-0.003022545670848148,0.1313683080545161
46.77820966,81920,80,87.91375946998596,-1.348397536482662,0.1237733374529892,-0.0027748138725616797,0.12654815132555086
55.17903832,90112,88,97.55143475532532,-1.3528576065786182,0.10410907996714706,-0.0015368966719146422,0.1056459766390617
61.074066439999996,98304,96,106.85044980049133,-1.3583093285560608,0.11340148449089107,-0.00288415195027987,0.11628563644117093
63.81263551999999,106496,104,116.32913327217102,-1.3413911785930395,0.10947675262454137,-0.0018207451646594865,0.11129749778920087
67.33292952,114688,112,126.01604461669922,-1.3146111284382642,0.16557259597460036,-0.0018491171490215216,0.1674217131236219
70.14972696,122880,120,135.29812359809875,-1.2919741076417268,0.10470552642393868,-0.0030991216259937454,0.10780464804993244
76.56795752,131072,128,144.68607711791992,-1.2705898645333946,0.1885691840854417,-0.002211831580119697,0.19078101566556144
82.85763391999998,139264,136,154.23295521736145,-1.242707074433565,0.136619450890245,-0.001812787754355148,0.13843223864460014
90.03686218000003,147456,144,163.85267663002014,-1.2190149336121976,0.15997401516381948,-0.00137753315044968,0.16135154831426918
96.28022592,155648,152,173.5113296508789,-1.1916473530232907,0.1797516465930704,-0.001936792720368314,0.18168843931343873
100.47135418000002,163840,160,183.11526584625244,-1.1719697933644055,0.20865925261041074,-0.0018142808081426716,0.2104735334185534
104.30263689999998,172032,172,192.36822891235352,-1.1745320320129395,0.2654346189166037,-0.0016059957449240984,0.2670406146615278
104.26649431999998,180224,180,202.00863432884216,-1.1743651567026974,0.4875797162868018,-0.001053220403026236,0.48863293668982805
103.79035898000001,188416,188,211.31779646873474,-1.152723656501621,0.44595111389553227,-0.0012339448492666076,0.44718505874479886
102.50513023999999,196608,196,220.62042570114136,-1.1457484996877612,0.36895576088772775,-8.376662244872343e-05,0.36903952751017643
100.44900572,204800,204,229.7371826171875,-1.1433556893840433,0.5004160937850102,-0.0014654046902578663,0.501881498475268
97.78144569999999,212992,212,239.16964864730835,-1.1508014522492886,0.5566864038838881,-0.0007750336481499147,0.5574614375320379
98.490718,221184,220,248.4382529258728,-1.1519609871320426,0.6251569775501804,-0.00023707301068208762,0.6253940505608625
98.24733653999999,229376,228,257.886039018631,-1.142436446622014,0.7436162745948512,-0.0009500220238715995,0.7445662966187229
99.53400504,237568,236,267.1225564479828,-1.1370807453989982,0.8165962280560922,-0.0005561791286748983,0.8171524071847671
103.44817576000001,245760,244,276.6194820404053,-1.1339586441405118,0.862181682323952,-0.0012788758763612215,0.8634605582003132
104.00760261999999,253952,252,286.15702986717224,-1.1398355218581855,0.8146584947205087,-0.0016608840112055296,0.8163193787317141
103.86039713999999,262144,260,296.040887594223,-1.1401472897268832,1.29752740775735,-0.0007101106471439145,1.298237518404494
100.26200318,270336,268,305.69441843032837,-1.136824595555663,1.3171511069682758,-0.0010500875752321981,1.318201194543508
95.69142811999998,278528,276,314.9946825504303,-1.1425036694854498,1.4956675958762264,-0.0004940615151223356,1.4961616573913488
89.92100278,286720,284,324.2972638607025,-1.133204626198858,1.4182886915745185,-0.0010643095332923144,1.419353001107811
81.99202744,294912,292,333.62365317344666,-1.126214712485671,1.4133549433248622,-0.0010442767565334034,1.4143992200813955
76.35119852000001,303104,300,343.12616991996765,-1.1157389453612268,1.3682021176393606,-0.0007226195016995422,1.3689247371410602
73.3356661,311296,308,352.5270621776581,-1.1085985996760428,1.2842310360063303,-0.000968015306189882,1.2851990513125202
75.05776885999998,319488,316,361.41562390327454,-1.115467976499349,1.2232187456524597,-0.0016992206350069628,1.2249179662874667
78.4829993,327680,324,370.7707118988037,-1.1261484907008708,1.2658761071239457,-0.001041258336594381,1.2669173654605401
83.32358394,335872,332,380.64059114456177,-1.1308305190876127,1.4183643901418073,-0.0014164214528757017,1.4197808115946828
94.78377344,344064,344,390.1738793849945,-1.1379408536478877,1.416643052285097,-0.0021797187055672624,1.4188227709906642
104.18145594000002,352256,352,399.54949426651,-1.1491711344569921,2.209109589317573,-0.001471489627387813,2.2105810789449607
112.70159776,360448,360,408.9930806159973,-1.142238453682512,1.4587675188217397,-0.0019035017510323805,1.4606710205727722
119.29555377999999,368640,368,418.5230085849762,-1.1272034239023925,1.5218087835511196,-0.0012639135634290055,1.5230726971145487
125.9705618,376832,376,427.8357906341553,-1.1233563284389674,1.5164895137730288,-0.002358529977011382,1.5188480437500402
132.24131941999997,385024,384,437.2836594581604,-1.1232553148642181,1.4686155184520202,-0.0009625569714670649,1.4695780754234875
