ep_rew_mean,total timesteps,total_time,num_episodes,entropy_loss,policy_gradient_loss,value_loss,total_loss
-2.3941805,8192,2.869389533996582,8,,,,
3.292435,16384,14.280454635620117,16,-1.414755720924586,-0.004307627567734387,1.8627653695177286,1.8584577419499944
7.5477755,24576,26.085222721099854,24,-1.397668451629579,-0.011881076161680777,0.4862097204080783,0.4743286442463974
11.81577875,32768,39.99512195587158,32,-1.3732398676685988,-0.010169192691517556,0.30807819423498584,0.29790900154346833
13.9601866,40960,53.18273329734802,40,-1.3409777804277838,-0.0025216195900420865,0.1218475850240793,0.11932596543403722
15.596553729166665,49152,64.32000303268433,48,-1.3204962071962654,-0.0012918133635539454,0.10165808569799992,0.10036627233444598
18.87587122,57344,75.4387469291687,56,-1.3191479013301433,-0.003719199006191898,0.10182792202976998,0.09810872302357808
22.775045440000003,65536,88.98067831993103,64,-1.325991503894329,-0.005961356991135686,0.11198169681592844,0.10602033982479275
26.421214440000004,73728,101.48462510108948,72,-1.3350190849974752,-0.007709891609945288,0.1341706436505774,0.12646075204063215
29.881004519999998,81920,113.25238680839539,80,-1.3484971676953137,-0.005350782419283452,0.17924580913677346,0.17389502671749
33.659214219999996,90112,125.35234904289246,88,-1.3491592213511467,-0.0031407939008127037,0.18303793391387443,0.17989714001306173
36.8069901,98304,136.92550802230835,96,-1.3581156468950213,-0.0021954967588383332,0.1998090526845772,0.19761355592573887
39.869079219999996,106496,149.2045021057129,104,-1.3544999432750047,-0.0006346522770190616,0.2766028629106586,0.2759682106336395
41.89834934,114688,163.7724630832672,112,-1.3496709873899817,-0.00042681548581886066,0.2637734450996504,0.26334662961383154
42.7401739,122880,175.4560887813568,120,-1.3444869885221125,-0.00013023650769146454,0.2916498871825752,0.2915196506748837
43.3105188,131072,188.67043709754944,128,-1.3414253588765859,-0.001398687740230001,0.2774031576438574,0.27600446990362737
42.478253,139264,202.66055727005005,136,-1.3370693192817271,-0.0015790643812382272,0.20886640023818473,0.20728733585694653
40.05194574,147456,216.1383876800537,144,-1.3418700404465198,-0.0020790828915582594,0.18524868382082788,0.1831696009292696
38.88776557999999,155648,227.86838746070862,152,-1.349401372950524,-0.0027551786565181437,0.2045278554156539,0.20177267675913574
39.30310268,163840,239.5864772796631,160,-1.3406571671366692,-0.00199875683533764,0.2250836799503304,0.22308492311499278
39.395470079999996,172032,251.89464044570923,172,-1.3419347700662911,-0.002935191235367473,0.26595377311168705,0.26301858187631955
38.715089,180224,265.6477954387665,180,-1.3473796658217907,0.0001903651159964171,0.556644030456664,0.5568343955726605
40.416918,188416,279.0923442840576,188,-1.3517999151721596,-0.0019576133886028664,0.44460803014299016,0.4426504167543873
41.72902314,196608,290.45765829086304,196,-1.351133417431265,-0.0013243779695591988,0.2798676504542527,0.27854327248469357
40.56119458,204800,301.9390914440155,204,-1.341445173881948,-0.002285939107211226,0.45461489488079676,0.45232895577358556
38.90863074000001,212992,313.53624987602234,212,-1.3358195697888733,-0.0009912873029058386,0.5984899649891304,0.5974986776862246
36.66298082,221184,327.72192788124084,220,-1.3281534237787127,-0.0009297743028435677,0.5511343686783221,0.5502045943754785
34.13666402,229376,340.79095220565796,228,-1.308281480241567,-0.0013406685694783715,0.5726420149541809,0.5713013463847025
