ep_rew_mean,total timesteps,total_time,num_episodes,entropy_loss,policy_gradient_loss,value_loss,total_loss
32.26109025,8192,2.904106855392456,8,,,,
38.7939679375,16384,14.192293167114258,16,-1.4046658024191856,-0.005337968621606741,1.9816831189207733,1.9763451502991665
36.22686483333333,24576,27.931105136871338,24,-1.3939152863807975,-0.004525007442270301,1.0084480577148498,1.0039230502725793
35.15891940624999,32768,42.29171013832092,32,-1.3832355436868966,-0.005547663346975257,0.2795494897291064,0.27400182638213116
33.055477575,40960,53.109339475631714,40,-1.3580177201889456,-0.005762874254903865,0.24013180359033867,0.23436892933543482
31.977757812500002,49152,64.37045502662659,48,-1.334613876696676,-0.008703019510566826,0.1167061271815328,0.10800310767096596
31.69028756,57344,77.50481534004211,56,-1.3105251883156597,-0.004230045193888032,0.1146769686107291,0.11044692341684106
30.20746182,65536,90.60370326042175,64,-1.3089683461934327,-0.0020534785042057185,0.11640351915557404,0.1143500406513683
30.067287420000003,73728,102.63672280311584,72,-1.3203624656423927,-0.001641440366052778,0.09933142449881416,0.09768998413276138
28.481586240000002,81920,113.75857329368591,80,-1.3103738270699978,-0.0023058418475197565,0.09497831164044328,0.09267246979292351
30.729036280000006,90112,125.80496907234192,88,-1.3151765056885778,-0.0015444130555597366,0.12929633620369713,0.12775192314813738
30.27770086,98304,138.55297255516052,96,-1.3193425813689827,-0.00220903289692692,0.1173150363487366,0.1151060034518097
31.19810186,106496,152.27350115776062,104,-1.3223095174878836,-0.0021712518293183158,0.09719587912040879,0.09502462729109047
30.970358979999997,114688,163.550231218338,112,-1.3278695493936539,-0.0013701895091697714,0.14227384472469568,0.1409036552155259
30.336840519999996,122880,174.67819499969482,120,-1.324445717781782,-0.0014983212377344957,0.2288457243848825,0.227347403147148
31.002653759999998,131072,187.4245572090149,128,-1.3229889794252814,-0.0007426322077999807,0.16766523162878003,0.16692259942098003
29.27828846,139264,200.76049971580505,136,-1.3162119267508388,-0.002237912718664686,0.21370977037004196,0.21147185765137727
28.306356740000002,147456,213.42274165153503,144,-1.3009124068543314,-0.0017584658716673779,0.3058165455018752,0.3040580796302078
27.375880439999996,155648,225.64738655090332,152,-1.2836857464164495,-0.003091015467159399,0.3304573057917878,0.3273662903246284
26.731538299999997,163840,236.89425539970398,160,-1.2684151594527067,-0.0022175756148345984,0.3489016953710234,0.3466841197561888
25.04295166,172032,248.06237959861755,172,-1.2760188688524068,-0.0002063833994235832,0.48377860022883395,0.48357221682941043
23.67028946,180224,260.12551379203796,180,-1.276329408865422,-6.157250150328643e-05,0.6778118018250098,0.6777502293235064
23.34849966,188416,274.3552978038788,188,-1.2789752845652402,-0.00029179321854572355,0.4952280647237785,0.4949362715052327
22.15339258,196608,286.9950349330902,196,-1.2910884901881219,-0.00035041018618955656,0.5311945135290443,0.5308441033428547
21.498529280000003,204800,298.0708360671997,204,-1.3000510992482304,-0.0012401577808727094,0.612710428495484,0.6114702707146112
22.26179444,212992,309.2717514038086,212,-1.3015611747279763,-0.0008574394722804553,0.5988248153778841,0.5979673759056036
25.406882,221184,322.0205821990967,220,-1.3071536011993885,-9.041410537687176e-06,1.166428904805798,1.1664198633952603
30.214341580000006,229376,335.9892237186432,228,-1.309055272117257,-0.0024058164962701225,1.3286644055042416,1.3262585890079714
35.576381399999995,237568,349.2090232372284,236,-1.2912711707875133,-0.002191866526017595,1.527590356580913,1.5253984900548956
45.33326158,245760,361.1257507801056,244,-1.2741333131678403,-0.0015134450692911678,1.4900198763934895,1.4885064313241982
53.78553896,253952,372.6520347595215,252,-1.260478120110929,-0.0014159888697529489,1.4684860670240596,1.4670700781543067
61.21303164,262144,385.1587038040161,260,-1.248573209811002,-0.0017875903686213536,1.3233354569296352,1.3215478665610139
64.60299432,270336,399.06057476997375,268,-1.2439876020886005,-0.0004012800414350033,1.330147710145684,1.329746430104249
66.43048390000001,278528,412.29838848114014,276,-1.2416715811006724,-0.00140082821632533,1.1131681057537208,1.1117672775373955
68.87120054,286720,423.91961145401,284,-1.2283884968608618,-9.424137773467457e-05,1.0558476038102527,1.055753362432518
67.37199765999999,294912,435.5919008255005,292,-1.2261410168372096,-5.554003470105147e-05,1.4538452274398879,1.4537896874051868
66.83226566,303104,447.2825622558594,300,-1.2176638926379382,-0.0005249115414844816,1.2248129529849394,1.224288041443455
67.01788773999999,311296,461.53360629081726,308,-1.2162450852803885,-0.00015406039571901634,1.1624639818357536,1.1623099214400348
67.27967048,319488,474.5387909412384,316,-1.2197927080094815,-0.0005604687433242503,1.4201552879181691,1.4195948191748449
66.58451734,327680,486.63510394096375,324,-1.2280634617432953,-0.0001860181114738099,1.3246411578234984,1.3244551397120246
68.59204472,335872,498.24892950057983,332,-1.2397227669134736,-0.0006562213915386793,1.3118848820507991,1.3112286606592605
71.79465984000001,344064,512.0969069004059,344,-1.235994326043874,-0.001416911441768595,1.249962752420106,1.2485458409783374
78.03828972000001,352256,525.6633446216583,352,-1.2244627152569592,-0.0011854897567962137,1.6593635362165515,1.6581780464597553
83.98206890000002,360448,537.2297372817993,360,-1.2143048363737763,-0.00017424358024919768,1.377792691384093,1.3776184478038438
89.90601104,368640,548.6681990623474,368,-1.2036613650619983,-0.001408364454585997,1.4829152693971992,1.4815069049426133
