ep_rew_mean,num_episodes,total_time,mean_int_reward,total timesteps,entropy_loss,total_loss,intrinsic_loss,value_loss,policy_gradient_loss
28.215029,152,242.0619032382965,0.08094525,155648,-1.0376376344822347,2.220495414395072,4.292844925681129,0.08027435649128165,-0.006201404936774045
30.377562459999993,160,256.2862994670868,0.04084993,163840,-1.0189912430010737,1.343233735183878,2.5397689065430313,0.07876152083845227,-0.0054122389260899545
31.74899796,172,270.14374113082886,0.02095054,172032,-1.0138066558167338,0.8379781677086129,1.5152388289337977,0.08369065043298178,-0.0033318971912676297
32.773205000000004,180,283.30521631240845,0.013882357,180224,-0.9957856234163046,1.1238935777870538,2.0234400142915545,0.1144524737908796,-0.002278903149603094
35.193674099999996,188,297.49922251701355,0.00353955,188416,-0.9787005107384175,0.7659783979407158,1.3800989110022783,0.07916496867765091,-0.0032360262380742625
36.324723639999995,196,314.8173522949219,0.0034815501,196608,-0.9605384434107691,0.49961490841986544,0.8718093780335039,0.06777577516550082,-0.004065555762387272
38.77157178,204,329.65206575393677,0.000962183,204800,-0.9521840603556484,0.31552103356643835,0.5036781152361073,0.06701950987844611,-0.003337533930061344
42.996663119999994,212,346.33837151527405,0.00025530663,212992,-0.9357899939175696,0.21208946094155037,0.3001828767359257,0.06602777999069076,-0.0040297574171032375
49.81194876000001,220,361.8809218406677,7.427615e-05,221184,-0.9218941151164473,0.16571699593226208,0.20127256272826344,0.06883607692579971,-0.0037553623576693576
54.838785279999996,228,377.53821897506714,3.448479e-05,229376,-0.9136483016889543,0.1215875510607423,0.10828867772070225,0.07001467229638365,-0.0025714600959924764
59.15632637999999,236,392.93843626976013,2.2808006e-05,237568,-0.9000135935842991,0.1107363690199197,0.07980064985458739,0.07397266347725236,-0.003136619384626344
64.54859214,244,408.4384775161743,2.688245e-05,245760,-0.8914159743580967,0.09940463019150392,0.037385499657102625,0.08407751313061454,-0.0033656327676619287
71.63446058000001,252,423.79812121391296,7.95871e-06,253952,-0.8955129590351134,0.08410676289359506,0.01476653692425316,0.07951416649884777,-0.0027906720673792815
79.18190396,260,439.55821800231934,7.2084204e-06,262144,-0.8915495977737009,0.08988894187862384,0.004566724935875755,0.09208846656765672,-0.004482887156970752
90.68746714000001,268,455.58315563201904,1.0162688e-05,270336,-0.8813212938606739,0.24594153460241985,0.0021855864245253543,0.24750775399443228,-0.0026590126042751387
102.52953798,276,470.8231177330017,3.0705412e-06,278528,-0.8764175939373672,0.19916253803068198,0.000797214582576089,0.20219782901840516,-0.003433898279011216
112.83679724,284,486.3632426261902,1.636646e-06,286720,-0.8755739270243794,0.2540675083870024,0.0003683527477619464,0.2547024540574057,-0.0008191220442842217
121.66313822000001,292,501.9781229496002,2.2584038e-06,294912,-0.8727419657632709,0.3599880599784625,0.00022612059518394289,0.36015743494208435,-0.0002824352612138082
130.71897230000002,300,517.5829758644104,1.1155613e-06,303104,-0.8574948729481549,0.40002815595583724,0.0001362958724612895,0.4011979389091721,-0.0012379308895654963
137.56880243999998,308,532.9529910087585,1.2502082e-06,311296,-0.8490296522155404,0.3440985452369477,0.00010344766628094249,0.34510775023809404,-0.001060928834286784
138.72319362000002,316,548.043039560318,5.104716e-07,319488,-0.8424526314251125,0.38522618221275523,7.348145328478495e-05,0.38599762605590515,-0.0008081845697922455
