mean_int_reward,num_episodes,total timesteps,ep_rew_mean,total_time,intrinsic_loss,policy_gradient_loss,total_loss,entropy_loss,value_loss
1.791082e-07,300,303104,82.04363582,483.46599435806274,1.4066242438870446e-05,-0.0002051321999685463,0.020660274325986064,-0.9628429064061492,0.020858373404735175
4.608158e-08,308,311296,78.71574544,496.2717888355255,2.5112832956697417e-05,-0.002726533018897439,0.012066661517772635,-0.9596391728613526,0.014780638120191725
1.3673971e-08,316,319488,75.87158261999998,508.94953989982605,7.295649427252471e-06,-0.0037538275757147666,0.010101440251013756,-0.9290915884077549,0.013851620002014897
2.3337403e-09,324,327680,71.24713752000001,522.0249559879303,6.225246013635832e-06,-0.003247786414555441,0.0136427086611568,-0.8956237296108156,0.016887382452705425
9.0370045e-10,332,335872,67.73948612,535.3597033023834,9.683082851377755e-06,-0.0013036493422029778,0.017546743795036672,-0.8709358649328351,0.01884555159581396
1.0514892e-09,344,344064,67.59979650000001,548.3718242645264,1.0993666602743258e-05,-0.00033514637447944423,0.03351455549517021,-0.8573100425768644,0.03384420503634829
5.644474e-10,352,352256,72.08717834,561.3934025764465,4.1455387719269154e-06,0.00025773139177463967,0.02686643131895896,-0.8448084599804133,0.02660662715779836
4.0060236e-10,360,360448,75.858934,574.7657580375671,1.0801930928505676e-05,-0.0014107155094187974,0.04189751187854131,-0.8412031777668745,0.04330282642249585
5.372953e-10,368,368640,77.07963152,590.6975429058075,4.173275854951753e-06,-0.00123651301338067,0.022286947818662,-0.8465044191107154,0.023521374194115197
3.7741008e-10,376,376832,76.38961992,604.1237342357635,7.524459460572785e-06,-0.0005683593360171331,0.030012037863188134,-0.8327413628809154,0.03057663496947498
6.074229e-10,384,385024,79.09981796,617.7647974491119,1.069315757376288e-05,-0.0027315044559519217,0.023217037398539017,-0.826690231403336,0.025943195275704056
5.740852e-10,392,393216,81.0164125,632.3039038181305,4.613018529292523e-05,6.729362763831818e-05,0.1090923360290836,-0.8160610304679722,0.10900197730879882
5.5982574e-10,400,401408,81.0601954,646.4691019058228,3.7185214875057326e-06,-0.001699237024815207,0.084467788827601,-0.8205425021238625,0.08616516659167246
6.80422e-10,408,409600,83.49964566,660.0324983596802,4.1120700813829235e-06,-0.0009994841097071142,0.04569592913370256,-0.8174602933228016,0.04669335720836898
5.072851e-10,416,417792,83.21264984,673.3721675872803,5.823702701301947e-06,-0.0005888146994207765,0.046603929231787175,-0.7949280092027038,0.047189832079857295
6.7499273e-10,424,425984,83.64402971999999,686.8764593601227,1.2483865710094522e-05,-0.0028852138743424125,0.024944585646875385,-0.7770811803638935,0.027823557588362746
6.881501e-10,432,434176,83.93441772,700.422027349472,6.72953481255234e-05,-0.0005128796326841812,0.034760011860083866,-0.7504973841365427,0.03523924381870529
6.2196276e-10,440,442368,81.71748987999999,713.6446006298065,2.8228631256288496e-06,0.0015766003013982393,0.024622002423127592,-0.7462248782161623,0.02304399069016654
6.314883e-10,448,450560,81.71861132,727.1127808094025,1.0967209642595566e-05,0.0008511947646828198,0.01842100261609081,-0.7439624104648829,0.017564324246586695
5.323275e-10,456,458752,82.1393958,740.5626707077026,2.085198773960073e-06,-0.0015939329513650659,0.014232107005207481,-0.7197365967091173,0.015824997357185566
6.023705e-10,464,466944,84.45988758000001,755.0608394145966,1.8761882966608634e-06,-0.0024970404533715958,0.01358246062392474,-0.702946250513196,0.016078562983148005
6.0253014e-10,472,475136,86.80738271999999,771.3971984386444,1.848298524891219e-06,0.0014745979487471273,0.019371572769070523,-0.6996981295291335,0.017896050671060947
5.6651417e-10,480,483328,89.75207167999999,786.0970964431763,7.519994552213639e-05,-0.0007483797229227965,0.016712288690141085,-0.6841120820492506,0.017423068440302815
7.3227435e-10,488,491520,95.61295462000002,799.9078090190887,6.742420089555362e-06,-0.0013982157302643587,0.023355573003599545,-0.6902162737213076,0.024750417523819124
8.856008e-10,496,499712,101.30900291999998,813.5018982887268,7.722241389204742e-06,0.0012235325835619009,0.023508032735379936,-0.652535144193098,0.022280639031123428
7.545534e-10,504,507904,105.43281203999999,827.1586549282074,3.190128947720694e-06,-0.0015367703225655962,0.02329314204958256,-0.6376140902750194,0.0248283173076743
7.66752e-10,516,516096,111.01254062,840.3158714771271,3.934338269785675e-06,0.0039341236899054265,0.024135324539108893,-0.6200776187703013,0.020199233680068575
7.5261347e-10,524,524288,114.49063752000002,853.5726737976074,5.0767841456592074e-06,0.0009035906682006098,0.05760585496831153,-0.5906864262185991,0.05669972590803809
6.685803e-10,532,532480,116.14527922,866.4354109764099,9.798372225915814e-06,-0.001297089889706114,0.017461709598724406,-0.5558509673457592,0.01875390030231756
7.2871376e-10,540,540672,115.84277546,878.8005917072296,2.144827371496072e-06,0.001536162731199025,0.022092876605917567,-0.5510065544396638,0.02055564146103279
6.81538e-10,548,548864,116.03644080000002,891.4632511138916,1.6722141418039001e-06,0.002282079939332305,0.046106666092470494,-0.5371572541072964,0.04382375004606729
1.0734486e-09,556,557056,118.56434954000002,903.4910411834717,4.392736740036971e-06,0.0017107661600133043,0.031426783223925704,-0.5234542901162058,0.029713820695542383
6.9733674e-10,564,565248,118.98550397999999,916.9153580665588,3.1143863071236844e-05,-0.0015802923221942835,0.03800624664050028,-0.49425695191603153,0.03957096703115894
6.3583083e-10,572,573440,118.68162564000001,929.4181458950043,5.632953082104764e-07,0.0015325702526708472,0.033882833367320765,-0.48731070968788115,0.03234998146699582
5.5566574e-10,580,581632,118.48623348000001,943.0602304935455,1.587579912537551e-06,0.0015662472986162311,0.04101004830926124,-0.46418660124763844,0.03944300722068874
5.3848803e-10,588,589824,119.23189618,955.9620304107666,1.5713245775227091e-06,0.0008132753160688455,0.026472712287452755,-0.44452904604841026,0.02565865130909515
6.785009e-10,596,598016,120.34839439999998,969.5074036121368,4.2587650608732346e-05,0.0016639327879781982,0.026236759146324173,-0.44245101760607214,0.02455153253304161
6.092676e-10,604,606208,122.13984484000001,982.1831185817719,2.0682418925555002e-05,-0.0004959488044042259,0.024318025255184273,-0.45106184312608094,0.024803632850125722
1.6406034e-09,612,614400,122.5196553,995.4254240989685,8.867876749182879e-07,-0.0007246067480222539,0.018559293846569336,-0.43117734959814696,0.01928345720075413
7.591233e-10,620,622592,121.90972528,1008.7651731967926,1.3627802312041192e-05,0.0026496369394996165,0.06237723030818979,-0.4506155569804832,0.05972077946753416
7.8343954e-10,628,630784,123.82826640000002,1023.44766497612,5.834107955961926e-06,0.0015924319874043233,0.03756789032573683,-0.4624646229436621,0.03597254128435452
8.4887763e-10,636,638976,125.21301481999998,1036.096425294876,1.7342502181445785e-06,-0.0006557475708432092,0.016642607172036323,-0.4556065313983709,0.017297487617770457
8.2125784e-10,644,647168,125.17263476,1048.4212431907654,3.913537722700922e-06,-0.0011646965932646653,0.07064633788631029,-0.4435582249891013,0.07180907771071361
7.1743483e-10,652,655360,125.81172078,1060.681781053543,1.8125544933245142e-06,0.000416770120771918,0.021596196370382154,-0.4267848320771009,0.021178519972363575
6.9837297e-10,660,663552,127.2207769,1073.4061617851257,1.681817676874725e-06,0.0012125596537968404,0.020113449404031987,-0.399808234279044,0.018900048841396712
6.769837e-10,668,671744,129.81532772,1086.8523077964783,1.4820977251265612e-06,0.0004430057728271899,0.024589001020182445,-0.36690998531412333,0.024145254198492692
6.678514e-10,676,679936,129.38156268,1099.3661105632782,1.6274666591511305e-06,0.003426186135614323,0.035926297673805174,-0.35748904703650625,0.03249929780486127
1.1559083e-09,688,688128,131.9639716,1111.5494992733002,1.4089423394200023e-06,0.0026142349738611003,0.029433503150941304,-0.3397665869677439,0.026818563705910493
6.392675e-10,696,696320,131.1763856,1123.9374568462372,4.726935274902838e-05,0.0036321684101988288,0.048813348225618745,-0.33276353776454926,0.045157545139045394
6.038903e-10,704,704512,130.00759564,1136.143234014511,4.591122222940072e-07,0.0014957011318544097,0.03507908823090937,-0.332109822682105,0.03358315754294381
6.38705e-10,712,712704,129.94775823999998,1148.829467535019,1.4468869111341174e-06,0.0008165633655854005,0.031757758034990265,-0.3067644191440195,0.030940471225949295
6.685274e-10,720,720896,130.07698548,1160.9457762241364,1.8414827720571354e-06,0.0007153305839836065,0.030965847077144542,-0.2954255861695856,0.030249595751774903
2.2716171e-09,728,729088,130.76633294,1173.1005749702454,1.18816108025826e-06,0.0009643258820622614,0.02175433157990893,-0.282654434395954,0.02078941161730654
6.7274636e-10,736,737280,131.59074927999998,1185.796656370163,1.6884984921226865e-05,0.009555591228791648,0.05300132863154307,-0.2787282433826476,0.0434372949102908
6.278957e-10,744,745472,131.8621412,1198.0038995742798,8.725096263019483e-07,0.0013847271265014552,0.02022905543560676,-0.2612856161314994,0.018843892054292155
6.0425176e-10,752,753664,131.28914888,1210.7158806324005,1.6548798588065812e-06,0.001445768490529422,0.0327677218701255,-0.23710975940339268,0.03132112593966667
6.020546e-10,760,761856,130.74619928,1222.6889140605927,1.6856238209996639e-06,0.004848305495806493,0.04776964520955985,-0.23106943685561418,0.04292049690184285
5.7466965e-10,768,770048,130.03692412,1234.9999680519104,4.4334791706885095e-06,0.0018471054069560552,0.021811500010449836,-0.22205802891403437,0.019962177863908435
6.391204e-10,776,778240,129.4883609,1248.26762509346,1.049163727752183e-06,0.0005782471628590004,0.027689844070983783,-0.2115644233301282,0.02711107232626091
5.9553074e-10,784,786432,128.41475978,1260.4954347610474,2.0094386633337123e-06,0.004938725887508959,0.039132852052627884,-0.19814142985269428,0.034193121445787254
5.651676e-10,792,794624,128.8635114,1273.223492383957,1.4220338561681304e-06,0.0010437065233274436,0.02062127039581734,-0.17477260841988027,0.01957685285556181
6.4418787e-10,800,802816,128.50420266,1285.3507993221283,1.4662147814879778e-06,0.0030796320144861273,0.02115894652099474,-0.15928951669484376,0.018078581399117867
6.5835626e-10,808,811008,127.86660184,1297.4721455574036,1.6192889429425452e-06,0.004122152361241804,0.0370712089455632,-0.1604313521645963,0.03294824693984992
5.938516e-10,816,819200,126.8989942,1312.5969154834747,1.524707227270678e-06,0.004246401512946025,0.042175489890862464,-0.15934081287123264,0.03792832602430281
6.146139e-10,824,827392,125.9449625,1328.3788397312164,1.8367311322559782e-06,0.003428602130678671,0.03824339660747435,-0.1418116837274283,0.03481387611122955
7.3717155e-10,832,835584,125.38723001999999,1341.5679852962494,1.0950387680685956e-06,0.004307171252087209,0.0368274076816502,-0.14513638676144183,0.03251968891017896
7.479216e-10,840,843776,123.57864300000001,1354.864685535431,1.9400472842498566e-06,0.002254047461513969,0.027376095642618854,-0.1300142886582762,0.025121078157462763
8.827439e-10,848,851968,121.67553202,1368.4607360363007,1.557992716601838e-06,0.0023308876462708648,0.025427471214305292,-0.1392052745912224,0.023095804571676128
