total_time,num_episodes,mean_int_reward,ep_rew_mean,total timesteps,total_loss,intrinsic_loss,policy_gradient_loss,value_loss,entropy_loss
262.571741104126,172,6.921015e-11,110.16927618000001,172032,0.11167210276991284,0.0001866841198150837,-0.0006952096359903066,0.11227397034599562,-1.119492412917316
276.5801057815552,180,7.493093e-12,112.24944092,180224,0.2527118267978173,0.0001517060229133449,-0.0020794052668714627,0.25471537905323205,-1.0999932671897112
289.8684799671173,188,1.4345385e-10,112.18705535999999,188416,0.10061728962480265,6.017152966180106e-05,-0.003445681113304195,0.10403288497327594,-1.1141751525923609
304.0386562347412,196,1.8253706e-12,114.66346,196608,0.10386257979878807,4.1860824873651835e-05,-0.0013756605642522672,0.10521730995060352,-1.0951428681612014
317.8742160797119,204,1.8632476e-10,116.11619438,204800,0.14929287512086453,2.0422196945624192e-05,-0.0011944128447815964,0.15047707686717332,-1.0934361577033997
332.04843735694885,212,7.187642e-11,118.07333409999997,212992,0.16608527066368706,1.349582633016766e-05,-0.0012564998265044173,0.1673350225770264,-1.0792778399772942
345.89627623558044,220,4.679691e-12,120.7938842,221184,0.15487056771022506,8.107385104549892e-06,-0.0026727496297406774,0.15753926364741347,-1.063387212343514
359.7216465473175,228,4.7943066e-10,123.61116163999999,229376,0.1774500193337904,4.977355058566335e-06,-0.002366506331693639,0.17981403698795476,-1.042666210513562
373.2717807292938,236,3.0327994e-11,127.98271266,237568,0.2625454619949828,2.991858091472288e-06,-0.00027092339084868085,0.26281488945678577,-1.042056451179087
388.0392851829529,244,8.969984e-11,130.9737544,245760,0.24180509740759898,2.112980106871998e-06,-0.0028146638585303313,0.2446187047760759,-1.0283007362857461
402.5844440460205,252,2.1513676e-11,133.19275761999998,253952,0.21863432419481948,2.0212707032896126e-06,-0.0011601621785019896,0.21979347573796987,-1.019010935164988
417.0542941093445,260,9.3958195e-11,133.45993474,262144,0.2187562434071951,1.1425917307378298e-06,-0.001516255421701237,0.220271927533031,-0.9962568007875234
430.99151134490967,268,1.8384141e-10,134.03482088,270336,0.2624788085307941,1.0843435856153215e-06,-0.0003095405458152506,0.2627878069048165,-0.9825399752240628
444.82426047325134,276,1.1069195e-11,134.3042233,278528,0.20823868168760828,8.925800013256935e-07,-0.00241524353257282,0.21065347893018044,-0.9604951931163669
459.22057032585144,284,7.840316e-11,134.21778758000002,286720,0.20731553256944824,7.493666985582126e-07,-0.0025241056759267855,0.20983926356202573,-0.9654546128585935
472.46122097969055,292,1.1569115e-11,134.819222,294912,0.21911272541275859,6.764573543219243e-07,-0.002738324722072745,0.22185071190615419,-0.9619206472765655
486.259432554245,300,5.1910188e-11,133.65612138,303104,0.18956905397398652,6.433874834361336e-07,-0.0019609931466359628,0.19152972542688076,-0.9531190055888146
499.6051137447357,308,2.094438e-10,135.87772077999998,311296,0.3249219617142174,6.357270529149667e-07,-0.0015011989188433608,0.3264228427695343,-0.9472577083390206
513.1719906330109,316,4.4353684e-11,137.10361218,319488,0.25503789714385505,5.332983580746617e-07,-0.004062155692613281,0.2590997861872893,-0.9240439869463444
527.6074931621552,324,5.344916e-10,139.9568958,327680,0.4640318313823646,6.360883517643121e-07,-0.0008863856846505631,0.46491789902283925,-0.9244761287234724
542.0992343425751,332,3.6360366e-11,141.91137034,335872,0.3718443603298315,5.945575999630193e-07,-0.0015730840044113608,0.37341714705544293,-0.9284773328341543
555.8247399330139,344,3.720246e-09,136.79455774,344064,0.4416441892153813,5.283188954665306e-07,-0.0025960818685859905,0.44424000692451954,-0.9192941600456834
570.4342231750488,352,3.1507175e-12,127.96646942,352256,0.6340985927471202,9.264815827366748e-07,0.0010815764333715367,0.6330165530729573,-0.9284291278105229
584.1835160255432,360,2.5975372e-12,113.91476636000002,360448,0.41052581610237604,4.645082588496108e-07,-0.0027609064645017314,0.41328649031274833,-0.9265363399405032
598.8086743354797,368,3.2675754e-12,100.85154047999998,368640,0.5414028491456225,4.500772799470414e-07,-0.0023146659102474773,0.54371729001723,-0.9125254751648754
612.7376523017883,376,3.5520046e-12,84.54353146000001,376832,0.5849387271564492,7.207411188888888e-07,-0.002793450923683334,0.5877318177095731,-0.9009965226985515
626.0176088809967,384,2.132051e-12,64.90196889999999,385024,0.5544531289150847,4.912911079632022e-07,-0.0027432011746184497,0.5571960844441491,-0.8865762347355485
639.6703703403473,392,1.8942734e-12,51.1266533,393216,0.5839346582492593,4.592206000545709e-07,-0.001064961721503432,0.5849993903604627,-0.8797506646253168
653.8635830879211,400,2.1639448e-12,39.09440252,401408,0.599320971708101,1.0704959123518723e-06,-0.003365283405476813,0.6026857198656217,-0.8688356336206198
667.5439858436584,408,2.3838362e-12,33.83760116,409600,0.5332048123819737,4.3734843917803826e-07,-0.0013833982414748211,0.534587991949229,-0.8748443109914661
680.8268308639526,416,3.8648616e-12,34.34155606,417792,0.4951672445690109,3.494957420312889e-07,-0.004445238599042733,0.49961230842018267,-0.8867692943196743
694.111359834671,424,3.4583176e-12,36.999429619999994,425984,0.47609304054090523,1.31856118828471e-06,-0.003106616840453559,0.4791989981007646,-0.8712411468848587
708.0868811607361,432,4.0131535e-12,44.763113,434176,0.4585086261974819,3.1498562694590174e-08,-0.00319797599730659,0.4617065864455071,-0.8863112276885659
722.5460546016693,440,3.4228826e-12,58.305696479999995,442368,0.5672214392184921,3.952289405120303e-07,-0.00381815688346087,0.5710393984874826,-0.8787626172415912
736.337630033493,448,3.0813587e-12,76.95670415999999,450560,0.4971963495143166,4.409677631415313e-07,-0.004547100827967485,0.5017432298584026,-0.8574169052764773
750.7611949443817,456,3.1139978e-12,92.96218061999998,458752,0.4779836643537584,3.7929475397568014e-07,-0.0021795797325085487,0.48016305443888996,-0.842176034161821
764.5687954425812,464,3.344657e-12,106.48550514,466944,0.49628443767891356,1.018737775794823e-06,-0.004749244201935658,0.5010331725119613,-0.8281070731580258
779.1431293487549,472,2.2459528e-12,122.14242923999998,475136,0.39012951026263065,2.882032349376708e-07,-0.004374378089674157,0.3945037442506873,-0.8203984698280692
793.0610857009888,480,2.456653e-12,133.41091505999998,483328,0.36289260135451645,3.938053429628115e-07,-0.0008030144672424202,0.3636954189190874,-0.8310658015310765
807.1586117744446,488,2.129386e-12,141.21540073999998,491520,0.38075624093445726,7.630275878064649e-07,-0.00017583765578509276,0.38093169707644847,-0.8338946248870343
820.7143998146057,496,2.5421442e-12,144.23662664,499712,0.35468120681045995,1.7334236261821664e-07,-0.002194951884891219,0.3568760720241698,-0.83063891120255
833.9574062824249,504,2.4788114e-12,147.0652796,507904,0.3721627583276833,3.957137037701461e-07,-0.0014052230903253793,0.37356778356115683,-0.8249585359822958
848.4184732437134,516,2.0694405e-12,150.02016808,516096,0.43492250089501816,8.050059985300479e-07,-0.0010654074645914322,0.4359875058566104,-0.8189070294145495
861.9668169021606,524,2.1591904e-12,150.2751445,524288,0.5799009723485776,1.304468760824143e-07,-0.002692137500397422,0.582593044625537,-0.8287036779802293
875.1304478645325,532,3.6733047e-12,147.90422174,532480,0.47302343207277386,4.161342389754816e-07,-0.0025063879366748584,0.47552961194232923,-0.8120095109567046
888.7663707733154,540,3.913687e-12,147.06032852,540672,0.5185810881835127,4.6111551382983264e-07,-0.0006111739581966952,0.5191920315839524,-0.8133338732644916
903.3600833415985,548,3.0357602e-12,145.29129694,548864,0.6302937122847637,3.458190562984683e-07,-0.0024464896960474628,0.632740029071283,-0.8168089931830764
915.5269861221313,556,3.430989e-12,143.85918946,557056,0.579245669768515,6.91874086170322e-07,-0.0027408677404510825,0.581986191571923,-0.8036211424972862
927.2050867080688,564,2.2233112e-12,142.35094488,565248,0.7222863683679452,1.9719884934320991e-07,-0.0013764728327795525,0.7236627426013001,-0.7770928809419274
939.1778099536896,572,2.1124478e-12,142.53595178,573440,0.6299865220726772,3.4469430824213406e-07,-0.000744387161675743,0.6307307368871988,-0.7579838130623102
951.945939540863,580,2.835487e-12,142.7469916,581632,0.649065805880803,8.28163273932091e-07,-0.00036516643179461736,0.6494305582309607,-0.7504558341111988
964.5937390327454,588,2.9882993e-12,143.7510034,589824,0.7502087446536005,1.6063239031519646e-07,0.0001483597396866685,0.7500603045977187,-0.7646026398055256
975.7671825885773,596,2.9207448e-12,144.55699338,598016,0.7462632989234276,4.1451129487430996e-07,-0.0009979664668286928,0.7472610581346089,-0.7492815335281193
987.2918441295624,604,2.6738048e-12,145.4956996,606208,0.724454366114381,3.259609624998408e-07,-0.0011160650078463875,0.7255702681417461,-0.7595456766430289
998.766998052597,612,2.5675581e-12,143.69603365999998,614400,0.7196955670568042,7.53367467415492e-07,-0.0019148123224541906,0.7216100026955246,-0.7544758592266589
1010.1872618198395,620,2.2682826e-12,139.94803006,622592,0.7669885913849331,2.5817027405970045e-07,-0.0005976835994624776,0.7675861458992586,-0.7650930879637599
1022.3268048763275,628,2.4987811e-12,137.13502898,630784,0.7574769952942335,3.8064391812202375e-07,-0.0019056016950079395,0.7593824066672823,-0.7720705670304596
1033.9729387760162,636,2.1378398e-12,136.53446236,638976,0.756549859239077,3.3496892131197737e-07,-0.0035547973681338873,0.7601044891227502,-0.7776039733551443
1045.862972021103,644,2.1742265e-12,134.96279,647168,0.7136252399582451,6.522846073033671e-07,-0.002252121831339937,0.7158770356472814,-0.7834191324654967
1060.6285157203674,652,1.9038195e-12,133.17643194000001,655360,0.7610293441614505,3.39941985587084e-07,-0.0032159198366796572,0.7642450940271374,-0.7847602677997202
1076.1831243038177,660,1.383399e-12,134.13527788,663552,0.75915182076697,3.342473898797953e-07,-0.004556375462052952,0.763708029105328,-0.7747873591259122
1090.4103586673737,668,1.4694192e-12,135.8385182,671744,0.7706954783872282,6.84554767964383e-07,-0.0038305238988134136,0.7745256600086577,-0.7724697222467511
1104.0190651416779,676,1.0614296e-12,139.56777216,679936,0.8919228374374331,3.6246463616752063e-07,-0.002537191408937657,0.8944598476140527,-0.770834669098258
1118.4002604484558,688,6.912914e-13,144.24265588000003,688128,0.8342997603569,3.450444015039311e-07,-0.00205900089842911,0.8363585887331283,-0.7603096980135888
1132.0557646751404,696,6.835622e-13,149.50667048,696320,1.087408198141296,4.4881927260492327e-07,-0.001379629998792326,1.0887876037304522,-0.7328588002827019
1149.3857219219208,704,7.373128e-13,153.13882482,704512,0.6166279396909508,3.6440677874976416e-07,-0.0028864757370564826,0.6195142332246177,-0.7277927084360272
1165.0524687767029,712,5.339417e-13,155.91939124,712704,0.8075037180374824,8.46711472820297e-07,-0.0028778894393238193,0.81038118412107,-0.7405250485986471
1179.3520302772522,720,6.202827e-13,157.97429524,720896,0.5657109497087693,1.6381680420501508e-07,-0.0024665719122318394,0.5681774397125992,-0.7377297943923622
1194.5649902820587,728,6.30625e-13,155.87469421999998,729088,0.3923043591216708,3.651758101526131e-07,-0.0023170302018443397,0.39462120673561,-0.7446399719920009
1210.568213224411,736,6.158058e-13,157.43400065999998,737280,0.4161406702785298,5.638949553424526e-07,-0.0030061678571547275,0.4191465561882069,-0.7407944877166301
1224.8177812099457,744,8.965287e-13,158.28852854,745472,0.3708234051854767,3.3805760164349467e-07,-0.002792861448878551,0.37361609760555436,-0.7243503130041062
1236.803493976593,752,1.6505343e-12,159.92059832,753664,0.5345586893676187,7.34314942346713e-07,-0.0025677470045713685,0.5371260692147188,-0.7387073546182364
1250.272547006607,760,2.9427316e-12,159.77294532000002,761856,0.7849177709970843,1.820434856323252e-07,-0.003163261339933194,0.7880809413152747,-0.749735030438751
1264.4675238132477,768,5.586991e-12,157.4588342,770048,1.0072904087034231,3.3207271589300903e-07,-0.002500174948957436,1.0097904176160228,-0.7544472864829004
1276.8663892745972,776,4.7035075e-12,157.50037676,778240,0.9054333883123563,7.18431122447114e-07,0.0011646216680416734,0.9042684074287536,-0.7652659404091537
1289.187918663025,784,1.0511073e-11,150.86100101999997,786432,0.9039870724744101,3.540169787747023e-07,-0.004410880553489459,0.9083977760194102,-0.766726677166298
1300.8632085323334,792,7.722616e-12,140.91374208000002,794624,0.7523882292501988,1.1822918521158205e-06,0.000575828509471597,0.7518118095948012,-0.7738482847809791
1313.1195640563965,800,5.010062e-12,135.05494284,802816,0.5965285840041016,7.936658867581858e-08,-0.001696534458989271,0.5982250787797966,-0.7625289562623948
1326.1333801746368,808,4.587305e-12,129.7267892,811008,0.6760576657233552,3.5594644085183526e-07,-0.005023302725108895,0.6810807904752437,-0.7703043380286545
1337.4990322589874,816,4.672999e-12,122.73885092,819200,0.7394164046991472,4.03195666699534e-07,-0.004037291056852179,0.743453494158166,-0.7836252163629979
1349.3390636444092,824,3.7814474e-12,117.28543524000001,827392,0.6275382705265279,7.723482105722755e-07,-0.001727769055069679,0.6292656534074922,-0.7875539104454219
1363.1666007041931,832,3.4871706e-12,114.1025029,835584,0.6608165792586117,2.975596484849311e-07,-0.002359804019163068,0.6631762344979506,-0.7842986538074911
1377.5723118782043,840,3.319596e-12,112.57641554000001,843776,0.4437904947460747,3.544978364287499e-07,-0.0028013615685937602,0.4465916790657502,-0.7832101916428655
1390.6809849739075,848,2.7834432e-12,108.09228834000001,851968,0.3710079457059037,5.858417174733991e-07,-0.002671604601493729,0.3736792573865387,-0.783975183358416
