total timesteps,total_time,num_episodes,ep_rew_mean,value_loss,total_loss,entropy_loss,policy_gradient_loss
811008,844.9407441616058,12758,6035.38109208,1.6055015503865433,1.6075746564157765,0.8533007861115038,0.00207310602923324
819200,853.4209876060486,12770,5652.75640756,2.8514193083276043,2.855138213226763,0.8756440760567784,0.003718904899158615
827392,862.0552809238434,12780,5996.20626918,2.1250921794446187,2.1266024977820153,0.889868784788996,0.00151031833739659
835584,870.3355193138123,12788,6586.6636253,2.2742456427484283,2.2759580273636395,0.903908097371459,0.001712384615210671
843776,879.0863482952118,12796,6967.07914994,1.7919332293589831,1.7967878166821585,0.9021729969419539,0.004854587323175034
851968,887.7642438411713,12809,7298.088637860001,1.9472087666537845,1.9511908203587889,0.904557674843818,0.0039820537050043025
860160,896.3038935661316,12821,7385.83025806,2.7476681850966997,2.750627886344108,0.9037239868193865,0.0029597012474080666
868352,904.6138107776642,12830,7552.132505480001,2.3034264440037076,2.3034992542938233,0.8791358699090779,7.281029011590805e-05
876544,913.5936274528503,12840,7364.7796256599995,2.2449192238389513,2.2484204434724275,0.8643010525032878,0.0035012196334762713
884736,922.6174104213715,12850,7131.07109754,2.336508216854418,2.340922800632801,0.8672170870937407,0.004414583778383077
892928,931.0643401145935,12860,7584.86143976,2.3288640942482743,2.3315734284614216,0.863097514025867,0.0027093342131471266
901120,939.5927340984344,12873,7495.182116099999,2.1667181592492852,2.170245940579291,0.8595288555137813,0.003527781330005334
909312,948.1595492362976,12882,7262.5328223999995,2.616616021003574,2.6170056539603372,0.8483988121151924,0.0003896329567632693
917504,956.5277986526489,12900,6274.544122859999,1.896709565661149,1.8989789818702512,0.8266170547343791,0.0022694162091021104
925696,965.2943477630615,12910,6287.175490019999,3.428036586358212,3.430212830781963,0.8344436516053975,0.002176244423751477
933888,973.9336812496185,12919,6546.446869659999,2.2305543571012096,2.2330582530989735,0.8439915332011878,0.0025038959977644777
942080,982.2284450531006,12940,5384.572155500001,2.2055513649276692,2.208319118841499,0.8171243551187217,0.002767753913829437
950272,991.0457105636597,12956,5136.6564769999995,3.942144650814589,3.9444086777758742,0.8072877955622971,0.002264026961285457
958464,999.942325592041,12968,4845.04808546,2.528747833892703,2.5285985170089553,0.818430370464921,-0.00014931688374799227
966656,1008.4508056640625,12976,5491.716362880001,2.4208629658678547,2.4222461078137036,0.8174125896766782,0.0013831419458490367
974848,1016.7255113124847,12985,6422.27441784,2.0706601031299217,2.0731873380082755,0.8136235471814871,0.0025272348783541543
983040,1025.617047548294,12998,6825.554115960001,2.0760781581979244,2.079937116328037,0.7921544371172786,0.003858958130112857
991232,1033.9482176303864,13007,7734.882560759999,2.7026539071579463,2.7046200266459657,0.7883146305568516,0.0019661194880194028
999424,1042.650548696518,13018,7689.589848119999,2.3220622817229013,2.324657067689092,0.7845412894152105,0.0025947859661907264
1007616,1050.906688451767,13032,6608.94502126,2.2799341483740134,2.2831296757046444,0.7877910885028541,0.0031955273306311046
