total timesteps,total_time,num_episodes,ep_rew_mean,value_loss,total_loss,entropy_loss,policy_gradient_loss
221184,229.5303089618683,12281,3515.9591527600005,1.023421996110119,1.0263160591026823,0.5742418227251619,0.002894062992563453
229376,237.88410234451294,12295,4292.907697299999,0.8824052673298866,0.8847869727967653,0.6215039141476154,0.0023817054668788416
237568,246.81389737129211,12310,5060.3100045,0.9687522732652724,0.969911097535727,0.6596148275770247,0.0011588242704545031
245760,255.08205938339233,12320,5561.1501584,1.0796477041323669,1.0850406503360432,0.7013646808452905,0.005392946203676298
253952,263.6248137950897,12335,5712.3123113,0.8186362755601294,0.8251965428385469,0.7382230076938867,0.006560267278417501
262144,271.86545872688293,12346,6185.186221060001,1.0686466738348828,1.0716363472080672,0.7614921468310059,0.002989673373184701
270336,280.42057752609253,12355,6447.4109491,1.0585580486338586,1.0665915985650667,0.787980439607054,0.008033549931207995
278528,289.1129755973816,12365,6994.953632080001,0.905516988853924,0.9121069572282199,0.8122617719694972,0.006589968374295999
286720,297.6208829879761,12375,7223.10813342,1.0146255344327073,1.02109540152407,0.8280509596690535,0.006469867091362639
294912,306.0913043022156,12383,7654.87859676,1.006220560881775,1.0144565851662584,0.8226990185678005,0.00823602428448356
303104,314.6843581199646,12392,7887.8669239,0.9083809912990546,0.9141763003376566,0.7949339452199637,0.005795309038601983
311296,323.3037374019623,12401,8340.7863486,0.9477947564533679,0.9565630462030061,0.7869326580315829,0.008768289749638355
319488,331.78249740600586,12409,8519.46077984,1.1790465052908985,1.1857408184202924,0.7836963453330099,0.006694313129393979
327680,339.95268988609314,12419,8499.063308820001,0.9843220487149665,0.9919901067158673,0.7764286407269537,0.007668058000900664
335872,348.0342826843262,12431,8206.90008058,1.1866773059853586,1.1913079630077554,0.7539291420020163,0.004630657022396799
344064,356.49620723724365,12441,7960.93855974,1.3644811403588393,1.369315441767537,0.7504904098808766,0.004834301408697901
352256,365.4483439922333,12452,7642.3259243600005,1.0714179831848014,1.076324397470853,0.7691834342665971,0.004906414286051605
360448,374.0002906322479,12460,7556.568680760001,1.308485699177254,1.313144929086496,0.7828406158834695,0.0046592299092421945
368640,382.3579213619232,12471,7496.220538080001,1.0552249160653446,1.0589071963349073,0.7969711929559707,0.003682280269562713
376832,390.90850257873535,12484,7025.78925216,1.315312679798808,1.3204447363529404,0.8137563914060593,0.00513205655413225
385024,399.56402683258057,12493,7074.62409646,1.4614623386820313,1.467524342865348,0.8330867900513113,0.0060620041833166815
393216,408.11018466949463,12504,7093.593175700001,1.1875281905813608,1.1920997804031352,0.8653069991618395,0.004571589821774457
401408,416.81973671913147,12512,7189.82293174,1.4355033398722299,1.4424568724891293,0.8868646412156522,0.0069535326168997545
409600,425.16833877563477,12520,7403.162219339999,1.1744804327463498,1.1807723765392772,0.8765533566474915,0.00629194379292741
417792,433.72345209121704,12529,8215.088745840001,1.1854519232554594,1.1928293253729687,0.8646905977278948,0.007377402117509405
425984,441.97212266921997,12538,8419.70867822,1.3899257158511318,1.3980037099409852,0.8519356240518391,0.008077994089853251
434176,450.29154682159424,12555,7363.1419485,1.2290404312720056,1.2379415189396106,0.819937324989587,0.008901087667604984
442368,459.14801239967346,12577,5265.76346384,1.9573349469050298,1.961536014436227,0.8102752667851746,0.004201067531197164
450560,467.501172542572,12585,5208.05198222,2.5572557025356217,2.5632342215314265,0.8125011208467185,0.005978518995805012
458752,475.97448325157166,12598,5549.567136500002,1.1997155507822754,1.206152192910757,0.7988549353554845,0.006436642128481581
466944,484.69244360923767,12608,5609.219470620001,1.7233468557184097,1.7285527148589126,0.7902341667562723,0.005205859140502889
475136,492.99989914894104,12621,6149.6187647199995,1.0122838172625053,1.0204230023315595,0.7772405946627259,0.008139185069054325
483328,501.70619797706604,12633,6482.869326139999,1.5623188070196192,1.5642860908923157,0.7856988182291389,0.001967283872696503
491520,510.3324615955353,12644,6524.1066236199995,1.7707667418173514,1.7731872273701392,0.8049201657064259,0.002420485552787674
499712,518.3134756088257,12653,7066.53201864,1.656424969516229,1.66080552057837,0.82803550157696,0.004380551062141054
507904,526.7953751087189,12661,7381.033648999999,1.4707597533095396,1.477094529834977,0.8401612235233188,0.00633477652543748
516096,535.294942855835,12674,7427.7689865,1.4365508426591986,1.4422969887992343,0.8344815582036972,0.005746146140035606
524288,544.3382728099823,12685,7712.387214359999,1.827134855708573,1.8323970409189223,0.8501334101893008,0.005262185210349086
532480,553.1291270256042,12694,7659.237432939999,1.707264608136029,1.7121793698954242,0.8712266298942268,0.004914761759395245
540672,562.0591769218445,12704,7440.597319700001,1.556098360955366,1.560459022972323,0.8861116278916598,0.004360662016956764
548864,570.5443971157074,12712,7419.83554488,1.7741282094910276,1.7789655157213429,0.9035422337241471,0.004837306230315204
557056,578.9339118003845,12720,7856.2636179,1.4978889894817258,1.5031692423506384,0.9056910638697445,0.005280252868912781
565248,586.7998082637787,12735,7545.095123280001,1.3606073198083322,1.3675701610688877,0.9004460509866477,0.0069628412605554964
573440,594.9627640247345,12752,6418.833017779998,2.3501646026736127,2.357973076495076,0.8968961676582694,0.007808473821463565
581632,603.0449891090393,12767,5297.048288499999,2.3093923096777873,2.314779652721538,0.9160550411790609,0.00538734304375117
589824,611.5347964763641,12776,5321.861481360001,2.1727715114015154,2.17950645435014,0.9219552193768322,0.0067349429486243395
598016,619.8654658794403,12787,5958.877362559999,1.6448303399432915,1.6470275671592365,0.9187269089743495,0.0021972272159448396
606208,628.5261611938477,12799,6349.597654459999,1.975217116170097,1.9801954281127963,0.9166825874708593,0.004978311942699225
614400,637.1852159500122,12809,6737.9448862399995,1.722268562501995,1.7269841260700662,0.9315724715590477,0.004715563568071225
622592,645.5316505432129,12820,7054.753219359999,1.8400597793748603,1.8449964364163898,0.9323569599539041,0.004936657041529483
630784,654.2936942577362,12829,7259.711999080001,1.7593367035908158,1.7647283998417158,0.9277681931853294,0.0053916962508999584
638976,662.8638203144073,12839,7448.25573008,1.6938575951236998,1.6994315037415397,0.9278052517212927,0.005573908617839591
647168,671.3638095855713,12852,7232.79268864,1.9558398141292854,1.9601302182070195,0.9391574143432081,0.004290404077734231
655360,679.7237133979797,12862,7320.732313119999,2.114607388456352,2.11745686584457,0.9558515352196991,0.0028494773882181156
663552,688.1432600021362,12873,7174.059290040001,1.829116599514964,1.834567111179282,0.9569317815825343,0.0054505116643179105
671744,696.6870317459106,12881,7174.47098968,1.5715381438261828,1.5821136915928986,0.961328640859574,0.01057554776671574
679936,705.1749765872955,12890,7524.234611920001,1.7014395797392354,1.7063022086489745,0.9689018837176263,0.004862628909739213
688128,713.1704921722412,12899,7733.05749686,1.9144553148566046,1.9179472508112176,0.9703685604967177,0.0034919359546129597
696320,721.6315150260925,12909,8088.472450419999,1.3093207161393365,1.3170044106996976,0.9554696436971426,0.0076836945603611
704512,730.2156209945679,12920,7961.486412660001,2.0618610363191694,2.0652268438206747,0.9478280968032777,0.003365807501505569
712704,738.2157804965973,12932,7450.33805076,1.6031270242354367,1.6078588153405398,0.941224882286042,0.004731791105103101
720896,746.2846555709839,12941,7383.236447899999,1.77887570434832,1.7798822006681427,0.9408622533082962,0.0010064963198224285
729088,754.6827211380005,12950,7485.7864770800015,2.0126450657553505,2.0167834513654705,0.9335713161155581,0.004138385610119738
737280,763.270457983017,12958,7613.854377859999,2.1371058172488118,2.1403761294690278,0.9358662499114871,0.0032703122202158686
745472,771.7879869937897,12966,8010.8866113,1.8462305728695356,1.8523360291989477,0.936219350155443,0.0061054563294122895
753664,780.3950808048248,12975,8191.645808040002,1.8621294462122022,1.865232043771035,0.9266537055373192,0.0031025975588328766
761856,788.7684779167175,12988,8150.3259154200005,1.9782822617911733,1.981997218935146,0.9311735823750495,0.0037149571439729274
770048,796.9347157478333,12999,7812.281867659999,2.8198426634189673,2.8203520677464176,0.9487352120690048,0.0005094043274502635
778240,805.1935799121857,13009,7686.087044120001,2.269189340190496,2.27223125369632,0.9562605692073702,0.003041913505823895
786432,813.8479897975922,13020,7252.79118346,1.9734317549155094,1.9807328433921643,0.9641048994846642,0.007301088476655093
794624,822.2484238147736,13048,4625.9396253800005,2.1429421554988948,2.1502189217488903,0.9526292669586838,0.007276766249995144
802816,831.3055500984192,13075,2642.0709748000004,3.77594778155908,3.7811168799443804,0.954205930698663,0.005169098385300511
811008,839.5599639415741,13086,3788.79465108,2.843397091375664,2.8483105428249176,0.9538552268408239,0.0049134514492536144
819200,847.7375931739807,13094,4939.46201844,1.9941541374544614,1.995239968218275,0.9563351253978908,0.0010858307638137797
827392,855.9969222545624,13102,5919.0691507,1.9527237699076068,1.9549848790732534,0.9482915606349707,0.002261109165646356
835584,864.3508095741272,13110,6762.8666733,1.8185767673770896,1.8225044882417365,0.9452206570655107,0.003927720864646525
843776,873.0331857204437,13119,7884.924812679999,1.8473522217653227,1.852071862302947,0.9370225188322365,0.004719640537624611
851968,881.145815372467,13127,8589.595183899999,2.0782745175354647,2.0823565508184796,0.9102282405830919,0.004082033283014928
860160,889.5140724182129,13138,8529.253576,1.9912342576251831,1.9959720570307902,0.8943705718964339,0.0047377994056072535
868352,897.77361536026,13148,8358.78257482,2.416800587414764,2.4218051283744826,0.8841022240929306,0.005004540959719103
876544,906.9412109851837,13157,8103.577263859999,2.4611924469296356,2.465429207177718,0.8741944573819638,0.004236760248082292
884736,915.242635011673,13169,7779.839426579999,1.9659366629377473,1.9693289071057212,0.8765374187380075,0.0033922441679739663
892928,923.7688891887665,13178,7684.392932119999,2.6956208806746873,2.6955058177970166,0.8828060227446258,-0.00011506287767066529
901120,931.8243968486786,13189,7691.39792458,2.152093761466676,2.1549728291270975,0.8851292838342488,0.0028790676604211482
909312,940.0862550735474,13198,7577.8466431199995,2.6055126777908297,2.6069992852977237,0.8830605433322489,0.0014866075068937605
917504,948.7900903224945,13207,7879.132754619999,2.116231956810225,2.1178309895221417,0.8657747423276305,0.001599032711916569
925696,957.0271332263947,13216,7820.089298460001,2.355322626209818,2.359243256893314,0.8711173358373344,0.003920630683496105
933888,965.6442687511444,13225,7844.532247259998,2.0486962794937424,2.0497019226897435,0.8539896441623569,0.0010056431960009998
942080,974.1544907093048,13234,8254.38318778,2.2863748447503895,2.2894492102205075,0.8513046870939434,0.003074365470117837
950272,982.760294675827,13244,8458.5808896,2.380033214716241,2.3834754294386467,0.8461627519689501,0.0034422147224060498
958464,992.1692337989807,13253,8398.4496471,2.36211798209697,2.3646215860344895,0.8343275735154748,0.0025036039375195295
966656,1000.5383081436157,13261,8535.271399280002,2.3247432839882096,2.3273538009565753,0.8233855878934264,0.0026105169683659345
974848,1008.821573972702,13271,8328.314383480001,2.1705003437848065,2.1742512661984126,0.8031379848718643,0.0037509224136061518
983040,1017.1300206184387,13279,8407.37648636,2.5127654691110366,2.513430871323586,0.7895922591909766,0.0006654022125492759
991232,1025.7040770053864,13290,8370.64904066,2.424102805266739,2.4272682780188775,0.7812105643562972,0.0031654727521384907
999424,1034.2102375030518,13299,8406.06219698,2.520047431130661,2.5232142407122304,0.7659433290362359,0.003166809581569431
1007616,1042.6120483875275,13310,7942.945014639999,2.4762888177938294,2.4761555121197274,0.7464435386471451,-0.00013330567410206368
