Progress,total timesteps,mean_int_reward,num_episodes,ep_rew_mean,total_time,entropy_loss,policy_gradient_loss,icm_loss,value_loss,total_loss
2.15%,22528,0.0581464072,448,-49.11022988,24.843183040618896,-0.8469892758876085,0.005868526701481212,0.28530512819997966,0.05468961852602661,0.34586327342748746
2.25%,23552,0.0735485261,468,-48.41519564,25.962685346603394,-0.823155983351171,0.004676268750438268,0.2845379065256566,0.04949256469262764,0.33870673996872247
2.36%,24576,0.0524890454,488,-47.7417508,27.143409967422485,-0.799275646917522,-0.0014230521129557302,0.2550463459920138,0.04097197882947512,0.29459527270853325
2.46%,25600,0.0507600275,512,-45.55455198000001,28.275972604751587,-0.7797545958310366,0.0012987316889780478,0.247011779807508,0.041892261506291106,0.2902027730027772
2.56%,26624,0.0413553479,532,-43.524981600000004,29.413222551345825,-0.7608305010944605,0.0014969707744607616,0.25851810723543167,0.04194902113522403,0.30196409914511646
2.66%,27648,0.0419837914,552,-41.63077322,30.523760080337524,-0.7373576732352376,-0.0006967026758697528,0.22400724212639034,0.037092696118634194,0.2604032355691548
2.76%,28672,0.0376258344,572,-39.31730708,31.61275815963745,-0.7063083779066801,-0.0029806975456982774,0.2234668016899377,0.04113878792850301,0.2616248920727424
2.87%,29696,0.0352881308,592,-38.07864424,32.68199872970581,-0.679157916456461,0.002615467448864719,0.20090853539295495,0.034937729564262554,0.2384617324060822
2.97%,30720,0.0356779686,612,-35.94344904,33.87769889831543,-0.657395863905549,-0.0033013794553275926,0.19312263815663755,0.03689532680436969,0.22671658550567964
3.07%,31744,0.0379209761,632,-36.47995966,35.0849609375,-0.6353975012898445,0.00078118349445693,0.18181829387322068,0.02820322483603377,0.2108027022037114
3.17%,32768,0.0366012215,652,-35.79032582,36.25976514816284,-0.6118202488869429,0.0014509305398426346,0.18112613982520998,0.030307132605230436,0.21288420297028304
3.28%,33792,0.0284215459,672,-34.19452622,37.42911887168884,-0.597332950681448,-0.0014824943752969875,0.17130538588389754,0.03196767103509046,0.20179056254369104
3.38%,34816,0.0251300168,696,-32.19821519999999,38.47256422042847,-0.581156206317246,-0.00023341253026046694,0.15733406820800155,0.02954311422945466,0.18664376990719572
3.48%,35840,0.0314779337,716,-32.56223226,39.54810428619385,-0.5648356163874269,0.0031045851756853057,0.15803344186861068,0.02719413432350848,0.18833216136780448
3.58%,36864,0.0251908051,736,-32.72950954,40.65720868110657,-0.544128455221653,0.011837140995472815,0.16309209493920207,0.023606480535818264,0.19853571647049315
3.69%,37888,0.0236529537,756,-32.51100862,41.77765941619873,-0.527882625348866,0.0036331394424302674,0.14687510742805898,0.022715273415087722,0.17322352028557697
3.79%,38912,0.026345575,776,-30.834410059999996,42.846370697021484,-0.5128008918836713,0.0005945222853962419,0.14568507100921124,0.022320279604173265,0.16859987289878076
3.89%,39936,0.0214272404,796,-30.564973719999998,43.94771146774292,-0.4957464626058936,-0.0007558087445743305,0.13843816169537604,0.020213038093061186,0.1578953910438629
3.99%,40960,0.0202511949,816,-29.584537579999996,45.12186551094055,-0.47312416322529316,0.0003975385151991635,0.14269471552688628,0.02225369171355851,0.16534594575564396
4.1%,41984,0.0162241674,836,-28.18187644,46.314736127853394,-0.4442834220826626,0.005130905386965999,0.12875673302914947,0.019845786009682342,0.1537334244257978
4.2%,43008,0.0177914227,860,-26.102499999999996,47.44196105003357,-0.42529041040688753,0.001542897104668103,0.12006606976501644,0.01959665835602209,0.14120562522570662
4.3%,44032,0.0175819871,880,-26.18102362,48.58655762672424,-0.41813997458666563,0.0011559980410575975,0.11467503127641976,0.0212718567927368,0.13710288611021415
4.4%,45056,0.0245129412,900,-28.29654078,49.71027326583862,-0.4081583321094513,-0.0011356853255805712,0.1117614567046985,0.019682096230098978,0.13030786760921692
4.51%,46080,0.0172697559,920,-27.882592000000002,50.88231420516968,-0.3924957877025008,0.006032155398497619,0.11350918584503233,0.021461115014972165,0.1410024562585021
4.61%,47104,0.0171939516,940,-27.29090796,52.02642893791199,-0.36904439656063914,0.002388210993292746,0.10927284474018961,0.021062276777229272,0.13272333251071164
