Progress,mean_int_reward,total timesteps,total_time,ep_rew_mean,num_episodes,value_loss,icm_loss,entropy_loss,policy_gradient_loss,total_loss
0.0%,1.9275211403,1024,0.5840780735015869,-127.1247727,20,,,,,
0.1%,0.5981127307,2048,1.8238818645477295,-128.49883087499998,40,1.9307743273675442,1.2774713477119803,-1.4060592502355576,-0.004193295310321091,3.2040523797692035
0.2%,0.4030348156,3072,2.9352874755859375,-126.25643048,60,0.3656384516507387,0.9869764056056738,-1.3770199287682772,-0.006193463992498673,1.346421393263914
0.31%,0.3362742497,4096,4.024208307266235,-118.73540066,80,0.13242061552591622,0.8702203463762999,-1.3444544449448586,-0.002345440614297911,1.000295521287918
0.41%,0.2506190051,5120,5.184807777404785,-112.35982728,100,0.11515901854727417,0.7866773745045066,-1.3110272083431482,-0.002901289030564849,0.8989351040212159
0.51%,0.240690826,6144,6.249538421630859,-107.36711172,120,0.11722622031811625,0.712675841525197,-1.2719297111034393,-0.002747042162901081,0.8271550196804123
0.61%,0.2010018698,7168,7.294980764389038,-101.59869196,140,0.09748900128761306,0.6603699224069715,-1.240558160468936,-0.0024843103136947004,0.7553746133808898
0.72%,0.1632281751,8192,8.432337999343872,-99.2665519,160,0.10121340095065534,0.6145801576785743,-1.2150847651064396,-0.0030801298126345543,0.7127134288165952
0.82%,0.1458871875,9216,9.526764869689941,-93.40329077999999,184,0.12176175706554204,0.5970079144462943,-1.1925176661461592,-0.000604055342370433,0.718165616169466
0.92%,0.1333757216,10240,10.56196141242981,-87.89425333999999,204,0.14812919439282268,0.5619610440917313,-1.177635196596384,-0.0024054549434392946,0.7076847835411147
1.02%,0.1169021775,11264,11.606086492538452,-84.18794801999998,224,0.11346078105270863,0.5468531944788992,-1.151259446516633,-0.0032104095482050985,0.6571035659834028
1.13%,0.1133294524,12288,12.746338844299316,-81.50978652,244,0.12262648210162297,0.5129283322021365,-1.1237037423998117,-0.0022002619786540656,0.6333545523251054
1.23%,0.1013662702,13312,13.898950576782227,-78.07341335999999,264,0.11149809404741973,0.4789048251695931,-1.1084772646427155,-0.000664663341420666,0.5897382558755921
1.33%,0.1013220099,14336,15.051145553588867,-74.20069359999998,284,0.11649449763353914,0.4745754608884454,-1.0823406837880611,-0.003790492134938702,0.5872794663870459
1.43%,0.1098008252,15360,16.250530004501343,-72.38259802,304,0.09271067543886602,0.43210350163280964,-1.0517191868275404,0.00022294996863445672,0.5250371270403101
