num_episodes,ep_rew_mean,mean_int_reward,total timesteps,Progress,total_time,total_loss,entropy_loss,icm_loss,value_loss,policy_gradient_loss
324,-70.78561724000001,0.0786137184,16384,1.54%,18.783005237579346,0.4220759229267845,-1.022511012852192,0.4141378179192543,0.08203259849688038,-0.002651548421579004
348,-67.48088532,0.0740624279,17408,1.64%,20.33074116706848,0.39085845842887307,-0.9973954241722822,0.3840275863185525,0.0690247353632003,-0.0007160142599949438
368,-63.40180962,0.0666963494,18432,1.74%,21.686816692352295,0.3736778324288601,-0.9769876347854733,0.366175489500165,0.08044578012777492,-0.00542235084082389
388,-58.679990419999996,0.0605537388,19456,1.84%,22.99367332458496,0.35248871404398585,-0.9556231908500195,0.347272633574903,0.05059350410010666,0.001567300590721594
408,-58.681203460000006,0.076035408,20480,1.95%,24.307183265686035,0.34801010450660486,-0.9383208397775888,0.3423673666547984,0.057456258713500574,-0.001028880195435928
428,-55.74943658,0.0548672445,21504,2.05%,25.57974886894226,0.33320501486364457,-0.9193521235138178,0.32751378999091685,0.06314009625930339,-0.006227847532026079
448,-54.80143796,0.0514273735,22528,2.15%,26.51748514175415,0.32442657565329625,-0.896317326463759,0.3184768913779408,0.06349433533614501,-0.003997492582590537
468,-53.606882219999996,0.047939134,23552,2.25%,27.537391424179077,0.31436152973299025,-0.8743075644597411,0.3092054929584265,0.051506745716324076,5.3622029313345394e-05
488,-52.03804924000001,0.0430131541,24576,2.36%,28.552043676376343,0.29360137791848057,-0.852137959562242,0.28788956510834396,0.057370061287656426,-0.0002519331862905887
512,-50.792394540000004,0.0406775111,25600,2.46%,29.556147813796997,0.2865505868052742,-0.8346577910706401,0.28009820240549743,0.06467324920231476,-0.00014940520454732344
532,-51.201018919999996,0.0447627083,26624,2.56%,30.600492000579834,0.27830854473765015,-0.8176106428727508,0.2731033652089536,0.0546732516377233,-0.0026214563507582305
552,-51.50418775999999,0.0435502461,27648,2.66%,31.62592911720276,0.27523937979176527,-0.8006506385281682,0.2684191931039095,0.07018212776165456,-0.0019802608830966325
572,-50.98105064000001,0.0421095394,28672,2.76%,32.67031145095825,0.2598822804292464,-0.7835849039256573,0.2553570796735585,0.05004098595236428,-0.004788978395484987
592,-47.8471786,0.0355049942,29696,2.87%,33.839823722839355,0.2507238213809822,-0.7677310863509774,0.24639307521283627,0.04740665515419096,-0.00409919347273153
612,-45.36864196,0.038044213,30720,2.97%,35.18708658218384,0.23740446967025358,-0.7491666534915566,0.23212989862076938,0.05396566528361291,-0.0012199547887709135
632,-42.427660339999996,0.0339354744,31744,3.07%,36.49730968475342,0.22552702464743402,-0.7316793715581298,0.22074810601770878,0.04968091653427109,-0.001891730237018619
652,-41.470587359999996,0.0300818543,32768,3.17%,37.81428647041321,0.2140774091372904,-0.7135035041719675,0.20957399322651327,0.04410408838884905,0.0009300707189223206
672,-39.938429740000004,0.0291816535,33792,3.28%,39.16620182991028,0.2170795382565968,-0.6962462905794382,0.21303914464078844,0.04422008016263135,-0.0038161440045478045
696,-39.5097626,0.0293403791,34816,3.38%,40.45515847206116,0.20847172321033697,-0.6809713961556554,0.20498258667066693,0.036337704164907336,-0.0014463387682072206
716,-41.027029,0.0272642147,35840,3.48%,41.58429431915283,0.20168744566877156,-0.666688458994031,0.19781762594357133,0.03896103979786858,-0.0002628425458664963
736,-40.92272507999999,0.0291150352,36864,3.58%,42.58941912651062,0.20570286474070057,-0.6508641764521599,0.20120932208374143,0.042848351440625265,0.002087075128966264
756,-39.91817866,0.0274643714,37888,3.69%,43.711517572402954,0.2016003971073544,-0.6345658879727125,0.19839043146930635,0.035913883315515704,-0.0038142269350355867
776,-38.56538346,0.0238877112,38912,3.79%,44.855578660964966,0.18764770489021487,-0.6149116745218635,0.1843964997678995,0.03638363795471378,-0.003871586731560244
796,-37.1781661,0.0249840597,39936,3.89%,46.071524143218994,0.17943429549472725,-0.5894134705886245,0.1758817322552204,0.03649427121854387,-0.0009686388234754805
816,-37.1467248,0.0260296646,40960,3.99%,47.15179491043091,0.1700521528131223,-0.5729462653398514,0.1673303465358913,0.03283999425184447,-0.005621931479534598
836,-37.81698482,0.021489921,41984,4.1%,48.24169611930847,0.17246748130926615,-0.5530239129438996,0.16868574207182974,0.041008758649695665,-0.003191366275331631
860,-36.70356074,0.021486164,43008,4.2%,49.25586795806885,0.16046382150016747,-0.5326645337045193,0.15773431782145053,0.03236728016054258,-0.005072243373373201
880,-35.328966859999994,0.0195810402,44032,4.3%,50.569103717803955,0.15256671958035473,-0.5117158079519868,0.14893971208948642,0.03746043631690554,-0.0011903614082222976
900,-34.8884176,0.0215305663,45056,4.4%,52.00161695480347,0.14583712971117013,-0.49363654386252165,0.14334579010028392,0.02933546301210299,-0.004422066903240704
920,-34.1743274,0.0165902929,46080,4.51%,53.454421043395996,0.13919858828502307,-0.4877900658175349,0.13651436637155712,0.02881599502870813,-0.0019737758940487037
940,-33.32967612,0.0175205425,47104,4.61%,54.95927715301514,0.1419348702480411,-0.46796661987900734,0.13941741548478603,0.02598610873974394,-0.0008115611071931043
960,-32.406101199999995,0.0153507467,48128,4.71%,56.36132597923279,0.13155902794064583,-0.45241132471710443,0.12910787714645267,0.026197566941846162,-0.0016860589999144816
980,-32.70196118,0.0155033754,49152,4.81%,57.651806592941284,0.12510002582944524,-0.4411719832569361,0.122815853334032,0.026436901665874757,-0.0035951767117426313
1000,-32.7573981,0.0145180953,50176,4.92%,58.70728802680969,0.12569826243210586,-0.4248692677356303,0.12325201055500656,0.026182667483226396,-0.0017201487122334223
1024,-33.36656498,0.015973559,51200,5.02%,59.79776906967163,0.12079461569034851,-0.4020370333455503,0.11809182027354836,0.02609487608424388,0.0009330780837575491
1044,-32.13282566,0.016979971,52224,5.12%,60.8422327041626,0.12003055085734274,-0.38079467322677374,0.11726184643339366,0.028560414095409214,-0.0008733698559184631
1064,-32.08103994,0.0140318286,53248,5.22%,61.97221302986145,0.10832646387935857,-0.35828288877382874,0.105860467068851,0.026169328804826364,-0.0015093606997505702
1084,-30.722366360000002,0.0137653743,54272,5.32%,63.08254289627075,0.11085025757003408,-0.33383607491850853,0.10828092705924064,0.023981920632650144,0.0017113844752842757
1104,-31.0660728,0.0139987101,55296,5.43%,64.18621301651001,0.10581823580199064,-0.32188711129128933,0.10321182000916451,0.025963353196857497,0.00010080473140383172
1124,-30.96999358,0.0124371503,56320,5.53%,65.3463761806488,0.10451211178684147,-0.31014472525566816,0.1018204758875072,0.029117603131453507,-0.002201244138110699
1144,-31.065197420000004,0.0115116598,57344,5.63%,66.65714406967163,0.09886398483251177,-0.29036763962358236,0.09646517422515899,0.0245283198019024,-0.0005402137283745797
1164,-31.069208540000005,0.0130197022,58368,5.73%,68.16667246818542,0.09820106386459326,-0.2710606101900339,0.09525281563401222,0.02911018607846927,0.0003722962273410551
1184,-29.215646900000003,0.0122147804,59392,5.84%,69.4368999004364,0.09824282500672496,-0.2566385194659233,0.09568579762708396,0.027305353156407364,-0.0017350793599974692
1208,-28.75616922,0.0115506836,60416,5.94%,70.81733012199402,0.0905589065524674,-0.24714871123433113,0.08771805954165757,0.026527708309004083,0.0018807617990942234
1228,-27.62512286,0.0090972001,61440,6.04%,72.10470533370972,0.09097946838600034,-0.24472512304782867,0.0879446299513802,0.03338549817271996,-0.00303711382651859
1248,-27.18493908,0.0086770157,62464,6.14%,73.37176012992859,0.08583267749841861,-0.2400574702769518,0.08331392065156251,0.023006790099316277,0.0021807783692447797
1268,-27.18677154,0.0094373894,63488,6.25%,74.41503596305847,0.08433756286150941,-0.2330773901194334,0.08270337589783594,0.02049140725284815,-0.004149537616113426
1288,-26.598231479999995,0.0096680508,64512,6.35%,75.4652807712555,0.08783988871543952,-0.22123670391738415,0.08570869162213057,0.0217108770593768,-0.0003989061262873715
1308,-24.442373899999996,0.0074948731,65536,6.45%,76.54450392723083,0.08647444841098273,-0.2073170468211174,0.08388538227882236,0.023523636657046154,0.0023670246645574526
1328,-23.824382099999998,0.0103577883,66560,6.55%,77.61777758598328,0.08011644374338817,-0.19578474014997482,0.07794081035535783,0.0210527356757666,0.0007035982045368502
1348,-23.544449739999994,0.0092247885,67584,6.66%,78.74144268035889,0.07692612690157022,-0.18576282914727926,0.07486381765920669,0.018299212475540116,0.0023238799480952387
1372,-22.177370439999994,0.008118228,68608,6.76%,79.75692439079285,0.07245987134387322,-0.17293233424425125,0.07095755101181567,0.01739129475026857,-0.002368091429693046
1392,-22.32210564,0.0092033524,69632,6.86%,80.86116123199463,0.07654796665841222,-0.15207656286656857,0.0742470967816189,0.01567310150130652,0.007335597266626789
1412,-21.926440099999994,0.009473799,70656,6.96%,82.05039501190186,0.07197907098879583,-0.13708561100065708,0.0699504497461021,0.01592845427512657,0.0043577581518107955
1432,-21.77227366,0.0084858835,71680,7.07%,83.4037606716156,0.06609838509186504,-0.12311746459454298,0.06473251391435042,0.015979272400727496,-0.0023205606255813755
1452,-22.12066178,0.0093064347,72704,7.17%,84.72866821289062,0.07387282453170932,-0.10642014723271132,0.07183844054816291,0.017782363305741455,0.00256147652972275
1472,-22.143649619999998,0.0087637319,73728,7.27%,86.0455048084259,0.07036711405990481,-0.08789127226918936,0.06860994844464585,0.01477242413238855,0.0027992320202010375
1492,-21.33101744,0.0083682131,74752,7.37%,87.35032224655151,0.06287889132956484,-0.07482925802469254,0.061498965544160455,0.01752181033953093,-0.0037225524854871024
1512,-21.463558420000005,0.0096708861,75776,7.48%,88.70082068443298,0.06124877390065213,-0.06930603925138712,0.059602304245345294,0.01481607329333201,0.0016486232597363272
1536,-21.39690584,0.0077929278,76800,7.58%,89.72406840324402,0.06509457642483987,-0.06588017661124468,0.0636651711538434,0.016357034764951095,-0.002062982054986397
1556,-20.27886664,0.0072301875,77824,7.68%,90.74368739128113,0.0622961213428619,-0.04992585629224777,0.060929418075829744,0.014898780253133737,-0.0012317475828122278
1576,-19.02293774,0.0059679396,78848,7.78%,91.93962979316711,0.059627984335638366,-0.040305472910404205,0.05810989049496129,0.01400816539535299,0.001172773011417742
1596,-18.431140179999996,0.0063697177,79872,7.88%,92.96965551376343,0.05964551473575365,-0.027639171108603477,0.0581742727663368,0.014714181648741942,-1.7619545734265689e-06
1616,-19.100810940000002,0.005432923,80896,7.99%,94.05843043327332,0.05577545777693582,-0.004853749647736549,0.05475313519127667,0.012500278135121334,-0.002277052278529811
1636,-18.50005788,0.0048597022,81920,8.09%,95.22291135787964,0.05362598210174324,0.01869958359748125,0.052467492409050465,0.011037208205380011,0.0005476887215477503
1656,-17.53791726,0.006171306,82944,8.19%,96.30831098556519,0.05173742988817996,0.04009625781327486,0.05087998113594949,0.010502776785870083,-0.0019282892635654374
1676,-16.75512846,0.0041407764,83968,8.29%,97.42838621139526,0.047076052837736346,0.054478238336741924,0.04572332481620833,0.012199285483802669,0.001327994731477479
1696,-16.616296740000003,0.0039661289,84992,8.4%,98.70619511604309,0.04828279028279023,0.06207862962037325,0.04690126335481182,0.010423570223792922,0.003391699055991209
1720,-16.719360979999998,0.0045828979,86016,8.5%,100.1269371509552,0.04517539018984493,0.060619073919951916,0.04394489579135552,0.010556474917393643,0.001748469067500367
1740,-16.974933619999998,0.0045896298,87040,8.6%,101.38111066818237,0.0472384162645367,0.06485977862030268,0.046148162306053564,0.011073040470364504,-0.0001705008855330736
1760,-16.29911318,0.0049459088,88064,8.7%,102.70346641540527,0.04755541464256997,0.08791829738765955,0.046445214306004345,0.009718089149828302,0.0013839142158278686
1780,-16.84588318,0.0056363488,89088,8.81%,103.98251938819885,0.04362202473657496,0.10047374945133924,0.04272290409426205,0.009654793779191095,-0.0006635873560619608
1800,-16.63836512,0.0046369052,90112,8.91%,105.2205319404602,0.045024609998453924,0.10703160613775253,0.04362353650503792,0.010805660363985226,0.003205074570174873
1820,-15.732870640000003,0.0042261618,91136,9.01%,106.33915400505066,0.043326598754391266,0.12808761652559042,0.04221327690174803,0.009440436879231129,0.0016927816472012101
1840,-15.53078918,0.0048659581,92160,9.11%,107.35216283798218,0.039342919683915345,0.14875492826104164,0.03853234797134064,0.008992755148938159,-0.0008870380231911578
1860,-15.63140582,0.0050940777,93184,9.22%,108.30626082420349,0.039815066357865844,0.1673623090609908,0.038840743742184713,0.009139809779298957,0.000603416377512385
1884,-15.20698044,0.0034199359,94208,9.32%,109.361412525177,0.040264613675690605,0.18554160371422768,0.0391924329160247,0.009516703797999071,0.001205103798660021
1904,-14.56577276,0.0033108551,95232,9.42%,110.4701201915741,0.037336213089348605,0.19312042836099863,0.03610639166436158,0.009902354540827218,0.0023958597090430233
1924,-14.430100919999997,0.0035108614,96256,9.52%,111.52419543266296,0.03644513088444852,0.20169825945049524,0.03541726726689376,0.008516219648299739,0.0017624165272478623
1944,-14.08307716,0.0032113503,97280,9.63%,112.64305424690247,0.0352338369631631,0.21324640791863203,0.03444882741314359,0.00799631600966677,-0.0001462205094715967
1964,-14.524167759999997,0.0037720551,98304,9.73%,113.94588804244995,0.03547196669406952,0.22643282357603312,0.03463918747729622,0.006217867630766705,0.0021099245369662657
1984,-14.5726267,0.0036793871,99328,9.83%,115.44044756889343,0.03617159692724946,0.2341592852026224,0.03491818392649293,0.008083551198069472,0.004450578809495847
2004,-14.786378240000001,0.0035882103,100352,9.93%,116.79127359390259,0.03493421375231958,0.2381087401881814,0.034290125768166035,0.007862851125537418,-0.0014219712840019515
2024,-14.6492338,0.0033720738,101376,10.04%,118.13397407531738,0.03592359906312067,0.24902566894888878,0.034622666222276166,0.008949929411755875,0.004059398996689109
2048,-14.50027314,0.0032626424,102400,10.14%,119.76732397079468,0.03482469164470595,0.2594171641394496,0.033655291626928374,0.006711682668537833,0.004982317509237909
2068,-14.85945014,0.0028487501,103424,10.24%,121.07654237747192,0.03236469985222107,0.2591988854110241,0.0315946142654866,0.008006857344298624,-0.00030600147695392294
2088,-14.320618280000001,0.0029669134,104448,10.34%,122.11790633201599,0.03297722094729513,0.264901558868587,0.03211903621559031,0.008038783318625065,0.0005430639984231429
2108,-14.139893540000001,0.0030305988,105472,10.44%,123.16459083557129,0.034253158755558996,0.2746047582477331,0.03290848282631487,0.007706084896199172,0.005740674396242134
2128,-14.02884922,0.0028627665,106496,10.55%,124.29156589508057,0.03132601040842917,0.28140523936599493,0.030359525146195665,0.006912036555149825,0.0027528160671852113
2148,-14.099310799999998,0.0030493713,107520,10.65%,125.38332748413086,0.03280808185163958,0.29044658318161964,0.032086428662296385,0.006837032786279451,0.00037949910715254025
2168,-13.63354604,0.0028633161,108544,10.75%,126.4313108921051,0.03099698746494476,0.2987662423402071,0.03034291451331228,0.007374478125711903,-0.0008337486093871017
2188,-14.03726374,0.0030341539,109568,10.85%,127.67278861999512,0.03115355804369127,0.3021451514214277,0.02944909338839352,0.00747796615542029,0.009566680397557224
2208,-14.540398979999999,0.0027078978,110592,10.96%,128.78381633758545,0.03141036968302595,0.31698527187108994,0.030500632419716567,0.009201166933053173,-0.00010379429995934365
2232,-14.536651840000001,0.0029580647,111616,11.06%,130.0438768863678,0.029024203859928273,0.3335842564702034,0.02755274434457533,0.010209032661805395,0.004505562491724021
2252,-14.40746404,0.0029385379,112640,11.16%,131.38854694366455,0.027229276357988705,0.3449616990983486,0.026276273129042238,0.008733474529435625,0.0007965577600290454
2272,-14.198363040000002,0.0030796383,113664,11.26%,132.89858722686768,0.027928252053322892,0.35739414067938924,0.02679153491044417,0.00850452448867145,0.002862646940115778
2292,-14.426839359999999,0.0030017231,114688,11.37%,134.4033579826355,0.03148184983844738,0.3620286379009485,0.02808524199645035,0.010429732254124247,0.023536346165846073
2312,-14.727231959999997,0.0029741201,115712,11.47%,135.78583931922913,0.02527456795191181,0.35694011440500617,0.024694290768820792,0.007386274464806775,-0.0015835026338965733
2332,-14.4762999,0.0024604783,116736,11.57%,137.17386865615845,0.027722092904130243,0.3613792839460075,0.02646182622993365,0.010448907654790673,0.002153759087175269
2352,-14.203620019999999,0.00260619,117760,11.67%,138.28392362594604,0.026595941578442524,0.3683751579374075,0.02552435518009588,0.008114703807223123,0.0026011601762433167
2372,-14.06130864,0.0026555998,118784,11.78%,139.40255093574524,0.026051078881261524,0.36551566841080785,0.025231582287233323,0.008522175583493663,-0.0003272096432116625
2396,-12.9031248,0.00237708,119808,11.88%,140.6839783191681,0.02545551844190009,0.37573391245678067,0.02471700235037133,0.00844376340683084,-0.001058602491543264
2416,-13.467470619999999,0.0029461826,120832,11.98%,141.70224952697754,0.02580963564912503,0.38901451183483005,0.02466568586532958,0.010199450036452617,0.0012400478015018898
2436,-13.99275436,0.0025615773,121856,12.08%,142.77662014961243,0.02502278289353621,0.3939279578626156,0.023776520683895797,0.011339275839418406,0.0011233462569857156
2456,-13.202729159999999,0.0019028655,122880,12.19%,143.74593877792358,0.02573827088474236,0.3995141708292067,0.02436565182870254,0.006944982676941436,0.00678120788345676
2476,-12.880853360000001,0.0022231332,123904,12.29%,144.9806740283966,0.024981681153169302,0.40703258430585265,0.0236379288835451,0.006505036959424615,0.006932485736817398
2496,-13.612013919999999,0.0023420538,124928,12.39%,146.22598028182983,0.0243889075813712,0.41565714310854673,0.02331708776182495,0.007608728195918957,0.0031094699995435305
2516,-13.219177040000002,0.0021237073,125952,12.49%,147.61918425559998,0.024826328973344577,0.4256191933527589,0.02330479270312935,0.007689802849199623,0.007525559852952645
2536,-13.289974359999999,0.0025906302,126976,12.6%,148.9608769416809,0.023156050774734732,0.43288959888741374,0.022020683420123532,0.008527178644726519,0.0028264949013855336
2560,-13.683573000000003,0.0024051587,128000,12.7%,150.37660908699036,0.023613404590925438,0.43837967421859503,0.022714406484737992,0.007672862215258647,0.0013171188466158086
2580,-13.595073220000002,0.0015373894,129024,12.8%,151.9296681880951,0.02428223661854844,0.4332830957137048,0.02334358068765141,0.009404539880051743,-1.79805710814649e-05
2600,-13.46922454,0.0024135679,130048,12.9%,153.19183492660522,0.023189493757819986,0.4373386218212545,0.021791283623315394,0.008120081558445236,0.005862019786600673
2620,-13.66156698,0.0025713761,131072,13.0%,154.20604467391968,0.02323472222428096,0.4452903647907078,0.022068296937504783,0.0074814798099396285,0.004182773057822119
2640,-14.13208758,0.0030552046,132096,13.11%,155.13412141799927,0.023285270148524842,0.45478376001119614,0.022038283015717752,0.008294577724882402,0.004175293603188511
2660,-14.265736019999999,0.002952024,133120,13.21%,156.13439202308655,0.022589573446494492,0.45788170862942934,0.02145463429042138,0.007877137897594366,0.0034722536631367562
2680,-13.861364079999998,0.0019719277,134144,13.31%,157.23910760879517,0.02334269934752934,0.4642415544949472,0.02213031894643791,0.00900838849156571,0.0031154155193485753
2700,-13.65741412,0.0027522929,135168,13.41%,158.24295449256897,0.02121805636970829,0.4689873303286731,0.020360179769340903,0.006854800318251364,0.0017239656854225087
2720,-13.580533239999998,0.0025434513,136192,13.52%,159.29536843299866,0.020911755026817788,0.4800288686528802,0.02004618449427653,0.009375817069667391,-0.0007201117442548269
2744,-13.99644352,0.0019496985,137216,13.62%,160.2871744632721,0.02143884818346731,0.49076677253469825,0.020110579003812745,0.009113418025663123,0.004169273770882525
2764,-13.26653342,0.0015832886,138240,13.72%,161.2713713645935,0.020129516174581998,0.49594283662736416,0.018828973930794746,0.008958563033957034,0.004046859403915512
2784,-12.745781919999999,0.0020127433,139264,13.82%,162.5190508365631,0.021698036933972622,0.5091047557070851,0.020305153957451694,0.007673938180232653,0.006254891584976639
2804,-12.85931816,0.0019904199,140288,13.93%,163.75649070739746,0.020512973523576603,0.5247347559779882,0.019298452010843903,0.008181040993804345,0.003964174133522633
2824,-12.714205020000001,0.0018719382,141312,14.03%,164.98143339157104,0.019258981126175925,0.5287748714908957,0.018173061864217743,0.007232936208311003,0.0036262564112708056
2844,-11.80827068,0.0014661062,142336,14.13%,166.20684123039246,0.01946840442232042,0.528861740604043,0.018347476769122295,0.006489228993814322,0.0047200475381669275
2864,-11.15129704,0.0016956634,143360,14.23%,167.51810121536255,0.01840221604383337,0.5352634768933058,0.017645732004893944,0.0063334238875540905,0.0012314165018401622
2884,-11.51578554,0.0021215791,144384,14.34%,168.72259283065796,0.017939185491804163,0.5483681438490748,0.017091875430196524,0.005714632499802974,0.002758468116273425
2908,-11.92953776,0.0016529777,145408,14.44%,169.7780566215515,0.019702884199638063,0.5573714934289455,0.017944999781320803,0.007217187570859096,0.010361656612313495
2928,-11.92166674,0.0016102958,146432,14.54%,170.7372694015503,0.018076152575090636,0.5629524225369096,0.017398443116690032,0.007065263920594589,-0.00028816933658854947
2948,-11.64822416,0.0013763336,147456,14.64%,171.75034379959106,0.01860823774674919,0.5781973730772734,0.017155218476545997,0.00567709681490669,0.00885309588712525
2968,-12.44691786,0.0020073459,148480,14.75%,172.93041610717773,0.017478601146117573,0.5965289445593953,0.01683608659368474,0.006144281818706077,0.00028086370562221394
2988,-12.3534042,0.0017290523,149504,14.85%,174.2569444179535,0.0167415199522475,0.605222824960947,0.0158538833638886,0.00773893365112599,0.0011374322324629984
3008,-12.108111660000002,0.0023359074,150528,14.95%,175.28596448898315,0.015127260232435649,0.6142519162967801,0.014820561584201641,0.005878821687474556,-0.0028118352051344727
3028,-11.437897060000001,0.0015791991,151552,15.05%,176.36155343055725,0.01656409103369019,0.6157572399824858,0.015525935683399439,0.006310945291261305,0.004070608211646198
3048,-11.7927225,0.0020150671,152576,15.16%,177.43174004554749,0.016533832052635,0.6139052249491215,0.015179155321675353,0.005131847372467746,0.008414919937128697
3072,-12.898141520000001,0.0022719674,153600,15.26%,178.71991658210754,0.0166338673046281,0.6094450186938047,0.01568892279465217,0.00646928405512881,0.002980161044630475
3092,-11.998057359999997,0.0014231224,154624,15.36%,180.25833320617676,0.01650150960687749,0.60429497808218,0.01552688812080305,0.008135329488140997,0.001610885372603385
3112,-11.84781806,0.0013607041,155648,15.46%,181.565274477005,0.0158213205811708,0.5981335341930389,0.014692558310343884,0.006085569491915521,0.0052020532163536545
3132,-11.142768080000002,0.0023137142,156672,15.56%,182.8477659225464,0.01727915600542106,0.6010823529213667,0.016031234714318998,0.006859359433292411,0.005619853477728184
3152,-11.152288119999998,0.002363591,157696,15.67%,184.31166625022888,0.01689682084840441,0.6151681188493967,0.015928452907246538,0.006015828004819923,0.0036678514067588147
3172,-10.81764922,0.001620013,158720,15.77%,185.8029706478119,0.017069558874030444,0.6184174828231335,0.015344649989856407,0.005821405420647352,0.011427683421093009
3192,-10.70059394,0.0012884417,159744,15.87%,186.92840266227722,0.016433452074414746,0.611145656555891,0.015654648348572664,0.005170273940166226,0.0026177633182545776
3212,-10.483132620000001,0.0021076917,160768,15.97%,188.01833152770996,0.016142004007905428,0.6035043708980083,0.01517624722328037,0.005641654672217555,0.004015913174032985
3232,-10.903033419999996,0.0014436528,161792,16.08%,189.0671443939209,0.0167686518831851,0.5961077939718962,0.015576263875118457,0.006313759535260033,0.0056101205454064
3256,-10.628265039999999,0.001520001,162816,16.18%,190.17379903793335,0.017248626453692448,0.5957755520939827,0.01625192332721781,0.007519077782490058,0.0024479534822563344
3276,-9.829811419999999,0.001112668,163840,16.28%,191.20569610595703,0.016527074183964926,0.6065064305439591,0.015652366157155484,0.006322141423879657,0.0024249388442147764
3296,-9.31695978,0.001676905,164864,16.38%,192.21985030174255,0.015349187629502353,0.6101677911356091,0.014644354072515853,0.004202001541671052,0.0028463340281939674
3316,-10.01191794,0.001222381,165888,16.49%,193.34647226333618,0.01577927304487211,0.6125410394743085,0.015144208242418244,0.0048643959908076795,0.001486252033730996
3336,-10.184315680000001,0.0014737771,166912,16.59%,194.6569299697876,0.015547229504943675,0.6142572658136487,0.014983065077103674,0.005232487745161052,0.0004091565332389527
3356,-10.54006516,0.001628618,167936,16.69%,196.06026697158813,0.01631895010045592,0.6153986612334847,0.015511276040342636,0.0050584504951984854,0.0030182901059343436
3376,-11.36073022,0.001242058,168960,16.79%,197.32561826705933,0.016231155809771795,0.6178017947822809,0.015527820578427054,0.004477020764170447,0.00255633154927695
3396,-11.713615339999999,0.0023193096,169984,16.9%,198.62147665023804,0.01430918311226471,0.6246071541681886,0.013737068802583963,0.006334111229080008,-0.0006129681322725429
3420,-12.637019159999998,0.0020181387,171008,17.0%,199.90352368354797,0.01677212772310043,0.6302906554192305,0.015563376393401995,0.007705858268309385,0.004381655028674969
3440,-12.288323279999997,0.0014910274,172032,17.1%,201.15211248397827,0.015868328404487674,0.6251189159229398,0.015578446720610373,0.008156513995345449,-0.005257697156572434
3460,-10.944061620000003,0.0012447412,173056,17.2%,202.2433795928955,0.01596916245100516,0.6203802758827806,0.01542980877275113,0.007710258276347304,-0.002316721493807015
3480,-11.278088039999998,0.0017001913,174080,17.31%,203.34508872032166,0.015678409609188412,0.6295370273292065,0.01497902769187931,0.005371369428758044,0.0016224497443330164
3500,-11.786651499999998,0.0020424793,175104,17.41%,204.46195816993713,0.016156364839627853,0.6357657443732023,0.015691224092734046,0.006652414896962,-0.002001007428023951
3520,-12.4105869,0.001845309,176128,17.51%,205.59477925300598,0.014595522904042913,0.637937662191689,0.014109075185842812,0.006043893643436604,-0.0011794164614355976
3540,-12.5079782,0.0017943535,177152,17.61%,206.60517597198486,0.015597396320966642,0.6462799701839685,0.014910177764249966,0.006584607277545729,0.00028757828962103573
