num_episodes,ep_rew_mean,mean_int_reward,total timesteps,Progress,total_time,total_loss,entropy_loss,icm_loss,value_loss,policy_gradient_loss
468,-47.7194143,0.0575134905,23552,2.25%,26.63468098640442,0.2657890027285953,-0.8186646262183785,0.26112844119779766,0.04755904574994929,-0.0009534304419732151
488,-46.26182385999999,0.0649779851,24576,2.36%,27.969951629638672,0.2632740838821198,-0.7911694478243589,0.25900020473636687,0.04685272724600509,-0.004113935788475942
512,-45.944629860000006,0.0566695031,25600,2.46%,29.186323881149292,0.258568967351534,-0.7649259502068162,0.25464384304359555,0.04135913186473772,-0.002107888785353361
532,-43.09614052,0.041799414,26624,2.56%,30.520838975906372,0.25824665622548804,-0.7420170977711678,0.2526224278844893,0.05454369785729796,0.0016985855526894665
552,-42.83835122000001,0.0499311807,27648,2.66%,31.755462884902954,0.23094532444349145,-0.7231756057590246,0.22692462825216353,0.039435470302123576,0.0007714916111554713
572,-42.332133940000006,0.0405475545,28672,2.76%,33.00973963737488,0.23370185738159893,-0.6999493362382054,0.22864889749325812,0.04111601901240647,0.009413579871001655
592,-42.16112846,0.0529975872,29696,2.87%,34.228764295578,0.21523588276045794,-0.6711900215595961,0.2114855465479195,0.03823674999875948,-0.0007333878733752748
612,-40.16050016,0.0432487444,30720,2.97%,35.485305070877075,0.20233978664170493,-0.6407987400889397,0.19951375667005777,0.031884213152807206,-0.0036239134363356684
632,-38.18380908,0.0363138043,31744,3.07%,36.731016874313354,0.18960976734969207,-0.6163302967324853,0.1865352315362543,0.03363628889201209,-0.002890930757634228
652,-37.1024982,0.0459343657,32768,3.17%,38.022540807724,0.17263081826037996,-0.5935315936803818,0.16937504475936294,0.033451453171437606,-0.0008937181612673065
672,-37.45648352,0.0388069242,33792,3.28%,39.35536813735962,0.18536461759634024,-0.5754772434011102,0.18185301451012492,0.040699623816180974,-0.005583592954027876
696,-36.381432939999996,0.0342638287,34816,3.38%,40.75086069107056,0.17708582033236306,-0.5622602310031652,0.1729008787078783,0.03990529291331768,0.0019441233315300346
716,-34.31191152,0.0285065418,35840,3.48%,42.3107852935791,0.1645614323740791,-0.5465252567082644,0.16101138957310468,0.035745343076996505,-0.0002449150672520435
736,-32.70691516,0.0271862232,36864,3.58%,43.85331964492798,0.16715154994551715,-0.5358752757310867,0.16411311086267233,0.0283929070137674,0.0019914838146806555
756,-32.88567807999999,0.0244047447,37888,3.69%,45.37226891517639,0.15535069068350138,-0.5112164597958326,0.15237560565583408,0.03145016497001052,-0.0016993146933374477
776,-31.64688392,0.0203130801,38912,3.79%,46.74270486831665,0.14785670112379995,-0.4904827526770532,0.144795578205958,0.03032476060616318,0.00028646857225593134
796,-30.642459279999997,0.0241381421,39936,3.89%,47.97042155265808,0.1439714999200844,-0.4772454956546426,0.14080697449389845,0.027598673579632305,0.004046580682227031
816,-30.17726602,0.0233653719,40960,3.99%,49.196707010269165,0.12688776796324397,-0.45979510247707367,0.12441848323214799,0.024820670136250556,-0.0001278228252907429
836,-29.68209256,0.0205080476,41984,4.1%,50.4272346496582,0.13643508309626834,-0.44496120139956474,0.1336150576826185,0.02666580655204598,0.001534447584452211
860,-29.75024914,0.0196406461,43008,4.2%,51.672648668289185,0.13027736585483024,-0.4259464889764786,0.12769171607214957,0.025633325130911544,0.00022317269589501457
880,-31.22612266,0.0219741806,44032,4.3%,52.8992018699646,0.13221649612405112,-0.4135061390697956,0.12906422256492078,0.030531549389706925,0.0009911862015961658
900,-30.615540900000006,0.0194506505,45056,4.4%,54.17556190490723,0.12897613936193048,-0.3968360526487231,0.12607942696195096,0.026969953265506774,0.0019971707342881116
920,-29.381807,0.0191886765,46080,4.51%,55.49159860610962,0.12196235821207833,-0.37850302876904607,0.11904392729047686,0.025243046780815348,0.003941262435199294
940,-29.26798244,0.0192348265,47104,4.61%,57.08278155326843,0.12104542070722563,-0.36304851435124874,0.118505047284998,0.02710422221571207,-0.0017004879934357782
960,-30.39425076,0.0215105533,48128,4.71%,59.40205764770508,0.11926591773587344,-0.3480440001003444,0.117101404001005,0.02309468999010278,-0.0014495526414184676
980,-31.643868400000006,0.0209604887,49152,4.81%,61.19274854660034,0.1092407060830659,-0.33230359479784966,0.10673348046839237,0.02316623760998482,0.00190601853675049
1000,-30.945233939999998,0.0215952906,50176,4.92%,63.00405955314636,0.1098808079411949,-0.30848716851323843,0.10770296456757933,0.024122138391248882,-0.002343704655093281
1024,-29.50798402,0.0181737252,51200,5.02%,64.12553381919861,0.10181152001670093,-0.2895886320620775,0.09881352272350341,0.03092394048871938,-0.0009439675567440569
1044,-29.355224619999998,0.0194030444,52224,5.12%,65.20976781845093,0.09716542746189769,-0.28261868469417095,0.09391278261318803,0.029753994909697212,0.00277245357739925
1064,-29.714412559999996,0.017518137,53248,5.22%,66.12102389335632,0.10193479395764347,-0.27540876623243093,0.09926487342454493,0.02841670680209063,-0.0017175014711052026
1084,-29.564202960000003,0.0161474512,54272,5.32%,67.18200755119324,0.09957773379824202,-0.25765739753842354,0.0969873028807342,0.022761207466828637,0.003143101708249494
1104,-27.58359602,0.0166687342,55296,5.43%,68.30140447616577,0.09315259053534347,-0.24408185668289661,0.09044287767028436,0.025380493374541402,0.0017166352760497887
1124,-25.946353160000005,0.0150092107,56320,5.53%,69.42367744445801,0.09143798544541182,-0.23531472496688366,0.0885752200265415,0.025800927163800225,0.0028267270249029927
1144,-25.334730599999997,0.0150709711,57344,5.63%,70.58715200424194,0.09377390844757622,-0.22476751543581486,0.09134989802259952,0.025228860380593687,-0.0009887561308267406
1164,-26.631792539999996,0.0153031028,58368,5.73%,71.90752840042114,0.08614727640634977,-0.20704511273652315,0.0833981079631485,0.022407735290471464,0.00508394914154111
1184,-26.963744820000002,0.0166328157,59392,5.84%,73.37788128852844,0.08262301912325602,-0.18795910943299532,0.07996742811519653,0.025704228872200474,0.0008516812083944352
1208,-25.39546524,0.0134846235,60416,5.94%,74.91603374481201,0.08392193133147124,-0.17210207879543304,0.08155354287009686,0.024787793852738105,-0.0011039092389944218
1228,-25.4485259,0.0146724553,61440,6.04%,76.19261479377747,0.07808642849906083,-0.1617298722267151,0.07577457424486056,0.023804205644410104,-0.0006856631024073492
1248,-26.46632376,0.0123301124,62464,6.14%,77.51890444755554,0.07908025103648857,-0.15848716255277395,0.07727070950204507,0.020234152412740514,-0.002138737068305571
1268,-27.07892744,0.0122443412,63488,6.25%,78.68726229667664,0.08138805186363696,-0.15419415663927794,0.07935542101040483,0.02257942539290525,-0.0022531168605839907
1288,-26.34322054,0.0178110417,64512,6.35%,79.79861283302307,0.07725878315604101,-0.1396499201655388,0.07473351061344147,0.02688903962553013,-0.0016363141995346209
1308,-25.37338504,0.0117455021,65536,6.45%,80.87172389030457,0.07707782142333856,-0.12508484814316034,0.0742785019101575,0.021486332567292266,0.006506862564518357
1328,-24.1823905,0.0106429777,66560,6.55%,81.9883201122284,0.07540424191762787,-0.12195252999663353,0.07338451925897971,0.02030028437729925,-0.00010305779081755937
1348,-22.771208660000003,0.0112184156,67584,6.66%,83.12953233718872,0.0755458448622269,-0.11416641157120466,0.07287770562106743,0.023303403067984618,0.003377989343610057
1372,-22.871150120000003,0.0103254896,68608,6.76%,84.19985675811768,0.07309906014450061,-0.10812964756041765,0.0712628040346317,0.021935884520644322,-0.00357332342195525
1392,-23.41958062,0.0125863906,69632,6.86%,85.27731609344482,0.0753907530011267,-0.10472190752625465,0.07325868553016335,0.02261061301396694,-0.001289938304333411
1412,-22.3403905,0.0090619763,70656,6.96%,86.2816116809845,0.07089150730114963,-0.08969265501946211,0.06925677973777056,0.02183817746117711,-0.0054909018273864435
1432,-21.38605114,0.0107833675,71680,7.07%,87.43616938591003,0.06397328713292222,-0.07801960594952106,0.06239558546803892,0.016802860955067445,-0.0010258443062343696
1452,-20.62913544,0.009229186,72704,7.17%,88.80857539176941,0.06212890475009702,-0.07095700222998857,0.06003141211112961,0.021149134932784364,-0.00017420854311035
1472,-20.080863400000002,0.0087917992,73728,7.27%,89.99802684783936,0.061951856340569426,-0.06435332633554935,0.0600156799191609,0.015987496022717096,0.00337426819136813
1492,-19.326296779999996,0.0083027301,74752,7.37%,91.30966353416443,0.06175138014897687,-0.058514125645160675,0.06018210359616205,0.01816489275370259,-0.0024721272255544082
1512,-20.23947124,0.0092811558,75776,7.48%,92.5567376613617,0.06373476231147873,-0.05073114112019539,0.0619132241117768,0.016589979291893542,0.0016254027051258964
1536,-21.07295064,0.0084572629,76800,7.58%,93.77964329719543,0.06452245967315975,-0.03303553815931082,0.06262569059617817,0.02003954752581194,-0.0010718567559962146
1556,-21.48336428,0.0084053993,77824,7.68%,94.94582748413086,0.061227497820003834,-0.019495997577905655,0.059341364772990346,0.01722288894234225,0.0016384415277926382
1576,-19.97758604,0.0075342544,78848,7.78%,95.89288711547852,0.05917382856898731,0.00395039189606905,0.05758510599844158,0.016986197340884246,-0.0010989716354268158
1596,-19.6476211,0.0077471466,79872,7.88%,96.8846378326416,0.05352128686196336,0.023346868343651295,0.05186777637572959,0.01520819003781071,0.001326914824527054
1616,-19.55868554,0.0081972964,80896,7.99%,97.92273688316345,0.052083294692734664,0.030454217456281185,0.05080811242805794,0.01597570460580755,-0.0032238819590402895
1636,-20.080516380000002,0.0089552517,81920,8.09%,98.92684888839722,0.049745197809332106,0.03924832120537758,0.0484831077628769,0.015422752818267327,-0.002801852353715187
1656,-19.999657380000002,0.0085840006,82944,8.19%,99.99101495742798,0.05352673895222603,0.048178745433688164,0.051897337834816426,0.019046009110752493,-0.0027519979366564286
1676,-19.81677694,0.0078837668,83968,8.29%,101.07083439826965,0.051190638241782174,0.06079587712883949,0.04888597602257505,0.0171579418820329,0.005888680310038285
1696,-19.30849782,0.0073475169,84992,8.4%,102.06970167160034,0.05024095468804165,0.06922970712184906,0.04832240077666938,0.018744920162134804,0.00044061895158788644
1720,-18.66234948,0.0079702423,86016,8.5%,103.16281008720398,0.051480195658370045,0.07770262937992811,0.04961135843768716,0.01962190621998161,-0.0009335340131526738
1740,-18.286976860000003,0.0064261599,87040,8.6%,104.40323376655579,0.04508185482488582,0.09568099211901426,0.043410324316937476,0.019488570353132673,-0.0027732652736492717
1760,-16.97313672,0.0054127571,88064,8.7%,105.86091446876526,0.04495435758014612,0.11500121559947729,0.04324372106930241,0.015180479836999439,0.001925885271437664
1780,-17.0664999,0.0059162515,89088,8.81%,107.0995922088623,0.04558837748916664,0.12354180496186018,0.04390202049398795,0.015101883502211422,0.0017616864495754595
1800,-17.3221801,0.0057684736,90112,8.91%,108.39847612380981,0.0458176882226133,0.1313251294195652,0.04413897113408893,0.01704003781924257,-0.0002528669339988721
1820,-17.31735198,0.0054118003,91136,9.01%,109.59108304977417,0.04540261004695921,0.15027837827801704,0.04380420548841357,0.014401957254449371,0.001582088331006949
1840,-17.09411142,0.0049631223,92160,9.11%,110.8433027267456,0.04096791334666262,0.17045157682150602,0.03950942464871332,0.014874639658955857,-0.0002897526794628862
1860,-16.230230119999998,0.0057090552,93184,9.22%,111.87113118171692,0.04000499758909798,0.1768913846462965,0.03815339275752194,0.01506103385327151,0.003455014462488851
1884,-16.22958008,0.0042022523,94208,9.32%,112.86200308799744,0.039635890723108205,0.1837538992986083,0.03748815995641053,0.013506556948414072,0.007970750718562703
1904,-16.187276679999997,0.0053232809,95232,9.42%,113.86099314689636,0.03790920772572034,0.19676384888589382,0.03635352314449847,0.012508533483924111,0.003048312328294612
1924,-16.92269388,0.0056860799,96256,9.52%,114.95093631744385,0.03889135231636617,0.20265384297817945,0.03766840751632117,0.011509836644108873,0.0007196113563412289
1944,-17.73832824,0.0057681671,97280,9.63%,116.00975203514099,0.037240362482465025,0.20932341367006302,0.035974133701529354,0.012298492692934815,0.0003637951164218425
1964,-17.12077624,0.0046480217,98304,9.73%,117.03869581222534,0.03817015961713436,0.2087035719305277,0.03703029765165411,0.013134662665834185,-0.001736043011031689
1984,-17.39102932,0.005156864,99328,9.83%,118.03487014770508,0.03825953597830291,0.20967019069939852,0.03677931139827706,0.01347183772304561,0.001330408077212926
2004,-17.38152952,0.0042848084,100352,9.93%,119.08335375785828,0.04072139298973851,0.22674725484102964,0.039068206620868295,0.013790563483780716,0.002741300204921403
2024,-16.51883624,0.004693996,101376,10.04%,120.3450927734375,0.03601931665305078,0.24271625746041536,0.034472997358534485,0.013004211239604047,0.0024589817055589093
2048,-16.5615179,0.0049304135,102400,10.14%,121.83837795257568,0.03577328696544414,0.2534872768446803,0.033698893210384995,0.013406537291302811,0.007337400259288654
2068,-16.09690148,0.0056652107,103424,10.24%,123.18672037124634,0.03833598950142588,0.2695699678733945,0.03457587177399546,0.014839675866824109,0.022761501407480133
2088,-16.66260172,0.0058320069,104448,10.34%,124.37172079086304,0.035407645456948994,0.28875349275767803,0.03348606114741415,0.013577586003520992,0.005638257091827475
2108,-16.53978666,0.0047112297,105472,10.44%,125.62278723716736,0.037266376403647467,0.29152267798781395,0.03511073219124228,0.014585777469619643,0.006970664654432213
2128,-15.90978708,0.0051718159,106496,10.55%,126.76766800880432,0.03161145549122759,0.3018037509173155,0.03047381030046381,0.011071591128711589,0.0003048607789261759
2148,-14.152486759999999,0.0045313789,107520,10.65%,127.87645316123962,0.030197227497245994,0.306699120439589,0.029411218565655872,0.00915081240964355,-0.001290723093742317
2168,-14.475136639999999,0.0053975524,108544,10.75%,128.9860496520996,0.03049729103703783,0.30664444994181395,0.028698329348117113,0.008918394647480454,0.009071222241726719
2188,-14.51853758,0.004665728,109568,10.85%,129.99109077453613,0.02917208168150611,0.31083020474761724,0.02789339897572063,0.012011482634989079,0.0007753444228657392
2208,-14.17204974,0.004232751,110592,10.96%,130.99428248405457,0.028425565260225313,0.3115474386140704,0.027301804366288707,0.012125715675210813,-0.0008881067358447465
2232,-13.518538179999998,0.0037322871,111616,11.06%,132.01326894760132,0.02953398020678718,0.31928960885852575,0.028290462592849508,0.012152568087913096,0.0002826080514636072
2252,-13.352739320000003,0.0042016425,112640,11.16%,133.08305096626282,0.028783665312141778,0.3278752826154232,0.027523834083694965,0.00969219149556011,0.002906120788908009
2272,-13.93307154,0.0032478985,113664,11.26%,134.11267709732056,0.029770941057613146,0.33254131954163313,0.02829069076688029,0.01106840369902784,0.003734099208300748
2292,-14.257332759999999,0.0036543399,114688,11.37%,135.20427250862122,0.029232653904674763,0.33688031509518623,0.028017917822580785,0.009152754293609178,0.002994606527330588
2312,-14.5001579,0.0035476018,115712,11.47%,136.4747884273529,0.030317205177816015,0.34787854412570596,0.02794219195493497,0.012200970046251314,0.011549162182559157
2332,-14.04208894,0.0032243592,116736,11.57%,137.8523302078247,0.028842961872262998,0.35813407599925995,0.0268757468147669,0.010098259608639637,0.009573890966321365
2352,-12.901620399999997,0.0024865557,117760,11.67%,139.12201714515686,0.02631123463056486,0.3696559122763574,0.025018849060870707,0.009761741170223104,0.0031621145267183995
2372,-12.739602880000001,0.0030855301,118784,11.78%,140.44343280792236,0.026864823353286552,0.37920665461570024,0.025763375277165323,0.007632138313056203,0.0033823424481561094
2396,-12.12874046,0.0028751733,119808,11.88%,141.69805359840393,0.025840909561043603,0.3975340258330107,0.02473662470583804,0.009561106478940928,0.0014817420731147082
2416,-13.15938252,0.0027966094,120832,11.98%,142.9099884033203,0.02615260345276941,0.40030462108552456,0.024498305981978774,0.009360801428556442,0.007182173279349897
2436,-13.321133179999999,0.0035288438,121856,12.08%,143.93720316886902,0.024494341591830213,0.39752335380762815,0.024196257203584537,0.007610415625094902,-0.004629571742638146
2456,-13.53685638,0.003883591,122880,12.19%,144.96675324440002,0.026852719819839173,0.4040334802120924,0.02560267853550613,0.007909075040515745,0.004591337802814727
2476,-13.03415246,0.0037263837,123904,12.29%,145.95053005218506,0.023960725634255015,0.40172626031562686,0.023386155429761857,0.010132372641237453,-0.004386670596305854
2496,-12.83086736,0.0030070959,124928,12.39%,146.98998737335205,0.024564459709745592,0.40069787111133337,0.023244700612849556,0.009514705863693962,0.003682885105266373
2516,-12.327397599999998,0.0029219428,125952,12.49%,148.04862189292908,0.02450089708383741,0.4120710319839418,0.0236090068356134,0.007557187185739167,0.0013617152965009454
2536,-11.934701980000002,0.0031094676,126976,12.6%,149.2864031791687,0.024191514500705887,0.4225891996175051,0.022545289190020412,0.008443431172054261,0.008018821934800491
2560,-12.581344099999999,0.0033179012,128000,12.7%,150.37785863876343,0.023548221743459375,0.42757610883563757,0.022727713658241555,0.009234393295628252,-0.0010293124434500687
2580,-12.73508456,0.0029131986,129024,12.8%,151.5205385684967,0.02558947427220009,0.4333788393996656,0.0247239371528849,0.007888763866503723,0.0007666073266481443
2600,-12.351843760000001,0.0032626948,130048,12.9%,152.87806272506714,0.023818923243490046,0.44239482562988997,0.022540988313267007,0.007874036658904515,0.004905312643325889
2620,-12.33463312,0.0033847035,131072,13.0%,154.1082718372345,0.02234074240371045,0.4547349805943668,0.021693469752790406,0.007703765199039481,-0.0012310386898390468
2640,-12.989754059999997,0.0044037314,132096,13.11%,155.3842272758484,0.023644603823484604,0.46687097009271383,0.022338178619975224,0.007106870354618877,0.005957381680474916
2660,-13.283373540000003,0.0031204996,133120,13.21%,156.6056683063507,0.023229629300817893,0.4841534770093858,0.021873936901101843,0.010366682698077057,0.00319024129908343
2680,-13.67750554,0.003355007,134144,13.31%,157.79949760437012,0.021193947431653475,0.4908585334196687,0.02045815673773177,0.008726844720513327,-0.0013689377812962679
2700,-13.269506060000001,0.0029812394,135168,13.41%,159.0112819671631,0.02116893638154366,0.4936324739828706,0.020113338629016653,0.008650518047943478,0.001905459477326595
2720,-13.5108141,0.0031826585,136192,13.52%,160.00431060791016,0.021306043115655683,0.5032649794593453,0.020397280357428826,0.009482124201895203,-0.0003944966196266198
2744,-13.5407627,0.0032173467,137216,13.62%,160.97245073318481,0.021052986170176712,0.5187299214303493,0.019588039634982124,0.012048810200212756,0.0026006551517331195
2764,-13.038553380000002,0.0027724036,138240,13.72%,162.0365550518036,0.020708972298282034,0.5269152531400323,0.01954287123226095,0.009423662109838915,0.002237348550371915
2784,-11.98843756,0.0025837973,139264,13.82%,163.10670232772827,0.01965054142934336,0.5326290810480714,0.018818760465364903,0.008392889729293529,-7.508008950896441e-05
2804,-11.7740905,0.0027994244,140288,13.93%,164.20808792114258,0.019575174486031334,0.5389996115118265,0.01833036598691251,0.007459080658009043,0.004989004333179174
2824,-12.154730820000003,0.0025574997,141312,14.03%,165.1637625694275,0.018381989953723116,0.5501376511529088,0.017263307046960108,0.006508148839202477,0.004678680228427595
2844,-12.102297839999999,0.0023958625,142336,14.13%,166.13544917106628,0.01977816974564183,0.5550947710871696,0.018024000950390473,0.009147537384706084,0.00839415056780747
2864,-12.00858738,0.0023764307,143360,14.23%,167.17186760902405,0.019405816815236537,0.5656423522159457,0.018211604794487357,0.006722883397742407,0.005219236809749403
2884,-12.312726959999997,0.002483924,144384,14.34%,168.61764883995056,0.018312227228998643,0.5717583065852523,0.017152764019556344,0.008770400760113262,0.00282423133430975
2908,-11.541778300000002,0.0014683206,145408,14.44%,170.07963728904724,0.018738136222852534,0.5735540380701423,0.01743080565938726,0.008869456794855068,0.004203848839797684
2928,-10.7237176,0.0017416537,146432,14.54%,171.3540279865265,0.01731624218735829,0.5763691915199161,0.015595338234561495,0.007650870211364236,0.009558169316603724
2948,-10.044706060000001,0.0014923297,147456,14.64%,172.61808824539185,0.018605484891043293,0.5808978341519833,0.01652374792320188,0.007678179903450655,0.013139189774963459
2968,-10.07573284,0.00189766,148480,14.75%,173.72604131698608,0.017238627488755577,0.5756707601249218,0.01563667033042293,0.006437126650780556,0.009582444932545918
2988,-10.443245939999999,0.0017650773,149504,14.85%,175.0590569972992,0.017858517502990313,0.5757523663341999,0.016538807714823633,0.006620642641792074,0.006576455239874709
3008,-10.6940606,0.0021315601,150528,14.95%,176.01053881645203,0.01803815723828415,0.5909132678061724,0.01675696487654932,0.006712803977279691,0.006099119640068622
3028,-11.480534740000001,0.0019790367,151552,15.05%,177.0379674434662,0.017521415326726617,0.6074447520077229,0.01617852214258164,0.008235372097260552,0.005193559744189205
3048,-11.449697259999999,0.001950157,152576,15.16%,178.04224610328674,0.0163734104915723,0.6165475212037563,0.0155946802260587,0.007528984111559112,0.0002583185435769055
3072,-10.917738479999999,0.0015266207,153600,15.26%,179.05621099472046,0.017514583163420586,0.6136379595845938,0.0161649272631621,0.007262253191584023,0.006234305811000871
3092,-10.8848395,0.001997228,154624,15.36%,180.1526961326599,0.016643148349515285,0.6191383069381118,0.015728765807580203,0.007692817260249285,0.0014510081591015153
3112,-11.1155807,0.0018701545,155648,15.46%,181.29013180732727,0.016030351516337228,0.626722676679492,0.014867911508190446,0.007939666153106373,0.0036847339283614436
3132,-11.055908819999999,0.0018916703,156672,15.56%,182.4390468597412,0.01668708450752958,0.6412995290011168,0.014993506745668128,0.008106396890070755,0.008829380728543765
3152,-11.281279519999998,0.0020046642,157696,15.67%,183.61596965789795,0.01578825551054414,0.6539023304358125,0.014593692147172987,0.0076261964823061135,0.004319437151405409
3172,-10.757517459999999,0.0016673939,158720,15.77%,184.88250350952148,0.016273399628816836,0.6491357078775764,0.015025320346467197,0.00817797197123582,0.004302820852260551
3192,-10.643784400000001,0.0024214322,159744,15.87%,186.14799785614014,0.015139198621606663,0.6440304359421134,0.014240084376069717,0.005470799831527984,0.003520342623841481
3212,-10.01669988,0.0015115505,160768,15.97%,187.49439215660095,0.01551898518561505,0.6507904147729278,0.014329891884699464,0.007194108737166971,0.004696824271988892
3232,-9.7876067,0.0015307157,161792,16.08%,188.73518633842468,0.01589675660101457,0.6554038161411881,0.014662021523690782,0.007051090764434775,0.005296260008803088
3256,-10.02298668,0.0019867872,162816,16.18%,189.9849181175232,0.01564968467756666,0.667854143306613,0.014842699136352167,0.006742846770066535,0.0013270086420783774
3276,-9.988100379999999,0.0015889597,163840,16.28%,191.13520121574402,0.015314818975665848,0.6850789310410619,0.014460139529546723,0.007657209662284004,0.0008895847989072531
3296,-9.724696719999999,0.0014088991,164864,16.38%,192.21280431747437,0.01515850611353959,0.6826862338930368,0.013811347627779469,0.005410350564488908,0.008061234293112302
3316,-9.80856022,0.0015244927,165888,16.49%,193.2097978591919,0.014155891998563189,0.6759449690580368,0.013711907435208559,0.006203808927239152,-0.0017639632936928462
3336,-9.8538608,0.0014627812,166912,16.59%,194.22835683822632,0.01610028299727056,0.6788926487788558,0.014813738016528077,0.007666079409318627,0.005199370398106202
3356,-10.42953172,0.0020411089,167936,16.69%,195.21664953231812,0.01344223757412452,0.6897827824577689,0.012606616553966887,0.0056041457301034825,0.0027520644714728393
3376,-10.349186100000002,0.0015383731,168960,16.79%,196.1018304824829,0.015787127720188886,0.6943923756480217,0.014188116503646597,0.008528814716555644,0.007461297448867242
3396,-10.34786096,0.001455052,169984,16.9%,197.16487169265747,0.014738521594244717,0.7015129486098886,0.013548927076044492,0.006277962962485617,0.005617982219516621
3420,-9.0193627,0.0011294346,171008,17.0%,198.14578866958618,0.013675115838055803,0.706557241268456,0.012482290825573727,0.006336841073789401,0.005591409051031353
3440,-9.1171386,0.001589955,172032,17.1%,199.27841520309448,0.013351404554274849,0.7129657482728362,0.012553283842862584,0.005518681668036152,0.002462525446086488
3460,-9.038967320000001,0.0010458946,173056,17.2%,200.52139401435852,0.013655410939533208,0.7096249889582396,0.012394276258419268,0.006069423463486601,0.006541923347652803
3480,-9.57476954,0.0015471363,174080,17.31%,201.9084813594818,0.013260687256838058,0.7009491976350546,0.012508245228673331,0.005234763592852687,0.0022896566887945866
3500,-9.300993159999999,0.0012320359,175104,17.41%,203.17331981658936,0.013101650827609035,0.6962989019230008,0.01259147968085017,0.006102436704168213,-0.0010007252365795572
3520,-9.34296562,0.0011256008,176128,17.51%,204.37966680526733,0.01370218494939316,0.7007600869983435,0.012808177736587822,0.005701188279999769,0.0032388838480536288
3540,-9.59435132,0.0014123757,177152,17.61%,205.42337846755981,0.014136936271348629,0.7048745574429631,0.013131175539456308,0.006233976178918965,0.0038236311400042353
3560,-9.746180659999998,0.0017347945,178176,17.72%,206.67213988304138,0.012443304163069494,0.7079002596437931,0.01227186672622338,0.00555925106164068,-0.0038448766931795295
