Progress,mean_int_reward,total timesteps,total_time,ep_rew_mean,num_episodes,value_loss,icm_loss,entropy_loss,policy_gradient_loss,total_loss
5.84%,0.010674748,59392,65.62349581718445,-22.003502959999995,1184,0.022414566556108184,0.07625536347040907,-0.20770321879535913,0.0011065806245449347,0.09977651065106219
5.94%,0.0119007967,60416,66.74916648864746,-22.523024260000003,1208,0.018143049514037557,0.07891415519407019,-0.18833787646144629,0.0032225384453003422,0.10027974315340808
6.04%,0.0091907025,61440,67.95328664779663,-22.891648240000006,1228,0.018601374918944202,0.07246130256680772,-0.1746477922424674,0.005392585287050567,0.09645526277280247
6.14%,0.0088960292,62464,69.10904264450073,-22.11973002,1248,0.015428218532179017,0.07209449436049908,-0.1643022270873189,0.009555109979821355,0.09707782287249947
6.25%,0.007539042,63488,70.25417900085449,-19.64419268,1268,0.014958957843191456,0.06770458159735426,-0.14901818614453077,0.0020996564129864242,0.08476319585353213
6.35%,0.009197938,64512,71.44484496116638,-20.30953822,1288,0.011836981313535944,0.06430298479972407,-0.1309171048924327,0.002415168335245124,0.07855513444850515
6.45%,0.0076068545,65536,72.58897471427917,-20.37489632,1308,0.015434794368047733,0.06542532471939921,-0.11377149261534214,0.0016425484930500023,0.08250266758049696
6.55%,0.0076354476,66560,73.76045608520508,-20.6887041,1328,0.014939564709493425,0.06255150493234396,-0.1026793709024787,0.012516144036473244,0.09000721367831063
6.66%,0.0072215345,67584,74.89085960388184,-19.82454486,1348,0.010935239402897423,0.06054358830442652,-0.0924087492749095,0.0003927250052064915,0.07187155271253043
6.76%,0.0074185779,68608,75.97858095169067,-20.4322552,1372,0.01647386544937035,0.06055949372239411,-0.08326567150652409,0.0033653936107478884,0.08039875278251234
6.86%,0.0065032935,69632,77.02393555641174,-19.74930574,1392,0.018606840254506096,0.05799551523523405,-0.07317831180989742,0.0011007166828995397,0.07770307217263969
6.96%,0.0070394567,70656,78.11302065849304,-19.323595779999998,1412,0.013848866867192555,0.060572539805434644,-0.05765583273023367,0.0034694886458476286,0.07789089531847483
7.07%,0.0072341484,71680,79.33697867393494,-19.6513424,1432,0.014463523126323707,0.05555368808563799,-0.041938831098377705,0.002538965042612424,0.07255617625457411
7.17%,0.0059126458,72704,80.48282289505005,-19.03691522,1452,0.015879065642366186,0.05529036815278232,-0.029601666145026684,0.001628839602391777,0.07279827339754028
7.27%,0.006054061,73728,81.52813673019409,-18.604600700000002,1472,0.011832464093458839,0.05260883248411119,-0.0051318202167749405,0.0002260907607126067,0.06466738733828263
7.37%,0.0053551419,74752,82.71766495704651,-17.41402866,1492,0.014055543731956277,0.04983369505498558,0.03166129905730486,0.005907637335139664,0.06979687612208152
7.48%,0.0053078475,75776,83.84184718132019,-16.81862236,1512,0.010988482157699764,0.04603166360175237,0.05416174978017807,0.004106015578448226,0.06112616133790036
