total_time,n_koeff,iteration,novelty,reward
5.492087125778198,0.95,1,nan,-17.927549773807282
7.467520713806152,0.8999999999999999,2,3.5096418490723096,-23.536611538210927
9.308435678482056,0.6,3,4.911683082416795,-5.403124595078505
10.851946592330933,0.5499999999999999,4,5.491814538382302,-0.05690844462682065
12.395890712738037,0.49999999999999994,5,5.542966546269682,5.734975156487025
13.832600116729736,0.44999999999999996,6,4.817599142015597,6.459250781375488
15.325825691223145,0.39999999999999997,7,4.896592213636515,6.244307877925843
16.8534255027771,0.35,8,5.296358903302675,7.167190969604985
18.484912395477295,0.3,9,4.080809890602722,7.890341189538087
20.42152738571167,0.25,10,4.561015518658617,10.561721006166334
22.490352392196655,0.2,11,5.154202958594302,11.61779604814303
24.40759515762329,0.15000000000000002,12,4.935107944478313,12.96475054842716
26.12489938735962,0.10000000000000002,13,3.808733162056904,14.349882727834945
27.66474986076355,0.1,14,4.61921440001751,16.726443661873468
29.314892292022705,0.1,15,4.634816838410713,17.72809332156369
30.882014274597168,0.1,16,4.647082459386619,19.473470839909965
32.455992460250854,0.1,17,4.141424681566812,21.225608510753705
34.050354957580566,0.1,18,4.291198789614719,23.096144763184387
36.01771330833435,0.1,19,4.470257766037106,24.318657772654795
37.936890602111816,0.1,20,3.2863123684370708,25.38302089872913
39.812716007232666,0.1,21,3.1030155900771055,26.360851482307847
41.57866883277893,0.1,22,4.360756421718773,27.327780740373974
43.16661715507507,0.1,23,3.736513988664618,27.724228285436016
44.788713455200195,0.1,24,3.035278725797549,28.607000188650044
46.37432813644409,0.15000000000000002,25,3.147255899930972,28.683856219828723
47.95581889152527,0.10000000000000002,26,3.246563019413403,29.47205644566791
49.52156591415405,0.1,27,3.244299477784284,30.285291440726265
51.40545105934143,0.15000000000000002,28,3.141760251991406,30.985218869976396
53.28453207015991,0.2,29,2.760476127777365,31.05139839583367
55.26351070404053,0.15000000000000002,30,2.5127410199411884,31.533124871920794
57.18288540840149,0.10000000000000002,31,2.7521526716959506,31.884520924263967
58.751622915267944,0.1,32,2.107391524948685,31.324923975083777
60.29539966583252,0.1,33,2.704383570852104,31.812249836155594
61.828466176986694,0.15000000000000002,34,2.694958798237667,32.43246511231934
63.345452070236206,0.10000000000000002,35,2.325329734840249,32.470599771540755
64.81785130500793,0.1,36,2.396430342225397,32.78939216990804
66.41143274307251,0.1,37,2.3402119967818344,33.156358299538084
68.4992003440857,0.1,38,1.9413585186945628,33.50360070845309
70.4088659286499,0.1,39,2.1042221630756455,33.8140586513452
72.28691530227661,0.1,40,1.8952588393709249,34.25321064498702
73.93223690986633,0.1,41,2.046718759049017,34.713429182965285
75.51171898841858,0.1,42,1.8107630447576042,35.185710955998424
77.06701421737671,0.1,43,2.184643613610585,35.652844321270315
78.59161043167114,0.1,44,1.7171714342158755,36.13762111895934
80.11798453330994,0.1,45,2.015575832384793,36.4555767753962
81.65419578552246,0.1,46,1.854880322330801,37.001543230718255
83.46749520301819,0.1,47,2.098687520954121,37.81205575541167
85.29669213294983,0.1,48,2.4540285609431374,38.22279787332017
87.07634806632996,0.1,49,2.5528638439306586,38.63621861003302
88.86705613136292,0.1,50,2.2864018286515435,39.097558937944115
90.32147574424744,0.1,51,3.1513439834542347,40.62238283211363
91.85693573951721,0.1,52,1.2707049693123957,42.09506735605507
93.32258319854736,0.1,53,2.8783816915804414,42.527659856708844
94.8060655593872,0.1,54,2.403528847385304,43.145189855481505
96.29657244682312,0.1,55,2.202258998879289,43.49910554547449
97.7396912574768,0.15000000000000002,56,2.3266847569408364,44.48727075284183
99.59185433387756,0.10000000000000002,57,1.8698454748429292,46.1147941458818
101.36844182014465,0.1,58,2.8016428642722824,47.20256287684038
103.11677145957947,0.1,59,2.5566547937837427,48.65258158801086
104.80100917816162,0.1,60,2.8036126283752507,49.72249099501383
106.16214561462402,0.1,61,2.482636561318863,51.07970730926312
107.47156643867493,0.1,62,3.5673016795408046,52.017818516527115
108.92840790748596,0.1,63,2.167863213483783,53.80579468903955
110.24312424659729,0.1,64,3.0112336242900746,55.11250562902803
111.61600399017334,0.1,65,2.5899143063984615,56.85014678999388
113.05014872550964,0.1,66,2.7491254545484174,57.85050521714464
114.4494481086731,0.1,67,2.6414490063157965,59.357678938109245
116.18029594421387,0.1,68,2.4189332821261313,60.28303837964391
117.82765030860901,0.1,69,2.872779947289204,61.833795029931096
119.4019467830658,0.1,70,2.616995184771821,62.98690298722464
121.0494236946106,0.1,71,2.736543153743251,64.748783203187
122.4122862815857,0.1,72,2.6011943853629518,67.02531453945643
