total_time,novelty,iteration,n_koeff,reward
370.32915472984314,0.6135839864293202,186,1.1000000000000003,278.28473974295906
372.08181524276733,0.5374700133867758,187,1.1000000000000003,278.43540993657695
373.8116981983185,0.677740863464197,188,1.1000000000000003,278.65831012249737
375.7267019748688,0.5241660185312982,189,1.1000000000000003,278.8894799421432
378.0811800956726,0.6591560025018408,190,1.1000000000000003,279.12326219619604
380.2484254837036,0.503927310604511,191,1.1500000000000004,279.3131953182487
382.2608721256256,0.5613956619261496,192,1.1500000000000004,279.4208257460212
383.97309923171997,0.6853275969005763,193,1.1500000000000004,279.50011192230176
385.7493510246277,0.6031090066818177,194,1.1500000000000004,279.69473489007817
387.4807188510895,0.5674311455348953,195,1.1500000000000004,279.82069988174686
389.19640040397644,0.5751606656577287,196,1.2000000000000004,279.88657949089895
390.96083998680115,0.48317287354935406,197,1.2000000000000004,280.239489698679
393.23797941207886,0.5285944892919018,198,1.2000000000000004,280.79862701828046
395.5479962825775,0.6253792798465085,199,1.2000000000000004,281.242701613244
397.7091646194458,0.6196064612639557,200,1.2000000000000004,281.8407369699182
399.46282291412354,0.5418167105683507,201,1.2500000000000004,282.57359423238074
401.14497208595276,0.6269067765984715,202,1.2500000000000004,283.1057064532343
402.89019322395325,0.5449773678762707,203,1.2500000000000004,283.66976406701207
404.7717008590698,0.560608484414264,204,1.2500000000000004,284.18303753708074
406.5442838668823,0.5032692441938115,205,1.2500000000000004,284.78287032622404
408.7334494590759,0.687792513348955,206,1.3000000000000005,285.69654707701227
410.90879797935486,0.48281320986032594,207,1.3000000000000005,286.2332362682086
413.0894453525543,0.5258929152471741,208,1.3000000000000005,287.0814217119238
414.9909198284149,0.6147260152324858,209,1.3000000000000005,287.8277084852154
416.7745895385742,0.6435903988694285,210,1.3000000000000005,288.82141040697405
418.5139627456665,0.554877244887799,211,1.3500000000000005,289.75929511804793
420.23494482040405,0.6718880314077589,212,1.3500000000000005,290.7525768896714
421.91999673843384,0.5216672962866132,213,1.3500000000000005,291.7215287771801
423.90050864219666,0.5576303683394797,214,1.3500000000000005,292.6973822364621
426.3549783229828,0.8325819199968496,215,1.3500000000000005,293.71462296631296
428.58495020866394,0.6162998810765823,216,1.4000000000000006,294.85650387253804
430.52958846092224,0.56185533375641,217,1.4000000000000006,295.74862427056706
432.1959295272827,0.7179239272380509,218,1.4000000000000006,296.99931004738943
433.93812704086304,0.5017997086865493,219,1.4000000000000006,298.14676575833755
435.6974730491638,0.4905628467254223,220,1.4000000000000006,299.1875562854629
437.38827538490295,0.5248548572516887,221,1.3500000000000005,300.26669882000874
439.238322019577,0.5979497469495798,222,1.3500000000000005,301.186352822739
441.63575434684753,0.5008430842173452,223,1.3500000000000005,302.4531307187032
443.8643624782562,0.4826746658275678,224,1.3500000000000005,303.83183274995986
446.0475971698761,0.5548260001439305,225,1.3500000000000005,305.0779380875109
447.84115839004517,0.55779749702215,226,1.4000000000000006,306.3127699621542
449.6029677391052,0.4611668571088549,227,1.4000000000000006,307.3347013088161
451.3684287071228,0.6027660293340121,228,1.4000000000000006,308.5071663117638
453.12117314338684,0.5583406629456511,229,1.4000000000000006,309.8150350514823
455.101576089859,0.6042629346852002,230,1.4000000000000006,310.8328277294773
457.5339159965515,0.6102056037838566,231,1.4500000000000006,311.9996998621734
459.8366005420685,0.5850211952255873,232,1.4500000000000006,312.8945215660591
462.02464747428894,0.5619718298249318,233,1.4500000000000006,314.01481679414024
463.7857801914215,0.6590561319165209,234,1.4500000000000006,315.1931045133715
