total_time,reward,iteration,novelty,n_koeff
4.6487791538238525,-34.95938773554107,1,nan,0.0
6.199711561203003,-35.6334851682876,2,2.5832547720938166,0.0
7.7504191398620605,-40.191402012862945,3,1.5683188265155223,0.0
9.368310928344727,-33.36226955029531,4,1.8163922380993323,0.0
10.957786321640015,-29.356296332173137,5,1.442314815374429,0.0
12.569006443023682,-27.3439319815712,6,1.3816475001709352,0.0
14.118630409240723,-25.703461757304602,7,1.230846388013382,0.0
15.623585224151611,-23.9277627935219,8,1.577086723730557,0.0
17.08531904220581,-22.18722515056847,9,1.20798714275191,0.0
18.626648426055908,-21.01383011039087,10,1.0837638962605531,0.0
20.198991537094116,-19.27824076426762,11,1.3229198340322033,0.0
21.76996946334839,-18.02219298113009,12,1.0334087927904707,0.0
23.429054737091064,-17.215064557323608,13,0.9979833483899423,0.0
25.135658264160156,-15.901015040907387,14,0.8668784128298486,0.0
26.973180055618286,-14.955690904453013,15,0.8872032576332869,0.0
28.994161128997803,-13.96174850082075,16,0.9261017114826009,0.05
31.014935970306396,-13.601317930245676,17,0.8688933465897023,0.05
32.857383012771606,-12.697339084749226,18,0.9554201607450076,0.05
34.709049701690674,-11.789726831211079,19,0.9703989430211819,0.05
36.582711935043335,-10.871678694615486,20,0.9365021644308544,0.05
38.445992946624756,-10.228143473208386,21,0.7563549374994377,0.1
40.249622106552124,-9.396889739439038,22,0.7620463790668315,0.1
42.03039288520813,-8.706126933003073,23,0.7108385513350658,0.1
43.92840003967285,-8.181401074794245,24,0.9655548663170297,0.1
45.78161931037903,-7.807541800701142,25,0.9520160985574401,0.1
47.5978844165802,-7.694672376954451,26,0.881269364203151,0.15000000000000002
49.60065150260925,-7.475404707798857,27,0.6863480336747932,0.15000000000000002
51.72428226470947,-6.8452615181219505,28,0.7717925932592662,0.15000000000000002
53.47793912887573,-6.197491899290667,29,1.0466713925430657,0.15000000000000002
55.32828688621521,-5.555023727338505,30,0.7213201515365589,0.15000000000000002
57.091206073760986,-5.04604201255621,31,0.9662077150439998,0.2
58.8165647983551,-4.304041893102224,32,0.8190519825593514,0.2
60.76838231086731,-3.6496324070089647,33,0.9040425762986374,0.2
62.721789598464966,-2.746068753692507,34,0.9048252606970312,0.2
64.59482002258301,-2.302428936215792,35,0.6679343586778825,0.2
66.44612741470337,-1.589722931848337,36,0.9359026982881112,0.25
68.3612322807312,-0.9273709244713818,37,0.8565075065066832,0.25
70.32224869728088,-0.13817466813914644,38,0.8858627487395688,0.25
72.30792927742004,0.38534438622092143,39,0.9112568150127468,0.25
74.26746845245361,0.7014552700744826,40,0.9835409796563807,0.25
76.34865856170654,1.4630209164797325,41,0.7922308923746768,0.3
78.42354583740234,1.726328206329197,42,0.7482670480273307,0.3
80.56710410118103,2.1197343203699983,43,0.7725122029421558,0.3
82.47993540763855,2.7217180248342596,44,0.9021858624784398,0.3
84.5229423046112,3.407109813066858,45,0.8976767211434133,0.3
86.59750938415527,3.6571418189137908,46,0.8621738129513514,0.35
88.72739768028259,3.9436360743840804,47,0.9507014128138732,0.35
91.09299159049988,4.610118504845427,48,0.9337359928731005,0.35
93.21710395812988,5.1991799353156205,49,0.5916213144700444,0.35
95.27049231529236,5.514001551457346,50,0.940256131178934,0.35
97.22605037689209,6.919205014348718,51,0.811641535684813,0.39999999999999997
99.08916592597961,8.290546296557304,52,0.7566000932849233,0.39999999999999997
101.14439749717712,9.707957193169317,53,0.7124910610507096,0.39999999999999997
102.99040937423706,10.694406514021075,54,0.9244475306307456,0.39999999999999997
105.27976393699646,11.070000207798108,55,0.9379184424315676,0.39999999999999997
107.5108277797699,12.11277402668736,56,0.8482256317972996,0.44999999999999996
109.74365949630737,13.094302487120597,57,0.8320636230017813,0.44999999999999996
111.81992268562317,14.034360271580947,58,0.8799165041514141,0.44999999999999996
113.80818581581116,14.763743177224928,59,0.7206542377394941,0.44999999999999996
115.79935956001282,15.692281727746204,60,0.7668637986017202,0.44999999999999996
117.62131381034851,16.38996161396622,61,0.7648763070012776,0.49999999999999994
119.58041977882385,17.07803769268164,62,0.911141520575437,0.49999999999999994
121.52366089820862,17.871011764401782,63,0.8167026515284721,0.49999999999999994
123.57076835632324,18.679877684647934,64,0.7066273066762403,0.49999999999999994
125.76786541938782,19.35666673208184,65,0.8713744560210088,0.49999999999999994
127.90004062652588,20.100174368869368,66,1.0084878314321999,0.5499999999999999
129.92241740226746,20.95206617720744,67,0.7004239306921215,0.5499999999999999
131.9173231124878,21.63004129578706,68,0.7090396896490121,0.5499999999999999
133.9111750125885,22.355466820139338,69,0.9309522310047198,0.5499999999999999
135.92888498306274,23.010423678187827,70,0.8232161234436794,0.5499999999999999
137.92479252815247,23.690789278833655,71,0.8791047401797263,0.6
139.95753645896912,24.230546578387123,72,0.9601315888253484,0.6
142.61328148841858,24.894405779331382,73,0.8477606916435818,0.6
145.14785170555115,25.52584014663149,74,0.6918679223481914,0.6
147.46169137954712,25.994889740642442,75,0.8452672078581951,0.6
149.47859287261963,26.45326093092034,76,0.7876657776655996,0.65
151.56371998786926,27.066659533475374,77,0.8817955820692762,0.65
153.63496565818787,28.20189333359808,78,0.9753705673999425,0.65
155.74190378189087,29.522471121801885,79,0.845277546766108,0.65
158.43045282363892,30.403970544898943,80,0.9142539868681769,0.65
160.95844173431396,31.873186272050198,81,0.8907086201047355,0.6
163.17314958572388,32.64136125829768,82,0.7097442309511668,0.6
165.2077715396881,33.53707395566322,83,0.8004486448760448,0.6
167.15855717658997,35.05946835323564,84,0.7714436180100614,0.6
169.11653542518616,36.796590257054376,85,0.9579293913045135,0.6
171.1267523765564,38.21632011677412,86,0.8956036771332672,0.5499999999999999
173.61022758483887,39.70276020764005,87,0.7737911447618394,0.5499999999999999
176.1306595802307,40.888868206959245,88,0.8176372868395521,0.5499999999999999
178.46328568458557,41.962313281757126,89,1.0117317884328594,0.5499999999999999
180.3836624622345,43.8238785114837,90,0.8882882338830007,0.5499999999999999
182.2996528148651,45.01889268472414,91,0.7240820382486219,0.6
184.18860602378845,46.63889047081875,92,0.814965025115449,0.6
186.18634223937988,48.056476082046245,93,0.7696676527128002,0.6
188.34114480018616,49.3199861077392,94,0.821167703050963,0.6
191.22591376304626,50.821335299338244,95,0.8643932260100586,0.6
193.83712244033813,52.28754607870513,96,0.9829128591966929,0.5499999999999999
195.91120624542236,53.79268011857383,97,0.8726132402709735,0.5499999999999999
197.89678168296814,54.58795629690777,98,0.7658112510671587,0.5499999999999999
199.8700032234192,55.77696327987081,99,0.819837248008035,0.5499999999999999
201.84361028671265,56.96091222083041,100,0.897531109531656,0.5499999999999999
203.91663122177124,57.719867114595544,101,0.6404036698934045,0.6
206.60349488258362,58.76829717035551,102,0.9370526447257641,0.6
209.13516426086426,60.37072128926594,103,0.6814242489435112,0.6
211.49381136894226,61.79538915441171,104,0.9326533536106647,0.6
213.37708044052124,63.28990801208449,105,0.870985376028099,0.6
215.27060770988464,64.47110682529097,106,0.6731558952981288,0.65
217.18814420700073,66.03793076862958,107,0.6962070673332709,0.65
219.1119019985199,66.9299358209197,108,0.9713341254770088,0.65
221.6336669921875,67.86252756778187,109,0.8315206767077252,0.65
224.0912058353424,68.70175342717931,110,0.9730089065317068,0.65
226.46619057655334,70.18729363424674,111,0.8526784507478629,0.7000000000000001
228.39575624465942,71.14737283561094,112,0.9336294190323657,0.7000000000000001
230.37182664871216,72.45013418432774,113,0.9559368046547496,0.7000000000000001
232.36588335037231,73.10832980320428,114,0.9429279217340258,0.7000000000000001
234.25366592407227,73.99960282897047,115,0.981491222298525,0.7000000000000001
236.55240607261658,75.6102312058853,116,0.9259802785432604,0.7500000000000001
239.49567317962646,77.13523693603292,117,0.9431257840605414,0.7500000000000001
242.253564119339,78.98146049475241,118,0.8721470460351741,0.7500000000000001
244.1782832145691,81.11835539583072,119,0.9454993029052323,0.7500000000000001
246.1361403465271,82.94624257141616,120,0.9279606584109756,0.7500000000000001
248.05657529830933,85.49232849260711,121,0.7504029826617747,0.7000000000000001
249.87544703483582,87.83016284297756,122,0.9318827771276539,0.7000000000000001
251.70999431610107,90.0950696756695,123,0.7351233136863752,0.7000000000000001
254.18154954910278,92.54939931609886,124,0.9571175968456898,0.7000000000000001
256.66190004348755,95.8296664531453,125,0.7592497439828783,0.7000000000000001
258.8192517757416,98.6786004789045,126,1.000453476847002,0.65
260.6509783267975,101.46480139168429,127,0.6819767726987965,0.65
262.44798588752747,103.92710054985321,128,0.8337350748398032,0.65
264.5283873081207,106.04225752669512,129,0.9801732826377825,0.65
266.5010623931885,108.7001567819467,130,0.8754377197091416,0.65
268.61510467529297,110.4710586377001,131,0.9349106909955565,0.7000000000000001
271.32417583465576,113.40441351416753,132,0.9430298968694477,0.7000000000000001
273.8932554721832,115.74420536296286,133,0.7301027789022101,0.7000000000000001
275.9991102218628,117.26938741762147,134,0.8761853406466299,0.7000000000000001
277.8787205219269,119.40366258902434,135,0.8858050794086565,0.7000000000000001
279.6756978034973,121.25010580312244,136,0.7535429603780215,0.65
281.4523606300354,123.06059645366882,137,0.9004510507381165,0.65
283.32578778266907,125.15871703192202,138,0.9786754996030693,0.65
285.7477385997772,127.99799004289608,139,0.9201711220166799,0.65
288.1969542503357,130.18841408033975,140,0.8985725376486264,0.65
290.6620202064514,132.5308679329055,141,0.75676881804983,0.6
292.7164249420166,134.81738458836674,142,0.8726868309431862,0.6
294.66717553138733,137.13618054359617,143,0.6962029148699191,0.6
296.4732687473297,139.22736657944677,144,0.9560266487680782,0.6
298.3120217323303,140.96699519375898,145,0.6504876968364519,0.6
300.252161026001,143.28274002995136,146,0.7415037514406708,0.65
302.6464524269104,145.88992200379073,147,0.9468773083090911,0.65
304.96601033210754,148.51703102617515,148,0.8136699965676204,0.65
307.0626313686371,151.0672351395413,149,0.8829202420801321,0.65
308.87491273880005,153.5706249884385,150,0.8667902965521379,0.65
310.64250016212463,156.3716668935137,151,0.7141106497412989,0.6
312.38817620277405,158.86124328689857,152,0.8099539745124924,0.6
314.21043276786804,160.94281988403205,153,0.7938818438460128,0.6
316.0990345478058,163.00148662947038,154,0.6952504863531913,0.6
318.72459864616394,165.75489796346014,155,0.9637207031987418,0.6
321.1018216609955,168.32438817159695,156,0.7655920824398762,0.5499999999999999
323.2082941532135,170.72076319930378,157,0.9261136848301768,0.5499999999999999
325.07191824913025,173.54265313176805,158,0.9994502771072509,0.5499999999999999
326.8714475631714,176.5825986469958,159,0.8606646739902757,0.5499999999999999
328.6887743473053,179.51803655641388,160,0.8643862156405896,0.5499999999999999
330.5902442932129,182.15188015703617,161,0.8674028032495185,0.49999999999999994
332.97060799598694,185.2943798867931,162,0.8442901204271074,0.49999999999999994
335.59246587753296,188.20312157708054,163,0.9519381821458459,0.49999999999999994
337.880779504776,191.41356978510186,164,0.7330107881348609,0.49999999999999994
339.8581750392914,194.55241779604253,165,0.7175610097234125,0.49999999999999994
341.66255497932434,196.88290204431576,166,0.9438408570699821,0.44999999999999996
343.4718585014343,199.29633362329852,167,0.9652018743115004,0.44999999999999996
345.29019808769226,201.5178878663793,168,0.8480252428847812,0.44999999999999996
347.09223651885986,203.19306182845983,169,0.7359775071892535,0.44999999999999996
349.54191303253174,205.4839578028749,170,0.9540275046134754,0.44999999999999996
352.33381819725037,207.1665393271147,171,1.0119926697662325,0.49999999999999994
354.6239297389984,209.10271164264134,172,0.8515605184392008,0.49999999999999994
356.44086265563965,210.65883331300665,173,0.8522708848278808,0.49999999999999994
358.17715883255005,212.30551504691977,174,0.9470482695832798,0.49999999999999994
359.9631185531616,213.2021262207957,175,0.8293415343192424,0.49999999999999994
361.73883867263794,214.72747715903768,176,0.9083693830584871,0.5499999999999999
363.62149810791016,215.9194446574162,177,0.9072936308501225,0.5499999999999999
366.0367293357849,216.7095669158099,178,0.7111332312685527,0.5499999999999999
368.2804169654846,217.71087170258735,179,0.8716670520548824,0.5499999999999999
370.83317399024963,218.57895751833203,180,1.0016389576633484,0.5499999999999999
372.78998494148254,219.76825230046964,181,0.7676554276123749,0.6
374.6167690753937,220.63204323282451,182,0.9268233696780612,0.6
376.4355299472809,221.9650971481759,183,0.9381853093018289,0.6
378.2110548019409,223.17987369181776,184,0.896833499738845,0.6
380.13365745544434,223.9060819045152,185,0.6401712643002595,0.6
382.79713678359985,225.17487282314494,186,0.7833730631734062,0.65
385.0795977115631,226.5871575840251,187,0.8224440981826612,0.65
387.19690990448,227.82809067713117,188,0.8727600565490246,0.65
388.92915773391724,228.69511828550313,189,0.9735284996104385,0.65
390.7711977958679,229.5144931694956,190,0.9417104452531814,0.65
392.5624237060547,230.39126998041735,191,0.8854998312558753,0.7000000000000001
394.32910418510437,231.28188854926069,192,0.7575817340154489,0.7000000000000001
396.51150369644165,232.27373092738816,193,0.9632329375078124,0.7000000000000001
399.77877473831177,233.62118823014535,194,0.8782926623195118,0.7000000000000001
402.53784227371216,234.8189620307417,195,0.7985698213355749,0.7000000000000001
404.37144780158997,235.94903035639516,196,0.8431977620502984,0.7500000000000001
406.0997488498688,236.58140810789484,197,0.816806926786545,0.7500000000000001
407.8968942165375,237.60676572139576,198,0.9462397835418994,0.7500000000000001
409.7099380493164,238.4289238010067,199,0.9674890024619209,0.7500000000000001
411.59773325920105,239.53105260879488,200,0.9633876098597192,0.7500000000000001
414.1359553337097,240.56252212370953,201,0.7647576125276951,0.8000000000000002
416.57988357543945,241.56646599336335,202,0.9879620919577293,0.8000000000000002
418.8001825809479,242.66675069558403,203,0.9772467337929672,0.8000000000000002
420.5619134902954,243.69370882570018,204,0.6594823044278287,0.8000000000000002
422.34290766716003,244.49619848902393,205,0.7314977644313498,0.8000000000000002
424.1585388183594,245.29777738563135,206,0.8742917518297759,0.8500000000000002
425.90101742744446,245.75213435202733,207,0.786655143607673,0.8500000000000002
427.9315323829651,246.40246589306594,208,0.7469948017586971,0.8500000000000002
430.45462560653687,246.85839588222368,209,0.8790801526947287,0.8500000000000002
432.7745966911316,247.3781628601565,210,0.9254009521290387,0.8500000000000002
434.9850609302521,247.74377218579826,211,0.9247777123423061,0.9000000000000002
436.8051567077637,248.14154807389866,212,0.9017411406896634,0.9000000000000002
438.5944776535034,248.31070722287726,213,0.7123861277377324,0.9000000000000002
440.4259605407715,248.60147402001704,214,0.7611743517255005,0.9000000000000002
442.18782234191895,248.9488706573935,215,1.0162696243829494,0.9000000000000002
444.04985761642456,249.32503804359766,216,0.7913903237152302,0.9500000000000003
446.59385108947754,249.866559091077,217,0.8380118219788342,0.9500000000000003
449.0599114894867,250.07659016044067,218,0.9442318817914357,0.9500000000000003
451.3719255924225,250.5177817114414,219,0.8468035256855635,0.9500000000000003
453.17134284973145,250.67446862557864,220,0.9381559781076902,0.9500000000000003
454.90680480003357,250.93410653018339,221,0.9183731693503024,1.0000000000000002
456.6421890258789,251.2544370521322,222,0.8893025901352438,1.0000000000000002
458.4204363822937,251.99046578648708,223,0.9088054490771571,1.0000000000000002
460.3420879840851,252.6686157713127,224,0.9457686705992482,1.0000000000000002
462.75624418258667,253.66606799924975,225,0.7322417353882664,1.0000000000000002
465.1558232307434,254.43443352593164,226,0.82613517859271,1.0500000000000003
467.2218475341797,255.43281186132336,227,0.9268637063772306,1.0500000000000003
468.9854025840759,256.4719998716789,228,0.9798274975996177,1.0500000000000003
470.74875569343567,257.35739977980774,229,0.7906446979505308,1.0500000000000003
472.53202080726624,258.18458861643563,230,0.8492814469518492,1.0500000000000003
474.32442235946655,259.1140506483383,231,0.737284154646011,1.1000000000000003
476.29405069351196,259.61829471814707,232,0.9554508667481474,1.1000000000000003
478.96832633018494,260.3733706274189,233,0.9323175953876504,1.1000000000000003
481.3418884277344,261.06567838534414,234,0.8729053015336727,1.1000000000000003
483.3368949890137,261.8831433395585,235,1.0683654731043428,1.1000000000000003
485.1147565841675,262.5503383835357,236,1.0068286556120207,1.1500000000000004
486.93004846572876,262.9364884576018,237,0.9102426043664269,1.1500000000000004
488.6402142047882,263.3932122490065,238,0.7115516585074357,1.1500000000000004
490.3982801437378,263.87755136882953,239,0.7588072363145463,1.1500000000000004
492.32840299606323,264.39624311478997,240,0.9931694457747597,1.1500000000000004
494.7665390968323,265.0290200496694,241,0.9365731941993456,1.2000000000000004
497.05316495895386,265.9668553636669,242,0.8792374850751041,1.2000000000000004
499.0757632255554,266.5014367639252,243,0.9712672974136948,1.2000000000000004
500.79956102371216,267.238903791089,244,0.9634580518802567,1.2000000000000004
502.55560660362244,267.85931917918094,245,0.9366642759292035,1.2000000000000004
504.27361726760864,268.66436518424996,246,0.8069834820641968,1.2500000000000004
506.0689425468445,269.29337151931185,247,0.9138356848927905,1.2500000000000004
507.9735825061798,269.9356237033247,248,0.9123426461527809,1.2500000000000004
510.70096015930176,270.51216802905253,249,0.8062175823375761,1.2500000000000004
513.219614982605,271.35275554515283,250,0.812031214433797,1.2500000000000004
515.3659930229187,271.78696512370806,251,0.8496084238835158,1.3000000000000005
517.0925741195679,272.34958127957066,252,0.8528846858870519,1.3000000000000005
518.9128530025482,273.244699774595,253,0.6745593421944677,1.3000000000000005
520.6918323040009,274.1538185354155,254,0.8885456051376185,1.3000000000000005
522.543514251709,274.97309989961826,255,0.7190070845112579,1.3000000000000005
524.6566498279572,275.6155366062047,256,0.8793873407343739,1.3500000000000005
527.1239221096039,276.3090117578717,257,0.9492239570372001,1.3500000000000005
529.7501986026764,277.1160692151587,258,0.9713704170909925,1.3500000000000005
531.7554948329926,277.9842266332737,259,0.8186458300833728,1.3500000000000005
533.46750664711,278.7131803528418,260,0.8049123435188497,1.3500000000000005
535.236953496933,279.39937151734176,261,0.6999966526121648,1.4000000000000006
536.9784212112427,280.2717440430467,262,0.9081301690057895,1.4000000000000006
538.7829689979553,281.32526290060815,263,0.6213206902811287,1.4000000000000006
540.9633238315582,282.43625536779996,264,0.9514194496607655,1.4000000000000006
543.6059584617615,283.50366133870085,265,0.6936904187037489,1.4000000000000006
545.8419682979584,284.3429183332972,266,0.9150126736915511,1.4500000000000006
547.6829471588135,285.1802212330563,267,0.8311412570930794,1.4500000000000006
549.324137210846,286.29696797330774,268,0.9508936625663256,1.4500000000000006
551.1376631259918,287.1899374817722,269,0.9419576517205269,1.4500000000000006
552.9799551963806,287.99757218645703,270,0.8690997618811747,1.4500000000000006
554.8312830924988,288.73418268691375,271,0.8058664212899114,1.5000000000000007
557.1178708076477,289.37045218115225,272,0.7761456773699764,1.5000000000000007
559.488960981369,289.97483319822334,273,0.9088186620540817,1.5000000000000007
561.8736844062805,290.5290148985725,274,0.7866923418654048,1.5000000000000007
563.819411277771,290.9448928478383,275,0.7785944406746169,1.5000000000000007
565.7445952892303,291.4657908046661,276,0.9738395506077235,1.5500000000000007
567.5293190479279,292.19245402256786,277,0.8934260929953484,1.5500000000000007
569.3647902011871,292.6139908369414,278,0.9976621201322502,1.5500000000000007
571.1693608760834,293.2468766184126,279,0.9163684491416793,1.5500000000000007
573.5824601650238,293.785038954625,280,0.8955523749170698,1.5500000000000007
575.8939599990845,294.48117033372137,281,0.9373374742879614,1.6000000000000008
578.4190692901611,295.16352062328656,282,0.7959638833832827,1.6000000000000008
580.3715915679932,295.5019537302918,283,0.7209701803037669,1.6000000000000008
582.0578007698059,296.18718387066417,284,0.9237413453922061,1.6000000000000008
583.7237119674683,296.6099251821072,285,0.9566636616720353,1.6000000000000008
585.3373775482178,297.14163195923663,286,0.8684486660776182,1.6500000000000008
587.4677200317383,297.8969643289167,287,0.8252039068892496,1.6500000000000008
589.9913635253906,298.8191678420478,288,0.8172421998960683,1.6500000000000008
592.1394996643066,299.5922908194558,289,0.6694244029034163,1.6500000000000008
594.5157177448273,300.04061786392447,290,0.9512560038131549,1.6500000000000008
596.3299450874329,300.57450890143554,291,0.9450396931844371,1.7000000000000008
598.1100008487701,300.7840901099765,292,0.9150276231010988,1.7000000000000008
599.888543844223,301.37326462575976,293,0.943617203021623,1.7000000000000008
601.756313085556,301.68868752495246,294,0.9057053710126635,1.7000000000000008
603.6509623527527,302.2303336526693,295,0.8492084934770215,1.7000000000000008
605.992921590805,302.6136989401992,296,0.5743727647033713,1.7500000000000009
608.3545989990234,303.2535781498081,297,0.8277688133766937,1.7500000000000009
610.8668928146362,303.64655058124094,298,0.7882806394029205,1.7500000000000009
612.6779804229736,304.3632195432215,299,0.8596813105714932,1.7500000000000009
614.4984138011932,304.86261160543944,300,0.8790476084132444,1.7500000000000009
616.3343200683594,305.343048441882,301,0.7089783683553341,1.800000000000001
618.1361665725708,305.8358470826945,302,0.9028165662287242,1.800000000000001
620.1164917945862,306.0256277443799,303,0.6944251650060874,1.800000000000001
622.6571016311646,306.41801094330646,304,0.9805209877740735,1.800000000000001
624.6397218704224,306.949369714629,305,0.859891458575993,1.800000000000001
626.8269155025482,307.38396295873304,306,0.8160264761878496,1.850000000000001
628.5832135677338,308.06431473809545,307,0.6587003864912595,1.850000000000001
630.4824917316437,308.90765534564855,308,0.7742544851958122,1.850000000000001
632.2498168945312,309.4775170919452,309,0.7443220459485916,1.850000000000001
634.0667464733124,310.26248927270336,310,0.9166295618073383,1.850000000000001
635.9124505519867,311.2165056039807,311,0.6965882096617694,1.900000000000001
638.5180785655975,311.8143602608218,312,0.9933960149214038,1.900000000000001
641.0342791080475,312.5451649514031,313,0.7906594146341266,1.900000000000001
643.0860991477966,312.9666696360055,314,0.7279547855598982,1.900000000000001
644.9375541210175,313.4797488264164,315,0.984862377609653,1.900000000000001
646.7334041595459,314.19753544829416,316,0.7563632312876438,1.950000000000001
648.4909029006958,314.88288077480416,317,0.7960540948155816,1.950000000000001
650.3106758594513,315.63408221038196,318,0.6926736404309554,1.950000000000001
652.2565388679504,316.462716100825,319,0.7839340403946388,1.950000000000001
654.7090890407562,317.3449692153876,320,0.6804522538123098,1.950000000000001
657.0648384094238,318.21966595178293,321,0.9984626197827766,2.000000000000001
659.2938525676727,318.9936334612253,322,0.6872507260204879,2.000000000000001
661.1130788326263,320.03740487080427,323,0.6943462095315353,2.000000000000001
663.0247523784637,321.0451160631535,324,0.9592327962160323,2.000000000000001
664.8619458675385,321.9613820644737,325,0.6772778863005616,2.000000000000001
666.6929092407227,322.80425915514223,326,0.7365231007011965,2.0500000000000007
668.7818920612335,323.52061379524474,327,0.9710564434335411,2.0500000000000007
671.2663433551788,324.57327000351336,328,0.9398123169819227,2.0500000000000007
674.2068884372711,325.19904194978443,329,0.7306967503908712,2.0500000000000007
676.1413843631744,326.21942080481347,330,0.976531679790057,2.0500000000000007
678.0936942100525,326.9846994476389,331,0.7099870273419416,2.1000000000000005
679.8529686927795,327.926208297681,332,0.9025465959247783,2.1000000000000005
681.6734008789062,328.97101418588085,333,0.7797672247273801,2.1000000000000005
683.5782511234283,329.851168785937,334,1.013662759960773,2.1000000000000005
685.9029529094696,330.8418356048211,335,0.7165470745770297,2.1000000000000005
688.3817040920258,331.69232843376085,336,0.6591611934813129,2.1500000000000004
690.7925643920898,332.3915266542579,337,0.830942655184939,2.1500000000000004
692.5902934074402,332.9581544900532,338,0.8886425622772669,2.1500000000000004
694.3483622074127,333.56128260821765,339,0.8067907736763056,2.1500000000000004
