total_time,n_koeff,iteration,novelty,reward
5.921555042266846,0.95,1,nan,20.981559612273898
7.536210775375366,0.8999999999999999,2,1.737717182510251,17.558500939152324
9.14186978340149,0.8499999999999999,3,4.189863163496096,0.7596486727174252
10.705458641052246,0.7999999999999998,4,3.762706626642431,-6.8468788923995145
12.24574065208435,0.7499999999999998,5,4.088761302743482,-10.308341500233762
13.83910870552063,0.6999999999999997,6,3.860281610839485,-13.00218211452948
15.512310981750488,0.6499999999999997,7,3.059972268873751,-15.322280550539316
17.59417724609375,0.5999999999999996,8,2.5336860856047716,-16.557377350581397
19.60809636116028,0.5499999999999996,9,1.894578224365412,-17.360012029468166
21.536479949951172,0.4999999999999996,10,2.1940064278764826,-14.526823618673038
23.254684925079346,0.4499999999999996,11,1.9964722686695064,-15.79636085901576
24.917022466659546,0.4999999999999996,12,2.3831241207074365,-15.560369156850802
26.49225640296936,0.4499999999999996,13,1.6947387822446576,-13.704464497830518
28.045841932296753,0.39999999999999963,14,1.100459560588346,-14.885268435892616
29.59614872932434,0.4499999999999996,15,1.1086223515233347,-15.669480311368511
31.149078130722046,0.39999999999999963,16,0.7603901965850126,-13.740142589480309
33.21097707748413,0.34999999999999964,17,0.7527204236523913,-12.566977599742941
35.223374366760254,0.29999999999999966,18,0.6484427643069537,-11.836008595864568
37.17314600944519,0.24999999999999967,19,0.5995357910606185,-11.956613414361431
38.965590476989746,0.19999999999999968,20,0.5098702671988008,-10.408634092960625
40.590677976608276,0.1499999999999997,21,0.6274872423105662,-10.37739217431803
42.14724659919739,0.1,22,1.0922383264333586,-9.914176411616799
43.764070987701416,0.1,23,0.7512889886907312,-8.234457746890468
45.33114314079285,0.1,24,1.0796426032596511,-7.31753700749739
46.918601751327515,0.1,25,0.7540189501653767,-6.356559829313253
48.97594213485718,0.1,26,0.7646227023033042,-5.244289410597043
50.894458293914795,0.1,27,1.2800131186300197,-4.162869042724226
52.651179790496826,0.1,28,0.6190660154885635,-2.9861644032185395
54.42605805397034,0.1,29,1.002109037188395,-1.49395601836629
55.8527147769928,0.1,30,1.607235110166539,-0.14973233674922615
57.266889572143555,0.1,31,1.870961056607722,1.1089687569742128
58.70016384124756,0.1,32,1.569735914328628,2.5976920705954165
60.23314571380615,0.1,33,1.3394300245974948,4.036268532606633
61.636093854904175,0.1,34,1.7350580187842308,5.547608208301828
63.07967495918274,0.1,35,1.5699385617852895,5.987442120029736
65.06904816627502,0.1,36,1.0976719389755114,7.609385671171826
66.80790567398071,0.1,37,2.0509324384105256,8.89441731554076
68.66632199287415,0.1,38,2.055454426989619,10.150962351717544
70.41604542732239,0.1,39,1.8728108138201436,11.048442046957792
71.85097122192383,0.1,40,2.2671941604269987,12.6992329620671
73.31439352035522,0.1,41,1.7736428923725118,13.981644976075867
74.78485894203186,0.1,42,1.7979080495381943,15.248565692368365
76.31996703147888,0.1,43,1.5344517591252929,16.514365629177984
77.7606451511383,0.1,44,1.7105073513006246,17.789045987940703
79.24422574043274,0.1,45,1.903106763770052,18.814361612613162
81.12744998931885,0.1,46,1.774743591933531,19.97083237612796
82.985032081604,0.1,47,1.4106110587941516,21.012849919854396
84.77729725837708,0.1,48,2.0798150111319513,21.973673540495298
86.50355052947998,0.1,49,1.247638486032545,23.076697096434618
87.95555186271667,0.15000000000000002,50,1.7412867885478913,23.620477135406286
89.49146056175232,0.10000000000000002,51,1.2357122981269506,24.601952701783045
90.99519038200378,0.1,52,1.665806987075883,24.38567029288383
92.38222146034241,0.1,53,1.6106078909657502,26.62054579249877
93.87662482261658,0.1,54,1.5041595159855377,28.64841499185929
95.43217825889587,0.1,55,1.6124440599123209,30.459601527778418
97.3076798915863,0.1,56,1.9160973469683042,32.20806683308164
98.985769033432,0.1,57,1.8939529894491542,34.191915721099036
100.75234770774841,0.1,58,2.007822131574794,35.904652446825374
102.42549920082092,0.1,59,1.6635430133078202,37.74903766788442
103.78657865524292,0.1,60,1.8181668002382838,39.03811696916318
105.23036432266235,0.1,61,1.8119647184234728,40.93428832614482
106.79116463661194,0.1,62,1.4843442939259088,42.39393955048782
108.24324703216553,0.1,63,1.51261762272803,41.93821102338589
109.64419174194336,0.1,64,1.8752241815410524,43.834913633838724
111.08493852615356,0.1,65,1.7651333600840229,45.90141944243318
112.92022395133972,0.1,66,1.5946722320780173,47.03029188316174
114.70769453048706,0.1,67,1.6173352560263663,48.05316891633674
116.66113615036011,0.1,68,1.466329988269801,49.437827672905506
118.31808876991272,0.1,69,1.302076719966738,51.12464566039673
119.68000483512878,0.1,70,1.352703338320361,52.11039138097541
121.07079124450684,0.1,71,1.5261034283853567,53.90948935892763
122.56387901306152,0.1,72,1.9960498850974404,55.390180839532974
124.15445160865784,0.15000000000000002,73,1.3420456675499417,56.342344913674644
125.70366716384888,0.10000000000000002,74,1.6829353745925015,57.15069343154515
127.35138893127441,0.1,75,1.4693427129468033,58.10434324540176
129.34643244743347,0.1,76,1.1759503603978647,58.952205033384104
131.2915380001068,0.1,77,1.950532039348253,59.84822127445754
133.23602485656738,0.15000000000000002,78,1.7034680007632415,60.59590826526204
134.99754071235657,0.10000000000000002,79,1.6821670336498271,61.024245444539645
136.6081473827362,0.1,80,1.2298506089294816,61.702105477412715
138.17863202095032,0.1,81,1.484235816421568,62.24886184069878
139.8072109222412,0.1,82,1.6854995245959838,62.579442294984744
141.25273370742798,0.1,83,1.778471047068639,63.08236114533807
142.6649398803711,0.1,84,1.5119129422318207,63.37496439977473
144.34580779075623,0.1,85,1.4921567284267452,64.50376351746704
146.0313675403595,0.1,86,1.1703526580557793,64.77840763962628
147.90466713905334,0.1,87,1.624565799649335,65.36012473014395
149.6322259902954,0.1,88,1.3471992868824174,65.71846948071173
151.11462712287903,0.1,89,1.577768066460512,66.49660372945658
152.5775043964386,0.1,90,1.3640135780883074,66.59122681794973
154.00783109664917,0.1,91,1.1532716475658304,66.91468934911677
155.581036567688,0.1,92,1.254366882792613,67.05030951448265
157.09454321861267,0.1,93,1.1631721514932705,67.38364320545494
158.61644315719604,0.1,94,1.18481571293023,67.47387930244163
160.2585253715515,0.1,95,1.315552238142224,68.01753826015958
162.20642757415771,0.1,96,1.308582057127738,68.29947884302817
164.06954860687256,0.1,97,1.3729164141890318,68.76552394529739
165.87838792800903,0.15000000000000002,98,1.4128552330960265,69.02487687522802
167.3438491821289,0.10000000000000002,99,1.0416742657342177,69.25008424602096
168.81838154792786,0.1,100,0.9138420540277693,70.13217561737316
170.29397344589233,0.1,101,0.955849630239233,70.59769177206437
171.72673773765564,0.1,102,1.0277548784178567,72.46699622191373
173.1172173023224,0.1,103,0.9744340191985634,72.69360302713211
174.58913850784302,0.1,104,1.4602971974209684,72.9903159324555
176.24330472946167,0.1,105,1.4828819456433284,73.59786101189766
178.1333990097046,0.1,106,1.6627533719179393,74.0705775165202
179.9739956855774,0.1,107,1.420145452987792,74.4105793522042
181.70047163963318,0.1,108,1.7236819819275773,74.81532468360884
183.15524864196777,0.15000000000000002,109,1.2643638784241575,75.23035202725781
184.5564947128296,0.10000000000000002,110,1.5289864134662392,75.4847510628186
186.01344442367554,0.15000000000000002,111,1.719796137846623,75.6837104412933
187.40737557411194,0.2,112,1.4566536665812166,76.14627029727832
188.83140063285828,0.15000000000000002,113,1.560658126825439,77.85704928294382
190.2256577014923,0.2,114,1.7262219649629056,78.04153633949736
191.75773334503174,0.15000000000000002,115,1.7515330511890443,78.44189753548758
193.65831804275513,0.10000000000000002,116,1.8226716485687031,78.52321719377333
195.44393849372864,0.1,117,1.6061541911911152,78.86687300676017
197.258318901062,0.1,118,1.5995470446668982,79.33840997418041
198.89108061790466,0.15000000000000002,119,1.813733485988023,79.5429072209309
200.3125729560852,0.10000000000000002,120,1.7974034135557608,80.57750873096398
201.75678968429565,0.15000000000000002,121,1.8777928084706423,80.9354012700941
203.2183759212494,0.10000000000000002,122,1.5028798879461729,81.13922421095022
204.6027410030365,0.1,123,1.6955295080135808,81.33301554682632
206.07612800598145,0.1,124,1.4887192198891497,82.21528491749639
207.6458864212036,0.1,125,1.8344486971909013,82.93812229634193
209.47127962112427,0.1,126,2.1756139359378173,83.94318258948704
211.31700015068054,0.1,127,1.4366093903695323,84.167903139486
213.07224249839783,0.1,128,1.5260561980515281,84.64911446590084
214.67694687843323,0.1,129,1.8337330347660377,83.77403294460743
216.15024280548096,0.1,130,2.0420739624059534,82.87614136453445
217.55092430114746,0.1,131,2.208342817845448,82.96290304868874
219.00833702087402,0.15000000000000002,132,1.6982007418055527,83.63740864009962
220.48088550567627,0.10000000000000002,133,2.1106047367565823,84.33434963437855
221.9553370475769,0.1,134,1.6149037426750752,85.12890131311582
223.47749376296997,0.1,135,1.6372361496384045,85.40431672082197
225.36486196517944,0.1,136,1.8773197030989408,85.75113923569985
227.21725797653198,0.1,137,1.6293511553043813,86.05779376215315
229.05024242401123,0.1,138,1.7485341693357994,86.58809741899549
230.68465328216553,0.1,139,1.5995855466848687,86.92691114520274
232.14597630500793,0.1,140,1.6955448047756998,87.22826783273317
233.6112504005432,0.1,141,1.4638869683449136,87.4812979821665
235.0718536376953,0.1,142,1.6088215804542851,88.25452056095529
236.51540684700012,0.1,143,1.9459630194034072,88.63171125817577
237.95878195762634,0.1,144,1.7655170733672343,89.4451046884136
239.5273962020874,0.1,145,1.6073879615269617,89.73787455454887
241.41893100738525,0.1,146,1.5224051218953465,90.14800867659663
243.24492192268372,0.1,147,1.625318627181922,90.38711736633786
245.10111451148987,0.1,148,1.591528282719543,91.31157400797495
246.77277612686157,0.1,149,1.6668574895778434,92.07603401110849
248.18399095535278,0.1,150,1.452234055810436,92.45924421902369
249.70252919197083,0.15000000000000002,151,1.6594805494647051,92.49549557613975
251.11456394195557,0.2,152,1.9317909583004855,92.70173423009523
252.54882550239563,0.25,153,1.388782160703507,93.03046499579163
253.97880268096924,0.2,154,1.1176758520962862,93.34235743053603
255.3919699192047,0.15000000000000002,155,1.5913014603052593,93.9279900793738
257.15485882759094,0.10000000000000002,156,1.6216820816996975,94.71788130592695
258.9092478752136,0.15000000000000002,157,1.771626502508293,95.01308020336052
260.53630018234253,0.10000000000000002,158,1.573230554462961,95.48618363998855
262.32188606262207,0.1,159,1.916564374431634,96.22557231455689
263.76407170295715,0.1,160,1.4449626906918103,96.67004282921408
265.21607875823975,0.1,161,1.6152536208587183,97.4610663812169
266.64717078208923,0.15000000000000002,162,1.6795660714764935,97.9816909602148
268.1209626197815,0.10000000000000002,163,1.7025387552992197,98.76087435911028
269.5397980213165,0.1,164,1.5331063806195335,99.50621033786891
270.9619290828705,0.1,165,1.5621879418736369,99.7300925166034
272.8512933254242,0.15000000000000002,166,1.4197176985013196,100.70596296360094
274.65824794769287,0.10000000000000002,167,1.4982320618116722,101.86278261475287
276.2799849510193,0.1,168,1.55375767253904,102.58501954378437
277.9836871623993,0.1,169,1.512556243419883,103.64121741806491
279.41874265670776,0.1,170,1.349848177698593,103.9731561492509
280.8922779560089,0.1,171,1.9436521016168897,104.34072204249986
282.36817836761475,0.1,172,1.3631078217093964,104.96878742917694
283.7912313938141,0.15000000000000002,173,2.3111052716383433,105.24086742818683
285.2248647212982,0.10000000000000002,174,1.5418263383089585,105.54726892084962
286.67740654945374,0.1,175,1.435391581742104,105.91660734629444
288.3789975643158,0.1,176,1.3269355197439845,106.2477466682736
290.3279092311859,0.1,177,1.3125575461478793,107.27867759647773
292.1994972229004,0.15000000000000002,178,1.3568817504267765,108.06904271101973
294.0256493091583,0.10000000000000002,179,1.632979589520292,110.23863227800005
295.50801372528076,0.1,180,1.523523453369537,112.38498311946788
296.9491925239563,0.1,181,1.360518474125255,113.48291676958064
298.3458001613617,0.1,182,1.2598494211253068,114.20076183847162
