novelty,reward,total_time,n_koeff,iteration
0.25306642737172996,2.3112962813308924,176.0488646030426,0.7000000000000001,83
0.24663381856423805,2.2400420175549205,178.76111435890198,0.7000000000000001,84
0.2307867056399831,2.7875000977039024,180.94575834274292,0.7000000000000001,85
0.22231386288331323,2.6823943908161607,182.95988249778748,0.7500000000000001,86
0.2685752134948903,2.8637934886186103,185.116055727005,0.7500000000000001,87
0.24145505489190594,3.2662523190380024,187.14016246795654,0.7500000000000001,88
0.2831640189248228,3.290265207267724,189.22458505630493,0.7500000000000001,89
0.2313480910173838,3.4760566754862747,192.1326403617859,0.7500000000000001,90
0.14329342138130974,3.5098556743249003,194.85056948661804,0.8000000000000002,91
0.22050525826825662,4.0547625166929375,197.0129120349884,0.8000000000000002,92
0.38457509826882863,4.189789397313675,199.04532480239868,0.8000000000000002,93
0.1946808907426511,4.814505163439915,201.17944741249084,0.8000000000000002,94
0.1479100871533496,4.986918571982703,203.25726342201233,0.8000000000000002,95
0.26405764370027124,5.608460312427939,205.5004916191101,0.8500000000000002,96
0.25608657452792594,5.748210826694539,208.45776510238647,0.8500000000000002,97
0.14967218473129082,5.927196209650346,211.40234088897705,0.8500000000000002,98
0.28749678299567827,6.51821746381185,213.60812950134277,0.8500000000000002,99
0.23829151221102543,7.195235739418438,215.76167821884155,0.8500000000000002,100
0.2023493151461152,7.333283707740488,217.82038140296936,0.9000000000000002,101
0.3669427016136559,7.593663448084962,219.98801398277283,0.9000000000000002,102
0.16587434798716372,8.136936626770153,222.63479828834534,0.9000000000000002,103
0.21356728743672304,9.245663640255959,225.4742681980133,0.9000000000000002,104
0.3419818993808509,9.484850472491889,228.1220428943634,0.9000000000000002,105
0.227053001245995,9.5256863002261,230.2652280330658,0.9500000000000003,106
0.4126827054844959,10.460094571052117,232.3763153553009,0.9500000000000003,107
0.2051978461233852,10.725274664169019,234.5226640701294,0.9500000000000003,108
0.2922773421535946,11.44621320155301,236.6354856491089,0.9500000000000003,109
0.164059123149545,11.80697147085036,239.39186215400696,0.9500000000000003,110
0.1997021169365595,12.300774840080557,242.34365129470825,1.0000000000000002,111
