ep_rew_mean,mean_int_reward,total timesteps,num_episodes,total_time,total_loss,entropy_loss,value_loss,policy_gradient_loss,intrinsic_loss
-123.4968413,0.0,1024,20,0.316495418548584,,,,,
-122.22444822499999,0.0,2048,40,2.0805907249450684,2.5541403206472975,-1.4186885077506304,2.525505669414997,-0.009463131788630171,0.07619556604186073
-120.91262581999999,0.0,3072,60,2.854665994644165,1.1066137649288044,-1.4049467574805021,1.1079577282071114,-0.0066425667135286675,0.010597206870443188
-123.4639007,0.0,4096,80,3.8183369636535645,0.7500878494597327,-1.3850976079702377,0.7523305574432015,-0.004783359066577726,0.005081302166217938
-118.98177462000001,0.0,5120,100,4.896176815032959,0.6803013321381487,-1.370015962049365,0.679560779593885,-0.0002586154933877842,0.0019983360753030865
-110.5629526,0.0,6144,120,5.872711658477783,0.48540716664176276,-1.3499283604323864,0.4909902331419289,-0.006443771402773005,0.001721409805213625
-103.52097702,0.0,7168,140,6.780766725540161,0.5124778743316972,-1.3378995582461357,0.5154689634218812,-0.003495779271471473,0.0010093803625750297
-102.20437500000001,0.08669478,8192,160,7.6966259479522705,0.5726625965095559,-1.3220848385244608,0.5774558978155255,-0.005197750648310394,0.0008088986846814805
-101.10410084000002,0.56735975,9216,184,8.65381145477295,7.318734530906603,-1.307366218417883,0.5518656251952052,-0.004320407670512519,13.54237862676382
-101.08293429999999,0.4018382,10240,204,9.57289433479309,82.63646453839793,-1.2972325216978788,0.5836862144060433,-0.006053606168636436,164.11766386032104
-98.48507251999999,0.3650853,11264,224,10.597154378890991,35.95834540562513,-1.2844618242233992,0.5807296470738947,-0.002958348618864629,70.76114821434021
-96.05705071999999,0.26579854,12288,244,11.520996332168579,28.054293503845557,-1.2695898357778788,0.5702125886455178,-0.005977611196709627,54.9801170527935
-90.25565996000002,0.15173498,13312,264,12.546203374862671,13.074732161276149,-1.250810855999589,0.5527733094058931,-0.002478158417984134,25.048874020576477
-87.21284792,0.08266595,14336,284,13.483063220977783,3.2233852508866887,-1.2323097791522741,0.5322786732576787,-0.003354497960051208,5.388922151178122
-85.76569104000002,0.036397204,15360,304,14.590601682662964,1.136727231400025,-1.2218301892280579,0.5094735035672784,-0.003644272374051817,1.2617960004135966
-85.25891532000001,0.01788228,16384,324,15.530857801437378,0.8254611334856112,-1.2100713066756725,0.40802951715886593,-0.003450055504266432,0.8417633436620235
-85.71056592,0.0076878024,17408,348,16.570855855941772,1.0513301064529021,-1.1900519151240587,0.4695976269431412,-0.006482907916555612,1.1764307748526335
-84.45598558,0.0038484582,18432,368,17.574626922607422,0.8836103745495485,-1.1773030757904053,0.48107440397143364,-0.004966423125792829,0.8150047874078155
-81.28405688000001,0.0008339432,19456,388,18.57415223121643,0.7826235051433628,-1.170371325686574,0.4261921951547265,-0.0044952515345926085,0.7218531230464578
-78.48441248,0.00018722087,20480,408,19.542467832565308,0.6560247203896988,-1.1607503350824118,0.3662099428474903,-7.436414218961766e-05,0.5797782833687961
-75.67239364,4.9261413e-05,21504,428,20.660173416137695,0.5825644175146587,-1.1395978759974241,0.4343524887226522,-0.004187398813956151,0.3047986552119255
-74.96434624,4.341475e-06,22528,448,21.755492210388184,0.43297295852907064,-1.1209263056516647,0.3412503506988287,-0.0034215751954534174,0.19028836605139077
-73.4091667,4.3752766e-07,23552,468,22.70355463027954,0.3647510281575912,-1.105153501033783,0.3166206958703697,-0.007906552783858638,0.11207377014216036
-72.23729104,2.3506226e-07,24576,488,23.658174991607666,0.3337171981353375,-1.0850855726748705,0.2999904996249825,-0.0015796005949315626,0.0706125982105732
-69.66311928,1.7194014e-07,25600,512,24.64946961402893,0.3547697462113435,-1.0642500519752502,0.3406872597988695,-0.0031377357749873096,0.03444044437492266
-67.13502456,1.0912917e-07,26624,532,25.598401069641113,0.36743850859481497,-1.0397129599004984,0.3612875216640532,-0.0026798026550107048,0.017661579171544872
-67.52549291999999,5.5620838e-08,27648,552,26.745249032974243,0.25156676239782594,-1.023200135678053,0.24948462168686092,-0.0035590981257229565,0.011282477673375979
-66.33864196,2.758792e-08,28672,572,27.86690616607666,0.2867680096545874,-1.0062452452257276,0.2842825399711728,-0.0014747346909652081,0.007920408748759655
-63.59784116,9.382422e-09,29696,592,28.88513684272766,0.31635725907836365,-0.9838951695710421,0.31685729417949915,-0.0039170812869949,0.006834092371718725
-61.323272100000004,8.062976e-10,30720,612,29.818524837493896,0.24405506834102866,-0.96319495793432,0.24563006323296577,-0.003380453713246102,0.0036109176426180056
-60.60806391999999,8.500666e-13,31744,632,30.86481261253357,0.23767475894341022,-0.9462744612246752,0.23591521207708865,8.676889423202207e-05,0.0033455559441790683
-60.97555245999999,4.2305003e-11,32768,652,31.81603741645813,0.30109215437945347,-0.9343240791931748,0.3014498380944133,-0.0018844286393363446,0.003053489848753088
-59.64202096000001,6.2145563e-13,33792,672,32.825395822525024,0.23661288239008735,-0.9217171622440219,0.23564652516506612,-1.5617315515377818e-05,0.001963949081073224
-56.55712512,3.02922e-13,34816,696,33.890674114227295,0.30686095426219073,-0.9021854139864445,0.30936410557478666,-0.0031720008067004607,0.001337698988209013
-53.81961376,1.8713624e-10,35840,716,34.87551736831665,0.2406602631375231,-0.8824523258954287,0.23721069796010852,0.0028228094532446414,0.0012535114483398502
-51.341256380000004,3.571553e-13,36864,736,35.887028217315674,0.19374853584258162,-0.8708571521565318,0.19706971803680062,-0.003912904853228972,0.001183445318019949
-50.89264915999999,2.716084e-13,37888,756,37.14195442199707,0.1804573852647865,-0.8613607436418533,0.18227335752453655,-0.002333152155246184,0.001034359790992312
-51.24913588,6.0682785e-13,38912,776,38.44706201553345,0.13845814168464698,-0.8543618991971016,0.1469487298745662,-0.009062374724611588,0.001143573069384729
-50.78446759999999,3.813458e-13,39936,796,39.70232629776001,0.14973053022541472,-0.8470329400151968,0.15540641569532454,-0.0062457483855639095,0.0011397258313081693
-50.538334600000006,4.975671e-13,40960,816,40.89825415611267,0.14884957171990343,-0.8336459491401911,0.15360581944696605,-0.005246675613751481,0.000980855773377698
-48.55210562,8.2688766e-13,41984,836,42.098899364471436,0.14251812925040622,-0.8170386226847768,0.14602415158879012,-0.003867397185600102,0.000722749694432423
-47.46974664,5.0258387e-13,43008,860,43.35767364501953,0.16945973454789492,-0.8041356410831213,0.1711717303842306,-0.0021239598609146676,0.0008239280491579848
-45.572564039999996,6.7175855e-13,44032,880,44.46870732307434,0.15960000730460944,-0.7910453956574202,0.16005019785370678,-0.0008745270299162992,0.0008486729616379307
-44.91057758,5.4293777e-13,45056,900,45.56032204627991,0.15113317279765617,-0.7785847019404173,0.14707310555968434,0.003556866485453089,0.001006401505037502
-43.69019156,5.0211295e-13,46080,920,46.558566093444824,0.1233876383115137,-0.762764529325068,0.1267937117954716,-0.0037587297812672117,0.0007053125946185901
-42.48233698,5.019091e-13,47104,940,47.436285972595215,0.11466709723046341,-0.7509460244327784,0.11668702017050236,-0.0022854132162449994,0.0005309805524120748
-41.32225064,7.85032e-13,48128,960,48.45178961753845,0.10754838273956169,-0.7383037181571126,0.11022911983309314,-0.0028889018833281304,0.00041632957959336636
-42.00182266000001,7.3385064e-13,49152,980,49.45008206367493,0.10182328182884598,-0.717963507398963,0.10418609285261482,-0.0026062880925757414,0.00048695413761379314
-41.9239855,4.7484136e-13,50176,1000,50.478609800338745,0.10894728129371656,-0.7045355215668678,0.10957770759705454,-0.0008902326204415297,0.0005196126342070784
-39.50188668,5.4088586e-13,51200,1024,51.48644399642944,0.08760626830440668,-0.6816108264029026,0.0917568868608214,-0.0043136690605850275,0.00032610100834062905
-38.3268783,5.013157e-13,52224,1044,52.60284972190857,0.09263909592318473,-0.6552041182294488,0.09309178777039051,-0.0006675167813247404,0.0004296498682379024
-38.61961336,1.0523373e-12,53248,1064,54.064037561416626,0.09094912666046355,-0.6400891067460179,0.09169674204895273,-0.0009748961926999314,0.00045456160842149984
-37.719538979999996,3.353043e-13,54272,1084,55.35673189163208,0.08536254905201171,-0.6334588713943958,0.08152838720707223,0.0036363147606025834,0.00039569416867379914
-36.353258340000004,5.581529e-13,55296,1104,56.750813245773315,0.08367318186371762,-0.6189367920160294,0.08334591018501669,0.0001714959812929421,0.0003115513948159787
-35.08964712,1.0134283e-12,56320,1124,57.99759125709534,0.06893277575612167,-0.5969888456165791,0.06912011562963016,-0.0002875781628005724,0.00020047657858413004
-34.71629896,5.7510187e-13,57344,1144,59.34530329704285,0.06432583221174469,-0.5855621322989464,0.06575303894351237,-0.0016486017045224217,0.000442789945509503
-34.90645214,4.7642684e-13,58368,1164,60.565696716308594,0.06554158925201872,-0.5716199669986963,0.06983788317302242,-0.004458203045248315,0.00032381824848926044
-33.397458060000005,1.1236286e-11,59392,1184,61.5704607963562,0.0735320608385491,-0.5570876207202673,0.06997163023333997,0.003398755581490146,0.000323350047437998
-32.15454028,1.1584542e-12,60416,1208,62.61361241340637,0.0697397344233506,-0.5440917611122131,0.06762282591080293,0.0019921124312387867,0.0002495921626177733
-31.529758779999998,9.025697e-13,61440,1228,63.69620966911316,0.07765022637211949,-0.5334316221997142,0.07657149661099538,0.0009775464326562374,0.0002023666569357374
-31.98411168,3.7422062e-13,62464,1248,64.82817649841309,0.06733855144400129,-0.5167936878278852,0.06532396638067439,0.0018622887869439823,0.00030459255276582553
-31.715328899999996,3.0409737e-12,63488,1268,65.83870196342468,0.07776677523422808,-0.506168772932142,0.06871551458607428,0.008884751508550334,0.0003330182792069536
-31.266303799999996,1.2442688e-12,64512,1288,66.97926664352417,0.07748394273522527,-0.4912694748491049,0.08129397564334795,-0.003958583798694324,0.000297101781143283
-30.8973171,1.2093624e-12,65536,1308,68.05002450942993,0.05383475066758698,-0.47383498633280396,0.057582151028327644,-0.0038526334087158314,0.0002104660959503235
-30.38622066,1.0017846e-12,66560,1328,69.33129382133484,0.0661766114212982,-0.46068798331543803,0.06911258344189264,-0.0030594843182994544,0.0002470245954100392
-30.36887376,6.966785e-13,67584,1348,70.87293314933777,0.07172341423681071,-0.44402050832286477,0.0693653110647574,0.002299587119790036,0.00011703210452651547
-30.61213486,3.710639e-13,68608,1372,72.45885038375854,0.06195218504675458,-0.42977045476436615,0.06546339541091584,-0.003587062701138071,0.0001517046739536454
-30.071397620000003,3.5696538e-13,69632,1392,73.72006797790527,0.05854220297401638,-0.41720471903681755,0.0626734699762892,-0.004202141661388626,0.00014174931823163206
-29.920125179999996,4.122617e-13,70656,1412,75.06164240837097,0.0641712987865582,-0.4072610600851476,0.05816674657398835,0.005936975853440936,0.00013515271825781383
-29.490341919999995,4.7914613e-13,71680,1432,76.25498580932617,0.05968070437513985,-0.3997522662393749,0.05763943355123047,0.0019614006974536706,0.00015974025291143334
-29.749154020000002,8.936401e-13,72704,1452,77.29106116294861,0.05978316268511258,-0.3874286483041942,0.05610572942532599,0.0036281070798104813,9.865235995221155e-05
-28.683143280000003,5.235827e-13,73728,1472,78.41133999824524,0.048523470275613864,-0.3817038619890809,0.053897029225481674,-0.005441903285640769,0.0001366886715459259
-27.989927339999998,1.1959559e-12,74752,1492,79.47877407073975,0.06356920911614483,-0.3735881233587861,0.06910198894911446,-0.005614506505844164,0.0001634533457490761
-28.132123160000003,8.076968e-13,75776,1512,80.57720160484314,0.05052727324520735,-0.35772972786799073,0.05510934005724266,-0.004644022832324556,0.0001239120405784888
-28.794373359999998,2.78416e-13,76800,1536,81.64416003227234,0.0628728835880713,-0.3435320104472339,0.06702627195045352,-0.004209928500230285,0.00011308027569612022
-28.266166280000004,4.870497e-13,77824,1556,82.65277671813965,0.05949424105689921,-0.3274256279692054,0.05853443712112494,0.0008923094515184663,0.0001349889685116068
-28.230471819999998,1.5539502e-11,78848,1576,83.65386176109314,0.04808067158071874,-0.3275196151807904,0.05474739268538542,-0.00672923328929362,0.00012502436925387883
-27.88090864,8.754665e-13,79872,1596,84.87355446815491,0.07294018248707668,-0.32117449026554823,0.06663075549295172,0.0062545527546437095,0.0001097484789625014
-27.237784939999997,1.0237757e-12,80896,1616,86.30349898338318,0.061701277608655604,-0.3033695463091135,0.06359036901267245,-0.0019521420291182213,0.000126101250202737
-26.68103748,9.276141e-13,81920,1636,87.62120771408081,0.06967204574828861,-0.2884397003799677,0.060782037617173046,0.0088477762348564,8.446379251836333e-05
-26.840672699999995,5.020761e-13,82944,1656,88.89060640335083,0.03908619187416007,-0.29129484575241804,0.046749299828661606,-0.00769647800794559,6.674010688811904e-05
-26.171067519999998,8.3712876e-13,83968,1676,90.07341933250427,0.05246861411426386,-0.2866864623501897,0.058416916377609596,-0.005998751725240875,0.00010089892379028242
-26.228446939999998,4.331254e-13,84992,1696,91.3484799861908,0.046314139894050005,-0.27376851718872786,0.045459528191713616,0.0008132138539870548,8.27956966986676e-05
-25.763648599999996,6.580086e-13,86016,1720,92.43211460113525,0.04754047514502102,-0.26129219122231007,0.045434396306518465,0.0020338048605677084,0.00014454795586971159
