num_episodes,total_time,total timesteps,ep_rew_mean,mean_int_reward,value_loss,total_loss,entropy_loss,policy_gradient_loss,intrinsic_loss
13412,709.1946456432343,670720,-9.40767364,1.4923565e-14,0.01180271990779147,0.01488867716252419,1.3840207979083061,0.0030859430825596235,2.8344346189590475e-08
13432,710.4710259437561,671744,-9.480864980000002,1.1466992e-13,0.00962333908137225,0.007763684890058748,1.3845706153661013,-0.0018596755124673306,4.264230765715915e-08
13452,711.6659054756165,672768,-9.743359120000001,5.2783773e-14,0.013221817252997425,0.024394178736726592,1.3871919270604849,0.011172284491960288,1.5398353775397666e-07
13472,712.8270444869995,673792,-9.872778420000001,4.150146e-13,0.01327202423271956,0.013876273483487083,1.3860799800604582,0.0006040101616399181,4.781782552143454e-07
13496,713.9601018428802,674816,-10.022531,6.037788e-14,0.012302904375246726,0.016701286559271562,1.3946160189807415,0.004398251382009398,2.616040308822676e-07
13516,715.1455929279327,675840,-10.00803764,8.866369e-14,0.014047433665837161,0.013461173557016932,1.4077534470707178,-0.0005864377738429498,3.5533004544285873e-07
13536,716.2152202129364,676864,-9.94263496,3.3251505e-14,0.011926185819902457,0.019535561313885657,1.4127944260835648,0.007603422050625514,1.1906886715373766e-05
13556,717.4738867282867,677888,-10.06350836,4.2622595e-13,0.014314940612166538,0.0166664201063235,1.4136814698576927,0.0023511938122605996,5.713637927229342e-07
13576,718.6924169063568,678912,-9.887325500000001,1.145941e-13,0.009894359624013305,0.011361051902909036,1.4137488137930632,0.0014666174341530227,1.496894854180475e-07
13596,719.8922774791718,679936,-9.347139279999999,3.5841616e-14,0.011643746587651549,0.020010616889371856,1.4177308548241854,0.00836684116592782,5.827158497395679e-08
13616,720.9543001651764,680960,-9.65466018,1.4905653e-13,0.011637136340141296,0.014089576451338744,1.4179921485483646,0.0024524283682178724,2.348595914969387e-08
13636,722.1557595729828,681984,-9.48935498,8.853324e-14,0.013030515125137754,0.015308455177008184,1.412894194945693,0.002277932529670875,1.5044399115371476e-08
13660,723.3707349300385,683008,-9.231404340000001,1.2012336e-14,0.009801170792343328,0.013385368425472836,1.413562573492527,0.0035841932200980703,8.826062873612539e-09
13680,724.4873714447021,684032,-9.94990196,3.5982068e-14,0.012281250972591806,0.017466403286319133,1.4211182780563831,0.005185145372155061,1.3883144529824865e-08
13700,725.6430766582489,685056,-9.70336056,1.7775877e-13,0.013963817753392505,0.022172554513003328,1.4220130927860737,0.00820872930911636,1.4900988921928704e-08
13720,726.7558605670929,686080,-9.556728940000001,2.1736458e-14,0.009842081602982944,0.01764513650615219,1.427853835746646,0.007803050149480106,9.507378277012757e-09
13740,727.8567366600037,687104,-9.405583,2.6443667e-14,0.01118357586528873,0.016977882834485876,1.436869466677308,0.005794304350010412,5.238373457228107e-09
13760,728.9871332645416,688128,-9.1676988,9.312784e-14,0.010978626683936454,0.012071718274869449,1.4406724516302347,0.0010930887902133033,5.601439381774931e-09
13780,730.1016793251038,689152,-9.29237782,8.393015e-14,0.010052144025394227,0.009455562939765395,1.4434031210839748,-0.0005965915240517504,2.0876845835404723e-08
13800,731.236269235611,690176,-9.085724140000002,1.0203273e-13,0.012614195977221243,0.017128605596707844,1.4441119618713856,0.004514389054744984,4.1129483235868847e-08
13824,732.4114124774933,691200,-9.164454759999998,1.4059435e-13,0.01028685816709185,0.014551735138318317,1.4422324132174253,0.004264843776145324,6.639016228437988e-08
13844,733.5801355838776,692224,-9.11355678,2.1412494e-13,0.01172773546204553,0.015483778484526487,1.4428655244410038,0.0037560359278993234,1.4189163267952498e-08
13864,734.7656197547913,693248,-9.31997976,6.7323215e-14,0.010591406673484016,0.010791829003556089,1.4409245532006025,0.00020041859201035302,7.476123442540228e-09
13884,736.0467765331268,694272,-9.405152600000001,8.973739e-13,0.010682029962481465,0.011924761566611073,1.4341725800186396,0.0012427283029446197,6.60236997712671e-09
13904,737.3712375164032,695296,-9.60727976,1.2815703e-14,0.011477706877485616,0.013575801200459363,1.4424539543688297,0.0020980579530979052,7.273975168031743e-08
13924,738.567325592041,696320,-9.708876580000002,3.6816246e-14,0.012094161651475588,0.011467244170474275,1.442765099927783,-0.0006271955516077992,5.561412129706511e-07
13944,739.7107326984406,697344,-9.504523339999999,1.5945195e-14,0.011739515102817677,0.01347725365066436,1.43821725808084,0.0017376731430176298,1.30809658105413e-07
13964,740.8170900344849,698368,-9.732222460000001,7.703256e-14,0.01254676029930124,0.014963807512524423,1.4372170269489288,0.0024170097343120564,7.49578222547509e-08
13984,741.9803473949432,699392,-9.48492134,3.4800423e-14,0.017143351808044827,0.025938627052775397,1.4277626611292362,0.008795170507569821,2.0947432149975853e-07
14008,743.2406277656555,700416,-9.20404078,1.4497836e-14,0.009611836278054398,0.013920691149127709,1.4203289151191711,0.004308452773384692,8.041953772353061e-07
14028,744.4723029136658,701440,-9.2894637,3.837497e-14,0.013259894640214043,0.014477181036255995,1.4100335743278265,0.0012167283539289897,1.1160842259272385e-06
14048,745.5963158607483,702464,-9.053668700000001,1.130981e-13,0.011858327798108803,0.013582628318701431,1.402997799217701,0.001724060196681023,4.806478232088907e-07
14068,746.5975170135498,703488,-9.109412440000002,8.89744e-14,0.009978282239899272,0.012201240494793032,1.3995478432625532,0.0022228863485052068,1.438127771036246e-07
14088,747.677529335022,704512,-8.78203158,9.0000334e-14,0.009855944626906421,0.010748252748653354,1.403618087992072,0.0008922893088978694,3.762569812659766e-08
14108,748.8788270950317,705536,-8.550671520000002,1.2118659e-13,0.008828868532873457,0.007351269285427371,1.4103813748806715,-0.0014777449433754767,2.913918587810205e-07
14128,750.0029768943787,706560,-8.90891666,1.5901736e-14,0.010103909608005779,0.009832519879293747,1.4074649773538113,-0.0002715644692173763,3.4948101068632553e-07
14148,751.1403260231018,707584,-8.73899702,1.3084099e-14,0.010805500529386336,0.011077817911727848,1.4004764016717672,0.0002721094701598739,4.158243632756964e-07
14172,752.3521740436554,708608,-8.73156788,1.0202577e-14,0.010162548529478954,0.011399981812946004,1.3940160516649485,0.0012374072175072427,5.213191961450647e-08
14192,753.4247052669525,709632,-8.700839839999999,1.1041066e-14,0.01261854561016662,0.010317724601027985,1.3978099152445793,-0.0023008353440468017,2.8669816326543085e-08
14212,754.5446190834045,710656,-8.61197774,4.8383373e-15,0.00988097594017745,0.016267029850843547,1.4140629079192877,0.006386049866967411,8.08739737331865e-09
14232,755.6647844314575,711680,-8.695449680000001,8.420565e-15,0.010687731937650824,0.010464729489189044,1.4114126693457365,-0.00022300493641473152,4.9759059043280596e-09
14252,756.8088412284851,712704,-9.044908099999999,1.3475647e-14,0.009203929948853329,0.01545133853074437,1.4101952072232962,0.006247403708034043,9.747714000557517e-09
14272,757.8547189235687,713728,-8.804140760000001,9.300349e-15,0.011162404141941806,0.016385365534860155,1.4173640925437212,0.005222959387586293,4.0106641098491824e-09
14292,758.9519400596619,714752,-9.11657582,1.799263e-14,0.008180776669178158,0.004549793278939031,1.4216313231736422,-0.0036309927760264727,1.87715746904904e-08
14312,760.0397751331329,715776,-9.03249302,1.3322146e-14,0.010342092844439321,0.013364157441596903,1.4204297345131636,0.0030220223679414218,8.445843231730255e-08
14336,761.1324336528778,716800,-9.03830214,1.03623e-14,0.010529518596740672,0.01227457452750999,1.4117689784616232,0.0017450460876982407,1.9686142153918507e-08
14356,762.1862916946411,717824,-8.89709248,1.1664437e-13,0.00969872560017393,0.014316944703338143,1.4144917745143175,0.004618215854772047,6.496784332732375e-09
14376,763.2822308540344,718848,-9.47902206,2.6954669e-14,0.012336643423623173,0.015230440950648322,1.4256361536681652,0.002893790074802471,1.490444535498514e-08
14396,764.3906288146973,719872,-9.56704022,2.2045249e-14,0.01094274657589267,0.012759550745653101,1.4370204247534275,0.0018167942212331154,1.98970546323729e-08
14416,765.5629649162292,720896,-9.338063720000001,9.110307e-15,0.010617108102451311,0.014785995767705928,1.441558027639985,0.004167751603550282,2.2721234086697795e-06
14436,766.7649111747742,721920,-9.24067078,1.241716e-14,0.011533788174347137,0.009946723140850202,1.4338888209313154,-0.0015871651751304758,2.00283267082213e-07
14456,768.0381128787994,722944,-9.084731260000002,2.8143147e-14,0.008877988148014992,0.010002230574168589,1.4208920039236546,0.0011241817819274001,1.2128845239267605e-07
14476,769.21515417099,723968,-9.15681346,6.173318e-15,0.009299611185269896,0.0071139198335004785,1.4103890433907509,-0.002185702381334151,2.2059129467510985e-08
14496,770.240873336792,724992,-9.45835424,2.7119434e-14,0.014154730848531472,0.016044636023399027,1.3980106189846992,0.0018887529415797723,2.30446657556449e-06
14520,771.3861825466156,726016,-9.032533200000001,8.5000315e-15,0.012169781603006413,0.014696246431871897,1.3931998405605555,0.002523816818349733,5.296021031497844e-06
14540,772.5679976940155,727040,-8.55340598,7.512394e-15,0.010682276591978734,0.01166668971059566,1.3924870193004608,0.0009836986100571056,1.4290171196362778e-06
14560,773.7098369598389,728064,-9.38650378,1.2503993e-14,0.009732449587318115,0.014074889658553467,1.4002905916422606,0.0043423687450311575,1.4265240838584603e-07
14580,774.8920586109161,729088,-9.599040220000001,4.478226e-14,0.014554680532455677,0.015039598917210836,1.3977813553065062,0.00048489570808675465,4.53533368083292e-08
14600,776.0175075531006,730112,-9.54502312,2.3314468e-14,0.010536679736105725,0.00958236998766725,1.3886765725910664,-0.0009543659867260849,1.1247657522028831e-07
14620,777.1387956142426,731136,-8.633443399999999,7.388822e-15,0.010173116275836946,0.009161804711292017,1.390390533953905,-0.001011324846284387,2.656347891649702e-08
14640,778.2420303821564,732160,-8.57534092,7.430273e-15,0.011522565293489606,0.02193524466545585,1.398794187232852,0.010412670424516043,1.789490040177144e-08
14660,779.4032599925995,733184,-8.41658082,5.4595332e-14,0.00900982284656493,0.015028065364324262,1.4092473220080137,0.006018232450627855,2.013426295133236e-08
14684,780.4758574962616,734208,-8.3797207,2.8275735e-14,0.00960409834078746,0.008499559029911492,1.4108962044119835,-0.0011045437888033587,8.955854783471162e-09
14704,781.6182487010956,735232,-8.5289794,2.9985318e-15,0.012020836304145632,0.0153007102435381,1.406443988904357,0.0032798666743860897,1.4530012758945388e-08
14724,782.9235370159149,736256,-8.084634059999999,5.2398665e-15,0.009956527661415748,0.014212770620354798,1.400645401328802,0.004256239503654278,6.910569543688849e-09
14744,784.1149561405182,737280,-8.244252480000002,1.1157008e-14,0.009182955440337537,0.012101248749794506,1.4084873031824827,0.00291829067096754,5.276978856487424e-09
14764,785.2028794288635,738304,-8.61056998,6.31056e-15,0.009380884734127903,0.013211243546001424,1.4039171915501356,0.003830351781275758,1.406119552217755e-08
14784,786.2330694198608,739328,-9.00299182,6.0663483e-15,0.011269520429777913,0.010569796413826531,1.4017640240490437,-0.000699728090197035,8.148491308784811e-09
14804,787.3498961925507,740352,-8.959896939999998,4.3437876e-14,0.012753753890137887,0.01605295844560365,1.4054938293993473,0.0032992021761307916,4.758669944204819e-09
14824,788.5512826442719,741376,-8.540414319999998,1.9709267e-15,0.009287797702199896,0.01730937857588415,1.4026374593377113,0.008021579876421991,1.994524522104524e-09
14848,789.6635928153992,742400,-8.84257326,4.476025e-15,0.009689109156170161,0.01765288224420758,1.3918753806501627,0.007963771050432958,4.0752089259556146e-09
14868,790.7274127006531,743424,-8.83766862,1.06827296e-14,0.0137183305923827,0.010793283476302519,1.3881978020071983,-0.0029250495077628915,4.783365419903929e-09
14888,791.7126097679138,744448,-8.825013039999998,2.5281632e-15,0.010274373691572691,0.015499788930638202,1.385995753109455,0.005225414632125456,1.2138801114454367e-09
14908,792.7481424808502,745472,-8.8906975,1.3351228e-15,0.011493405709188664,0.016134380840728917,1.379350846633315,0.004640973465830046,3.3314204181747464e-09
14928,793.8446660041809,746496,-8.43350212,2.473319e-15,0.009304325729317497,0.00905760121995642,1.383110934868455,-0.0002467249448229736,8.709237918520796e-10
14948,794.9341316223145,747520,-8.372473540000001,2.2305154e-14,0.009472920781263383,0.008686592306958259,1.3879859875887632,-0.0007863287850548189,6.214993881949876e-10
14968,796.0289657115936,748544,-8.699859699999998,1.7417564e-14,0.009985468499507988,0.019861933353215996,1.3852803725749254,0.009876463855642769,1.996130476623198e-09
14988,797.0025608539581,749568,-9.054126700000001,4.8797356e-15,0.01156591514518368,0.017958199343117764,1.37689820677042,0.006392167261230228,2.3387340771473253e-07
15008,798.1175317764282,750592,-9.516314119999999,5.108543e-14,0.011515511509060161,0.013554329708946208,1.3712773565202951,0.002038747734131148,1.4093150979554991e-07
15032,799.2717123031616,751616,-9.181981539999999,6.3906307e-15,0.012985087761990144,0.008434318734160244,1.3632677160203457,-0.0045510588366222526,5.796175847061491e-07
15052,800.2748157978058,752640,-8.683540979999998,1.6132898e-14,0.011334305650962051,0.010682089746885299,1.367746438831091,-0.000652376600124916,3.213920963252015e-07
15072,801.3380401134491,753664,-8.66836856,3.3693266e-15,0.010192765275860438,0.01179866758375329,1.3709375988692045,0.0016057929729131567,2.186699593897945e-07
15092,802.5642223358154,754688,-9.768827,6.607166e-15,0.012832790293032303,0.01851184667712496,1.3704428970813751,0.005679043569012167,2.563016097273385e-08
15112,803.7910211086273,755712,-9.8174996,9.911915e-15,0.015545612637652084,0.01868124083455138,1.367360794916749,0.0031356111470090082,3.40997805825527e-08
15132,804.8149271011353,756736,-9.283254399999999,1.3709919e-14,0.011170593083079439,0.019048437702668647,1.365543084219098,0.0078778321604538,2.4918270814799914e-08
