ep_rew_mean,mean_int_reward,total timesteps,num_episodes,total_time,total_loss,entropy_loss,value_loss,policy_gradient_loss,intrinsic_loss
-41.06816239999999,1.9527248e-13,78848,1576,92.2999997138977,0.07154235088601026,-0.4849233292043209,0.08024372614454478,-0.008791958062966938,0.00018116560886483057
-40.1595972,1.229131e-13,79872,1596,93.58098888397217,0.07558333107669013,-0.4725544867105782,0.08366479427786544,-0.008163471969406689,0.0001640175364627794
-41.33163488,4.732355e-13,80896,1616,95.00823140144348,0.08415708211898147,-0.4580049552023411,0.07852922461461276,0.005557991606782312,0.00013973179517279277
-41.29828963999999,2.1103071e-13,81920,1636,96.27192497253418,0.0788493297577131,-0.4402800337411463,0.08519194787368178,-0.006468566583908139,0.0002518969358789036
-40.3199555,1.7109475e-13,82944,1656,97.59033012390137,0.07542129959022659,-0.43243327597156167,0.08160025616234634,-0.006238664636106121,0.00011941612797272683
-39.20311964,4.668137e-13,83968,1676,98.82699871063232,0.07819424205031804,-0.4177893344312906,0.08039526132051833,-0.0022597688219837225,0.00011749910356684268
-37.574826699999996,3.4896044e-13,84992,1696,99.89672660827637,0.08407537451739888,-0.403930536005646,0.0844400076312013,-0.00043649730767282655,0.00014372838774079355
-36.45622092,3.4222093e-13,86016,1720,100.85620522499084,0.08568584936281724,-0.3853147691115737,0.07729844813002273,0.008313550212817801,0.00014770203995340125
-36.26413526,2.4796858e-13,87040,1740,101.98249363899231,0.08214881142398181,-0.36279433500021696,0.08077933188178577,0.0013133882632038556,0.00011218255798439714
-36.85975888,3.813183e-13,88064,1760,103.08143997192383,0.05269694693077172,-0.3501315820030868,0.061655043697101064,-0.009018045656270443,0.0001198977798821943
-37.54354096,2.7325028e-13,89088,1780,104.24018430709839,0.05486242532528972,-0.3296903884038329,0.06454761471832171,-0.009746522581885032,0.00012266637770608213
-36.73120308,2.1059737e-13,90112,1800,105.34560370445251,0.052637185549525255,-0.3223734572529793,0.05663048454152886,-0.004040200116878981,9.38022497507518e-05
-35.63153318,3.0905768e-13,91136,1820,106.50894975662231,0.06647964628170314,-0.3183346949517727,0.06604359718039632,0.00036712200816794494,0.0001378541862777638
-34.718339519999994,2.1053318e-13,92160,1840,107.59299159049988,0.0554309846622526,-0.3074728427454829,0.05750596089637838,-0.0021229686010703092,9.598473388905404e-05
-34.108967899999996,2.4684752e-13,93184,1860,108.95152115821838,0.05339651509407736,-0.2931380569934845,0.05966643849387765,-0.006310034967556476,8.022313551236948e-05
-35.22253106,2.3690392e-13,94208,1884,110.31053972244263,0.059117637703181056,-0.28343907184898853,0.0604953979345737,-0.0014249700029016032,9.441954301792066e-05
-34.130674840000005,2.2293047e-13,95232,1904,111.54449462890625,0.05485383527769757,-0.27837716322392225,0.06187969860911835,-0.007092936915853141,0.00013414716886472888
-34.17776582,2.78525e-13,96256,1924,112.71160078048706,0.055034509762422815,-0.27712950948625803,0.0594526159693487,-0.004472994185830958,0.00010977595781014315
-33.12848804,2.790286e-13,97280,1944,114.40793871879578,0.043209066021390574,-0.2698316350579262,0.04901244830398355,-0.005849668719676123,9.257287416630788e-05
-33.29937852,1.7151214e-13,98304,1964,115.62940073013306,0.05125779611887592,-0.25976629834622145,0.05054163103341125,0.0006584732130937453,0.0001153837447418482
-32.42478772,2.270166e-13,99328,1984,116.65433478355408,0.04788763745644426,-0.24251830112189054,0.05315149736998137,-0.005334865257633988,0.00014201068819374996
-32.6506634,1.33777e-13,100352,2004,117.66197156906128,0.054422124953348194,-0.2312438292428851,0.056169880903325975,-0.0017970033051281117,9.849471030065615e-05
-32.2778039,1.91066e-13,101376,2024,118.64735412597656,0.053834924013877225,-0.22297817468643188,0.056553997681476176,-0.0027679913151174196,9.783529503692989e-05
-32.003838079999994,2.1817018e-13,102400,2048,119.689936876297,0.049635316054808865,-0.21818037144839764,0.0553822421352379,-0.005794895791917383,9.593942297669855e-05
-33.66481726,1.8912863e-13,103424,2068,120.72021865844727,0.052273758454078806,-0.21235152520239353,0.05749698274303228,-0.005273162066571443,9.987555523593983e-05
-32.16197574,2.2216251e-13,104448,2088,121.78916382789612,0.051506074103985236,-0.2026977026835084,0.05446700302127283,-0.0030172859591013172,0.00011271408362745206
-29.90575664,1.8467188e-13,105472,2108,122.9543616771698,0.048059881643982345,-0.20468288473784924,0.05221440039167646,-0.00418942137474398,6.98052540997196e-05
-27.74445472,1.2769283e-13,106496,2128,124.21551370620728,0.049401991694215316,-0.2056126305833459,0.050632645667064935,-0.0012630548311375425,6.480171657585743e-05
-28.986167679999998,1.6501264e-13,107520,2148,125.87087178230286,0.054095568542659636,-0.19823563285171986,0.055732595414156094,-0.0016600504043722114,4.604706575150885e-05
-29.811170360000002,1.1595092e-13,108544,2168,127.29762125015259,0.05329586371748779,-0.19183342810720205,0.056187615205999464,-0.0029365170594311514,8.953114183896105e-05
-27.95518888,8.410227e-14,109568,2188,128.52160024642944,0.05335177082270792,-0.18877072539180517,0.05770661242422648,-0.004395637197426199,8.159119181527785e-05
-26.11406584,8.116881e-14,110592,2208,129.86867451667786,0.052032921279641514,-0.1772501515224576,0.05401866801548749,-0.0020080866183942734,4.467976509658911e-05
-25.040087800000002,8.0131905e-14,111616,2232,131.0845079421997,0.04464513989529286,-0.1717342659831047,0.04563804468489252,-0.001014374510960407,4.2939442721490195e-05
-25.68591788,7.916116e-14,112640,2252,132.10284566879272,0.05739511788948902,-0.16208861209452152,0.052193722571246326,0.005180613287611192,4.1564061262988616e-05
-24.744822299999996,6.585363e-14,113664,2272,133.22388672828674,0.048584319423726305,-0.14684680569916964,0.045599132019560784,0.002960829503310101,4.871580171084133e-05
-24.594331959999998,5.64674e-14,114688,2292,134.19189882278442,0.03144343933405385,-0.1301826573908329,0.03784168558195233,-0.006428169343707662,5.9846191618362354e-05
-24.655123800000002,5.2012014e-14,115712,2312,135.33083081245422,0.04071009110937236,-0.11977912951260805,0.0377179186034482,0.002965070764443815,5.4203482960701876e-05
-23.381626079999997,5.060544e-14,116736,2332,136.38976311683655,0.03563220577328537,-0.11046192143112421,0.03461703297216445,0.0009914742345557793,4.739713313028915e-05
-22.370303519999997,7.167394e-14,117760,2352,137.5204484462738,0.03944458570304239,-0.10035829525440931,0.04040857285144739,-0.000988374165965904,4.8774035121823545e-05
-22.065008379999995,9.5950395e-14,118784,2372,138.57350897789001,0.04539990928336072,-0.09291875176131725,0.04668885644059628,-0.0013107573629019436,4.362041133276762e-05
-22.627233959999998,7.680912e-14,119808,2396,139.72074723243713,0.038169271358730626,-0.08515357226133347,0.04417912848293781,-0.006033086980887206,4.64597133600364e-05
-22.33105148,5.302539e-14,120832,2416,141.12601137161255,0.04273311285313012,-0.07560682855546474,0.03869405874866061,0.004011422514724335,5.52631794903391e-05
-22.25159212,6.771611e-14,121856,2436,142.62880849838257,0.0482578365041169,-0.07035544700920582,0.050979305437067524,-0.0027406445441508645,3.8351222400478946e-05
-22.658391740000003,6.388912e-14,122880,2456,144.1717393398285,0.04760566861182956,-0.05887630768120289,0.04246554020210169,0.005118797543239613,4.266173297651221e-05
-21.921770300000002,5.201046e-14,123904,2476,145.41659235954285,0.04100206353125651,-0.048784803599119186,0.034301874664379284,0.006681572528909157,3.723267593613855e-05
-21.27902392,6.401986e-14,124928,2496,146.63096594810486,0.037212894863906845,-0.047627994790673256,0.03328109986614436,0.003915233154509212,3.312368650654207e-05
-19.70938502,4.4620862e-14,125952,2516,147.58803749084473,0.026068482490127,-0.04704905953258276,0.025777091694180854,0.00027836395750085964,2.6053676890569477e-05
-19.62607312,6.8686376e-14,126976,2536,148.53954362869263,0.03158676741272734,-0.03901247214525938,0.026859541903831996,0.004713319380891566,2.781225600756443e-05
-20.359251219999997,5.602208e-14,128000,2560,149.6494698524475,0.02895926100547854,-0.03622731938958168,0.030887062021065503,-0.0019420160741074688,2.8430117041011727e-05
-20.936009719999998,6.524775e-14,129024,2580,150.75619435310364,0.03751045412566924,-0.031235117465257645,0.03210436309746001,0.005387991257836963,3.6199540744519254e-05
-21.126394559999998,7.209884e-14,130048,2600,151.84276676177979,0.04000442610680384,-0.01493774726986885,0.040996335446834564,-0.0010112008226607488,3.8582965260047786e-05
-20.84697952,6.7354705e-14,131072,2620,152.90544152259827,0.03385807909277175,0.002351093105971813,0.03541365487035364,-0.0015683249807897119,2.5498406415636055e-05
-21.026209839999996,8.22876e-14,132096,2640,154.103529214859,0.029675546162599424,0.013336162082850933,0.03263050092209596,-0.0029735333484891048,3.7157177985136514e-05
-20.978664139999996,7.052942e-14,133120,2660,155.19488716125488,0.03538786017785449,0.02014464233070612,0.03418263414641842,0.001150787930759888,0.0001088762013523592
-21.494493260000002,7.796865e-14,134144,2680,156.46905040740967,0.03136376475637899,0.01828177087008953,0.02984787485911511,0.0014883221093962653,5.513557573522121e-05
-21.34277428,6.5724925e-14,135168,2700,157.97902083396912,0.0254803499262343,0.01253531314432621,0.02931147649360355,-0.003857932318062166,5.3611501385830707e-05
-21.160387600000004,5.843881e-14,136192,2720,159.39864301681519,0.03560393390428618,0.018325844779610634,0.036162279211566783,-0.0005868306474188251,5.6970680276435814e-05
-20.988068860000002,7.711109e-14,137216,2744,160.92314553260803,0.035015739158179744,0.03286911081522703,0.03530185419367626,-0.0003021379722445911,3.204587349614485e-05
-20.4261645,8.448106e-14,138240,2764,162.44907116889954,0.03213040680180945,0.043729450553655624,0.030581434111809358,0.0015305279097760308,3.6889560448116754e-05
-20.20891814,1.1882947e-13,139264,2784,163.67174124717712,0.025310790830974497,0.053412703797221184,0.029399827035376802,-0.004106218359940674,3.436431107672888e-05
-20.17000796,7.869508e-14,140288,2804,164.6676263809204,0.025356866527999535,0.05185036454349756,0.02846809060429223,-0.00314700509542873,7.156203827207719e-05
-21.29513364,8.93773e-14,141312,2824,165.7899615764618,0.03067771224165449,0.054809845983982086,0.02994482291978784,0.0007030359735719039,5.970669658950101e-05
-21.00480216,9.847206e-14,142336,2844,166.7663173675537,0.037987745979416135,0.061436695978045464,0.034699907002504915,0.0032681071332180214,3.946368738638739e-05
-20.98074172,8.430825e-14,143360,2864,167.81114268302917,0.02518559859890261,0.06504827551543713,0.030493466678308323,-0.0053238649775975855,3.1993796383744666e-05
-20.54678784,9.151093e-14,144384,2884,168.9011721611023,0.031833859639769355,0.07097329571843147,0.026936523798212875,0.004876820850819184,4.1029981474594024e-05
-19.64046856,8.7714395e-14,145408,2908,170.00014400482178,0.038371960347267954,0.07717323116958141,0.029836943191185128,0.008510913558856227,4.82071944531981e-05
-20.616505199999995,1.426597e-13,146432,2928,171.0154218673706,0.022003937272767005,0.08144719153642654,0.024146100084180944,-0.0021546273711804957,2.4929119533112498e-05
-20.277988480000005,9.24917e-14,147456,2948,172.2816939353943,0.030139273359267225,0.08755513094365597,0.029739695411990397,0.0003394479659982513,0.00012025996255715654
-19.750961519999997,1.2239016e-13,148480,2968,173.74178886413574,0.03415770702311613,0.09362157434225082,0.029244887555250898,0.0048874525281413506,5.0733879447761865e-05
-18.713049260000002,1.0904614e-13,149504,2988,175.27453541755676,0.0261273498135451,0.10406660474836826,0.023133625581976958,0.002977423321321631,3.2601820493027844e-05
-19.687356299999998,8.195668e-14,150528,3008,176.6787827014923,0.025804318062562958,0.1180641446262598,0.026969126862240955,-0.0011945965732057984,5.957554705560142e-05
-19.103672059999997,9.1411145e-14,151552,3028,177.96519255638123,0.029679135673408998,0.1307674301788211,0.023446353661711328,0.00620232449108186,6.0915041231623945e-05
-18.40765648,7.402169e-14,152576,3048,179.34463572502136,0.022610840891940463,0.13805793225765228,0.02222777188580949,0.00036138203799143795,4.337393627906749e-05
-18.312167499999997,1.0608562e-13,153600,3072,180.4073247909546,0.017586736012449228,0.13828035350888968,0.02046863602299709,-0.002891347156731421,1.8894292367122034e-05
-18.41064114,1.1381214e-13,154624,3092,181.41110348701477,0.01929061889272273,0.14288881700485945,0.018883643286244478,0.00039450307206319725,2.494506883010672e-05
-18.05204932,2.0772907e-13,155648,3112,182.48007798194885,0.019128289168936358,0.14959897194057703,0.01923876103683142,-0.00012662804583010777,3.231235587008996e-05
-17.92232792,1.3887874e-13,156672,3132,183.64136672019958,0.014726328045092163,0.1468128189444542,0.019950066576711833,-0.005253659711528526,5.98423598177078e-05
-17.664747820000002,1.9216124e-13,157696,3152,184.66773962974548,0.017377794123070653,0.15836132038384676,0.018898797541623935,-0.0015468496619707901,5.169248683500882e-05
-17.499993359999998,1.113702e-13,158720,3172,186.04026579856873,0.02094435598141501,0.17331982869654894,0.019435321679338813,0.0014911772914149406,3.571402132251933e-05
-17.84621006,1.5300703e-13,159744,3192,187.38066792488098,0.018265983379514513,0.18205121252685785,0.018511623893573415,-0.0002575232905638902,2.3765553009980067e-05
-17.93512946,1.2678893e-13,160768,3212,188.7714273929596,0.01796189965950497,0.18763602804392576,0.021560280554695055,-0.003619847044979347,4.293229957852418e-05
-18.32012494,1.2502957e-13,161792,3232,190.28587532043457,0.015334971765954612,0.18662388157099485,0.018851998582249507,-0.003569307435510035,0.00010456123843027854
-18.1161532,1.945837e-13,162816,3256,191.64420986175537,0.015535155193003207,0.1838488196954131,0.022904110242961906,-0.007386475289049328,3.504047818125855e-05
-18.21056212,1.7688786e-13,163840,3276,192.9274823665619,0.021902946350184957,0.19146307837218046,0.022728233816451393,-0.0008524686201914092,5.4362307849942226e-05
-18.06111672,1.3850549e-13,164864,3296,194.28314208984375,0.01896266694060016,0.2051575044170022,0.022446531344030518,-0.0035028970286484313,3.8065250436147835e-05
-16.811003740000004,7.774212e-14,165888,3316,195.5497362613678,0.01791317776865863,0.2067172210663557,0.02173579168447759,-0.0038594576697937987,7.368750794967127e-05
-16.83482462,9.401248e-14,166912,3336,196.67895913124084,0.018159004014289003,0.20513179525732994,0.020350472834252287,-0.002206066322171174,2.9195004415782932e-05
-17.498905880000002,1.3608732e-13,167936,3356,197.76686477661133,0.03202277179892515,0.20729936845600605,0.02166547301749233,0.010344994750834887,2.460806119586323e-05
-17.37726572,1.6891424e-13,168960,3376,198.85529923439026,0.01698287167582196,0.2025024751201272,0.020957309505320154,-0.003993798979983702,3.872230097101692e-05
-16.74304922,1.6041786e-13,169984,3396,199.8579616546631,0.020787071264399264,0.20078601222485304,0.020188907270494383,0.0005577356868028348,8.085661420409451e-05
-17.04221914,1.2304608e-13,171008,3420,200.99272799491882,0.017004144232033325,0.2007190939038992,0.021408262000477407,-0.0044165905071401725,2.4945477392179782e-05
-17.01634178,1.3770235e-13,172032,3440,202.2010838985443,0.016327331930635285,0.20563144702464342,0.02220238195877755,-0.005888182960679283,2.626586507403772e-05
-16.782754660000002,9.9399886e-14,173056,3460,203.2150366306305,0.020791488631350337,0.20750334672629833,0.01823482511099428,0.0025177761041746466,7.777483236282023e-05
-15.994318300000002,1.0253638e-13,174080,3480,204.51862931251526,0.015137532121360382,0.2223171116784215,0.0159715819027042,-0.0008562957907517414,4.449201881584486e-05
-16.07866818,1.2131358e-13,175104,3500,205.96687245368958,0.022927483979659775,0.23277940228581429,0.01670499578176532,0.006203917465856088,3.7141464076739794e-05
-16.3500765,1.2977016e-13,176128,3520,207.2471101284027,0.020774509045622332,0.23718693759292364,0.02093268753378652,-0.00018533366127876735,5.431034622915831e-05
-17.19323654,1.1726042e-13,177152,3540,208.4230489730835,0.019839623174577443,0.24584323447197676,0.017715333837259095,0.0020950790520415457,5.842057055360783e-05
-17.601882579999998,1.4422271e-13,178176,3560,209.68304324150085,0.024656807566836254,0.24753650557249784,0.01932797131303232,0.005287660073841358,8.2352359925153e-05
-17.38999102,1.721331e-13,179200,3584,210.9288923740387,0.025626982315362732,0.25194637663662434,0.016952378900896292,0.008651007606769377,4.719161539412653e-05
-16.2747599,1.308526e-13,180224,3604,212.0023114681244,0.017211695710220458,0.25938068702816963,0.018918580739409663,-0.0017197499514793406,2.5729844580268946e-05
-17.02540204,2.3529908e-13,181248,3624,213.09223794937134,0.018177545676543096,0.2710521873086691,0.01692793316033203,0.0012423815556340898,1.4461921153952062e-05
-19.070942839999997,1.143763e-13,182272,3644,214.1278681755066,0.0170350281886423,0.2759553221985698,0.020083568524569273,-0.003064447343264971,3.1814014676001534e-05
