mean_int_reward,total_time,total timesteps,ep_rew_mean,num_episodes,intrinsic_loss,value_loss,entropy_loss,policy_gradient_loss,total_loss
0.0,0.5172739028930664,1024,-148.13911670000002,20,,,,,
0.0,1.7685391902923584,2048,-141.2452367,40,0.3140723982360214,1.6945748133584857,-1.4078586865216494,-0.001857935687143816,1.8497530767893526
0.0,2.88537859916687,3072,-134.68182607999998,60,0.018942750699352473,0.46015957510098815,-1.389314265921712,-0.003569119664074585,0.4660618307865898
0.0,3.9735798835754395,4096,-128.02175494,80,0.005483973272930598,0.2991412044502795,-1.3724430818110704,-0.0020185136122242387,0.2998646774745205
0.0,5.060723781585693,5120,-121.78969084,100,0.002497753079296672,0.31275169155560434,-1.3527598939836025,-0.004638241655746023,0.3093623264395067
0.0,6.146312475204468,6144,-120.9053653,120,0.0022794982960476773,0.40959228528663516,-1.3383289780467749,0.0011406263406025957,0.41187266077526163
0.0,7.340258359909058,7168,-121.80589178,140,0.0011833184735223767,0.3442281724419445,-1.3295400887727737,0.0010217154530348853,0.34584154713174053
0.037957877,8.485127449035645,8192,-119.22605752,160,0.001013364621940127,0.3440092985983938,-1.3112898394465446,-0.005855037070608867,0.338660943838755
0.3935719,9.78067684173584,9216,-117.14558971999999,184,3.258383334148675,0.357536535942927,-1.2875128127634525,-0.0008542961820448257,1.9858739068352198
0.41753262,10.907832622528076,10240,-111.94859000000001,204,75.2057454586029,0.3310825058724731,-1.2666685804724693,-0.007801437010489096,37.92615379816344
0.2598978,12.154808044433594,11264,-107.76766502000001,224,94.87582194805145,0.2819010722450912,-1.2401211988180876,-0.008535420180136637,47.71127662609068
0.21968012,13.413480997085571,12288,-101.33110828000001,244,32.222506538033485,0.24540914013050497,-1.2185482624918222,-0.00011847990447181331,16.356543929242775
0.14145078,14.550858497619629,13312,-97.95516226,264,21.82738919556141,0.3327098279260099,-1.2014197818934917,-0.0012098288212174031,11.245194596885497
0.08584876,15.717869758605957,14336,-95.75465802000001,284,10.889164298772812,0.2602711848448962,-1.1827874593436718,-0.0037571148890817876,5.7010962193422206
0.06949298,17.01168727874756,15360,-91.87796494,304,4.317790474742651,0.22585411404725164,-1.1661804281175137,-0.0018182383934487426,2.3829311130251285
0.032550715,18.248970985412598,16384,-91.26476945999998,324,4.08886943385005,0.18638033524621278,-1.1421603839844465,-0.005047601214643188,2.225767450956595
0.016009789,19.539949893951416,17408,-88.17671784,348,2.7365907561033964,0.18518425908405334,-1.123510854318738,-0.00535537214876719,1.5481242649869844
0.006612351,20.70497488975525,18432,-86.17561832,368,2.0398858916014433,0.1929900620598346,-1.0994979199022055,-0.0031179041384976425,1.2098151037220584
0.0026376937,21.910034894943237,19456,-83.17825642,388,1.196810681372881,0.158983587869443,-1.0786880366504192,-0.00042195632609794316,0.7569669722297855
0.0006923472,23.07962656021118,20480,-83.68465332,408,0.6110962489619851,0.15409108565654606,-1.0596775282174349,-0.0014554257979135414,0.4581837843396251
0.00027522104,24.36867070198059,21504,-82.7575468,428,0.4802476391196251,0.18536418082658201,-1.0338938999921083,0.0053425278743567985,0.43083052826075136
8.467895e-05,25.54334831237793,22528,-81.49649596,448,0.27480327105149627,0.1554851116379723,-1.008827829733491,-0.0003754538393019204,0.2925112933244185
