total timesteps,mean_int_reward,num_episodes,ep_rew_mean,total_time,intrinsic_loss,entropy_loss,policy_gradient_loss,value_loss,total_loss
81920,6.8223164e-14,1636,-26.63826626,97.98339080810547,0.00020061172278929007,-0.285881451331079,-0.006502464436872477,0.02419829111022409,0.01779613253474626
82944,8.952024e-14,1656,-26.671897920000003,99.18137526512146,0.00015796346770002856,-0.278725016862154,0.0034606181442520052,0.02759161073481664,0.031131210612918663
83968,7.128551e-14,1676,-26.6226033,100.42640709877014,0.0001898176815302577,-0.26952140871435404,-0.001159336573954357,0.03359889023704454,0.03253446250385531
84992,6.583442e-14,1696,-27.73921868,101.75207924842834,0.00020306844464812457,-0.2492331825196743,0.00023480977456129005,0.034001811291091144,0.0343381552879765
86016,7.370069e-14,1720,-26.931637439999996,102.9867615699768,0.00019073262319579953,-0.24212669674307108,0.001819172617753954,0.03126838098978624,0.03318291991913809
87040,8.214354e-14,1740,-25.576089340000003,104.19789671897888,0.00015452737272880768,-0.23886350262910128,0.0019022597747016179,0.029925686860224232,0.031905210321290255
88064,8.183323e-14,1760,-25.75789122,105.42063856124878,0.00013983612655010802,-0.23305397760123014,-0.0010498773899647,0.022520021695527248,0.021540062368837605
89088,7.289492e-14,1780,-25.198813639999997,106.71238136291504,0.00015005661111899826,-0.21887632831931114,0.00021542890152684676,0.024935355395427905,0.025225812602514254
90112,9.658768e-14,1800,-25.434668519999995,107.91521167755127,0.00013093583243062312,-0.20885453466325998,-0.0061089053118330554,0.02455563841795083,0.018512201022333086
91136,1.4829674e-13,1820,-24.03205162,109.16256880760193,0.00016492005897816853,-0.19495844468474388,-0.0023341705705865598,0.029378600273048505,0.02712688973195103
92160,9.285541e-14,1840,-22.741935019999996,110.38127255439758,0.00014502264900784212,-0.183602306060493,0.00218381060006573,0.022779694976634346,0.025036016901203998
93184,7.9297585e-14,1860,-23.071741739999997,111.62370252609253,0.00014970473864650558,-0.1728896489366889,-0.0027038821912167077,0.023371610091999173,0.02074258027010572
94208,9.594153e-14,1884,-24.63550468,112.89916920661926,0.00013238086421551998,-0.15667968429625034,0.001526635103905246,0.01934450639237184,0.020937331928384848
95232,1.136476e-13,1904,-23.26075946,113.9868712425232,0.00013271913496737398,-0.145045330747962,-0.001379495739970643,0.02493757709453348,0.023624440922046522
96256,1.123826e-13,1924,-21.421846220000003,115.1304783821106,0.00014430225769501703,-0.1337144486606121,0.0015501081559044455,0.017418870702385902,0.019041129987137854
97280,8.973096e-14,1944,-20.979528060000003,116.37377691268921,0.00011926770775971818,-0.11249965894967318,-0.0027954921347990314,0.015406643913593143,0.012670785632673971
98304,1.147061e-13,1964,-20.75203652,117.58226943016052,0.00014258111184517475,-0.09146185778081417,0.008264060365728031,0.017715822919853963,0.026051173841504578
99328,1.1543118e-13,1984,-21.858715079999996,118.85435461997986,0.00017003898869916156,-0.07747152168303728,0.0010451979341844731,0.018665059382328764,0.019795276810862815
100352,9.9210855e-14,2004,-21.525746200000004,119.93666076660156,0.00016785086484105705,-0.07119335420429707,0.005836345858492376,0.01803177935653366,0.023952050647446568
101376,8.6681544e-14,2024,-22.72322366,121.1618058681488,0.00013105854543482565,-0.06408804003149271,-0.0036991832810031842,0.019234927407524083,0.015601273399238313
102400,8.8618755e-14,2048,-21.400633679999995,122.34695029258728,0.00010738639815599527,-0.04923941660672426,0.0008433390734940581,0.016871443855052348,0.017768476127624402
