mean_int_reward,total_time,total timesteps,ep_rew_mean,num_episodes,intrinsic_loss,value_loss,entropy_loss,policy_gradient_loss,total_loss
0.0,0.5438792705535889,1024,-139.08874155000004,20,,,,,
0.0,1.6583452224731445,2048,-139.8683247,40,0.07347088528331369,1.9203509837388992,-1.4137743785977364,-0.0033142345671584262,1.9537721918133975
0.0,2.791950225830078,3072,-136.33374790000002,60,0.007666778339626035,0.7125626867637038,-1.398287370800972,-0.0015437075984524404,0.7148523683350645
0.0,3.826317548751831,4096,-130.29316782,80,0.0039619960662093945,0.45260427286848426,-1.3745988197624683,-0.0035184410516979417,0.451066829849891
0.0,5.002240419387817,5120,-128.25713530000002,100,0.002212744471762562,0.39756268402561545,-1.3564700912684202,-0.0029330753484255834,0.39573598091307116
0.0,6.105973482131958,6144,-123.04236288,120,0.0014436665442190133,0.38797420216724277,-1.3395831976085901,-0.0018750699926460847,0.3868209654467062
0.0,7.3041911125183105,7168,-117.36232111999999,140,0.0011492374642330105,0.32480647368356586,-1.3230504877865314,-0.0025896785431571505,0.3227914138725252
0.10744166,8.403236865997314,8192,-118.2817116,160,0.0012084025765943807,0.3648274166043848,-1.313694927841425,-0.004552942113901709,0.36087867577878024
0.4199379,9.56831169128418,9216,-116.44190531999999,184,24.530452359467745,0.4331761260982603,-1.3007218670099974,-0.002165807652526968,12.696236498179605
0.28346932,10.71628713607788,10240,-113.25123872,204,123.25769233703613,0.40164063195697963,-1.284712515771389,-0.006788981200528708,62.02369781927452
0.34111202,11.940091848373413,11264,-112.47252418,224,51.41061621904373,0.31007421552203596,-1.2626795656979084,-0.004121363263205594,26.011260961780696
0.123167865,13.142118215560913,12288,-110.10882242,244,65.62166225910187,0.31866512284614146,-1.2502053771167994,-0.00437573482472089,33.125120517572356
0.11282922,14.37040638923645,13312,-104.5250353,264,13.614418417215347,0.3183492461685091,-1.2375063821673393,-0.00387091126566732,7.1216875435105145
