Progress,mean_int_reward,total timesteps,total_time,ep_rew_mean,num_episodes,value_loss,icm_loss,entropy_loss,policy_gradient_loss,total_loss
59.8%,0.0028938569,606208,1181.563066482544,98.24861672000002,604,0.01990566388769821,0.08901902766083367,-0.24857320107985287,0.0007573876912551916,0.10968207923978708
60.62%,0.0035614092,614400,1197.717451095581,98.80193029999998,612,0.019524180644566513,0.08762933544348925,-0.22759281387552618,8.285637701884114e-05,0.1072363724650746
61.44%,0.0032994179,622592,1214.2803027629852,99.02598764,620,0.020525109066147705,0.0826230756851146,-0.2322357051772997,0.0006028075748808604,0.10375099232614318
62.26%,0.0031249673,630784,1230.5743281841278,98.65183818,628,0.02522538192451975,0.08711756503616926,-0.23457110612653195,0.003472879714239726,0.11581582667492873
63.08%,0.0029519854,638976,1246.8337562084198,98.04732659999999,636,0.021550379796394736,0.08615529010130558,-0.22332378081046045,0.002632312768466981,0.11033798266616732
63.9%,0.0033691845,647168,1263.1370794773102,97.87009846,644,0.02563159519995679,0.08070917522418312,-0.22456062103156,0.0016536496242142741,0.1079944200483542
64.72%,0.0031907744,655360,1279.5512878894806,98.01590062,652,0.02412709262532644,0.08356508786964696,-0.21122056557796895,0.0010025835350118562,0.10869476402998526
65.54%,0.0033508469,663552,1295.8812654018402,98.47271882000001,660,0.020537579126084893,0.07869923862162978,-0.19275817761663347,0.0010243232359047141,0.10026114098361938
66.36%,0.0029403061,671744,1311.8821527957916,98.10179834,668,0.020650408440064893,0.07881042716326192,-0.19271354998927565,0.0015634797397096512,0.10102431534303649
67.17%,0.0027242341,679936,1327.887494802475,98.15383314,676,0.025759479833413933,0.07655781089852098,-0.18703044604044408,0.0021355369678897284,0.10445282769982467
67.99%,0.0033101779,688128,1344.3394482135773,98.75524534000002,688,0.025194938203685523,0.0756514562322991,-0.17593064154498278,0.001914957967894049,0.10276135240387867
68.81%,0.0029547828,696320,1361.054399728775,98.6946421,696,0.030745637688005444,0.07398242498748005,-0.16000764248892665,0.001597524031808006,0.1063255867072935
69.63%,0.0031154555,704512,1377.2631056308746,98.50826078,704,0.024691787550796106,0.07209870999504346,-0.1395752385724336,0.0007681633396366256,0.0975586608854762
70.45%,0.0028616345,712704,1394.0494003295898,98.45914392,712,0.023713729656901706,0.06808278602547943,-0.1448565251659602,0.00194114461612128,0.09373766029850242
71.27%,0.0026332371,720896,1410.2024538516998,98.71347862000002,720,0.024448565614693506,0.07163424731406849,-0.14149840865284205,0.002969945317018197,0.0990527582457802
72.09%,0.0028574948,729088,1426.3117711544037,99.40669557999999,728,0.025429849489228218,0.06976043632894288,-0.10977188753895462,0.0010963337222886203,0.09628661954045972
72.91%,0.0029139234,737280,1442.1668310165405,99.83969162000001,736,0.022914692531685432,0.0636922166129807,-0.09875909290276468,0.0005839691796660848,0.08719087832433221
73.73%,0.0025911061,745472,1458.3113236427307,100.47382580000001,744,0.021772121506273834,0.06640608814486768,-0.07070215959101915,0.0003101963981142466,0.08848840604925576
74.55%,0.0022882812,753664,1474.0442588329315,100.67465084,752,0.024361997598543895,0.06175705484347418,-0.061822285829111936,0.0021226520389144407,0.08824170448093252
75.37%,0.00233825,761856,1489.9355037212372,100.60823594000001,760,0.028216030547082483,0.06331106038705911,-0.046995257353410126,0.001874965770425087,0.09340205670456667
76.19%,0.0022227193,770048,1506.6413645744324,100.56919264,768,0.022906908559275508,0.05861997824686114,-0.044036936666816476,0.0012190343636850087,0.08274592116982166
77.0%,0.0022800712,778240,1522.9973635673523,100.20014079999999,776,0.02373238469190255,0.060463952607824466,-0.036483564786612986,0.0023338573180602317,0.08653019461778726
77.82%,0.002117699,786432,1539.0497715473175,99.28026281999999,784,0.022986544881268854,0.05741810852778144,-0.02981127710081637,0.0017602606171947706,0.08216491402624507
78.64%,0.0021445602,794624,1555.1107196807861,98.553495,792,0.023864154387229063,0.056985759915551173,-0.02347390432842076,0.00025617539500606153,0.0811060896977863
79.46%,0.0019229588,802816,1571.143401145935,98.50173560000002,800,0.02382602311008668,0.054867046457366085,-0.007112745475023985,0.0015585629995042624,0.08025163256695703
80.28%,0.0019828965,811008,1587.4376864433289,98.83838226,808,0.026917838941471928,0.054724345993599856,-0.006128228176385165,0.0020981418359991314,0.08374032677107092
81.1%,0.002014729,819200,1603.4293026924133,99.25361898000001,816,0.025986438081827146,0.05454218740051146,0.0024180983658879996,0.002340872615733311,0.08286949809807193
81.92%,0.0020104069,827392,1619.5831043720245,100.06272358000002,824,0.03007950944233926,0.05190618950000499,0.01014165380038321,0.0015874290611020778,0.08357312800344632
82.74%,0.0022504419,835584,1635.722003698349,101.27641790000001,832,0.024434912642391282,0.050914717675186696,0.028092550579458475,0.0014626835853877313,0.0768123139029657
83.56%,0.0024467458,843776,1651.7671146392822,102.40306086000001,840,0.027276143372159823,0.04848278764548013,0.04232272929511964,0.0030689840236236025,0.07882791504126356
84.38%,0.0022914593,851968,1668.0281703472137,102.38930938,848,0.023173815289169397,0.04717597327398835,0.04723774110898375,0.0015501818854298463,0.07189997044858758
85.2%,0.0023507274,860160,1684.1597702503204,102.47565828,860,0.029130248687170023,0.047497064447088636,0.05471492493525147,0.004937068242887409,0.08156438137714607
86.02%,0.0020153292,868352,1700.7486562728882,101.70061064,868,0.035872790539360724,0.04713887889811304,0.05788673558272421,0.002249833315922688,0.08526150275339645
86.84%,0.00192274,876544,1716.7846004962921,100.96446736,876,0.026866342161474675,0.04709072765108431,0.06984409252181649,0.0018016146512885634,0.07575868446384755
