Progress,mean_int_reward,total timesteps,total_time,ep_rew_mean,num_episodes,value_loss,icm_loss,entropy_loss,policy_gradient_loss,total_loss
11.47%,0.0186090326,122880,232.2334053516388,34.88473844,120,0.021781338141408924,0.6930773914558813,-1.31242478787899,-0.0037170935239823526,0.7111416360733079
12.29%,0.0156772232,131072,248.17962074279785,39.7961508,128,0.020989466379796796,0.6460905212443322,-1.2928103051148354,-0.002665391012877469,0.6644145966112515
13.11%,0.0155100991,139264,264.8883378505707,43.20112908000001,136,0.022530038743661863,0.6247036482905969,-1.2697860564105212,-0.0012510909058252653,0.6459825961284336
13.93%,0.0118561542,147456,281.28542017936707,45.54072083999999,144,0.05013142286279617,0.6107156207086518,-1.257621342409402,-0.0019956870230855325,0.6588513565483625
14.75%,0.0111361486,155648,297.1400582790375,47.60520372,152,0.020001003169727482,0.5865274224430322,-1.244368414208293,-0.0022527154539389955,0.6042757101588208
15.56%,0.0099965303,163840,313.6855878829956,49.26481844,160,0.016376560466687805,0.5681680968729779,-1.2210878822021187,-0.0017787831972579092,0.5827658741424078
16.38%,0.0111307623,172032,330.25659704208374,51.690283560000005,172,0.0185056248789806,0.5434156262781471,-1.1991697810590267,-0.0016294059968750244,0.5602918451602528
17.2%,0.0093760904,180224,347.0982942581177,52.95063504000001,180,0.022993079352045243,0.5300921780755743,-1.1748580732382834,-0.0014554477694893606,0.5516298096581302
18.02%,0.0085984468,188416,363.31924319267273,54.98895318000001,188,0.01798311014608771,0.4912833170033991,-1.1492069178260862,-0.0012496044013594872,0.5080168227481273
18.84%,0.007982617,196608,379.4876103401184,57.13530556,196,0.015808335630390503,0.47110472549684346,-1.1324369088746606,-0.00013642645420215862,0.4867766346730318
19.66%,0.0074398138,204800,395.84543776512146,59.33292866,204,0.014066413373438991,0.4747641594847664,-1.1107954315841198,-0.0016984195315648668,0.4871321533266405
20.48%,0.0083044683,212992,411.6045880317688,61.250922120000006,212,0.014667849743909755,0.4434581270907074,-1.0917703988961875,-0.0011893900124350994,0.4569365868221821
21.3%,0.0077716933,221184,428.2113661766052,61.67431503999999,220,0.016884424517002117,0.42729039925616236,-1.0614310312084854,0.0010897148650476415,0.445264538638212
22.12%,0.0062932164,229376,444.54094076156616,62.80602824,228,0.015791678954565215,0.39930674361530694,-1.0307912566699087,-0.0006783067930301081,0.41442011577684196
22.94%,0.0050076076,237568,460.4689784049988,63.02509258,236,0.014204091671808783,0.38454515248304233,-1.0134691112674772,-0.0013660748950115264,0.39738316925983963
23.76%,0.0086775999,245760,478.5219249725342,66.39875482000001,244,0.014702067368398275,0.3627531501464546,-0.9910773805342614,-0.0018012426512765793,0.37565397486357627
24.58%,0.0092076546,253952,496.52055978775024,69.62242042000001,252,0.017281418684524395,0.3492354150745086,-0.9724397731013597,-0.0015168932503752473,0.3649999405086578
25.4%,0.0078611062,262144,511.92840003967285,72.00433822,260,0.023175905654079544,0.3355209718924016,-0.9612255860120058,-0.0008425235690568791,0.35785435397742427
26.21%,0.0078838425,270336,527.2509303092957,76.73269595999999,268,0.015374451309708093,0.33151480578817427,-0.956509032798931,-0.0015684550601424256,0.34532080203773996
27.03%,0.0084497982,278528,542.1722233295441,81.53046044,276,0.015577042797895046,0.32486107173608614,-0.9377257995773107,-0.001322045612738847,0.33911606892124235
27.85%,0.0088241526,286720,557.2575652599335,87.84013686000002,284,0.018755796888308397,0.3134835793985985,-0.9309542803559452,-0.000530148409913502,0.3317092278769934
28.67%,0.0080023968,294912,572.0332839488983,92.34674944000002,292,0.02195705882013499,0.30555685927392917,-0.9188410349655897,0.00034419635370505137,0.3278581144477692
29.49%,0.0080618869,303104,586.8584215641022,94.93471248000002,300,0.017276591294648824,0.3028479563537985,-0.8948953780345619,0.00032512725530149634,0.32044967490374887
30.31%,0.0088155266,311296,601.6133546829224,96.92656132,308,0.01834025510588617,0.27970788438105953,-0.8809052375610917,0.0005120386166116507,0.2985601781035574
31.13%,0.0070349032,319488,616.4910502433777,98.47539665999999,316,0.02666913434750313,0.2761693421867676,-0.8584618311841041,-7.661918813684385e-05,0.3027618573461339
31.95%,0.0063762572,327680,631.4886059761047,99.24588994,324,0.020617668454360683,0.26225119446171447,-0.8210881247185171,-0.00027136175423112186,0.282597501161844
32.77%,0.0060179139,335872,646.3116316795349,100.05070993999999,332,0.02222535267724197,0.24242147449404,-0.7879551144316792,-4.030141942750125e-05,0.2646065257518545
33.59%,0.0059065722,344064,660.6711239814758,98.83444146,344,0.017620081812810894,0.2219802301027812,-0.7572408891282976,0.0003660176124825566,0.23996632952807467
34.41%,0.0050502261,352256,675.539053440094,98.40554121999998,352,0.0285433788058981,0.21387304231757298,-0.7370288823265583,0.0016089224939811846,0.24402534361745226
35.23%,0.0049793491,360448,690.9682676792145,98.54006645999999,360,0.016550942758112797,0.20370591309620067,-0.7166389997582883,0.0008972101785264334,0.22115406603283988
36.04%,0.0054236203,368640,706.1887316703796,99.42179956,368,0.016622601871131338,0.19662184679182246,-0.6846708502620459,-0.00030952583592265434,0.21293492282703114
36.86%,0.0058763136,376832,720.4947295188904,100.34054374000002,376,0.01552174880939674,0.18611704637878573,-0.6535733276978135,-2.77589276634196e-05,0.20161103626051907
37.68%,0.0054732098,385024,735.5176491737366,101.22349332000002,384,0.021338980236669157,0.17250042203231714,-0.6196209731511771,0.0009354673513195999,0.1947748696203059
38.5%,0.0053755841,393216,750.3340466022491,102.91123624,392,0.018190736705992094,0.1650013571663294,-0.5822969029191881,0.0006361025273303047,0.1838281963996518
39.32%,0.0052932164,401408,765.4056270122528,104.49619593999999,400,0.017702011876781398,0.1519260681059677,-0.549762621615082,0.0006503948099924466,0.17027847479274155
40.14%,0.0049833027,409600,780.2428410053253,105.50371530000001,408,0.016142234330345673,0.1405728303361684,-0.5234872431028634,2.0131237259039293e-05,0.1567351959037731
40.96%,0.0045703997,417792,794.9256317615509,105.54733144,416,0.0221618813879104,0.13296144439373164,-0.5020640825852751,0.0024104786226197073,0.15753380440426176
41.78%,0.004712412,425984,810.1087362766266,106.01271734,424,0.01595935933155488,0.1283943782618735,-0.48254886714275924,0.00010607776701942492,0.1444598153604478
42.6%,0.0051227497,434176,824.2618236541748,106.08410584,432,0.015491503724251742,0.1214200172922574,-0.4520609833300114,0.0005801082755622201,0.13749162929207137
43.42%,0.0045296449,442368,838.8591883182526,106.90231838,440,0.016008404388026067,0.11786368027678691,-0.4315699810395017,0.0007937709580270581,0.13466585562284003
44.24%,0.0045809125,450560,853.7651278972626,108.48979636000001,448,0.01469069335291806,0.11333505063666963,-0.4110406733350828,-0.0003969338343876347,0.12762881015520006
45.06%,0.0044088053,458752,869.5177290439606,110.68743246000003,456,0.014406019319221742,0.1098736012703739,-0.39322516131214796,0.0014644958539430965,0.12574411644353872
45.88%,0.0046835523,466944,884.7716083526611,113.36877152,464,0.01404388975981874,0.10575940959970467,-0.3709645704366267,0.0016207747862709361,0.12142407414579433
46.69%,0.0042411653,475136,899.729917049408,114.99428266000001,472,0.015146481752617546,0.09915608121664263,-0.3373417920898646,0.001485498059066266,0.11578806102832644
47.51%,0.0043113497,483328,914.4875588417053,116.09961745999998,480,0.019709507919901625,0.09422238960687537,-0.31059040045365693,0.0022651969766472875,0.1161970945034243
48.33%,0.0042795361,491520,929.4221661090851,117.28892302,488,0.02136179491301391,0.08931445742491632,-0.2992908603511751,0.002394859997079682,0.11307111233500992
49.15%,0.0043956234,499712,944.4143707752228,118.57402137999999,496,0.018938733064010192,0.08709299518959597,-0.2872871092520654,0.0013689570065051413,0.1074006852601113
49.97%,0.0042064691,507904,959.2547955513,119.28532268,504,0.015617916146265998,0.08496974247100297,-0.2620238017290831,0.0014800931777370165,0.102067751795006
50.79%,0.0045942179,516096,974.0105843544006,120.26179710000001,516,0.025573744253006226,0.08117513797478751,-0.2556685857940465,0.004272324799882122,0.11102120702767584
51.61%,0.0045481651,524288,988.7730441093445,121.76609051999999,524,0.03167240921593475,0.08230953880702145,-0.23302592816762627,0.001807945967100807,0.11578989399005701
52.43%,0.0041711747,532480,1003.6969108581543,122.72080690000001,532,0.01774620472208426,0.07585925415041857,-0.2231986706610769,0.002943931905549211,0.09654939077805204
53.25%,0.0041784059,540672,1018.5530505180359,123.17900572000002,540,0.022303208786934193,0.07553686257160734,-0.2087387304287404,0.0032139591939286073,0.10105403055247016
54.07%,0.0039433914,548864,1033.256113767624,123.99937866000002,548,0.018508714702466022,0.07219892677676398,-0.18474567467346786,0.0025288205232022543,0.09323646200243227
54.89%,0.0295244074,557056,1048.8134393692017,119.06029256,556,0.018819679860371252,0.06837876262434292,-0.16826893361285328,0.0029690892896559423,0.09016753177437012
55.71%,0.0284662477,565248,1064.0806868076324,109.86278173999999,564,0.4461531766864937,0.07320061823120341,-0.16006611767224968,0.010549075086871003,0.5299028700045681
56.52%,0.0135405238,573440,1079.4128642082214,104.37550576000001,572,0.46370964363450184,0.07984517683507875,-0.1746117940172553,0.06538189462178308,0.6089367150913636
57.34%,0.0072568582,581632,1098.7173278331757,104.24110590000001,580,0.13774891945213313,0.07485670679307077,-0.19002975365146996,0.04080919041316224,0.2534148166583662
58.16%,0.0049220746,589824,1113.8507885932922,104.8260635,588,0.025415552864342317,0.07233590480173006,-0.18761363406665624,0.0019081818186888247,0.09965963948476121
58.98%,0.0044895695,598016,1128.9462959766388,104.5920107,596,0.02434141952553546,0.07292674244963564,-0.18974542156793178,0.0052429447461267474,0.10251110672129786
59.8%,0.003954451,606208,1143.85280752182,107.27717780000003,604,0.01887529388054645,0.07212728066369892,-0.1949998469557613,0.0016483896847367164,0.09265096422898209
60.62%,0.0037913383,614400,1158.9975299835205,117.77751326000002,612,0.019886481244293465,0.07386861664417665,-0.19401865941472352,0.002394381015630855,0.09614947890410097
61.44%,0.0038146694,622592,1173.8700053691864,123.78514428000003,620,0.017992212234139514,0.07454494347039145,-0.17764487597160042,0.0016391757305073897,0.09417633143503835
62.26%,0.0035138118,630784,1188.6192684173584,127.23008528,628,0.02128796120282459,0.06925562535179779,-0.15548120187595488,0.003037160999744911,0.0935807475543673
63.08%,0.0036215378,638976,1203.2933194637299,128.20412398,636,0.016554634237672873,0.06609177104837727,-0.1431058194488287,0.0027874877448058727,0.08543389303085601
63.9%,0.003595245,647168,1218.498408794403,128.179486,644,0.02324259100457766,0.06457468897278887,-0.1509053388144821,0.0019526777963413302,0.08976995777370786
64.72%,0.0032772962,655360,1233.663908958435,128.72692546,652,0.021356462139988253,0.06721715265011881,-0.14633372835814953,0.002175280259635996,0.09074889504974305
65.54%,0.0031749361,663552,1250.3433167934418,129.02813784,660,0.020984494376716612,0.06580226699006744,-0.1398500379640609,0.0019511366418557177,0.08873789800863977
66.36%,0.0030394956,671744,1264.7230870723724,128.73097748,668,0.016676110513822097,0.06539549766748678,-0.13680724799633026,0.0016945610332643624,0.08376616921457324
67.17%,0.0030823786,679936,1280.705280303955,127.76162322,676,0.017576272240535217,0.06412628545367624,-0.12286646626889705,0.0014402507140913842,0.08314280840830285
67.99%,0.003058454,688128,1295.5619819164276,126.57808412,688,0.017549367717583662,0.06189241177926306,-0.0974190317094326,0.0015619372915972765,0.08100371678844401
68.81%,0.003423293,696320,1310.6103427410126,126.13825811999999,696,0.03130157723494449,0.05796030448982492,-0.0619048242457211,0.0025920997503041925,0.09185398147507359
69.63%,0.0076143166,704512,1325.235948085785,123.26400204,704,0.024231530179349647,0.05281553920649458,-0.04055627123452723,0.003943233513575629,0.08099030289941986
70.45%,0.0028211381,712704,1340.7906975746155,122.98408982,712,0.15332276095341513,0.05557632202107925,-0.03986402424052358,0.04280569657621117,0.2517047795507056
71.27%,0.0026862767,720896,1355.759696483612,122.27271877999999,720,0.020113823047245204,0.052912342917989005,-0.030531904892995954,0.003131920267397554,0.07615808623263176
72.09%,0.0024575119,729088,1370.4658036231995,122.0535856,728,0.02146740458608747,0.05022010294778738,-0.001385411899536848,0.0030451294863756634,0.07473263702025051
72.91%,0.0027043458,737280,1385.6685829162598,122.30781479999997,736,0.01919581336351257,0.048847148931236005,0.004149375017732382,0.002368988611083544,0.07041195090583212
73.73%,0.0025749817,745472,1401.0871369838715,122.55306257999999,744,0.017590744135645764,0.04868999197788071,0.004402961535379291,0.0018975956039476178,0.06817833171747409
74.55%,0.0026581857,753664,1418.2222797870636,125.60009102,752,0.024850140693979485,0.048408318479778244,0.02440689313225448,0.004304771771477381,0.07756323094523511
75.37%,0.0024432478,761856,1435.3710577487946,126.10155420000001,760,0.016208578443797705,0.04530850678711431,0.03282229150645435,0.0033264158537128414,0.06484350108462486
76.19%,0.0024466979,770048,1451.5996158123016,127.00125708,768,0.018786238063103155,0.04574615689052734,0.03488669185899198,0.0025665171014312422,0.06709891205506174
77.0%,0.0025408226,778240,1468.2606055736542,127.43711218,776,0.020792649665099815,0.04623250200238545,0.03799370266497135,0.0025638389209151242,0.06958899058840037
77.82%,0.0023770901,786432,1484.772537946701,127.55013004,784,0.024012424980787726,0.04499799093900947,0.04454163517802954,0.0036788371058781807,0.07268925302567537
78.64%,0.0022151708,794624,1501.513331413269,127.92714848,792,0.018473242231493714,0.045900597657600885,0.05131706120446324,0.0029660003134929624,0.06733984020258757
79.46%,0.002359895,802816,1517.562692642212,127.0612557,800,0.018772914975352252,0.0446268731058808,0.049007238494232296,0.001996851337450131,0.06539663941868319
80.28%,0.002686286,811008,1534.167721271515,127.28737955999999,808,0.024711492854885365,0.04536044470878551,0.039898038702085616,0.004654971556294007,0.07472690911996488
81.1%,0.0026048597,819200,1550.7078342437744,127.9988654,816,0.01909900982830095,0.047333185182651505,0.046744522918015716,0.0019702422641970662,0.06840243727514952
81.92%,0.0023711779,827392,1567.379108428955,128.71507712,824,0.01839577768082563,0.04477961075899657,0.05517312465235591,0.0020441917062934438,0.06521958014611565
82.74%,0.0021495554,835584,1584.2431490421295,128.96507499999998,832,0.021843727048144503,0.044997830905776935,0.06704935259185732,0.003108913096327075,0.06995047105024851
83.56%,0.0019204265,843776,1600.7253766059875,128.91164358,840,0.019686001190257228,0.04211285658820998,0.07078847358934581,0.0023384554834068615,0.06413731326187407
84.38%,0.002266637,851968,1617.5657382011414,129.32664527999998,848,0.022282165119872844,0.043124287636601366,0.07518069557845593,0.002970202491885264,0.06837665524835948
85.2%,0.0021697671,860160,1634.1454293727875,128.700344,860,0.022853641165056615,0.041357295360649006,0.08328913301229476,0.0026618848382974677,0.06687282136400308
86.02%,0.0022172882,868352,1651.1835849285126,128.75095741999996,868,0.029644340463028128,0.040989213973807635,0.09693835908547044,0.004226778588121909,0.07486033302495768
86.84%,0.0198388589,876544,1667.655085325241,123.64025229999997,876,0.02107495177888268,0.03944235307571944,0.12470587170682848,0.0019461587482973157,0.062463463602899436
87.65%,0.0119298202,884736,1684.5322527885437,121.54798066000001,884,0.4782748998841271,0.043740367009013424,0.13628339110873638,0.023417831077743683,0.5454330979708842
88.47%,0.0066994515,892928,1701.3761637210846,121.37573289999999,892,0.10407160761242266,0.04239895144710317,0.13266334934160112,-0.0021627311073657693,0.14430782795216007
89.29%,0.00501902,901120,1717.8619060516357,116.84683482,900,0.04450068017231388,0.040285893804684746,0.1319191033486277,0.002940933377801808,0.08772750735480042
90.11%,0.0036140505,909312,1734.498857498169,117.53592933999998,908,0.05878060119503061,0.040754964466032106,0.13548701545223593,0.013834182917001859,0.11336974857806456
90.93%,0.0056115827,917504,1751.2160954475403,118.93286154000002,916,0.018764882913137625,0.03799724392156349,0.14684577072039245,0.00439975222244344,0.06116187905714456
91.75%,0.0023278702,925696,1767.6277215480804,121.08788148,924,0.023343400965859473,0.039931048538710455,0.1427613865118474,0.007360264466243366,0.07063471397081329
92.57%,0.0021269416,933888,1784.3483929634094,126.53268428,932,0.01981256848148405,0.039682383120816664,0.15528642623685301,0.0034202314387175594,0.06291518304101826
93.39%,0.0022137933,942080,1800.7238924503326,127.48367176000002,940,0.022597681115644263,0.03736809579713736,0.15840955930761993,0.0031761703407109723,0.06314194725349259
94.21%,0.0021847625,950272,1817.474761724472,132.93514883999998,948,0.0194844695491156,0.03824440396856517,0.15644972794689238,0.0024271446999407026,0.06015601821762147
95.03%,0.001879002,958464,1834.000837802887,132.82541844,956,0.02559954313487651,0.03834904040559195,0.1582007291726768,0.0027982211147319002,0.06674680465520036
95.85%,0.0018964997,966656,1850.6831591129303,131.96460442,964,0.019882409997717333,0.03850525145971915,0.16472092322073878,0.002002336855800299,0.060389998313236784
96.67%,0.0018926409,974848,1867.1443123817444,131.12253254000004,972,0.021002985590848768,0.035724842362105845,0.17784487176686525,0.0033457628229535664,0.06007359077590818
97.48%,0.0017428967,983040,1883.5497131347656,131.20245148,980,0.020689985742001225,0.03581122780160513,0.1912886027712375,0.0025613709814497746,0.059062584525056125
98.3%,0.0016335977,991232,1899.591763973236,129.76243112000003,988,0.02061414384920681,0.034301297878846525,0.19163295780308545,0.0015969463167056007,0.05651238804475893
99.12%,0.0015853022,999424,1915.8429429531097,127.75862818,996,0.018084634654951515,0.03593171718675876,0.19730208604596555,0.0035194044016123977,0.057535756243322675
99.94%,0.0014796275,1007616,1932.2573583126068,125.84812708000003,1004,0.019481807499573733,0.034422841167543086,0.2026114109903574,0.0028450854609557304,0.056749734128072535
