total timesteps,mean_int_reward,num_episodes,ep_rew_mean,total_time,intrinsic_loss,entropy_loss,policy_gradient_loss,value_loss,total_loss
62464,3.037728e-14,1164,95.48,70.58111310005188,8.580880916042588e-05,-0.8206251207739115,-0.00339225402442258,0.4174247793853283,0.41407542976548595
63488,1.9596432e-14,1172,98.08,71.59384751319885,9.554403408174039e-05,-0.8031388195231557,-0.004024431403991017,0.2697574554476887,0.26578079606073857
64512,1.8292439e-14,1180,103.9,72.88945484161377,0.00014740616563813091,-0.8138515632599592,-0.007886059086887246,0.3705602684058249,0.36274791240175674
65536,1.3104413e-14,1182,108.14,74.05421042442322,0.00013025475846006884,-0.8242388404905796,-0.004373687490327513,0.3948576766997576,0.3905491165886601
66560,9.744167e-15,1185,122.62,75.21441984176636,0.00015544827704161435,-0.8137860661372542,-0.004629453448314876,0.5639261165633798,0.5593743872535857
67584,1.4716359e-14,1188,144.24,76.37510442733765,0.00026996807741852535,-0.8006049590185285,0.001636890371720906,0.9398873168975115,0.9416591913079417
68608,1.39865435e-14,1188,144.24,77.55880689620972,0.00011777032329973736,-0.7897595772519708,-0.0029387921240422708,0.4642983474768698,0.46141844051447745
69632,7.775358e-15,1188,144.24,78.71894598007202,0.00014118629076165234,-0.7877221135422587,-0.009067091104969265,0.750570721924305,0.7415742239647165
70656,7.379052e-15,1189,162.28,79.90271735191345,0.00014623294157445343,-0.7720896201208234,-0.000906953694576222,0.7972495444118977,0.7964157071881086
71680,7.249984e-15,1192,215.0,81.03361749649048,9.074221264881999e-05,-0.7514310395345092,0.004802043817075958,1.1532355900853872,1.1580830050087876
72704,5.9018706e-15,1192,215.0,82.19425964355469,7.864892290854186e-05,-0.7506355214864016,-0.0019429436476133726,1.9369085263460875,1.9350049071599285
73728,5.7940255e-15,1192,215.0,83.31879615783691,5.291926200357011e-05,-0.7553820749744773,-0.0034138923140929777,0.3251111260615289,0.32172369337843776
74752,6.527116e-15,1193,233.22,84.50359582901001,3.299991547578429e-05,-0.7579414770007133,-0.0053596088304101695,0.1805329043418169,0.1751897954691446
75776,5.788757e-15,1196,288.52,85.65318202972412,3.391255231122159e-05,-0.7610809179022908,-0.004189442014941393,0.973372058942914,0.9691995732041281
76800,6.8038417e-15,1196,288.52,86.81354522705078,2.7133968288239885e-05,-0.7748412135988474,-0.002320713928911958,2.6958944662474096,2.6935873193026416
77824,5.4007075e-15,1196,288.52,87.92917799949646,2.933296190121837e-05,-0.7776607424020767,4.836841997975903e-05,0.2344237039797008,0.23448673888063115
78848,5.1682516e-15,1197,306.18,89.022136926651,3.8428432702630744e-05,-0.7692204862833023,-0.0020799400779528032,0.16394056344870478,0.16187983758710328
79872,8.318006e-15,1200,362.2,90.14678144454956,3.6605919092380645e-05,-0.7604575790464878,0.0014668737908542832,0.9218591398093849,0.9233443165597854
80896,7.823186e-15,1201,366.64,91.3072760105133,4.003708050959176e-05,-0.7480013724416494,0.0024566943102497267,2.992169366683811,2.9946460795343155
81920,7.3781245e-15,1201,366.64,92.47083830833435,2.895820671255933e-05,-0.7506965696811676,-0.0015581839952567744,1.5453767201397568,1.5438330152478565
82944,6.85375e-15,1202,384.78,93.61553192138672,3.405906912234968e-05,-0.7458171537145972,-0.00656642584049573,0.1809971733018756,0.17444777699594105
83968,7.176267e-15,1204,420.54,94.72583675384521,2.1493681600759373e-05,-0.7476406004279852,-0.004403735543211688,1.1870986626017839,1.1827056738993726
84992,5.568113e-15,1205,438.42,95.95750594139099,3.5729612221757634e-05,-0.7480938527733088,-0.006132116008957567,3.366274989908561,3.360160738705714
86016,5.8468956e-15,1205,438.42,97.11461615562439,2.2006736827506757e-05,-0.7536339350044727,-0.0015384531295591166,1.7653135254513472,1.7637860756902017
87040,5.3632652e-15,1206,456.74,98.33080196380615,3.294946967002943e-05,-0.754508045502007,-0.0009495884811840411,0.09373411885462701,0.09280100510827799
88064,5.723559e-15,1208,493.24,99.57281374931335,2.3439099052779966e-05,-0.7478123027831316,-0.001064657079758654,1.8551834846148267,1.8541305470845946
89088,6.3770625e-15,1210,515.44,100.75450611114502,2.1728644199470182e-05,-0.7491622716188431,-0.004042791100937891,1.3927042407449335,1.3886723139660955
90112,6.057441e-15,1210,515.44,101.94076752662659,3.607181167808449e-05,-0.7422539405524731,-0.0035985014140044605,3.833688353653997,3.8301078881458315
91136,6.546988e-15,1212,551.14,103.10085463523865,4.106551102722733e-05,-0.7320815175771713,0.00028631521333053676,0.04762456857133657,0.04793141654018072
92160,5.744813e-15,1212,551.14,104.2647397518158,3.338269314667741e-05,-0.7134321434423327,-0.0011564928562980026,3.881573344580829,3.8804335430711046
93184,5.472939e-15,1214,587.44,105.42050743103027,2.1633443310520306e-05,-0.6882097944617271,-0.0011516244220187819,0.030936928393202834,0.02979612069283931
94208,5.042667e-15,1214,587.44,106.48933172225952,1.5617607935780597e-05,-0.668786408379674,-0.0006238386234938973,3.7532145504374057,3.75259852061788
95232,5.4940137e-15,1216,623.48,107.6126012802124,1.7044387270459538e-05,-0.6609171396121383,-0.0018415490355208237,0.074212409730535,0.07237938288864941
96256,6.1129733e-15,1216,623.48,108.7497570514679,1.8061950100900503e-05,-0.6650593401864171,0.0007869817638355946,4.1319950497709215,4.132791062509807
97280,5.5847516e-15,1218,659.64,109.99533724784851,1.47618343078193e-05,-0.66555664408952,-0.0013240965953908064,0.02404104988090694,0.022724334202670043
98304,5.460698e-15,1218,659.64,111.12777972221375,1.6148631459600438e-05,-0.6538375187665224,-0.0024232384929062873,4.145229985471815,4.142814821294638
99328,5.477109e-15,1220,694.78,112.30400562286377,1.5067889101771925e-05,-0.6480811452493072,-0.009765747642826943,0.026171391509706154,0.016413177811430098
100352,5.8438933e-15,1220,694.78,113.46310114860535,1.3391759637215728e-05,-0.6472781961783767,0.0003023517365147549,4.045207808201667,4.045516855818001
101376,4.883483e-15,1222,729.68,114.67582178115845,1.8049369195694e-05,-0.64440908562392,-0.004048727319987384,0.037530132045503706,0.03349042941011417
102400,6.117806e-15,1223,746.72,116.02563571929932,1.0685900832640982e-05,-0.6474942415952682,-0.0004119315178607697,3.510914391721599,3.5105078031541543
103424,5.2339695e-15,1224,763.48,117.17027068138123,2.5338606064906344e-05,-0.6546892896294594,0.0021378375921776265,2.2855233646696433,2.2876738715648535
104448,5.1123893e-15,1225,782.32,118.35078144073486,1.421400473589074e-05,-0.6576908575370908,-0.0007981329325143627,2.1966456186491996,2.195854592719053
105472,6.0839827e-15,1226,798.44,119.5818305015564,1.1468743110754076e-05,-0.640218953602016,-0.0026119476118846383,2.115121311508119,2.1125150982677896
106496,5.527184e-15,1227,816.9,120.76019167900085,2.510647524189835e-05,-0.627575877122581,-0.002462823352804347,1.475556007004343,1.4731057368891594
107520,5.2866655e-15,1228,835.58,121.90418267250061,1.1894405091084082e-05,-0.6357954395934939,-0.006165601184335784,2.2595986048690975,2.2534389508873076
108544,7.988317e-15,1230,869.28,123.05012273788452,8.450870623732953e-06,-0.643192233517766,-0.0027613264464192845,2.308229927555658,2.3054728265445505
109568,5.665633e-15,1231,869.06,124.23497366905212,1.4606158202923325e-05,-0.6476176977157593,0.002579761696157945,4.490561595186591,4.49314865996185
110592,7.7876345e-15,1232,882.66,125.4356210231781,1.0128252448282637e-05,-0.6358813187107444,-0.0011203414640790256,2.1590514697600156,2.1579361924221607
111616,6.5246626e-15,1233,895.72,126.56343007087708,1.433866631117553e-05,-0.6306949984282255,-0.004267290852500855,2.1827048760605976,2.1784447545412524
112640,8.314803e-15,1234,912.26,127.77541303634644,1.3902005839838694e-05,-0.6413576072081923,-0.003922220652250323,2.2641853333916515,2.260270063742321
113664,9.865845e-15,1235,922.9,128.9802417755127,1.529122092591706e-05,-0.6517899865284562,-0.0011694929134485198,2.161317249177955,2.1601554018749693
114688,7.157335e-15,1236,935.66,130.28025460243225,1.7162499567291434e-05,-0.6572822341695428,-2.0648560861147736e-05,2.311801453004591,2.3117893856935137
115712,7.0346467e-15,1237,941.18,131.36459350585938,1.254567691688635e-05,-0.6690098838880658,0.0006794866976994957,2.193911447422579,2.194597206958737
116736,7.129046e-15,1238,955.98,132.5495777130127,2.1144381094018172e-05,-0.6846002312377095,-0.004390330001072147,2.1985088783549145,2.1941291205443894
117760,9.494143e-15,1239,955.98,133.67467856407166,2.5252832202227182e-05,-0.6792445490136743,0.001033310003399521,2.136712008737959,2.1377579451574595
118784,9.094583e-15,1240,955.98,134.87163281440735,1.6223520724167884e-05,-0.6787983672693372,-0.004299465940582954,2.2441698868060485,2.239878532625828
119808,9.46233e-15,1241,955.98,136.07987546920776,2.576372604323751e-05,-0.6897621462121606,-0.0011505965484248848,2.256912503624335,2.2557747889389317
120832,9.1035035e-15,1242,955.98,137.29117679595947,8.664424024118489e-05,-0.690595786087215,-0.0009990227006004633,1.9719388381345198,1.9709831375540396
121856,9.4042096e-15,1243,955.98,138.4314169883728,5.536010039008943e-05,-0.7011986309662461,-0.0003185087985295074,2.0372957224026322,2.0370048936542977
122880,1.1432477e-14,1244,955.98,139.67667984962463,0.00034895746068741573,-0.6951119489967823,-0.00218351979097409,2.433703249786049,2.4316942087254185
123904,8.545806e-15,1245,955.98,140.82032537460327,0.00018580097355425096,-0.6836229423061013,-0.000857969328216398,1.5971899159485474,1.5964248471071083
124928,1.06021056e-14,1246,955.98,142.0464026927948,7.802591687777749e-05,-0.6828698823228478,0.0001892632633554865,2.499153073877096,2.499381350098891
125952,1.0074639e-14,1247,955.98,143.17019391059875,4.388230473750809e-05,-0.6921902531757951,0.0007522065891143379,2.391346148797311,2.3921202965387938
126976,8.92016e-15,1248,955.98,144.35620856285095,6.91858079164831e-05,-0.6974288113415241,-0.0017656817229570907,1.8222423346887808,1.820511245869782
128000,1.066871e-14,1249,955.98,145.4651701450348,6.732169467227322e-05,-0.6935729188844562,0.007004620277436079,1.8968910293187946,1.9039293104435668
129024,1.1862557e-14,1251,969.58,146.6858353614807,5.298195428338204e-05,-0.7012925622984767,-0.0004676830147502249,2.1016962795401923,2.1012550875025835
130048,9.367338e-15,1251,969.58,147.86503887176514,5.809453492133798e-05,-0.6987840412184596,-0.0005460281858794296,4.794657868333161,4.794140887414742
131072,9.068159e-15,1253,969.58,148.93089962005615,2.3115918239113853e-05,-0.6877542501315475,-0.002664009104430441,0.022792188668972813,0.020139737523661928
132096,1.1060056e-14,1253,969.58,150.05974864959717,3.510845957066522e-05,-0.691418400965631,-0.001409033502115362,4.493827325874008,4.492435846601678
133120,1.204211e-14,1255,969.58,151.30038452148438,2.243559220005409e-05,-0.6916110143065453,-0.0016107127700445425,0.046828338789055124,0.04522884381511061
134144,9.880009e-15,1255,969.58,152.4096987247467,2.3465769295683003e-05,-0.6971791032701731,-0.0014950848554310643,4.826133206486702,4.824649854515918
135168,1.03194126e-14,1257,969.58,153.54670882225037,1.6354378416849613e-05,-0.6941100554540753,-0.005750339949388458,0.025675320488517173,0.01993315772833714
136192,1.1666869e-14,1257,969.58,154.69474005699158,4.3764582301264454e-05,-0.7000032579526305,-0.003102983710648551,4.836357707856223,4.833276606436725
137216,1.218012e-14,1259,983.0,155.84502577781677,2.730248804994062e-05,-0.7008902337402105,-0.0007390149242330877,0.01893791112524923,0.01821254744504111
138240,1.2567407e-14,1259,983.0,156.96536374092102,3.50673625177933e-05,-0.6869977284222841,-0.00415365642987384,4.781555006746203,4.777418883997587
139264,1.1709268e-14,1261,982.56,158.14954948425293,2.157775804079165e-05,-0.6708647543564439,-0.005247833358507266,0.02962228587421123,0.02438524139472436
140288,9.707081e-15,1261,982.56,159.35009741783142,0.0007140997606143173,-0.6448191003873944,-0.0024118792911546616,4.64532180596143,4.643266976550582
141312,1.0953433e-14,1263,982.56,160.43448638916016,3.5526673912045226e-05,-0.6423737844452262,-0.0015529962209486145,0.05751785868778825,0.055982625803795656
142336,9.994128e-15,1263,982.56,161.62557530403137,1.2318342420769568e-05,-0.6553211659193039,-0.0019242917361817146,4.859804140403867,4.857886007838896
143360,9.017054e-15,1265,982.56,162.71814250946045,6.952223294831583e-06,-0.6554324114695191,-0.00014137458475878208,0.011006410131813027,0.01086851165870166
144384,9.287607e-15,1265,982.56,163.9769208431244,6.865221426011203e-06,-0.6401582723483443,-0.0036132073025679813,4.57158523472026,4.567975460028405
145408,9.0792835e-15,1267,982.56,165.2714729309082,8.765680682643051e-06,-0.6395371854305267,0.001942090234647365,0.018026679710601456,0.019973152785590146
146432,1.1279394e-14,1268,982.56,166.42051482200623,1.942420122702515e-05,-0.6485763415694237,-0.0005670147600980238,4.955469225998968,4.954911923339483
147456,1.0651417e-14,1269,982.56,167.601478099823,1.025991481640176e-05,-0.6380872521549463,-0.001341350430308535,2.703892390592955,2.702556170120055
148480,8.991863e-15,1269,982.56,168.85438132286072,1.0302570412790146e-05,-0.6214747345075011,-0.002489838631093257,2.5939452302409336,2.591460542895047
149504,1.3465992e-14,1271,982.56,169.96128344535828,1.3891108579855427e-05,-0.6104855360463262,-0.002378038506724081,0.038154812616994604,0.035783719664560454
150528,1.1104166e-14,1272,982.56,171.10728931427002,1.932450656738638e-05,-0.6015971293672919,-3.605456441727728e-05,2.9331465603318065,2.933120168020673
151552,1.9323132e-14,1273,982.56,172.32112574577332,7.212730174899207e-06,-0.6042895801365376,-0.0005984559687236209,2.6074779839254916,2.6068831343218557
152576,1.1368983e-14,1274,982.56,173.7001600265503,1.1829701605847731e-05,-0.601694974116981,0.0002720727048027744,2.6075357819208875,2.6078137694764933
153600,1.1926599e-14,1275,982.56,174.9404718875885,9.632021662042689e-06,-0.5954480934888124,-0.0003374223516813933,2.623913856805302,2.6235812504644516
154624,1.2799979e-14,1276,982.56,176.08075332641602,6.194828660710527e-06,-0.5690614823251963,-0.001415339206167102,2.6642526405630633,2.6628403987712264
155648,8.786171e-15,1277,982.56,177.22993898391724,6.824431167729017e-06,-0.5535449329763651,0.00043345796314428974,2.8353143703425303,2.8357512405212586
156672,1.3234418e-14,1278,982.56,178.45437455177307,8.030467732567104e-06,-0.5436538150534034,0.0024242135353323953,2.6163147214101627,2.6187429501793615
157696,1.0827331e-14,1279,982.56,179.6307258605957,7.507047687482782e-06,-0.538399457000196,-0.0014422535752218594,2.929334149346687,2.9278956492953085
158720,1.2948947e-14,1280,982.56,180.7255666255951,5.766623882408339e-06,-0.5366920260712504,0.0009948062853581323,2.9061596114188433,2.9071573010161424
159744,1.7356888e-14,1281,999.56,181.89475107192993,8.667288039276855e-06,-0.5342379761859775,0.001292771373832039,2.848802645225078,2.8500997502429293
160768,1.9572334e-14,1282,999.56,182.9249300956726,8.567398779746327e-06,-0.519903820939362,-0.0014798799004280775,2.7277511580614373,2.7262755618603993
161792,1.918699e-14,1283,999.56,184.0340166091919,1.3557510953887686e-05,-0.5015050265938044,0.0017951716552756349,2.6520406616618857,2.6538426120726384
162816,1.25178036e-14,1284,999.56,185.17822074890137,0.00011356803398143711,-0.4910681708715856,-0.0003481421649910332,2.851242062111851,2.8509507039638504
163840,1.1290287e-14,1285,999.56,186.36536526679993,9.34337787512618e-05,-0.48485102830454707,0.0010201412231206999,2.906302750168834,2.9073696082813303
164864,9.810192e-15,1286,999.56,187.54482984542847,0.001707441001855159,-0.48610042594373226,0.0006593569726512645,2.871982171200216,2.8734952486737946
165888,1.02116835e-14,1288,996.1,188.82488775253296,0.00014050478870331062,-0.4716811361722648,0.00317326296833862,2.6503392590675503,2.653582774430241
166912,9.793015e-15,1290,980.8,189.94503808021545,7.397851965151858e-05,-0.4708406012505293,0.008546132809408526,4.499048362486064,4.507631484555299
167936,1.0588981e-14,1290,980.8,191.06952619552612,9.493717405462121e-05,-0.48031029338017106,-0.0015516903448080717,3.954709682613611,3.9532054608558305
168960,1.0760568e-14,1290,980.8,192.14405226707458,5.8117116566336335e-05,-0.4786396403796971,-0.005292209467810786,0.0901878682198003,0.08492471731027268
169984,1.0134296e-14,1292,980.8,193.3198812007904,1.1945818393144236e-05,-0.48055638279765844,-0.0013029899975282608,0.05373375734779984,0.05243674025946815
171008,9.529203e-15,1294,980.8,194.5048530101776,8.909048787586471e-06,-0.47795385029166937,-0.00248567562544079,4.736467954935506,4.733986733834459
172032,1.0885824e-14,1294,980.8,195.5936896800995,3.559775624495387e-06,-0.47569131245836616,-0.0015727706129032009,6.063714896328747,6.062143905603657
173056,1.3077902e-14,1295,980.8,196.7954077720642,5.897310025204661e-06,-0.4676990583539009,0.000999829289622348,0.0605003098025918,0.06150308774722675
174080,2.0456459e-14,1296,980.8,198.00078654289246,1.5265197603753222e-05,-0.46247949358075857,-0.0025377558251409383,3.0249122916720808,3.0223821684457417
175104,1.1125189e-14,1298,980.8,199.13884449005127,5.870903727611676e-06,-0.4628102835267782,0.006007566032586031,3.5745368213392794,3.5805473228237292
176128,1.7141736e-14,1298,980.8,200.25999855995178,4.384593523809599e-06,-0.4610212128609419,-0.0007898210771459614,6.3450396687258035,6.34425203994542
177152,1.6788893e-14,1299,980.8,201.41972374916077,7.016246097890644e-06,-0.46223850222304463,-0.005119501982704794,0.02834831779182423,0.02323232393216838
178176,2.137052e-14,1301,980.8,202.58780670166016,6.533676440767522e-06,-0.46428117202594876,-0.0017596315253330427,3.491887907963246,3.4901315432761333
179200,1.5295297e-14,1302,980.8,203.67872619628906,5.7897382781391116e-06,-0.4695213548839092,-0.0039011985312040337,6.704527080990374,6.700628777328309
180224,1.2806111e-14,1302,980.8,204.76763081550598,5.221865080784482e-06,-0.4689811044372618,-0.0016435208626134382,2.651274845964508,2.649633936034435
181248,1.4781357e-14,1303,980.8,205.97273135185242,4.078648570882137e-06,-0.465247658547014,-0.002090605052801235,0.02433807446504943,0.022249508736533634
182272,1.37755975e-14,1306,980.8,207.1581163406372,6.021102596065475e-06,-0.46058828476816416,-0.0007603948923307611,3.4716183207929134,3.4708609364518805
183296,1.0595516e-14,1306,980.8,208.33969020843506,1.055565205732023e-05,-0.44800995057448745,-0.0004614541022700503,10.203095911070704,10.202639734794463
184320,1.7550443e-14,1306,980.8,209.47766876220703,6.0865695630241134e-06,-0.42408341402187943,-0.00235601835491428,0.009791366643185029,0.007438391573052261
185344,1.4041211e-14,1307,980.8,210.66725039482117,3.974440518916822e-06,-0.4285068674944341,-0.0014434944678676336,0.007049986033962341,0.005608478786354165
186368,1.3531843e-14,1310,980.8,211.83077311515808,4.08693417952577e-06,-0.4263397706672549,-0.0028303897115315754,3.540576329571195,3.5377479833267533
187392,1.5076184e-14,1310,980.8,213.0065517425537,4.557937348437235e-06,-0.418736747931689,0.00029630547027391347,10.28981426730752,10.290112851746468
188416,1.5965843e-14,1310,980.8,214.14676642417908,4.010771025519944e-06,-0.4139399044215679,-0.0021219698045171253,0.05637136480072513,0.054251400381720764
189440,1.2178492e-14,1311,981.24,215.38634657859802,2.3297837987712455e-06,-0.40231977868825197,-0.0040707863675508394,0.04171377269085497,0.037644151215203515
190464,1.350503e-14,1314,981.24,216.528169631958,3.3956023610670627e-06,-0.38955144584178925,-0.00212166393508789,3.7364304460352287,3.734310479901321
191488,1.3436153e-14,1314,981.24,217.71710753440857,3.944547360745787e-06,-0.3948550224304199,-0.003278658064802468,11.189174696803093,11.185898011011972
