total_time,mean_int_reward,ep_rew_mean,total timesteps,num_episodes,entropy_loss,intrinsic_loss,total_loss,policy_gradient_loss,value_loss
0.5581924915313721,0.0,6.98,1024,149,,,,,
1.687758207321167,0.0,8.16,2048,282,-1.397951003164053,0.05173674918478355,2.0958406349285283,-0.007350118418478924,2.077322378754616
2.6810178756713867,0.0,8.2,3072,397,-1.3677511662244797,0.0012079253237970988,1.626588970370205,-0.022834975297217397,1.6488199830055237
3.639596700668335,0.0,10.38,4096,480,-1.340954214334488,0.0001851293748131866,1.4755047129992604,-0.018751398399352588,1.4941635467112064
4.601245880126953,0.0,16.42,5120,547,-1.3143607005476952,0.0004627796879503876,1.4597939800904092,-0.013758778671389032,1.4733213689178228
5.851895332336426,0.0,16.28,6144,610,-1.2876664288342,0.00033246028954181384,1.5505263212214444,-0.01044970094275321,1.5608097920194268
6.985112905502319,0.0,21.94,7168,656,-1.261302411556244,0.0002461928219190668,1.468891341658762,-0.010085211428203832,1.4788534566760063
8.043401002883911,0.011418306,28.32,8192,687,-1.229515876621008,9.802565318750567e-05,1.2991578514141424,-0.008428039104197184,1.3075368776917458
9.121773481369019,0.38289887,32.14,9216,720,-1.1962258461862803,0.4741955134959426,1.3350862862861006,-0.0018972228864682086,1.0998857524245977
10.249070167541504,0.13500038,34.4,10240,748,-1.1621442940086126,206.0382041335106,104.2348945018438,-0.013510629667595996,1.2293030647560954
11.510182857513428,0.426105,39.4,11264,772,-1.1277777589857578,49.62947640195489,25.828542740592503,-0.008969746953105616,1.0227742865681648
12.605766296386719,0.30850565,46.22,12288,790,-1.1031178440898657,130.76943600177765,66.12859404453303,-0.0029483135487556977,0.7468243571929634
13.875326156616211,0.16799137,51.6,13312,808,-1.0633668545633554,86.63115084171295,43.83413706374691,-0.0027582461073921345,0.521319888997823
15.040415525436401,0.04178609,57.72,14336,824,-1.0344640612602234,12.633117496967316,6.852316317486922,-0.0007824051535033519,0.5365399741567671
16.117226600646973,0.034274884,60.54,15360,840,-1.0126132015138865,2.639412460848689,2.0923152327332675,-0.003993145303797633,0.7766021476127207
17.141234159469604,0.010973048,65.52,16384,855,-0.9991814959794283,1.3292380571365356,1.2534147604747785,0.00819129067539397,0.5806044412311167
18.205657958984375,0.0067204474,68.44,17408,870,-1.0073542576283216,1.0409736884757876,1.1192067518417042,-0.0033581409085291928,0.6020780485123396
19.199620723724365,0.0018412926,65.4,18432,886,-1.0080907940864563,0.763786293566227,0.6640681266631325,0.00010320854702496724,0.2820717713329941
20.269515991210938,0.00041549891,64.64,19456,902,-0.9970001121982932,0.6635440052486956,0.7447584429860297,-0.004609596672263426,0.4175960370339453
21.398937463760376,4.423473e-05,64.34,20480,918,-0.9815441044047475,0.6444929069839418,0.6851013279967166,0.004796527952902807,0.358058346551843
22.422220945358276,2.8819495e-06,67.48,21504,932,-0.9742421070113778,0.511870174203068,0.5994544723340819,-0.0008656010926192222,0.3443849863251671
23.56229305267334,3.985086e-09,70.94,22528,944,-0.9579660855233669,0.2730599036440253,0.5842185309216348,0.003326055599745986,0.44436252349987626
24.702473163604736,1.8862187e-09,75.74,23552,958,-0.9452072773128748,0.14744407043326646,0.3927301897912479,-0.00020829388981618148,0.31921644846443087
25.8537278175354,4.6193502e-10,78.34,24576,969,-0.9359060954302549,0.08566444186726585,0.258924702326614,-0.0004260008003696614,0.2165184821933508
27.023327350616455,5.8328933e-13,83.3,25600,981,-0.9268990671262145,0.05411514459410682,0.2963898101989051,-0.0013473685721529637,0.2706796064740047
28.207412004470825,2.0808329e-13,86.3,26624,992,-0.8997291335836053,0.020188534748740494,0.42439454660461795,-0.0013224382378203199,0.415622717468068
29.342365026474,4.2465766e-14,83.86,27648,1003,-0.8839388974010944,0.024085707220365293,0.3791191978358184,0.00013158390865289848,0.36694476031698287
30.383100032806396,3.3563396e-14,85.32,28672,1019,-0.862283356487751,0.01093855028739199,0.47728793250405266,-0.0011159314295832393,0.4729345887899399
31.522730588912964,3.571971e-14,83.66,29696,1029,-0.8433405188843608,0.014529240950651001,0.3494600086191606,-0.002614090587059562,0.3448094787308946
32.592578411102295,2.9701942e-14,86.9,30720,1040,-0.8395310351625085,0.004424134471264551,0.45712486109279915,-0.0025576152492962816,0.4574704091064632
33.612221002578735,3.2199673e-14,89.4,31744,1050,-0.8412893563508987,0.0032251149368676124,0.4910141513921759,0.002186611879790258,0.48721498204395175
34.686718463897705,3.0660377e-14,92.04,32768,1060,-0.8334847828373313,0.0018654619916560478,0.57137210624932,2.5766683840113425e-05,0.5704136085696518
35.736530780792236,3.557896e-14,96.08,33792,1072,-0.8196004144847393,0.0014981146568970871,0.3963006264547515,0.0006754324489632718,0.3948761366773397
36.78966927528381,3.4839983e-14,97.94,34816,1081,-0.8056377042084932,0.0011816438677669794,0.5174524378254095,-0.00015342775457117153,0.5170150436460972
37.845537424087524,3.3541742e-14,99.2,35840,1092,-0.8107825163751841,0.0007959374074744119,0.42808520343758594,-0.0034726036017398276,0.4311598383355886
38.874030113220215,2.7815578e-14,99.98,36864,1100,-0.8261977816000581,0.000728795211216493,0.5461522295953491,0.0011220788468327397,0.5446657531429082
39.95712900161743,3.0962314e-14,98.22,37888,1112,-0.8258382650092244,0.0005513563821750722,0.3469507669425768,-6.955756676759898e-05,0.34674464631825686
41.087507009506226,3.246861e-14,99.8,38912,1121,-0.8242457807064056,0.0004463803568341973,0.6073287724508627,-0.00014530935343554834,0.6072508916258812
42.22213053703308,3.860803e-14,101.02,39936,1132,-0.8291415395215154,0.0003656349340417364,0.3465875230000961,0.0017122799635558353,0.3446924255695194
43.352386713027954,2.9026996e-14,100.7,40960,1142,-0.8386437464505434,0.00037778252328735107,0.37058863168958356,-0.0010979833116543016,0.3714977237395942
44.481404066085815,3.118468e-14,101.56,41984,1151,-0.8348702685907483,0.0003230820952921931,0.4938443341803135,-0.0009265665191366667,0.49460935965180397
45.481059312820435,3.318922e-14,102.9,43008,1162,-0.8331098230555654,0.00033592644854252285,0.2660477641966242,-0.0034061589177593853,0.2692859598901123
