ep_rew_mean,Progress,mean_int_reward,num_episodes,total_time,total timesteps,total_loss,entropy_loss,value_loss,policy_gradient_loss,icm_loss
951.3838879800002,37.68%,0.0069146918,2708,745.8400726318359,385024,0.45387040232379566,-1.0663229850120843,0.04696568268964256,-0.0016592487589644719,0.44933975893072786
849.1863086199999,38.5%,0.01047195,2723,762.2215979099274,393216,0.455202101094968,-1.072593879699707,0.061088146444308225,-0.0022690748837381524,0.449320193938911
796.2329026799999,39.32%,0.007681258,2733,778.442211151123,401408,0.4740028806727106,-1.081255901325494,0.07354755669857696,-0.0024728518282687764,0.4668954101856798
702.4978998999999,40.14%,0.0083049814,2746,794.5442454814911,409600,0.4622800349649882,-1.0940560091286897,0.057983817831791386,-0.001880283374608497,0.45666968151926995
644.4028922800001,40.96%,0.009501059,2762,810.3333768844604,417792,0.4775278390133038,-1.105998643208295,0.05792093243253475,-0.003276257224994501,0.4720633714925498
665.2624937600001,41.78%,0.0082764316,2773,826.3424639701843,425984,0.49262551766391854,-1.112448612228036,0.07038636996212518,-0.0024013020227386024,0.48582701086997987
658.83406156,42.6%,0.0070962149,2784,842.7338469028473,434176,0.4921857449134843,-1.1044875382445754,0.05546286841272376,-0.002935200782228172,0.4869329781504348
704.111633,43.42%,0.006174071,2796,858.778974533081,442368,0.4751771446517499,-1.0941929683089255,0.06203976897468237,-0.0024930517977067536,0.46922247293405234
761.3469973400001,44.24%,0.0057105524,2804,874.6539433002472,450560,0.47064327697808095,-1.0826718357391656,0.06396924776445304,-0.0017525898448131835,0.4644216111861169
829.4951325999998,45.06%,0.0059229694,2812,890.717919588089,458752,0.46348135533773044,-1.068954743258655,0.05200132129903068,-0.001021395557339199,0.4583833627635613
841.8131315,45.88%,0.0086294899,2824,906.8169705867767,466944,0.4386283659102082,-1.072621996421367,0.053093654300346314,-0.0012824460916370773,0.43344724508933724
868.2244670000001,46.69%,0.0071157078,2832,922.9268519878387,475136,0.4707947412247487,-1.0776567284949123,0.05930773731015506,-0.0019072925802534751,0.4650546967517585
872.94325524,47.51%,0.0079331247,2843,938.599219083786,483328,0.45860020464167894,-1.0689792503602802,0.05024044715032687,-0.0020736408647810786,0.4537835240131244
827.37021668,48.33%,0.0091304314,2855,954.8371846675873,491520,0.44779984393127403,-1.060019839461893,0.07293830048110976,-0.0015802159451246682,0.4406640354776755
821.8942904799998,49.15%,0.0080569777,2863,970.4697141647339,499712,0.45300255053917005,-1.0554665324278176,0.07310329989741149,-0.0024975656033120732,0.44594197710976
882.3072054999998,49.97%,0.0067923194,2872,986.3078038692474,507904,0.42847251548821197,-1.045977814309299,0.05450536491907769,-0.0012513017786540276,0.4231471091741696
873.1306771799998,50.79%,0.0086410176,2882,1002.3269865512848,516096,0.4259060817886862,-1.0384639729745686,0.06067548642640759,-0.0021982440657979624,0.4200583575526252
892.8057011399999,51.61%,0.0065836891,2890,1018.3697240352631,524288,0.4257316420485561,-1.0355011669918894,0.06718888872992465,-0.0027267036587790092,0.41928542354144155
931.35570324,52.43%,0.0069352055,2898,1034.5619249343872,532480,0.4123902141787399,-1.0355572908185422,0.05946943221288166,-0.0011828342882874352,0.4065615543862805
982.63445832,53.25%,0.0090157671,2907,1050.2443795204163,540672,0.41523050963889874,-1.0495862936601044,0.05999914857707154,-0.0013468933574710777,0.40936528411693873
899.1029639200001,54.07%,0.0108832713,2919,1066.4186961650848,548864,0.44157193992429206,-1.050448780041188,0.06537322496169509,-0.0019743943548342054,0.435232056863606
899.8306385600001,54.89%,0.0090526475,2928,1082.6252613067627,557056,0.4303591776434059,-1.0527949323877692,0.08221593054040569,-0.0045654251618355846,0.422594127105549
862.2788297000001,55.71%,0.0092029307,2939,1098.3218076229095,565248,0.44243911342906167,-1.0698519881814719,0.06266722697146179,-0.0030222250807317905,0.4364746132399887
855.9447147000001,56.52%,0.0082811117,2947,1114.4103138446808,573440,0.4617006711661517,-1.0787264185026288,0.07317043437160464,-0.002002440081311975,0.45458387173712256
855.5935957799999,57.34%,0.0077420857,2955,1132.2465498447418,581632,0.4649890867128323,-1.0990876093506814,0.06076880669461389,-0.001616604878820269,0.45907386653125287
906.9221527199999,58.16%,0.009600948,2963,1148.420134305954,589824,0.4892288502172759,-1.116425448656082,0.06535841049653754,-0.0015643532789190455,0.48284944449551404
946.4528458,58.98%,0.0123070179,2973,1164.0987770557404,598016,0.5018111474712441,-1.1114802757278084,0.06534041423856252,-0.0017877876966848455,0.4954558848170564
847.54387872,59.8%,0.0184001779,2987,1180.3739230632782,606208,0.5014636422244341,-1.1114723725244402,0.07848376712354366,-0.002938543956868148,0.4939091199077666
768.4481846000001,60.62%,0.012614293,3001,1196.69180560112,614400,0.5077123676854473,-1.1272864223457872,0.11221160731311101,-0.0033254888384075787,0.49682375583797694
654.2557777200001,61.44%,0.0160604294,3015,1212.6224472522736,622592,0.5107137260781374,-1.14459472829476,0.09323608756985777,-0.0042780250498343384,0.501817919826135
623.50596892,62.26%,0.0113089719,3026,1228.8159806728363,630784,0.5325608199651957,-1.1490965588018298,0.09329374689805263,-0.0037245948412102424,0.5236039047595114
672.7870921800001,63.08%,0.0137128431,3042,1244.8806953430176,638976,0.5231017131345738,-1.137875811755657,0.07542858173310378,-0.002994883521848315,0.5158583433134482
615.55012702,63.9%,0.0125972078,3058,1260.9265415668488,647168,0.5057800016122463,-1.1249240329489112,0.1102104023902939,-0.005109565097619223,0.4952699178829789
637.98440186,64.72%,0.0095978715,3068,1277.0677604675293,655360,0.49204441081062145,-1.109280295856297,0.11166086045850535,-0.0041444343050058355,0.4812927681952715
658.26665952,65.54%,0.009346299,3077,1293.3827061653137,663552,0.455371223205708,-1.1091098314151169,0.06814508843617659,-0.004266294915248443,0.4489833438536152
724.4857980400001,66.36%,0.0073819171,3086,1309.3472709655762,671744,0.4642102660584442,-1.1107876999303699,0.07151567582450298,-0.003149094510081665,0.457373607927002
767.99015194,67.17%,0.0090110195,3094,1325.5293929576874,679936,0.46192833035479614,-1.1012673976831138,0.07646970440855512,-0.0020443440583056637,0.4544857943197712
893.7043193000001,67.99%,0.0071653612,3103,1341.4273583889008,688128,0.4492783385050062,-1.0867723698727787,0.07304959129678537,-0.002575226548050603,0.4422309020301327
952.2338118600002,68.81%,0.0080243878,3112,1357.2859110832214,696320,0.4327227813892147,-1.0777579021640122,0.07916764008477913,-0.002023584688380873,0.4250083758495748
944.4079687400001,69.63%,0.0109074101,3122,1373.3221373558044,704512,0.44430790999783804,-1.068697790428996,0.07609672411135762,-0.0022702597646874147,0.436925263563171
911.2866000800002,70.45%,0.0117835617,3133,1388.898609161377,712704,0.4324626944898716,-1.0557278686203062,0.08780561177845811,-0.0030848014292708115,0.4239906134549528
919.84536386,71.27%,0.0145681042,3142,1404.7815082073212,720896,0.43283954140590764,-1.0578906842507423,0.09500427838138421,-0.003123478751632553,0.4236514614429325
759.3503786799998,72.09%,0.0193357698,3161,1420.7587654590607,729088,0.44591088758418057,-1.0544032867066562,0.07527796867270808,-0.003487734476736093,0.4387318641645834
718.9913912000001,72.91%,0.0202344407,3173,1437.0992600917816,737280,0.44732210925846266,-1.0436897611245513,0.14495586431003177,-0.004771512268725705,0.43330367405433207
672.61666016,73.73%,0.0140571827,3186,1453.1939380168915,745472,0.4386737713144903,-1.0424747671931982,0.10037583658850054,-0.003972039178260748,0.42903339157346637
679.1427410600002,74.55%,0.0159441403,3197,1469.240360736847,753664,0.43073087702658935,-1.0428804715164006,0.11728030659905926,-0.0040567415398128,0.41940852052066474
745.70586036,75.37%,0.0166486329,3209,1485.3610227108002,761856,0.4314242511937774,-1.046683689393103,0.09371646344698092,-0.004340161992220986,0.4224866210483015
754.9821218000002,76.19%,0.0158261234,3221,1501.5886063575745,770048,0.44069140119218525,-1.0403099288232625,0.11029136414908862,-0.0036817117508152024,0.43003043595235796
778.15982364,77.0%,0.0144411507,3233,1517.7734644412994,778240,0.4244615609543292,-1.033302583824843,0.11109339077411277,-0.004663078835471782,0.413818529760465
807.3589994999999,77.82%,0.0131245944,3243,1533.9283933639526,786432,0.4210877332718555,-1.0237973734736443,0.11307020311687666,-0.00381349912964741,0.4101620628731325
850.6444821399999,78.64%,0.0124268817,3252,1549.9288110733032,794624,0.4077364122295048,-1.027395597100258,0.10684095905380672,-0.0033975087265485033,0.39739206719677894
882.4595940999998,79.46%,0.0122956427,3261,1565.8471941947937,802816,0.4026915419773581,-1.0291444266214966,0.08559657308505848,-0.003401080464096031,0.3944719927152619
858.6064339199999,80.28%,0.0161135192,3276,1581.5262315273285,811008,0.41358960378611875,-1.0281668979674579,0.09370675909194688,-0.0035270865644054803,0.40457163653336464
864.95547842,81.1%,0.0124792878,3286,1597.3221468925476,819200,0.4145560951618671,-1.0274981030263006,0.1515229513621307,-0.003370200031652018,0.39974082002881917
871.88086376,81.92%,0.0101473754,3295,1613.462479352951,827392,0.41134939786772795,-1.0208937775343656,0.10601283997420978,-0.0029626244058544556,0.4010443763108924
932.4883756200002,82.74%,0.0112230572,3305,1629.6134741306305,835584,0.40531463139001644,-1.018509078864008,0.10079089538503468,-0.0033186584033825426,0.3955674076918513
922.71262624,83.56%,0.012428523,3315,1645.6852488517761,843776,0.4078994656924387,-1.0185707213357091,0.10785481806233292,-0.002973056688152747,0.39741128955502064
940.7773277200001,84.38%,0.0119165652,3328,1661.443110704422,851968,0.4092401948233559,-1.0145856101065873,0.09331356626244088,-0.004001036663654059,0.4003089418634772
983.02885154,85.2%,0.0104273605,3336,1677.8115725517273,860160,0.39806616819452795,-1.0075128977186978,0.12512846824902227,-0.003307021114229454,0.38588402348104867
870.24166662,86.02%,0.0123607412,3351,1693.6337251663208,868352,0.4013250353057252,-1.0070369423367083,0.09872025733129704,-0.003974423196463855,0.3918504518922418
802.81007562,86.84%,0.0109959679,3365,1709.6624958515167,876544,0.3975853129161699,-0.995294785592705,0.15182223446463466,-0.0045645158697129986,0.3828595410566777
764.25088212,87.65%,0.011390951,3379,1725.4198153018951,884736,0.3894570159021747,-0.9983444707933813,0.1417023627946037,-0.0026478483324937074,0.37555156445596366
