ep_rew_mean,Progress,total_time,total timesteps,mean_int_reward,num_episodes,value_loss,entropy_loss,policy_gradient_loss,total_loss,icm_loss
1010.0484519800001,27.85%,544.3454177379608,286720,0.016905481,3212,0.019376246744286618,-0.9708700127899647,-0.0011714164584353767,0.35230499298095147,0.35048450995236635
1080.51741116,28.67%,560.3416953086853,294912,0.0146538349,3231,0.035030933665984774,-0.952531827474013,-0.0006921224022496551,0.3344829154284964,0.3310490343021229
1240.10017352,29.49%,575.7412784099579,303104,0.0148074287,3248,0.01591330373339588,-0.9311737501062453,-0.0009245858767478271,0.32258106331581426,0.32108219153014944
1423.6280900600002,30.31%,591.072340965271,311296,0.0145717583,3264,0.012732940713067364,-0.9076679521240294,-0.0009288243561107999,0.3112584142994906,0.3100780026637949
1379.43657712,31.13%,606.5019240379333,319488,0.0139498591,3284,0.021974030100864184,-0.8899345595855266,-0.0013118737202376914,0.2997167091914366,0.297650493553374
1403.31060878,31.95%,622.3036451339722,327680,0.013114651,3302,0.03984900371397089,-0.88174266833812,-0.0006173564055245368,0.28892287556449847,0.28499971083365383
1457.6123562799999,32.77%,639.1496949195862,335872,0.0126203483,3316,0.017092403479546193,-0.8671677507460117,-0.00020908636735794776,0.289678091959675,0.28798976024845613
1597.74790674,33.59%,655.0261173248291,344064,0.0125793673,3328,0.00795755405770251,-0.8465331960003823,-0.00022064595343992705,0.2761241841660804,0.2753504933556542
1698.2905358799999,34.41%,670.6958417892456,352256,0.0129266849,3346,0.017013879187015846,-0.8330313006415964,-0.00035705366609558713,0.2677447362190003,0.2660790536669083
1581.76369692,35.23%,686.7345757484436,360448,0.0125909922,3364,0.024062429781861284,-0.8174693871289491,-0.001204611073058949,0.2617121270814027,0.25942634521052244
1611.50191436,36.04%,702.4313926696777,368640,0.0118247129,3378,0.012602147441339185,-0.806617932068184,-0.00044066918293923015,0.26210556576007144,0.2608894179342315
1537.93824586,36.86%,718.5680763721466,376832,0.011609992,3395,0.021908675403665256,-0.7929121640510857,0.00145660489761557,0.2594046083920606,0.2570680803619325
1550.6001997199999,37.68%,734.3418321609497,385024,0.0121860929,3412,0.00864581318087403,-0.7716848795302212,-0.0006992650845250789,0.25058789571490864,0.24979324090527372
1563.1905940400002,38.5%,749.9600179195404,393216,0.0114090038,3428,0.007914427493915355,-0.7575021803379058,-0.0006935799709037469,0.23319511923381914,0.23247303448151796
1676.7392321799998,39.32%,765.7955605983734,401408,0.0101675726,3442,0.023506075621571653,-0.745008139219135,-0.00061055526812177,0.2398256885270348,0.23753613649168984
1739.5567806199997,40.14%,781.5394895076752,409600,0.0103012445,3457,0.024526561657239654,-0.7263875397853553,-0.0002822374631891244,0.2291404324357181,0.22671600001631304
1784.45695664,40.96%,797.0990464687347,417792,0.0100916712,3472,0.006535297751088365,-0.7107047737110406,-7.418267409139761e-05,0.217156200074856,0.21651008856715634
1726.7384291800001,41.78%,812.915020942688,425984,0.0095749909,3485,0.014938849510144792,-0.6979274876881391,-0.0001148681299643164,0.2168201980000452,0.21533779986202717
1829.1433009200002,42.6%,828.5207328796387,434176,0.0097791449,3501,0.007148041671825922,-0.6899902943987399,-0.0005396163595450204,0.21532722981866229,0.2146663872874342
1774.0265325999999,43.42%,844.3325436115265,442368,0.0096035796,3516,0.02566641817056734,-0.6748555505648255,-0.0003995674532343787,0.2141230885405992,0.2115964034688659
