num_episodes,ep_rew_mean,total timesteps,total_time,total_loss,entropy_loss,policy_gradient_loss,value_loss
3860,202.55259302,163840,194.84205436706543,0.08863452812801445,-1.0641314428299666,-0.0007226969113700481,0.08935722503938451
3940,202.99173392,172032,205.3202052116394,0.058357224567791556,-1.0521588345058261,-0.00010864635039790453,0.058465870918189465
4020,203.7079185,180224,214.9312629699707,0.05582149803073152,-1.0502004947513341,0.00013352198008250896,0.05568797605064901
4101,205.31147861999997,188416,225.1054389476776,0.05522929400968503,-1.040156313497573,-0.00044754359654865515,0.055676837606233674
4180,204.10975704,196608,234.98545217514038,0.05690698583972294,-1.0171275929547847,-0.0004114148600278489,0.057318400699750784
4261,199.66010151999998,204800,244.67055106163025,0.0468030332946362,-1.007362775411457,-6.706201207655533e-05,0.04687009530671275
4338,208.43294786,212992,254.30854272842407,0.055109254507306284,-1.0080849574878812,-0.0011237617357890601,0.05623301624309533
4417,209.72932583999997,221184,263.89300084114075,0.04346750684473892,-1.0075402148067951,-0.0007162330357247685,0.04418373988046369
4494,212.14029619999994,229376,273.70608353614807,0.04082626710633713,-1.0130639320239425,-0.001015970718975488,0.04184223782531262
4571,217.96712698000002,237568,283.41614818573,0.044250625269016484,-1.012191403657198,-0.0005271079207503891,0.044777733189766876
4647,221.81193314,245760,293.5297076702118,0.09333531279803697,-0.9990791737101972,-0.0006296303713027167,0.09396494316933968
4723,221.06964416,253952,303.73840713500977,0.10888191439837494,-0.9854540428612382,-0.0007782016581365503,0.10966011605651146
4803,218.31386304,262144,313.92547702789307,0.13778861826739244,-0.9789803883060813,0.0010294877398214712,0.13675913052757097
4879,225.57870614000004,270336,323.75307750701904,0.19987731790797053,-0.9828374414239078,0.00021289933510496316,0.19966441857286554
4957,227.5616776,278528,333.94064950942993,0.17000538593082634,-0.9864423106890172,0.001117544749913538,0.1688878411809128
5033,230.24546779999997,286720,344.0757601261139,0.09264629001007078,-0.9743223363533616,0.0014235920501780958,0.09122269795989268
5109,231.80533942,294912,354.4045979976654,0.06028546207267018,-0.9776054285466671,0.0002558984009282556,0.06002956367174193
5185,237.90347978000003,303104,364.0371398925781,0.04286506024569133,-0.9895501658786088,-0.00018593615408791646,0.04305099639977925
5256,244.6253676,311296,374.18934655189514,0.039872798255416286,-0.998249561432749,-0.0005085515505954257,0.04038134980601171
5328,249.40886844,319488,384.5932915210724,0.0378743096357972,-0.9904346368741244,-0.0014745797080216888,0.03934888934381888
5398,254.32046688000003,327680,394.9293122291565,0.04111212699817262,-0.9846693215426058,-0.0007336787764012004,0.04184580577457382
5465,259.17965466000004,335872,405.19627261161804,0.03675871320684289,-0.9845863762777298,-0.0012292043820644125,0.037987917588907294
5530,269.31535708,344064,415.1824531555176,0.04480339560959103,-0.9726588662248105,-0.00043734060400899927,0.04524073621360003
5592,280.51248226,352256,425.11180329322815,0.047508251928877684,-0.9579588354099542,-0.0008215819129758599,0.04832983384185354
5654,296.28114048000003,360448,435.39232873916626,0.04609197836996366,-0.9452256729826332,-0.0010460690870105007,0.04713804745697416
5712,307.97855294,368640,445.502810716629,0.03814492931150805,-0.9281699238345027,-0.0009992235633975136,0.03914415287490556
5768,324.30332139999996,376832,455.9229793548584,0.04613462755675377,-0.9035110685043037,-0.0017739475110230632,0.047908575067776835
5823,341.24127752,385024,465.89683842658997,0.042782060211378745,-0.883347127167508,-0.001693495892483151,0.04447555610386189
5876,366.85389706,393216,475.8206160068512,0.046202800360389915,-0.8597495422232896,-0.0009905373626116934,0.047193337723001605
5927,385.45597964,401408,485.7553873062134,0.055560830190467404,-0.839382619317621,-0.0010603939454934107,0.0566212241359608
5976,399.06275056,409600,495.70089077949524,0.05796262416520583,-0.833776255324483,-0.00022116990434917382,0.058183794069555005
6023,410.27363407999997,417792,505.6577558517456,0.06790307188604161,-0.8267072516493499,-0.0003911858995594562,0.06829425778560108
6068,450.45793768,425984,515.9036099910736,0.05351094507606422,-0.8206989304162562,-0.0010202846762554147,0.05453122975231963
6110,482.7240678400001,434176,526.0195572376251,0.05495867297564714,-0.798436100082472,-0.001412353936882351,0.05637102691252949
6151,492.37492834,442368,536.4346215724945,0.05464794399425783,-0.7832571589387953,-0.0001584989013844181,0.05480644289564225
6192,502.94672956,450560,546.5018262863159,0.058973248621961294,-0.7588805272243917,-0.0006334428912201401,0.05960669151318143
6232,515.76217312,458752,556.3833694458008,0.042158311548276914,-0.7328825959470123,-0.0012151690135090679,0.043373480561785985
6268,587.3078747000001,466944,566.3729939460754,0.05492776894384075,-0.7089860892388969,-0.00032652939121693606,0.05525429833505768
6303,589.22278976,475136,576.1896152496338,0.03820577284346921,-0.6862642756663263,2.9491420381646137e-06,0.03820282370143104
6337,607.2365102000001,483328,586.3298411369324,0.04074619866908147,-0.6653543586377054,-0.00014447143773754578,0.040890670106819016
6370,638.1434783,491520,596.1142110824585,0.03658093111847786,-0.6498759047593922,-0.0008617476108708465,0.0374426787293487
6405,633.38384072,499712,606.2573544979095,0.030030922513971388,-0.6349208222702145,-0.00015106603645871817,0.030181988550430104
6438,625.5845504800001,507904,616.4290151596069,0.03574506014325647,-0.6146113160997629,0.00048806915243671206,0.03525699099081976
6471,677.8415576200001,516096,626.3781349658966,0.03260837262591486,-0.5904594701249153,0.0010006429738914537,0.03160772965202341
6503,678.0929360800001,524288,636.1293263435364,0.03087164876251782,-0.5773208451922983,0.0004300719445426789,0.030441576817975147
6532,717.2355523800002,532480,646.0807771682739,0.02681032237088914,-0.5533780466765166,-0.0002906135376036854,0.02710093590849283
6565,707.1202065199999,540672,656.0781769752502,0.02290593798645335,-0.5353324339725077,0.0012963283627154272,0.021609609623737924
6595,708.6821853599998,548864,665.6366724967957,0.02794542053798498,-0.5211008432786912,0.0005559675388255788,0.027389452999159403
6628,690.3623381000001,557056,675.3966326713562,0.018435552519375325,-0.5015881778206677,-3.864939305612885e-05,0.018474201912431452
6659,707.1781943999999,565248,685.3470618724823,0.03486930135213634,-0.49567580048460513,0.001810641495193804,0.03305865985694254
6688,715.121521,573440,695.1781451702118,0.021618112333630507,-0.4868985226145014,0.00026922833967046254,0.021348883993960045
6721,696.4283116399998,581632,705.4845352172852,0.037056635413896116,-0.48153993519954386,0.0029118124845214756,0.03414482292937464
6751,739.8984891999999,589824,715.3662443161011,0.04846883811709642,-0.4797328450484201,0.00130810403874432,0.047160734078352105
6779,767.12035536,598016,724.8064208030701,0.022285677195358938,-0.4630689198849723,0.0002834046686617394,0.022002272526697196
6809,776.70570664,606208,734.3915243148804,0.01918724291840945,-0.43774115762207655,0.0004412660522156364,0.018745976866193816
6836,798.8807482799999,614400,745.0971229076385,0.028909509676634103,-0.42568341800943016,0.002353333796019785,0.02655617588061432
6863,844.5637548,622592,755.1791112422943,0.01755981774139532,-0.41756029669195416,0.001117051950578979,0.016442765790816338
6891,819.9860236000001,630784,764.97047996521,0.019447465481582125,-0.4078740507597104,0.000825717322706561,0.018621748158875562
6919,821.4938877400001,638976,775.0677676200867,0.016842752431855037,-0.391383160604164,0.0013019927737124043,0.015540759658142634
6959,617.65162174,647168,785.1846749782562,0.02390283977510408,-0.3822829645127058,0.003909694258612586,0.019993145516491496
6992,619.78758476,655360,795.3078315258026,0.054468246142554896,-0.3770703610032797,0.0032097987458695326,0.05125844739668537
7027,664.8810516400001,663552,805.0978217124939,0.02038855241172606,-0.36030806777998803,0.0006006564426690722,0.01978789596905699
7061,650.43231268,671744,815.1702027320862,0.018993824628074127,-0.3518017879221588,0.0009470268688398035,0.018046797759234325
7094,682.2668237800001,679936,824.8483808040619,0.019250280137802504,-0.3427999765146524,0.0009822131493449273,0.018268066988457576
7126,698.7592362799999,688128,834.5929312705994,0.022907587378522352,-0.33061148202978075,0.0009357090860976899,0.02197187829242466
7157,752.6005968999999,696320,843.9758577346802,0.044598195033686006,-0.31752458612900225,0.0037700066991961864,0.040828188334489826
7185,785.9659065999999,704512,854.0015280246735,0.01903185552583829,-0.3057151655200869,0.0012517624844004943,0.017780093041437794
7211,870.0366985,712704,864.0633931159973,0.014699781795381783,-0.29273468111641704,0.0008911072863995635,0.013808674508982221
7237,917.7166161999999,720896,874.0752167701721,0.01333895938390795,-0.28464924795553087,0.0016548555193717962,0.011684103864536156
7267,883.8004874,729088,883.710179567337,0.014329529397345738,-0.26943677184171977,0.0018189827487182428,0.012510546648627496
7292,898.159581,737280,893.9422302246094,0.015291547718951595,-0.2617104868171737,0.0021395538266723163,0.013151993892279279
7316,949.6571067400001,745472,903.8635098934174,0.0136463825096824,-0.25810230646748095,0.0013453525355315212,0.01230102997415088
7339,1014.09324976,753664,913.2702717781067,0.014644525206259218,-0.24616077179089188,0.0023553661212106225,0.012289159085048596
7362,1027.7330166799998,761856,923.9208505153656,0.011929501893521663,-0.23829139097360894,0.0015282517605581935,0.01040125013296347
7387,993.5324733199999,770048,933.7438943386078,0.013510616350044974,-0.22448663698742166,0.0018687960912711712,0.011641820258773805
7409,1021.82750904,778240,943.9868369102478,0.013472723814919568,-0.21869891573442146,0.0012633342949981798,0.012209389519921388
7439,901.9094431600001,786432,954.0726482868195,0.013411814872826769,-0.20590305674122647,0.0024841448694606946,0.010927670003366075
7467,778.75516576,794624,965.5473909378052,0.01802734996606074,-0.18596948607591912,0.0026039094351936543,0.015423440530867083
7494,835.1735297,802816,974.9368624687195,0.022514896166103932,-0.17345066897105427,0.00453674297805315,0.017978153188050783
7513,991.2571305,811008,984.7471759319305,0.018326399710610407,-0.16015310793882237,0.0022362486136324753,0.016090151096977933
7534,1114.06932342,819200,994.4595079421997,0.009675894362415052,-0.1444696274586022,0.0019319535464161132,0.00774394081599894
7556,1163.9552755399998,827392,1004.2157557010651,0.010667535298258101,-0.12716614930541253,0.0020971346875246167,0.008570400610733487
7575,1190.61201738,835584,1014.3129286766052,0.010449186804978612,-0.10501827379339375,0.0029137861499089327,0.007535400655069679
7596,1204.33848884,843776,1024.1735572814941,0.009295947367097785,-0.09250589026487432,0.002129761428311857,0.0071661859387859295
7620,1110.80526984,851968,1033.9431817531586,0.012510890954184747,-0.090955991554074,0.004389544743083848,0.008121346211100899
7644,1033.7898924800002,860160,1044.0090548992157,0.012478272552136014,-0.08866495923139155,0.003984976736075307,0.008493295816060708
7665,1103.7151286,868352,1053.7002217769623,0.021642737793665847,-0.08512343120528384,0.0049002743877669605,0.01674246340589889
7685,1223.05601458,876544,1063.2772579193115,0.013784369776330917,-0.07257822069805116,0.005555371136360834,0.008228998639970087
7702,1298.84585944,884736,1073.5180830955505,0.009292832250919914,-0.05962413989182096,0.002804294473988435,0.00648853777693148
7720,1350.5505042000002,892928,1083.3913705348969,0.009888047305465983,-0.043176580485305746,0.003557520703142467,0.006330526602323516
7737,1365.9810170000003,901120,1093.3672580718994,0.009323655952431486,-0.031001430774631446,0.003108592195241122,0.006215063757190364
7772,909.3886131400001,909312,1103.8027048110962,0.009962667823637014,-0.014421637258783449,0.003658163995586358,0.006304503828050656
7808,623.7410537000001,917504,1113.8116707801819,0.028253932087984768,-0.005194210828631185,0.013415731423749721,0.014838200664235046
7839,671.1256097,925696,1123.6473052501678,0.015990593122249,0.007206486118830924,0.006814034759506929,0.00917655836274207
7872,705.8058062999999,933888,1133.8628902435303,0.018698883194693393,0.015177116059930995,0.01081048256936867,0.007888400625324721
7899,749.9598733600001,942080,1143.4717767238617,0.011946356151639434,0.013353242404264165,0.004340991895997745,0.007605364255641689
7919,890.1447904400001,950272,1153.498625278473,0.010876396388426132,0.021576358236779926,0.004439907152960063,0.0064364892354660695
7940,1033.84897042,958464,1163.446944475174,0.0107393155997661,0.02341745140874991,0.005820368674675606,0.004918946925090495
7956,1238.71309712,966656,1172.8895046710968,0.010132462177687068,0.029455716304073575,0.005473278144579546,0.004659184033107522
7972,1367.8557697600004,974848,1182.5128934383392,0.008701591653120538,0.04228527875093278,0.004981408503171786,0.0037201831499487524
7991,1442.2363997800003,983040,1192.2491884231567,0.01047040726334272,0.05493288824509364,0.0066148045622145294,0.003855602701128191
8008,1386.3144542600003,991232,1202.2293224334717,0.010292297741096752,0.058461920265108346,0.005722763536613036,0.0045695342044837165
8029,1329.86682956,999424,1212.1294870376587,0.008066430965269123,0.06358795128180646,0.003689263386164188,0.0043771675791049345
8054,1224.71034812,1007616,1221.6180713176727,0.009595022244198129,0.07669761800789274,0.004734690239879649,0.00486033200431848
