num_episodes,ep_rew_mean,total timesteps,total_time,total_loss,entropy_loss,policy_gradient_loss,value_loss
5059,333.46066116000003,344064,417.4747037887573,0.04701474915244179,-1.0316763332113623,-0.0007206930487140234,0.04773544220115582
5114,329.80419737999995,352256,428.55953311920166,0.04774204604598799,-1.022181638237089,-0.0004024843525430793,0.04814453039853106
5169,338.2835350800001,360448,439.2545874118805,0.054879745788178655,-1.0095076890662313,-0.0002516695393811511,0.05513141532755981
5221,350.1453804399999,368640,449.57713985443115,0.060304125576296365,-0.9941117716487498,-0.0014072526973887465,0.061711378273685114
5273,360.8380615399999,376832,460.09772276878357,0.054121824704137664,-0.9860938910860568,-0.0006142774638158334,0.05473610216795351
5326,353.23293058000013,385024,470.22400760650635,0.051163585864149874,-0.9724832271225751,-0.0009365584508954578,0.052100144315045324
5375,379.3076462199999,393216,481.0186495780945,0.03949725215399754,-0.9691164047922939,-0.0011778322722230204,0.040675084426220566
5427,385.89993776000006,401408,491.2723503112793,0.04629392326577667,-0.9702610649634152,-0.001496670380864685,0.04779059364664136
5476,387.07288158000006,409600,501.75407671928406,0.04240968963081587,-0.967001871438697,-0.0011845084865369174,0.04359419811735279
5524,402.32789829999996,417792,512.1825504302979,0.045604428333550294,-0.9646776201203465,-0.0009874677143526976,0.046591896047902995
5571,419.99466818,425984,522.1712274551392,0.039141564424788555,-0.9573992199264467,-0.00021239214693338296,0.039353956571721936
5616,425.33743536,434176,532.4255905151367,0.03562673597813855,-0.9560522610321641,-0.001647489962789316,0.037274225940927865
5664,418.1138208,442368,542.8294014930725,0.034483503151402514,-0.952015055436641,-0.000948828917883106,0.03543233206928562
5707,441.7483612200001,450560,553.4395916461945,0.057374759432402965,-0.9361646502278745,5.434032462089174e-05,0.05732041910778207
5752,451.22511950000006,458752,563.9155569076538,0.04737833264013094,-0.920152304507792,-0.00030292982240720816,0.04768126246253814
5794,459.35646593999996,466944,573.8703217506409,0.05266005080673193,-0.9061688660178333,-0.0005631198756630709,0.053223170682394995
5836,465.03349627999995,475136,584.1259520053864,0.04698364357605426,-0.8897909845691174,-0.000327588713521601,0.04731123228957586
5877,493.69175048,483328,594.7899882793427,0.04199493602128561,-0.8814002446830272,-0.00011694668017961135,0.04211188270146522
5918,486.11771416000005,491520,605.986790895462,0.03440498746964534,-0.865145766409114,-0.0008371988795600995,0.03524218634920544
5958,517.2426583,499712,616.2429687976837,0.04380814575511936,-0.8444343518931419,-0.0006130690884132854,0.044421214843532654
5996,523.0895509,507904,627.0684893131256,0.0327182277296418,-0.825724558532238,-0.0007208582490745214,0.033439085978716324
6033,531.4429737400001,516096,637.1636707782745,0.035829097988142725,-0.8059225959237665,-0.0004217826343950783,0.036250880622537805
6070,558.25992564,524288,647.3747849464417,0.040396699671291884,-0.7903633255511522,0.0007996986161382169,0.039597001055153666
6102,616.43886734,532480,657.5561625957489,0.037663954633861206,-0.7707592731807381,-0.0010514070598599983,0.03871536169372121
6134,642.1642093400001,540672,668.2810773849487,0.029101168239445235,-0.751462239632383,-0.0002370178032509433,0.02933818604269618
6168,648.74055404,548864,678.7157626152039,0.02727076284093686,-0.7339687509927899,-0.00032635885315199594,0.027597121694088855
6198,682.95180396,557056,688.9076933860779,0.030566463042998638,-0.704191618412733,-0.0010885357193161503,0.03165499876231479
6233,631.2966188,565248,699.0080862045288,0.03814532254269939,-0.686129659274593,-5.592529326899718e-05,0.038201247835968385
6263,656.4283791600001,573440,709.2340636253357,0.13428507752992752,-0.6864103350322693,0.002677418420495973,0.13160765910943156
6294,711.8271967400001,581632,719.5606212615967,0.0750199359641027,-0.6883774287998676,-0.0006352333468913975,0.0756551693109941
6324,723.3699609000001,589824,730.2671499252319,0.08794464108275339,-0.6862658505328,0.0017250795214515773,0.08621956156130181
6349,780.07419866,598016,740.375648021698,0.0678073563681099,-0.6876937258522957,0.0001981082971613814,0.06760924807094852
6377,855.35664572,606208,750.7587146759033,0.02385479670022898,-0.6904010795988142,3.821736293895851e-05,0.023816579337290023
6402,878.50717144,614400,760.7077674865723,0.030872885285301334,-0.6707170072477311,-0.000948632081250811,0.03182151736655214
6431,849.5096588200001,622592,770.7870049476624,0.029652381263600747,-0.6518831571564079,0.00015000689034079008,0.029502374373259956
6454,853.90269382,630784,781.866447687149,0.03315700961883018,-0.6283936374355108,-0.0009285132475411415,0.03408552286637132
6486,820.3203048000001,638976,792.5002624988556,0.022597453572287523,-0.608488219929859,0.000214029955221525,0.022383423617066002
6519,699.8334204799999,647168,803.2005898952484,0.037533203205879065,-0.5885575267951936,0.0013651571827208284,0.03616804602315824
6547,773.36379176,655360,813.7941408157349,0.02547729909218801,-0.569699292210862,-0.0004264809538766321,0.02590378004606464
6576,825.6650078399999,663552,824.0253911018372,0.03409536269921025,-0.5559946768451483,0.0013409337685714334,0.032754428930638825
6604,836.93949558,671744,834.2674510478973,0.0486290948054673,-0.5456747082062066,0.0005123459108588331,0.048116748894608465
6631,876.6393112400001,679936,844.984295129776,0.023983589602202815,-0.5366582918446511,0.0011275792965803372,0.022856010305622475
6657,940.3504351400001,688128,855.3567430973053,0.026488297680666333,-0.5216679701581597,-0.00014619113364034518,0.02663448881430668
6680,999.1284665799999,696320,865.845067024231,0.020268857147716736,-0.5057406753767282,0.0004977026434473758,0.01977115450426936
6707,985.01999904,704512,876.4222416877747,0.018004743695564217,-0.49184826677665117,0.0003414105785845881,0.01766333311697963
6733,940.11534038,712704,886.6942372322083,0.019330004017918026,-0.4823576636845246,0.00044363633301842796,0.018886367684899596
6757,994.17390582,720896,897.6366436481476,0.04455421969307329,-0.48724160201381894,0.0002906396790608886,0.044263580014012406
6781,1016.2337185,729088,907.5996036529541,0.01892809463398316,-0.48248989230487493,0.0007896862503084737,0.018138408383674687
6806,1005.8035842800002,737280,917.4958024024963,0.015561142617082302,-0.47472142016049473,0.0018895538112361874,0.013671588805846114
6830,1009.9586196399999,745472,927.5019359588623,0.035993327359931514,-0.47007272762712093,3.706172337182094e-05,0.035956265636559695
6855,1014.6763415400002,753664,937.5912878513336,0.015424729024567995,-0.46291986559517684,0.0012569772996416473,0.014167751724926347
6880,985.97118076,761856,947.4123554229736,0.02199925102521285,-0.4471342853968963,0.0010292159906244865,0.020970035034588365
6903,1049.4166807400002,770048,957.2847669124603,0.013105637134680801,-0.4263397262431681,0.0011186507152110405,0.011986986419469759
6928,1038.3215449800002,778240,967.3051962852478,0.013342028959555007,-0.4107347689103335,0.001255279491083326,0.01208674946847168
6954,998.1276681200001,786432,977.3322184085846,0.014650937236327807,-0.3886727796634659,0.0016605531599987438,0.012990384076329065
6978,1026.4800315399998,794624,987.4415838718414,0.013582057027402098,-0.37961781211197376,0.0008254343485944793,0.012756622678807616
7003,1061.96909296,802816,998.1405558586121,0.02530746292779052,-0.3811377685982734,0.002623968783169153,0.022683494144621362
7027,1108.27087364,811008,1008.2014582157135,0.013884681483019254,-0.37209621116053315,0.0015615846395537903,0.012323096843465465
7055,975.65266948,819200,1018.472375869751,0.013309218129077437,-0.3711896207183599,0.0016417565896770462,0.011667461539400393
7079,969.52924998,827392,1028.8158774375916,0.0703491648891638,-0.37033741392660885,0.008315090700640876,0.062034074188522935
7101,1102.27621974,835584,1041.7357716560364,0.026181975885850656,-0.3715984183829278,0.0033138847808401204,0.022868091105010535
7121,1207.0516301999999,843776,1055.4943795204163,0.01162587307811582,-0.361910911812447,0.0005551173830429443,0.011070755695072876
7146,1148.35921358,851968,1068.0578327178955,0.010816168789451925,-0.34239341993816197,0.002228816667766525,0.008587352121685399
7171,1056.57137446,860160,1080.6688830852509,0.009906388087526943,-0.322268279758282,0.00034605958798922547,0.009560328499537718
7194,1102.38800826,868352,1093.417108297348,0.019231997194120075,-0.30626108224969356,0.0034108686806488785,0.015821128513471193
7221,1085.78643624,876544,1106.215493440628,0.010092398394734336,-0.30104006589390336,0.0009865697684820045,0.009105828626252333
7248,981.58984384,884736,1119.1650385856628,0.01337228600347642,-0.2917792464373633,0.0026613954710852142,0.010710890532391205
7276,947.0476925600001,892928,1132.04567527771,0.01088150804453505,-0.2821753225056455,0.0010943555400484664,0.009787152504486585
7305,916.5999554800001,901120,1144.7880456447601,0.010490027523970952,-0.2688023961614817,0.0005406091508087634,0.009949418373162188
7328,997.6428336399999,909312,1157.3230893611908,0.012663356193730152,-0.24849375805351884,0.0036862108315977187,0.008977145362132432
7352,1108.44210698,917504,1170.2075316905975,0.009695587945339142,-0.2378910216735676,0.0019937129701022094,0.007701874975236933
7376,1129.8366885,925696,1180.5956799983978,0.01885737779474844,-0.2344889103784226,0.002387183365491049,0.01647019442925739
7399,1147.92080946,933888,1190.8885588645935,0.01551541734573103,-0.23495061685098334,0.0018944244260444172,0.013620992919686613
7421,1168.6432310400003,942080,1200.583366394043,0.03947035146900756,-0.22780533093027772,0.0038143704036695814,0.03565598106533798
7444,1131.8834362,950272,1210.5436968803406,0.06898402355777819,-0.23272086014039814,0.003968523141657565,0.06501550041612063
7467,1151.6712449,958464,1220.575236082077,0.09584152050613097,-0.2322988446103409,0.0033619304902667278,0.09247959001586423
7488,1194.79641444,966656,1230.2703976631165,0.09318156040719879,-0.22728616419481112,0.0028365632337470823,0.09034499717345171
7514,1134.97326144,974848,1239.971114397049,0.047383018748096424,-0.22277110804570838,0.001697739562278204,0.04568527918581822
7536,1148.79609016,983040,1250.0359649658203,0.0436128317732068,-0.22352133009117098,0.0019269080815133399,0.04168592369169346
7558,1142.45321412,991232,1260.21417593956,0.02014198791615392,-0.2225737833417952,0.0015146505217989406,0.01862733739435498
7579,1238.75501054,999424,1269.8910331726074,0.00990479889072416,-0.20927038877271115,0.00189288138438682,0.00801191750633734
7602,1191.9673644200002,1007616,1280.1518149375916,0.008029336583617565,-0.20172822424210607,0.0011818313607497995,0.006847505222867767
