num_episodes,ep_rew_mean,total timesteps,total_time,total_loss,entropy_loss,policy_gradient_loss,value_loss
8263,1046.3125027199999,933888,1125.6960306167603,0.01663014961822852,-0.36335468471515925,0.0016059588271644903,0.01502419079106403
8289,1018.9905210599999,942080,1135.4146449565887,0.016087517902076354,-0.35748643460683527,-3.215903973329947e-06,0.016090733806049685
8316,967.4700853200001,950272,1144.8639240264893,0.01650455218438276,-0.34526293645612893,0.0008135173304841629,0.0156910348538986
8343,949.1927583199999,958464,1154.2454826831818,0.020055523712947866,-0.32692154839169235,0.0006967113214372791,0.019358812391510584
8372,937.19634438,966656,1164.2000234127045,0.02164183621128428,-0.3152300008106977,0.0024432271485518484,0.01919860906273243
8399,940.7316839600003,974848,1174.450317621231,0.020019980399937326,-0.3123222400434315,0.0009827699686672602,0.019037210431270067
8422,1006.4334311200001,983040,1184.4704477787018,0.01824696151670341,-0.3074369023321196,0.0006783140006487836,0.017568647516054626
8454,882.8123050199999,991232,1194.2139422893524,0.016756518717582013,-0.2926584950881079,0.0017139098454459676,0.015042608872136043
8484,815.2780940799998,999424,1204.088045835495,0.03728343595492945,-0.28171847502235325,0.0030400438566054863,0.034243392098323965
8512,886.17543064,1007616,1213.926653623581,0.03693916396638832,-0.2700318040093407,0.0019537076013586437,0.03498545636502968
