total_time,ep_rew_mean,num_episodes,total timesteps,total_loss,entropy_loss,value_loss,policy_gradient_loss
458.2001016139984,1437.48379422,3058,385024,0.01212941984237828,-0.6366631441283971,0.01254837072774535,-0.00041895088536707145
468.1364748477936,1486.3532279600001,3076,393216,0.029984213576491885,-0.6269857665058225,0.03031373588000861,-0.0003295223035167219
477.994003534317,1499.09713558,3093,401408,0.02562857782696437,-0.6021280171349644,0.02750834270809719,-0.0018797648811328172
487.8676884174347,1477.5797203,3111,409600,0.007243154383450079,-0.5833026367239654,0.008231084387307418,-0.0009879300038573408
497.4788990020752,1396.8395169799999,3133,417792,0.022059486158036073,-0.5682461746037006,0.02244607669094876,-0.0003865905329126844
507.48135900497437,1223.7622450600002,3155,425984,0.01267222798464337,-0.5473199871834368,0.014230026062432444,-0.0015577980777890747
517.3404195308685,1177.31728444,3177,434176,0.010193603386335237,-0.5254562657792121,0.011782221026805928,-0.0015886176404706904
527.1704359054565,1243.5692389199999,3199,442368,0.004152799800758717,-0.5056032212916761,0.005472638133642249,-0.0013198383328835324
537.5027892589569,1237.50406012,3221,450560,0.012359836724450504,-0.4887389600276947,0.013785299982737342,-0.0014254632582868386
547.4175560474396,1208.3620467,3244,458752,0.0043415574317710965,-0.47401317025069145,0.004799119559993415,-0.0004575621282223175
557.5261225700378,1279.74080102,3263,466944,0.003415981499445072,-0.45738419599365443,0.004613117558528756,-0.0011971360590836847
567.3217384815216,1364.61765646,3277,475136,0.03143030839293291,-0.45208011991344393,0.03231206010386813,-0.0008817517109352243
577.2236423492432,1550.5439472,3294,483328,0.0023962685868357926,-0.4435121343936771,0.0035628191006253475,-0.0011665505137895544
587.0517103672028,1596.9532287,3313,491520,0.02014597555680988,-0.43259883811697364,0.019875841154089358,0.00027013440272052343
597.0164020061493,1677.9575367,3327,499712,0.02242584164934719,-0.4149178993422538,0.023302642498310887,-0.0008768008489637004
606.8519368171692,1743.8951267199998,3340,507904,0.00957707449390355,-0.39450213364325465,0.010783108552641352,-0.001206034058737802
616.6043255329132,1797.2953074799998,3356,516096,0.02610279013479505,-0.39583280119113623,0.0264686226689264,-0.0003658325341313504
626.7199106216431,1889.4630363000003,3366,524288,0.020106904951116025,-0.39078506112564354,0.019507309064238143,0.0005995958868778828
636.7002174854279,2074.8035431,3379,532480,0.023500884602064252,-0.38019521774258463,0.024787865144435272,-0.0012869805423710212
646.6851756572723,1893.6570400599999,3399,540672,0.03579105404085308,-0.3767963258549571,0.034828191727865485,0.0009628623129875991
656.4944503307343,1786.87070664,3415,548864,0.044627262577140864,-0.37968709918204696,0.04204411506834731,0.0025831475087935555
666.4270377159119,1527.60559794,3431,557056,0.008745164654651055,-0.3806881349068135,0.010119155903976208,-0.0013739912493251512
676.3765518665314,1633.8402039400003,3448,565248,0.006621750701894444,-0.3778200789820403,0.008008005397277885,-0.0013862546953834411
686.1288030147552,1653.3416641399997,3463,573440,0.0024550908482108514,-0.37555938251316545,0.0029831826214604005,-0.0005280917732495496
696.03422498703,1784.8187962599998,3475,581632,0.0076296977895842,-0.3580162265105173,0.008694806404355404,-0.0010651086147712037
706.0885214805603,1932.2283800199998,3487,589824,0.03295998371814932,-0.35103501740377396,0.03197034342429106,0.0009896402938582584
715.9024329185486,2051.48663432,3499,598016,0.012696055453986593,-0.3522025399841368,0.013017885321278299,-0.00032182986729170843
725.9281497001648,2185.58759642,3511,606208,0.008465472593121918,-0.3475995555985719,0.009068256940872743,-0.0006027843477508243
735.8625507354736,2236.38164288,3524,614400,0.011980738672766045,-0.3262243447359651,0.011836012134654083,0.00014472653811196208
745.7748301029205,2192.0459299999998,3534,622592,0.035655544614826326,-0.29956997304689137,0.03663452221762782,-0.0009789776028014954
755.7355623245239,2324.09682398,3544,630784,0.01658976286507502,-0.2838647664524615,0.017229774819543308,-0.0006400119544682894
765.5665149688721,2438.8567193799995,3553,638976,0.027298671531493145,-0.27190153470728545,0.027147217004448977,0.00015145452704416854
775.4090020656586,2361.39976214,3566,647168,0.04908997981159251,-0.26530069613363594,0.04824002652540003,0.0008499532861924832
785.513867855072,2430.6989647799996,3578,655360,0.06177867373251036,-0.2809033774305135,0.06269067153152719,-0.000911997799016823
795.2783076763153,2336.0035337000004,3590,663552,0.020717665308551094,-0.28439669897779823,0.0213886760798232,-0.0006710107712721043
805.1107439994812,2045.79827628,3606,671744,0.017143959065693153,-0.2641517843352631,0.017156187946329737,-1.2228880636585768e-05
815.1604239940643,2029.73045224,3619,679936,0.018013883479089485,-0.24418752189958468,0.017627016020378507,0.00038686745871097783
825.2696814537048,1923.24833414,3635,688128,0.01555433231265646,-0.22980738764163106,0.016208169024366725,-0.0006538367117102662
