ep_rew_mean,total timesteps,total_time,num_episodes,total_loss,policy_gradient_loss,entropy_loss,value_loss
13.59893028,8192,2.736659049987793,500,,,,
13.7063271,16384,13.119460582733154,926,0.907920878362107,-0.0027200715684229083,-1.4017222833819687,0.91064094993053
21.96627512,24576,23.368462800979614,1245,0.4845334600784847,-0.007227155495245616,-1.3889627217315137,0.4917606155737303
34.462542860000006,32768,33.42780303955078,1502,0.6100716367622636,-0.00864521998187672,-1.3718719919212163,0.6187168567441403
48.708062319999996,40960,43.79989290237427,1730,0.5430868189334876,-0.008296523776835906,-1.3439847671426832,0.5513833427103236
68.4667437,49152,53.77250862121582,1921,0.46381383171249196,-0.00787267322009419,-1.3148939347825945,0.4716865049325861
63.60466608000001,57344,63.67896127700806,2109,0.3952924706170434,-0.0038182347651472075,-1.2822297239676117,0.3991107053821906
72.89013454,65536,73.60779452323914,2293,0.26801758737175047,-0.0029509619834155597,-1.2543913587927817,0.270968549355166
67.77799938,73728,83.5010175704956,2480,0.22128853280704427,-0.002169170856690401,-1.236247242614627,0.2234577036637347
71.5722692,81920,93.4750747680664,2659,0.21797090815309034,-0.0016095337974390256,-1.2158006600104272,0.21958044195052934
74.88921628000001,90112,103.58474206924438,2836,0.17308556955796126,-0.001586586985276835,-1.1950737577863038,0.1746721565432381
90.31788746000001,98304,113.89307737350464,2994,0.19539288197924182,-0.0022696704086774635,-1.179720361996442,0.19766255238791927
97.27671853999999,106496,124.23669910430908,3125,0.2575771380006723,-0.002674962816488404,-1.1766657907515765,0.26025210081716066
124.31217206000001,114688,134.23008131980896,3245,0.4120821936480027,-0.0032551679918285,-1.1719835791736841,0.4153373616398312
124.28856371999998,122880,144.31043243408203,3352,0.40820935682830817,-0.002795165370037299,-1.1537475926801561,0.4110045221983455
140.96646258,131072,154.01115083694458,3452,0.3978200497821292,-0.004325926814382683,-1.1313215132802725,0.4021459765965119
142.84625165999998,139264,163.95637607574463,3551,0.37010667325067304,-0.003662923177937368,-1.1166884206235408,0.3737695964286104
166.10140186,147456,174.7634482383728,3645,0.37467762702218876,-0.0030232651151748204,-1.0947945480234922,0.3777008921373636
182.47725196000002,155648,184.5966317653656,3732,0.32010893174758726,-0.0031231156519186706,-1.068273608479649,0.32323204739950595
