ep_rew_mean,total_time,num_episodes,total timesteps,entropy_loss,policy_gradient_loss,value_loss,total_loss
-9.55406538,259.5363199710846,6408,320512,1.2266924157738686,0.0031422237749938477,0.008536081624697545,0.011678305399691391
-9.62612396,260.459707736969,6428,321536,1.2344382964074612,0.0031151504704777797,0.006618566847464535,0.009733717317942314
-9.177781600000001,261.4415292739868,6448,322560,1.2453474067151546,0.0010217225064755064,0.007594709897603025,0.008616432404078531
-9.01066832,262.3390772342682,6468,323584,1.261826017871499,0.0007683083301959245,0.007034019821730908,0.007802328151926833
-8.691839980000001,263.30906081199646,6492,324608,1.2573867049068213,0.0017917273486427478,0.007380970942904241,0.009172698291546991
-8.596184599999999,264.36559295654297,6512,325632,1.2593327295035124,0.003666852418714825,0.008925117962462537,0.012591970381177361
-8.24798762,265.5163447856903,6532,326656,1.2592790760099888,-0.0006597423514547647,0.00617540229086444,0.005515659939409676
-7.77340276,266.507705450058,6552,327680,1.2628475353121758,-0.0020866176432620433,0.007158850525229354,0.005072232881967312
-7.6195606,267.67218589782715,6572,328704,1.2627603821456432,0.00011171014782793457,0.006445917688324698,0.006557627836152632
-8.10016502,268.78425192832947,6592,329728,1.2643967289477587,0.001473839491142753,0.007775583822876797,0.009249423314019551
-8.487171140000001,269.73566341400146,6612,330752,1.2632455676794052,-0.0034978197415898504,0.005735582443776366,0.0022377627021865154
-8.73849754,270.5634491443634,6632,331776,1.2626125644892454,-0.0023703209843719286,0.0068383228908714955,0.004468001906499567
-8.56105062,271.34139919281006,6656,332800,1.26344277523458,0.005225952870058595,0.006917800679730135,0.01214375354978873
-8.49406016,272.12427163124084,6676,333824,1.2630226593464613,-0.0002320755263003286,0.00663222112962103,0.006400145603320701
-8.15320092,273.013845205307,6696,334848,1.263674769550562,0.0009194702484449173,0.00688454103510594,0.007804011283550858
-8.14114434,273.74803614616394,6716,335872,1.2757341470569372,0.0024500113413679675,0.0068236035549489316,0.009273614896316899
-8.68066514,274.54548144340515,6736,336896,1.2895585242658854,-0.00085981473876591,0.0072297350598091725,0.0063699203210432626
-8.184977820000002,275.3198289871216,6756,337920,1.2953479588031769,-0.002255254582069731,0.007026715975371189,0.0047714613933014585
-8.27732954,276.09741020202637,6776,338944,1.3024816121906042,-0.003301498423546558,0.005164087689990993,0.0018625892664444347
-8.258618259999999,276.88183331489563,6796,339968,1.308226928114891,-0.0021901877858343088,0.007176503528171452,0.004986315742337143
-8.726184479999999,277.6683564186096,6816,340992,1.3101736530661583,0.007370864970804757,0.007727908261585981,0.015098773232390738
-8.630124520000003,278.43257212638855,6840,342016,1.308313887566328,0.0013595151689919282,0.007055718957417412,0.00841523412640934
-8.114192379999999,279.17578625679016,6860,343040,1.3087084498256445,-0.003880519911252334,0.00652660281957651,0.0026460829083241764
-8.260134939999999,279.96464252471924,6880,344064,1.309698985889554,0.005717710946410118,0.006476005867625645,0.012193716814035763
-8.817190140000001,280.7879910469055,6900,345088,1.3090301547199488,-1.3371921263335236e-06,0.006410777508790488,0.006409440316664155
-9.069069440000002,281.60191082954407,6920,346112,1.3071038983762264,0.001320684801160824,0.008552100609449553,0.009872785410610378
-8.49227846,282.4052166938782,6940,347136,1.3104492723941803,-0.0003648227264447323,0.007131967150598939,0.006767144424154207
-8.007478859999999,283.2854037284851,6960,348160,1.31153205037117,0.004303128976947413,0.006755474265446537,0.011058603242393952
-7.95429854,284.11240005493164,6980,349184,1.3187953103333712,0.002220693904541133,0.005220906919021218,0.007441600823562351
