total_time,num_episodes,total timesteps,ep_rew_mean,value_loss,entropy_loss,total_loss,policy_gradient_loss
0.4309506416320801,20,1024,-143.1738599,,,,
1.3469345569610596,40,2048,-137.197776025,1.418275442905724,-1.4078647084534168,1.4144279009831806,-0.0038475419225434673
2.1184098720550537,60,3072,-132.71809972,0.40138628520071507,-1.3899747785180807,0.3996377088314443,-0.0017485763692708129
2.8659276962280273,80,4096,-122.15248915999999,0.2886211546137929,-1.361724141985178,0.2856163831956149,-0.0030047714181780085
3.7297072410583496,100,5120,-115.95744933999998,0.2769970160443336,-1.3243329767137766,0.27192334171646193,-0.005073674327871648
4.508566379547119,120,6144,-110.20729414000002,0.27462376141920686,-1.282638754695654,0.2745646275562,-5.913386300684286e-05
5.352537155151367,140,7168,-101.44064740000002,0.27807451866101474,-1.2519326638430357,0.27177434859771454,-0.006300170063300205
6.1749958992004395,160,8192,-94.51156128000001,0.21829960600007325,-1.225255511701107,0.2179006296588234,-0.00039897634124987156
6.899022579193115,184,9216,-91.49927707999997,0.2812531285453588,-1.1973389871418476,0.2818509707796908,0.000597842234332001
7.696645975112915,204,10240,-89.73371273999999,0.25612899754196405,-1.1725494116544724,0.25797947880133687,0.0018504812593727752
8.540814876556396,224,11264,-86.78706594,0.22316970978863537,-1.1468037646263838,0.22187296546052943,-0.0012967443281059587
9.359757661819458,244,12288,-81.12981022,0.17012991866795346,-1.1214380376040936,0.16950174687575092,-0.0006281717922025181
10.22350263595581,264,13312,-76.95990464,0.16049803188070655,-1.0924065187573433,0.16043214609682013,-6.58857838863983e-05
11.089270830154419,284,14336,-73.22456091999999,0.1759275132790208,-1.062702113762498,0.17487040868924153,-0.0010571045897792555
11.91390609741211,304,15360,-72.78619343999999,0.13445090886671096,-1.0383505541831255,0.131434568184154,-0.0030163406825569417
12.708191394805908,324,16384,-68.94922234,0.15079398511443287,-1.01673492975533,0.15213941638573686,0.0013454312713039648
13.537192106246948,348,17408,-66.00052184,0.14691428176593035,-0.9977799402549863,0.14644783373047188,-0.000466448035458446
14.321145296096802,368,18432,-64.05105908,0.1429260178701952,-0.9750226577743888,0.14524865921032673,0.0023226413401315157
15.164713144302368,388,19456,-62.396627839999994,0.12230773211922497,-0.9460033876821399,0.12224933675281818,-5.8395366406773126e-05
15.978336572647095,408,20480,-59.069607059999996,0.12398813990876079,-0.9172640768811107,0.1243435152899258,0.00035537538116500224
16.83643364906311,428,21504,-58.42134883999999,0.10493168013636023,-0.8934840559959412,0.10748647516675161,0.002554795030391392
17.676209211349487,448,22528,-55.551041999999995,0.10448411956895143,-0.8708880329504609,0.10326587324121599,-0.0012182463277354422
18.394774436950684,468,23552,-52.80900274,0.09161018580198288,-0.8419259414076805,0.08873082687304525,-0.0028793589289376384
19.212841987609863,488,24576,-52.65241036,0.0716028559836559,-0.8090809099376202,0.07500896129706361,0.003406105313407711
20.01445960998535,512,25600,-52.61621708,0.08516037120716646,-0.7752595683559775,0.08746139996323622,0.002301028756069759
20.849153518676758,532,26624,-50.986219320000004,0.08625427685910836,-0.746915653347969,0.08817896824597887,0.001924691386870518
21.6770122051239,552,27648,-49.02351315999999,0.06500669894739985,-0.7257342580705881,0.06569965282693024,0.0006929538795303987
22.515891551971436,572,28672,-46.84647830000001,0.07780992443440482,-0.7125918976962566,0.07718202891378505,-0.0006278955206197704
23.359495162963867,592,29696,-46.399987980000006,0.05678858049213886,-0.6974456086754799,0.05670385768338422,-8.472280875464471e-05
24.18223261833191,612,30720,-45.07820794000001,0.05981744363089092,-0.6748171923682094,0.05988851035416906,7.106672327814205e-05
24.991120100021362,632,31744,-44.51937758,0.06548083128291182,-0.65799540001899,0.0668140713510624,0.0013332400681505692
25.862477779388428,652,32768,-45.687499200000005,0.06106496130814776,-0.6351951789110899,0.07136006824082602,0.01029510693267827
26.608621835708618,672,33792,-45.005967799999986,0.059645474422723055,-0.6204954152926803,0.06984335768673457,0.01019788326401151
27.43794846534729,696,34816,-43.20179182,0.0630973011138849,-0.6055297404527664,0.05876010619234963,-0.004337194921535271
28.26459503173828,716,35840,-43.77529866,0.07082361783250235,-0.5926833404228091,0.07175523812795735,0.0009316202954550035
29.082468509674072,736,36864,-42.868079859999995,0.04997012557578273,-0.5739601971581578,0.05605281568761425,0.006082690111831521
29.917040824890137,756,37888,-42.328969699999995,0.04950394027400762,-0.5486008292064071,0.04846950062258633,-0.0010344396514212855
30.762815237045288,776,38912,-40.393135279999996,0.05538242278271355,-0.5310762384906411,0.052768408872974355,-0.002614013909739192
31.5302836894989,796,39936,-38.74806578,0.041297641495475546,-0.5163481896743178,0.04003350542350993,-0.0012641360719656163
32.357158184051514,816,40960,-38.07548062,0.04583638210897334,-0.4870810997672379,0.0613715216836209,0.01553513957464756
33.16281056404114,836,41984,-38.08849558,0.041809626476606354,-0.47204435616731644,0.047106778918417504,0.005297152441811153
33.926037549972534,860,43008,-37.9675667,0.044498627743450925,-0.45407824497669935,0.04689400144569896,0.002395373702248038
34.72946619987488,880,44032,-37.73006802,0.05187697772635147,-0.42463172506541014,0.05257845996388273,0.0007014822375312659
35.49640369415283,900,45056,-36.748270440000006,0.05036058017867617,-0.39863111171871424,0.04844515578953792,-0.0019154243891382572
36.266273021698,920,46080,-36.08760892,0.039560718229040504,-0.37441885098814964,0.0365542472913639,-0.003006470937676601
37.05544924736023,940,47104,-33.44137936,0.0353683835855918,-0.3519675931893289,0.037133814515788816,0.0017654309301970146
