total_time,num_episodes,total timesteps,ep_rew_mean,entropy_loss,policy_gradient_loss,value_loss,total_loss
1646.5156857967377,10380,519168,-9.254255620000002,1.7023396231234074,0.00766862082602505,0.011894816536369035,0.01956343736239409
1647.3441634178162,10400,520192,-10.256315480000001,1.692986959591508,0.005569756110991543,0.011330264194839401,0.016900020305830946
1648.1860818862915,10424,521216,-10.783090999999999,1.6882396098226309,0.00025374302939832927,0.01831407586360001,0.01856781889299834
1648.9715459346771,10444,522240,-10.790262019999998,1.6787596065551043,-0.0013737593387611973,0.014328396966448054,0.012954637627686855
1649.7946829795837,10464,523264,-10.4498981,1.6728080939501524,0.0011908518748167775,0.014611205402616179,0.015802057277432956
1650.6245293617249,10484,524288,-10.969443960000001,1.6698355954140425,0.000479584731752262,0.013800124901536037,0.014279709633288302
1651.5147881507874,10504,525312,-10.500391380000002,1.6720615420490503,-0.00024908904570518386,0.013883591549529228,0.013634502503824045
1652.3809523582458,10524,526336,-10.25619754,1.6698945201933384,0.0022112916847865753,0.013010742688493337,0.015222034373279913
1653.2965445518494,10544,527360,-9.67631928,1.6678863633424044,0.0024303872650332163,0.012043562515827944,0.01447394978086116
1654.2595269680023,10564,528384,-9.72002202,1.6599227730184793,0.0037579592331446793,0.011476588862933568,0.015234548096078247
1655.3621208667755,10588,529408,-9.293634039999999,1.6529223285615444,0.0029321405138858173,0.012622184440260753,0.015554324954146572
1656.3420495986938,10608,530432,-9.281379000000001,1.6520424503833055,0.0007416562204815604,0.013104728142934619,0.013846384363416179
1657.2650246620178,10628,531456,-10.17308582,1.651594765484333,0.0027479895051794557,0.011639783089776756,0.014387772594956213
1658.1153392791748,10648,532480,-10.511400660000001,1.6468638088554144,-0.0008250378188151195,0.01618062303532497,0.015355585216509853
1659.0139038562775,10668,533504,-11.24820252,1.6419861931353807,0.003732051232367576,0.01653915048154886,0.020271201713916435
1659.917487859726,10688,534528,-11.163181980000001,1.6338237673044205,0.001721463562066945,0.015247245186401415,0.01696870874846836
1660.7112848758698,10708,535552,-10.491278479999998,1.6236589811742306,-0.00403856687748288,0.011154126686960808,0.007115559809477928
1661.525234222412,10728,536576,-9.94004932,1.6128798481076956,0.002728548987497555,0.012470995239709737,0.01519954422720729
1662.3183796405792,10752,537600,-10.717896799999998,1.6163409110158682,3.107468858149832e-05,0.01394404693019169,0.013975121618773189
1663.0850777626038,10772,538624,-10.332269940000002,1.6249904781579971,0.0010662489941236034,0.015057140997669194,0.016123389991792796
1663.9392640590668,10792,539648,-10.277951179999997,1.6224212236702442,-0.0009004237762950461,0.011174284423759673,0.010273860647464628
1664.843701839447,10812,540672,-10.04387734,1.613332450389862,0.004487705269122535,0.01433033617286128,0.018818041441983818
1665.7418150901794,10832,541696,-9.59825002,1.6143287811428308,0.0022503518011290735,0.01403823759756051,0.016288589398689584
1666.6404457092285,10852,542720,-10.366709519999999,1.620597381144762,0.0022971901493514632,0.008763901083511882,0.011061091232863345
1667.5460097789764,10872,543744,-10.13108904,1.6215476021170616,0.0007530110289946598,0.017032045521773398,0.017785056550768057
1668.4685220718384,10892,544768,-10.03394406,1.6293826811015606,0.006764878526021438,0.011525762643941562,0.018290641169963
1669.3669514656067,10912,545792,-9.48082872,1.623641349375248,-0.0018669966620956874,0.010300272342647077,0.00843327568055139
1670.2685761451721,10936,546816,-10.020589739999998,1.6131228264421225,-0.0011462575550206379,0.013577305668150075,0.012431048113129436
1671.167144060135,10956,547840,-10.820834180000002,1.6067836824804544,-6.369912531172743e-05,0.016139081573783187,0.01607538244847146
1672.051777601242,10976,548864,-11.291601819999999,1.5970723051577806,0.0016924297729111713,0.014188226219630451,0.015880655992541622
1672.9608128070831,10996,549888,-11.55379878,1.5930467937141657,0.008840400773432018,0.016783532653789734,0.025623933427221753
1673.8685719966888,11016,550912,-11.197470199999998,1.589904898777604,-0.0010282089824319208,0.015275810419552727,0.014247601437120807
1674.770961523056,11036,551936,-11.78757686,1.5853366013616323,0.002412767470306643,0.014275185953010805,0.01668795342331745
1675.6845560073853,11056,552960,-11.970653259999999,1.5908637084066868,0.007857551699526387,0.01917877935557044,0.027036331055096827
1676.5693821907043,11076,553984,-11.37384548,1.5881584398448467,0.0008136060102014657,0.016038455029047327,0.016852061039248793
1677.4718236923218,11100,555008,-10.353753320000001,1.5874285232275724,0.0033876489384216148,0.014154499738651793,0.017542148677073408
1678.3714201450348,11120,556032,-10.22606146,1.5938327349722385,-0.0026323727139210325,0.01603046286618337,0.013398090152262338
1679.2880065441132,11140,557056,-10.815246460000001,1.5980944652110338,0.00221822212252493,0.013383938570768805,0.015602160693293739
