ep_rew_mean,total timesteps,num_episodes,total_time,total_loss,value_loss,entropy_loss,policy_gradient_loss
-9.547328319999998,291840,5836,188.28167819976807,0.016220650762523364,0.010905392082349863,1.0616637114435434,0.005315258680173501
-9.5042285,292864,5856,189.04207229614258,0.011438489739146438,0.010167037205974339,1.0615313611924648,0.001271452533172099
-9.61787904,293888,5876,189.71578669548035,0.015057978931106025,0.00948903732933104,1.0650707799941301,0.005568941601774987
-9.65378924,294912,5896,190.32785654067993,0.01366237809647632,0.009205174039379926,1.0646031592041254,0.004457204057096394
-9.663370140000001,295936,5916,191.0306522846222,0.012890176891918036,0.008399521539104171,1.0620814822614193,0.004490655352813863
-9.12084866,296960,5936,191.6177134513855,0.011137219820592618,0.00860221121183713,1.066609537228942,0.002535008608755488
-8.941708219999999,297984,5956,192.23098230361938,0.014064577838194446,0.007346754926402355,1.0656841918826103,0.0067178229117920915
-8.554809160000001,299008,5980,192.8577642440796,0.010819166323462841,0.008382682397495955,1.0630780532956123,0.0024364839259668866
-9.32603928,300032,6000,193.49011254310608,0.019247919069048783,0.014597933462937362,1.0665243472903967,0.00464998560611142
-8.89223218,301056,6020,194.09227633476257,0.011253794766689565,0.01003834275979898,1.067340174689889,0.0012154520068905848
-8.1422972,302080,6040,194.7104890346527,0.012188963592843046,0.007415701478748815,1.0758496262133121,0.004773262114094231
-8.15079046,303104,6060,195.3116011619568,0.01353563696390975,0.00708113660402887,1.0725322794169188,0.0064545003598808805
-8.635399000000001,304128,6080,195.94392776489258,0.010595679900634397,0.007427508073305944,1.0752658173441887,0.0031681718273284545
-8.44607526,305152,6100,196.67288303375244,0.017737785588462243,0.0076148258358443854,1.0747834630310535,0.010122959752617858
-8.54483436,306176,6120,197.33630180358887,0.010208938114129056,0.006174797961648437,1.0747473426163197,0.00403414015248062
-8.74403566,307200,6144,198.18822264671326,0.008529063421920545,0.007061952419462614,1.086569607257843,0.001467111002457931
-8.8146544,308224,6164,198.80268573760986,0.015198090773036441,0.006812621702920296,1.094289930537343,0.008385469070116145
-8.70820588,309248,6184,199.5848343372345,0.011247740989367143,0.006032657091054716,1.1013019252568483,0.005215083898312427
-9.09372306,310272,6204,200.20237851142883,0.010614808722350329,0.00688832171363174,1.0981562603265047,0.0037264870087185893
-9.20912862,311296,6224,200.9043369293213,0.014057474133780919,0.006648485697951401,1.1009705793112516,0.007408988435829519
-9.37820386,312320,6244,201.48754119873047,0.011108552714411225,0.00650850811143755,1.1011643018573523,0.004600044602973674
-8.9858021,313344,6264,202.20458984375,0.015432288699490959,0.006881886760311318,1.0925471168011427,0.008550401939179641
-9.13228968,314368,6284,202.80688190460205,0.012908986986337865,0.00744791777106002,1.0834148079156876,0.005461069215277845
-8.90083066,315392,6304,203.42487931251526,0.0215306047571607,0.008727009171707323,1.0885504819452763,0.012803595585453378
