total_time,ep_rew_mean,num_episodes,total timesteps,value_loss,total_loss,policy_gradient_loss,entropy_loss
2.385416269302368,13.02200325,8,8192,,,,
13.493200302124023,15.3898636875,16,16384,0.5800356772611849,0.576178683370019,-0.0038569938911660003,-1.4119380014948546
23.875643730163574,16.925145166666667,24,24576,0.17245658911997452,0.16470583014292986,-0.007750758977044659,-1.3895855174399911
35.1801278591156,18.083790875,32,32768,0.08037740166473668,0.07098218463026033,-0.009395217034476336,-1.3656457494013012
46.62022352218628,19.63072365,40,40960,0.0512376327518723,0.04154020310958462,-0.009697429642287684,-1.3483261582441628
56.91038942337036,20.94416489583333,48,49152,0.042806431105418596,0.03380869183506526,-0.008997739270353333,-1.3315247159451247
67.81219601631165,23.299576380000005,56,57344,0.042017446177487726,0.032709037346863375,-0.009308408830624353,-1.2975765948183835
79.29643726348877,26.208974639999997,64,65536,0.03173935460436041,0.023580668729255825,-0.008158685875104588,-1.2739168586209417
89.96586084365845,28.91165982,72,73728,0.028458702225907472,0.02295173708722022,-0.0055069651386872535,-1.2361211511306465
100.74115562438965,30.73922506,80,81920,0.025640530387317995,0.02339328959844957,-0.0022472407888684256,-1.2071751458570361
112.60186386108398,32.58462328,88,90112,0.027221029176507726,0.02473510854589701,-0.0024859206306107147,-1.1788264805451036
123.25793504714966,33.89400734,96,98304,0.027117148793149682,0.02514238312473166,-0.0019747656684180243,-1.1559487572871148
133.6827986240387,34.869296680000005,104,106496,0.028808503692562226,0.025570055312739558,-0.0032384483798226687,-1.1348930060863496
145.65021228790283,34.99159056,112,114688,0.028186665531575273,0.02493230634182101,-0.0032543591897542606,-1.1186225086450576
156.8847553730011,35.28909378,120,122880,0.02631693696093862,0.022532038182390503,-0.003784898778548114,-1.0966381455771625
167.48873805999756,35.87012542,128,131072,0.02673696347992518,0.023704067257242372,-0.0030328962226828056,-1.068852170277387
179.40964150428772,36.543303460000004,136,139264,0.02629606109303495,0.02204962808737816,-0.004246433005656793,-1.0485252454876899
190.84388732910156,37.47053338,144,147456,0.024090194659174814,0.02160324031544449,-0.0024869543437303224,-1.0234894890338182
200.86117577552795,38.42155638,152,155648,0.025255643844548103,0.023167781303815038,-0.0020878625407330666,-0.9940124532207847
211.63031816482544,39.3670737,160,163840,0.025823676630716365,0.023583078208055865,-0.002240598422660499,-0.9848678920883686
223.4647033214569,40.9252883,172,172032,0.027470588525329732,0.026411823615489872,-0.0010587649098398604,-0.9664793054573237
234.22013974189758,41.80136912,180,180224,0.03705181527575405,0.035784702309977934,-0.0012671129657761142,-0.9421849373262375
244.9374008178711,42.714149199999994,188,188416,0.02793166912574634,0.026256565787907506,-0.001675103337838833,-0.9216609337367118
256.43983578681946,43.526802800000006,196,196608,0.025809279659370077,0.023227398425947475,-0.0025818812334226044,-0.9136541436892003
267.445684671402,44.50759834,204,204800,0.023614015484645277,0.021911040691014294,-0.0017029747936309829,-0.883690141281113
277.9684884548187,45.54065196,212,212992,0.023454710098690157,0.02248002750472437,-0.0009746825939657884,-0.8618553176987916
289.97347354888916,46.20462844000001,220,221184,0.023979896668538458,0.024345000415780672,0.00036510374724221036,-0.8311874079052359
301.22946763038635,46.963759679999995,228,229376,0.027468176118327393,0.02663041147372114,-0.0008377646446062518,-0.8293604945763946
311.7326126098633,47.5170826,236,237568,0.0240102785828185,0.023575060876486028,-0.00043521770633247217,-0.8045310367364437
323.1255373954773,48.416144919999994,244,245760,0.025047956480511856,0.023493214167408526,-0.001554742313103329,-0.7681131307035685
334.3481113910675,49.5240652,252,253952,0.02535048728213951,0.024266764303051865,-0.0010837229790876504,-0.7336136559955776
344.97782850265503,51.687979399999996,260,262144,0.025670651601330974,0.024707314059683717,-0.0009633375416472533,-0.7110692414920777
356.96076798439026,54.03795866,268,270336,0.02924720162682206,0.029285056091465127,3.7854464643066393e-05,-0.7010700747836381
368.7636168003082,56.463462199999995,276,278528,0.029484410085387935,0.029524586230085127,4.017614469719209e-05,-0.6736560378223657
379.59695196151733,60.21644879999999,284,286720,0.02819873798421213,0.02753850643558451,-0.0006602315486276177,-0.6313602794427424
390.5030393600464,64.60352820000001,292,294912,0.02738947809502861,0.025997508098570776,-0.0013919699964578317,-0.5988878206349909
402.18371200561523,68.51527035999999,300,303104,0.03077223941527336,0.031013515703657336,0.0002412762883839751,-0.5730968693271279
