total_time,ep_rew_mean,num_episodes,total timesteps,value_loss,total_loss,policy_gradient_loss,entropy_loss
1029.0115866661072,110.27667884,752,753664,0.023640439652308488,0.026454342509217958,0.002813902856909474,0.0473189590498805
1039.3312983512878,109.402495,760,761856,0.021593011023833243,0.02882217453144755,0.007229163507614304,0.027853300608694554
1049.9180791378021,109.20010280000001,768,770048,0.019125096641528217,0.019669476808844323,0.0005443801673161053,0.003322988236322999
1061.1080861091614,109.31924472,776,778240,0.01964036047781974,0.02142999010831531,0.0017896296304955705,-0.013276990270242095
1071.6484107971191,110.05385735999998,784,786432,0.022293134250594447,0.027656362756838276,0.005363228506243825,-0.016990703530609608
1082.079218864441,111.48614273999999,792,794624,0.022599152986049375,0.02379692210611635,0.0011977691200669746,-0.011252142582088709
1092.7710423469543,113.66198537999999,800,802816,0.022176222474990938,0.023990316619914815,0.0018140941449238768,-0.010444439016282558
1103.3081772327423,115.78869909999999,808,811008,0.02247879854112398,0.024081230699575955,0.0016024321584519757,-0.007166700204834342
1117.2859559059143,117.63352992000002,816,819200,0.0223304748578812,0.027444345756877552,0.005113870898996352,-0.010583382425829768
1130.3028512001038,118.77558934000001,824,827392,0.02359445446609243,0.026982004515344122,0.0033875500492516904,0.00820481232367456
1141.9278826713562,118.96794170000001,832,835584,0.025022299496140477,0.025997816373779868,0.000975516877639395,-0.006309157563373446
1151.5948679447174,118.79276366,840,843776,0.024575552566739135,0.02908826577478,0.004512713208040862,-0.015836008731275796
1162.6113004684448,117.64655578000001,848,851968,0.024137744538165862,0.02682578397325101,0.0026880394350851447,-0.03461994952522218
1173.824673652649,117.02077812000002,860,860160,0.02680653909233115,0.031685757753051505,0.0048792186607203485,-0.04880988262593746
1184.261301279068,116.74950221999998,868,868352,0.03150160422924273,0.033488183343553656,0.001986579114310927,-0.035927869053557514
1194.8440310955048,116.78877812,876,876544,0.024975865928581698,0.026800735222046634,0.001824869293464939,-0.02524686511605978
1206.3734152317047,117.21891128000001,884,884736,0.024446428765304517,0.02636708770159319,0.0019206589362886738,-0.021489790454506875
1216.595049381256,117.81261796000001,892,892928,0.024811185113935607,0.026551794902217464,0.001740609788281856,-0.03501057117246091
1227.1814901828766,118.39049669999999,900,901120,0.023918706408676372,0.02596832367627344,0.0020496172675970696,-0.025612501287832858
1238.8651804924011,117.35941226000001,908,909312,0.025299855292837493,0.026775721990128166,0.0014758666972906683,-0.036302014254033566
1250.7788271903992,115.19045672000001,916,917504,0.02522442837816925,0.031089550094397712,0.00586512171622846,-0.06003980683162809
1262.7920072078705,112.94803769999999,924,925696,0.023954138913768474,0.02800672201579455,0.004052583102026069,-0.04221414648927748
1275.5022678375244,109.94435159999999,932,933888,0.02251087468971491,0.025578312436073704,0.0030674377463587943,-0.048531359247863295
1288.0710122585297,107.35195860000002,940,942080,0.021524453610891215,0.027361790871614677,0.005837337260723464,-0.04593157488852739
1299.1019341945648,104.56709108,948,950272,0.02209738780807129,0.02381513517674324,0.0017177473686719503,-0.04567102761939168
1309.5507128238678,102.88431229999998,956,958464,0.021689842130399484,0.024481492871758513,0.0027916507413590294,-0.05317712151445449
1321.2739748954773,102.36312081999999,964,966656,0.019582332709796903,0.021259349558690088,0.0016770168488931896,-0.07926219659857452
1334.4799201488495,102.38544519999999,972,974848,0.019557716036524654,0.02135381368012134,0.0017960976435966905,-0.08794666798785329
1346.1201391220093,102.93065451999999,980,983040,0.020976724496767928,0.022924202910652985,0.001947478413885055,-0.09666193653829395
1356.5455601215363,102.89487464000001,988,991232,0.022178985591403945,0.02444264004387966,0.0022636544524757165,-0.10619018264114857
1368.4898283481598,103.39106838000002,996,999424,0.020824486987089587,0.022502210855634197,0.0016777238685446098,-0.08715593107044697
1378.6180164813995,103.47557002000002,1004,1007616,0.019502408128664682,0.022409266791284126,0.002906858662619443,-0.10008186078630388
