n_koeff,novelty,total_time,reward,iteration
0.0,nan,4.0109336376190186,47.0,1
0.0,1.108600479282046,4.111173152923584,48.0,2
0.0,1.0785414875717287,4.211423873901367,48.333333333333336,3
0.0,1.0091209991291437,4.327291965484619,53.0,4
0.0,1.0517456320079672,4.434040307998657,51.8,5
0.05,1.0515547599427482,4.534313440322876,51.166666666666664,6
0.05,1.0290768805325177,4.634563446044922,51.142857142857146,7
0.05,1.0665311152856431,4.766059637069702,51.125,8
0.05,1.0469929905147746,4.881925106048584,50.77777777777778,9
0.05,1.042628725002775,4.982173681259155,51.3,10
0.1,1.0404571127404598,5.098038673400879,51.54545454545455,11
0.1,1.052673988299956,5.2139732837677,51.75,12
0.1,1.023902745794849,5.32983922958374,53.84615384615385,13
0.1,1.030566823130203,5.5147035121917725,53.785714285714285,14
0.1,1.017818697637979,5.652707576751709,54.733333333333334,15
0.15000000000000002,1.0075749797956053,5.837566614151001,54.4375,16
0.15000000000000002,1.0023742966628102,6.04160213470459,54.11764705882353,17
0.15000000000000002,1.0037502815270964,6.202703952789307,55.166666666666664,18
0.15000000000000002,1.0213911241082387,6.3678741455078125,55.473684210526315,19
0.15000000000000002,0.9932783262345808,6.514986276626587,55.65,20
0.2,0.9626830369479806,6.652611017227173,55.857142857142854,21
0.2,0.988883771136222,6.768504858016968,56.0,22
0.2,0.9932771935091529,6.884373903274536,56.04347826086956,23
0.2,1.0035905442398652,7.0531721115112305,56.166666666666664,24
0.2,0.9806310434631521,7.246918678283691,56.0,25
0.25,0.9514993161739809,7.458953142166138,56.0,26
0.25,0.9999003078435946,7.65956974029541,55.925925925925924,27
0.25,0.9699569200032314,7.855958461761475,55.82142857142857,28
0.25,0.9584280410099796,8.040827512741089,55.793103448275865,29
0.25,0.980725308795767,8.241328716278076,56.1,30
0.3,0.9999352236403467,8.426222085952759,56.25806451612903,31
0.3,0.9973101638092489,8.595465421676636,56.25,32
0.3,0.9829126380360398,8.742595672607422,56.39393939393939,33
0.3,0.9779821145866596,8.911845445632935,56.38235294117647,34
0.3,0.9650357386943297,9.081122636795044,56.4,35
0.35,0.9707304384424065,9.259485960006714,56.5,36
0.35,0.981921055027891,9.428738594055176,56.567567567567565,37
0.35,0.9737434137289093,9.665059804916382,56.73684210526316,38
0.35,0.995408266436008,10.038055658340454,56.84615384615385,39
0.35,0.9695957775104009,10.375568866729736,57.625,40
0.3,0.977433680557308,10.876854658126831,80.60975609756098,41
0.3,1.002960604968267,11.415903091430664,102.5,42
0.3,0.8928249982590513,11.94594407081604,123.37209302325581,43
0.3,0.8170736890678005,12.522996425628662,143.29545454545453,44
0.3,0.7378356720064565,13.189098834991455,162.33333333333334,45
0.25,0.6725714699815748,13.915023803710938,180.54347826086956,46
0.25,0.576129880125719,14.81731367111206,197.9787234042553,47
0.25,0.5011393379909923,15.857798099517822,214.6875,48
0.25,0.4178712668690193,16.787814140319824,230.71428571428572,49
0.25,0.3608105637177087,17.680198431015015,246.1,50
0.2,0.30703757686287625,18.508907556533813,265.16,51
0.2,0.25188641686495006,19.347864627838135,284.18,52
0.2,0.2655748207291351,20.540551900863647,303.2,53
0.2,0.269617702407558,21.82133388519287,321.86,54
0.2,0.22998529915651328,23.00899624824524,340.92,55
0.15000000000000002,0.2631432974939268,24.233543395996094,359.96,56
0.15000000000000002,0.27392674355257424,25.347362518310547,378.94,57
0.15000000000000002,0.24831916646921515,26.46633791923523,397.92,58
0.15000000000000002,0.27736746924466726,27.50055456161499,416.96,59
0.15000000000000002,0.2909085159414544,28.53253746032715,435.84,60
0.10000000000000002,0.28331583908938285,29.508748531341553,454.76,61
0.10000000000000002,0.26493945110829553,30.387251138687134,473.68,62
0.10000000000000002,0.22435307728053355,31.25550937652588,492.1,63
0.10000000000000002,0.2571121450061846,32.12192249298096,511.04,64
0.10000000000000002,0.2849242656002499,33.03811287879944,529.68,65
0.15000000000000002,0.24814882033520302,33.953577280044556,548.68,66
0.15000000000000002,0.28904272853781876,34.8922061920166,567.7,67
0.15000000000000002,0.26138560917883247,35.8995943069458,586.24,68
0.15000000000000002,0.28667359072914866,37.071399211883545,605.02,69
0.15000000000000002,0.2620485371120427,38.2359824180603,623.84,70
0.10000000000000002,0.25566721239709134,39.67718720436096,642.64,71
0.10000000000000002,0.2744528096202667,41.18441128730774,661.46,72
0.10000000000000002,0.2665944345254054,42.46295738220215,680.32,73
0.10000000000000002,0.26718432628954836,43.76627588272095,699.14,74
0.10000000000000002,0.2566422003009753,45.00690507888794,718.1,75
0.05000000000000002,0.22681275848106167,46.112314224243164,736.98,76
0.05000000000000002,0.2337496289519133,47.10832095146179,755.9,77
0.05000000000000002,0.22105185807280026,48.08000111579895,774.84,78
0.05000000000000002,0.22963745803933547,49.08500361442566,793.74,79
0.05000000000000002,0.22572399200601556,50.13039231300354,812.44,80
1.3877787807814457e-17,0.27472357144178156,51.09639024734497,831.22,81
1.3877787807814457e-17,0.25616394031906875,52.06356358528137,850.1,82
1.3877787807814457e-17,0.2660375138479948,53.07415509223938,868.88,83
1.3877787807814457e-17,0.2520562627244087,54.07092213630676,887.76,84
1.3877787807814457e-17,0.2727604784605379,55.328824043273926,906.62,85
0.05000000000000002,0.27289380418450093,56.622946977615356,925.42,86
0.05000000000000002,0.2853108268370335,57.81617212295532,944.24,87
0.05000000000000002,0.25956931442481235,59.02041244506836,962.98,88
0.05000000000000002,0.2713067594731196,60.24271631240845,981.76,89
0.05000000000000002,0.2809059723286496,61.283382177352905,1000.0,90
,,61.283382177352905,1000.0,90
