novelty,total_time,reward,iteration,n_koeff
nan,3.6915266513824463,5.0,1,0.0
0.6237844094168243,3.7761523723602295,5.5,2,0.0
0.5616298173375488,3.860775947570801,12.666666666666666,3,0.0
0.4284292227141826,3.9454145431518555,29.0,4,0.0
0.3859932300374327,4.045659065246582,37.0,5,0.0
0.4428151655703888,4.16152024269104,41.5,6,0.0
0.3410132604179618,4.308626651763916,43.857142857142854,7,0.0
0.3483055404009392,4.446622848510742,48.375,8,0.0
0.44025767393929593,4.578108072280884,50.666666666666664,9,0.0
0.48454173484915053,4.747345924377441,59.2,10,0.0
0.4385147407968366,4.916576623916626,63.36363636363637,11,0.0
0.49838707618385636,5.079308986663818,67.75,12,0.0
0.38520966545824353,5.232938051223755,73.3076923076923,13,0.0
0.4076575867082509,5.433485984802246,76.92857142857143,14,0.0
0.41606666355055044,5.667092561721802,83.53333333333333,15,0.0
0.4414081549606778,5.919847726821899,87.3125,16,0.0
0.35839713035355847,6.336207151412964,141.0,17,0.0
0.48868715452222333,6.792646646499634,188.72222222222223,18,0.0
0.42486415494863694,7.293992280960083,231.42105263157896,19,0.0
0.34701658744436814,7.864781379699707,269.85,20,0.0
0.3306806602725595,8.589539766311646,304.6190476190476,21,0.0
0.364618454654272,9.274587154388428,336.22727272727275,22,0.0
0.22638887645751848,10.000751495361328,365.0869565217391,23,0.0
0.2941032258387344,10.648175716400146,391.5416666666667,24,0.0
0.309008337925071,11.40195608139038,415.88,25,0.0
0.2712102063196361,12.119884967803955,438.34615384615387,26,0.0
0.3170520259657684,12.794989824295044,459.14814814814815,27,0.0
0.25798574258734186,13.55097770690918,478.4642857142857,28,0.0
0.30957218133084663,14.337894439697266,496.44827586206895,29,0.0
0.28299578587267155,14.982303619384766,513.2333333333333,30,0.0
0.22283382715490968,15.647054672241211,528.9354838709677,31,0.0
0.31744545902431315,16.44334053993225,543.65625,32,0.0
0.2069039508552988,17.20771813392639,557.4848484848485,33,0.0
0.3168316613854961,17.974058389663696,570.5,34,0.0
0.28383886560832394,18.62666416168213,582.7714285714286,35,0.0
0.17920654435602007,19.359599113464355,594.3611111111111,36,0.0
0.18296435672390188,20.177167892456055,605.3243243243244,37,0.0
0.23823486601569566,21.010292768478394,615.7105263157895,38,0.0
0.24150007190370026,21.799330472946167,625.5641025641025,39,0.0
0.21555857734469952,22.625990629196167,634.925,40,0.0
0.2092915808423015,23.50278925895691,643.829268292683,41,0.0
0.274477978850506,24.45898199081421,652.3095238095239,42,0.0
0.2743981644450849,25.557832956314087,660.3953488372093,43,0.0
0.24514274175330703,26.62670397758484,668.1136363636364,44,0.0
0.3254456254587882,27.708493947982788,675.4888888888889,45,0.0
0.18427778513254922,28.879930019378662,682.5434782608696,46,0.0
0.2237460877863356,30.07840085029602,689.2978723404256,47,0.0
0.1674966556021607,31.127744674682617,695.7708333333334,48,0.0
0.38760600439778026,32.05529713630676,701.9795918367347,49,0.0
0.22343477893129907,32.9181342124939,707.94,50,0.0
0.2501842860625863,33.847392559051514,727.84,51,0.0
0.30406460064437424,34.78604459762573,747.72,52,0.0
0.1731873776545705,35.67422795295715,767.18,53,0.0
0.22635494205815238,36.66994547843933,785.62,54,0.0
0.20969344359814135,37.57855153083801,804.24,55,0.0
0.2634683429984681,38.49838590621948,822.96,56,0.05
0.20872770362963408,39.47418522834778,841.8,57,0.05
0.29428301444169597,40.56393122673035,860.2,58,0.05
0.26003723366358794,41.96981620788574,878.82,59,0.05
0.3050502046762712,43.189847230911255,896.1,60,0.05
0.2045471554983443,44.36911869049072,914.0,61,0.0
0.25313477832851455,45.77964663505554,931.68,62,0.0
0.3486414154748314,47.153114557266235,948.88,63,0.0
0.22154231644010533,48.182889223098755,966.4,64,0.0
0.2248245695020426,49.09913206100464,982.88,65,0.0
0.2068746456055136,50.087748289108276,1000.0,66,0.0
,50.087748289108276,1000.0,66,
