novelty,n_koeff,reward,total_time,iteration
0.010542006714785343,0.05,1000.0,386.1888334751129,241
0.01215595218719453,0.0,1000.0,388.0188179016113,242
0.017145239608512282,0.0,1000.0,390.40224409103394,243
0.014933461773787795,0.0,1000.0,392.28952264785767,244
0.014303832879926703,0.0,1000.0,394.11532950401306,245
0.02079640790178299,0.0,1000.0,396.0115866661072,246
0.014858661604259926,0.0,1000.0,397.8603768348694,247
0.010924312517530817,0.0,1000.0,399.6614546775818,248
0.014311127397810595,0.0,1000.0,401.5370135307312,249
0.010566705910948302,0.0,1000.0,403.4253923892975,250
0.011156405475948889,0.0,1000.0,405.3616027832031,251
0.01309122752137657,0.0,1000.0,407.2525477409363,252
0.009838365450795727,0.05,1000.0,409.2961075305939,253
0.012099270917074014,0.1,1000.0,411.18661856651306,254
0.014922825731845817,0.15000000000000002,1000.0,413.0305345058441,255
0.010074270603625101,0.2,1000.0,415.00300574302673,256
0.011601452318615188,0.25,1000.0,416.9028079509735,257
0.010490150937929927,0.3,1000.0,418.8515100479126,258
0.012623872704950885,0.35,1000.0,420.73312067985535,259
0.009341178887673713,0.39999999999999997,1000.0,422.5591011047363,260
0.014471138620197126,0.44999999999999996,1000.0,424.5236234664917,261
0.01457940798907992,0.49999999999999994,1000.0,426.67960715293884,262
0.010906158387559168,0.5499999999999999,1000.0,428.98792934417725,263
0.01894576704912777,0.6,1000.0,431.41464948654175,264
0.0150968546812338,0.65,1000.0,433.5068590641022,265
0.018042899765714854,0.7000000000000001,1000.0,435.3373029232025,266
0.010544873495468579,0.7500000000000001,1000.0,437.1202013492584,267
0.012132449119623705,0.8000000000000002,1000.0,438.87469267845154,268
0.013291496916481018,0.8500000000000002,1000.0,440.6321783065796,269
0.011212909731440688,0.9000000000000002,1000.0,442.40509724617004,270
0.012786235276993905,0.9500000000000003,1000.0,444.33210611343384,271
0.009311978071401451,1.0000000000000002,1000.0,446.2711033821106,272
0.01275480365312303,1.0500000000000003,1000.0,448.17115354537964,273
0.015489767024388312,1.1000000000000003,1000.0,450.3988084793091,274
0.017139055213165062,1.1500000000000004,1000.0,452.4435420036316,275
0.014269569605393537,1.2000000000000004,1000.0,454.3043234348297,276
0.02347110161086032,1.1500000000000004,1000.0,456.07060837745667,277
0.03579497234062104,1.1000000000000003,1000.0,457.8384439945221,278
0.15793082323897192,1.0500000000000003,990.36,459.41301679611206,279
0.292508704690149,1.0000000000000002,973.64,460.5535943508148,280
0.3734164289476712,0.9500000000000002,958.38,461.1408226490021,281
0.27655381310060634,0.9000000000000001,942.38,461.7552418708801,282
0.25224590509327754,0.8500000000000001,925.6,462.30066442489624,283
0.17195599767493155,0.8,909.38,462.8881161212921,284
0.19760120875624573,0.75,893.62,463.571656703949,285
