n_koeff,novelty,total_time,reward,iteration
0.0,nan,4.130382299423218,28.0,1
0.0,0.2449024631623375,4.230631589889526,34.0,2
0.0,0.22436648872090809,4.346513748168945,34.0,3
0.0,0.23289068841375288,4.446760177612305,42.75,4
0.0,0.3259350925458374,4.562624931335449,44.2,5
0.0,0.11646994183295477,4.685003042221069,41.666666666666664,6
0.0,0.2338844227189642,4.832116365432739,41.42857142857143,7
0.0,0.09426146063847575,5.016981601715088,49.625,8
0.0,0.23528563735602565,5.273250579833984,55.55555555555556,9
0.0,0.34264710105203944,5.685982942581177,76.9,10
0.0,0.24668598403929107,6.0355072021484375,160.8181818181818,11
0.0,0.3150054542493504,6.519754648208618,230.75,12
0.0,0.1969021529574811,7.194297552108765,289.9230769230769,13
0.0,0.18373491998801375,7.7262938022613525,340.64285714285717,14
0.0,0.1713972615317268,8.303373336791992,384.6,15
0.0,0.07731383707421677,8.829129457473755,423.0625,16
0.0,0.07961872682192953,9.46739912033081,457.0,17
0.0,0.1980654800716059,10.041267395019531,487.1666666666667,18
0.0,0.14107578547698993,10.757167339324951,514.1578947368421,19
0.0,0.11838469616385142,11.342815399169922,538.45,20
0.0,0.07943468229221451,11.99960970878601,560.4285714285714,21
0.0,0.12515058852856897,12.558425426483154,580.4090909090909,22
0.0,0.1193420220271829,13.308329105377197,598.6521739130435,23
0.0,0.07491309439564955,13.91506052017212,615.375,24
0.0,0.11756715836311538,14.60222578048706,630.76,25
0.0,0.10967514575414988,15.367138862609863,644.9615384615385,26
0.0,0.11559913224343447,16.25591731071472,658.1111111111111,27
0.0,0.12310812687137254,17.18313503265381,670.3214285714286,28
0.0,0.11704358853464485,18.081257820129395,681.6896551724138,29
0.0,0.1249919570297856,18.8258273601532,692.3,30
0.0,0.1594528725119782,19.549301862716675,702.2258064516129,31
0.0,0.1203301079126889,20.408825397491455,711.53125,32
0.0,0.12706091823995136,21.182268142700195,720.2727272727273,33
0.0,0.15145118762668652,22.111407995224,728.5,34
0.0,0.11218729293619964,23.283368825912476,736.2571428571429,35
0.0,0.11903308673236249,24.313146829605103,743.5833333333334,36
0.0,0.0868891262380466,25.554389476776123,750.5135135135135,37
0.0,0.15740302780412863,26.603559732437134,757.078947368421,38
0.0,0.12434252552487424,27.691129684448242,763.3076923076923,39
0.0,0.07234128323840985,28.611412525177002,769.225,40
0.0,0.15984435865300203,29.536730766296387,774.8536585365854,41
0.0,0.07270277216797699,30.71732187271118,780.2142857142857,42
0.0,0.1124696074185168,31.718388319015503,785.3255813953489,43
0.0,0.129323986897348,32.65017604827881,790.2045454545455,44
0.0,0.1305190048933245,33.50827693939209,794.8666666666667,45
0.0,0.1298138250798026,34.4576141834259,799.3260869565217,46
0.0,0.11754936620638352,35.32675313949585,803.5957446808511,47
0.0,0.11715742909076897,36.21241497993469,807.6875,48
0.0,0.06758552308094785,37.11139464378357,811.6122448979592,49
0.0,0.07526346648013166,38.14828824996948,815.38,50
0.0,0.13136782058829405,39.33821439743042,834.82,51
0.0,0.08385150203360242,40.438960790634155,854.02,52
0.0,0.1619689427801772,41.59847044944763,873.34,53
0.0,0.12547303190514894,42.769232988357544,891.96,54
0.0,0.0720321669842802,43.93606781959534,910.96,55
0.0,0.15866288355716418,44.960418462753296,930.38,56
0.0,0.1121942962589895,46.03109073638916,949.58,57
0.0,0.1609277218990938,47.16990065574646,967.44,58
0.0,0.07497888364796575,48.10753774642944,985.38,59
0.0,0.12160609359994384,49.0698356628418,1000.0,60
,,49.0698356628418,1000.0,60
