n_koeff,novelty,total_time,reward,iteration
0.0,nan,4.153141021728516,5.0,1
0.0,0.35199666322686524,4.233648061752319,5.5,2
0.0,0.4496970929316217,4.347429990768433,13.0,3
0.0,0.3559502994821909,4.463799238204956,21.0,4
0.0,0.3364077382585551,4.5740485191345215,32.6,5
0.0,0.3313118935854572,4.68991756439209,36.833333333333336,6
0.0,0.4025934411418699,4.837022304534912,39.42857142857143,7
0.0,0.37644832531243533,4.99064826965332,47.5,8
0.0,0.41557423341032873,5.106517314910889,48.888888888888886,9
0.0,0.49254601480859905,5.206794500350952,51.0,10
0.0,0.5076473590213152,5.322620630264282,52.63636363636363,11
0.0,0.42456693095492004,5.438534259796143,54.833333333333336,12
0.0,0.41772363853558814,5.576499700546265,57.15384615384615,13
0.0,0.4250032112620419,5.707988262176514,62.785714285714285,14
0.0,0.520697019158459,5.908478021621704,66.46666666666667,15
0.0,0.4258958803884455,6.140228986740112,73.0625,16
0.0,0.43807873529520247,6.409745693206787,78.58823529411765,17
0.0,0.5026237292928097,6.852710247039795,129.77777777777777,18
0.0,0.3851436062686562,7.478646993637085,175.57894736842104,19
0.0,0.40957066496636874,8.062532424926758,216.8,20
0.0,0.370295625392857,8.601716756820679,229.28571428571428,21
0.0,0.3764371243948308,9.215810775756836,248.9090909090909,22
0.0,0.4138150191925697,9.903491735458374,281.5652173913044,23
0.0,0.3490413543228945,10.410186529159546,289.0833333333333,24
0.0,0.4529922964727474,11.183129787445068,317.52,25
0.0,0.32014759097281353,11.854318857192993,339.46153846153845,26
0.0,0.34129817138050644,12.460657358169556,350.0740740740741,27
0.0,0.4206077777562804,13.133888244628906,373.2857142857143,28
0.0,0.2626160022777603,13.862479448318481,394.8965517241379,29
0.0,0.26849552273874583,14.456741094589233,415.06666666666666,30
0.05,0.2814444458319261,15.19163465499878,433.93548387096774,31
0.05,0.24517229567692223,15.917253732681274,451.625,32
0.05,0.3337454682158414,16.574492692947388,468.24242424242425,33
0.05,0.2664667017896182,17.259907007217407,483.88235294117646,34
0.05,0.2609041432387515,17.822015047073364,498.62857142857143,35
0.0,0.23959643088663102,18.377174615859985,512.5555555555555,36
0.0,0.22280703849353897,19.033149242401123,525.7297297297297,37
0.0,0.22781688394036478,19.799514770507812,538.2105263157895,38
0.0,0.23907462660963513,20.49233913421631,550.0512820512821,39
0.0,0.24210324350414994,21.149102449417114,561.3,40
0.0,0.24086971853340505,21.90312886238098,572.0,41
0.0,0.21842087513075287,22.521045446395874,582.1904761904761,42
0.0,0.28492277347751593,23.16571617126465,591.9069767441861,43
0.0,0.23583918930896186,23.820151567459106,601.1818181818181,44
0.0,0.24524115124836368,24.51443123817444,610.0444444444445,45
0.0,0.2370110671242251,25.255884885787964,618.5217391304348,46
0.0,0.24842077278410507,25.942943334579468,626.6382978723404,47
0.0,0.317730911173128,26.687978982925415,634.4166666666666,48
0.0,0.3450601448734304,27.39493703842163,641.8775510204082,49
0.0,0.2392400113857884,28.0793354511261,649.04,50
0.0,0.26370942117988666,28.773698091506958,668.94,51
0.0,0.23779325976806615,29.51931381225586,688.82,52
0.0,0.2673315464475541,30.245620489120483,708.26,53
0.0,0.25384975011969013,31.11687660217285,727.36,54
0.0,0.34031111735364317,31.876296997070312,745.78,55
0.0,0.23916783192639646,32.51027846336365,764.62,56
0.0,0.26032888143431565,33.24471426010132,783.52,57
0.0,0.2364494317064348,33.999961376190186,801.44,58
0.0,0.35905252023894496,34.69998550415039,820.24,59
0.0,0.24486758110882662,35.489651918411255,838.84,60
0.0,0.28430403876174304,36.31532621383667,857.46,61
0.0,0.21674738391280268,37.120723247528076,875.88,62
0.0,0.27861772334337764,37.927966833114624,894.18,63
0.0,0.2772969889921476,38.80525088310242,911.46,64
0.0,0.19411448104807683,39.72882032394409,929.1,65
0.0,0.23728374990986556,40.57468104362488,945.66,66
0.0,0.24428323337865238,41.399786949157715,962.32,67
0.0,0.2525963002092544,42.21376276016235,962.32,68
0.0,0.233995383538876,42.98255181312561,962.32,69
0.0,0.19306466270123734,43.9182186126709,962.32,70
0.0,0.24656537046622473,44.814149618148804,972.74,71
0.0,0.19257251003106993,45.58224320411682,979.52,72
0.0,0.3102688928619926,46.61885452270508,979.52,73
0.0,0.28181449333216657,47.58277773857117,990.28,74
0.0,0.29591266740305655,48.39980340003967,990.28,75
0.0,0.20238762777923835,49.27886199951172,992.52,76
0.0,0.24042291324490997,50.21624040603638,1000.0,77
,,50.21624040603638,1000.0,77
