novelty,total_time,n_koeff,reward,iteration
nan,3.6701502799987793,0.0,82.28570509950441,1
2.3032280037837456,3.739164113998413,0.0,82.34173607974262,2
2.141792882392863,3.823789119720459,0.0,79.21562774903772,3
1.9929627641463403,3.892784357070923,0.0,75.31040214800463,4
1.4759080941515033,3.9709017276763916,0.0,74.83477625881478,5
1.3833976202524751,4.055536985397339,0.0,76.0891115924105,6
1.1865482927197368,4.124583721160889,0.0,76.96611824299018,7
1.336710027578569,4.209160327911377,0.0,76.51418568758473,8
1.622163552633147,4.287266969680786,0.0,80.24815713359106,9
1.3541219509099829,4.356334447860718,0.0,81.40781435311152,10
1.5623645383239357,4.440972566604614,0.05,82.35751758641173,11
1.214967223001794,4.541274785995483,0.05,80.05803588316549,12
1.0704960853485015,4.610324859619141,0.05,79.50865558153873,13
0.9031115010974927,4.6949498653411865,0.05,80.37478224821395,14
1.1799787228383067,4.810955762863159,0.05,80.5241467100853,15
0.9322500840449839,4.911155939102173,0.1,81.24895344243362,16
0.8833346545000531,4.995769262313843,0.1,81.30676719688712,17
0.9009050623307551,5.073914527893066,0.1,86.01122557464981,18
0.7478329711512878,5.142888307571411,0.1,85.3305313353048,19
0.9664967689487365,5.227515459060669,0.1,89.3515225990658,20
0.9938247198617474,5.312176704406738,0.15000000000000002,89.0345707190789,21
0.8370788535045854,5.390245676040649,0.15000000000000002,88.7327457641685,22
0.7793221402848627,5.474894046783447,0.15000000000000002,89.27438753858071,23
0.7547594003728562,5.543961524963379,0.15000000000000002,92.48522631407617,24
0.9041139293704119,5.64423680305481,0.15000000000000002,93.19348488180933,25
0.7073300450130735,5.713205575942993,0.2,92.78054703751732,26
0.7947415502611648,5.829072952270508,0.2,92.40400994591246,27
0.8591468511693047,5.913693428039551,0.2,93.6807359713708,28
0.7796548423285733,5.998306035995483,0.2,94.89213589367412,29
0.7623139315071013,6.076456308364868,0.2,94.78976735907398,30
0.7290352737890469,6.214385986328125,0.25,94.4005994357688,31
0.6398069599833716,6.330283164978027,0.25,93.74157609680665,32
0.5968798226391694,6.41490626335144,0.25,95.06795690704466,33
0.7262311935107728,6.499521732330322,0.25,96.59846976153098,34
0.7607084875531764,6.5776331424713135,0.25,96.46835291144255,35
0.5766175060255058,6.662259340286255,0.2,97.11836264100275,36
0.688743737279215,6.746913433074951,0.2,97.47369554492111,37
0.5429555799167698,6.815937280654907,0.2,101.4284719379791,38
0.6356521524868968,6.900561332702637,0.2,101.66956149141677,39
0.7155479340746085,6.978675127029419,0.2,101.41973543612212,40
0.5862498393097346,7.0633323192596436,0.15000000000000002,101.18972060405525,41
0.5654471023306826,7.132325887680054,0.15000000000000002,103.37634997019553,42
0.5287743503099986,7.232548236846924,0.15000000000000002,103.96879305514436,43
0.710373524079895,7.317170858383179,0.15000000000000002,104.94669144523955,44
0.6262259028855942,7.401785373687744,0.15000000000000002,105.68684770926,45
0.5378181240017702,7.502027273178101,0.10000000000000002,105.58582808906404,46
0.6120362287910004,7.602270126342773,0.10000000000000002,106.6504170365137,47
0.6954137165257164,7.7025146484375,0.10000000000000002,106.73367825996547,48
0.4908591856168305,7.796266317367554,0.10000000000000002,106.43560273736777,49
0.6459390595667405,7.880887269973755,0.10000000000000002,107.2507409276331,50
0.5533473123556442,7.965577602386475,0.15000000000000002,107.62363081395641,51
0.6173245014176992,8.050193548202515,0.15000000000000002,113.54450096556768,52
0.5639314863831146,8.134819507598877,0.15000000000000002,114.48087170295345,53
0.5374649794701103,8.21944260597229,0.15000000000000002,115.60711706885694,54
0.5744773960415783,8.30409574508667,0.15000000000000002,117.09309202874563,55
0.5439822626563824,8.382242202758789,0.2,119.10923560874635,56
0.33444720680641243,8.46687364578247,0.2,120.77140563100433,57
0.4779415952481615,8.582759857177734,0.2,123.35098362525638,58
0.515000449970606,8.667380094528198,0.2,123.35875928595591,59
0.557695487454497,8.752015352249146,0.2,124.6215887479786,60
0.5559849284036881,8.83665919303894,0.25,126.79070367210451,61
0.4434733664705954,8.936943054199219,0.25,130.11528174472866,62
0.5793168807656299,9.037155151367188,0.25,131.23088579934557,63
0.4749541775647612,9.137395858764648,0.25,133.98286878225315,64
0.3611594239782163,9.222018957138062,0.25,133.97852328581692,65
0.5318021624357456,9.322262048721313,0.3,133.78688167504006,66
0.4359371968222582,9.400367021560669,0.3,134.89590473722322,67
0.47072474776556444,9.484986782073975,0.3,133.58998661629695,68
0.43535540773476467,9.569613218307495,0.3,135.99799325373888,69
0.4535906400102868,9.669853448867798,0.3,135.8180341913062,70
0.3296227959621567,9.754488468170166,0.35,138.96509535578704,71
0.47009393558154355,9.839141130447388,0.35,138.96761341447743,72
0.3006331198792157,9.908170223236084,0.35,139.8738360729421,73
0.3288532475624701,10.024046659469604,0.35,139.48525032054195,74
0.3130140343521238,10.108656644821167,0.35,140.2322987695965,75
0.3368914329779734,10.186773300170898,0.3,141.15295960872936,76
0.4417383463992456,10.271393060684204,0.3,141.89396855248341,77
0.40273998637180264,10.371669292449951,0.3,142.46246189332095,78
