reward,iteration,total_time,novelty,n_koeff
54.45534119297299,1,3.307018995285034,nan,0.95
54.41377131052319,2,3.445059299468994,0.584906258719712,0.8999999999999999
60.61989143680583,3,3.5765762329101562,0.449947900768838,0.8499999999999999
66.17545125241983,4,3.7145590782165527,0.3558925195987877,0.7999999999999998
67.58933198650575,5,3.8616762161254883,0.3248075455898497,0.7499999999999998
74.71090782753797,6,4.015306234359741,0.2986764201832556,0.6999999999999997
74.53971504676382,7,4.146812200546265,0.22410654335174743,0.6499999999999997
78.90360043891499,8,4.293911695480347,0.18785570099614027,0.5999999999999996
85.4134857980994,9,4.478824138641357,0.1479696946152821,0.5499999999999996
84.1791576097913,10,4.648114442825317,0.1557670692675462,0.4999999999999996
84.03922755719493,11,4.832998037338257,0.15983469083626625,0.4499999999999996
83.91718128883511,12,4.980100154876709,0.11235417384388972,0.39999999999999963
86.61161337608267,13,5.11808180809021,0.11456588174649733,0.34999999999999964
88.1940114621593,14,5.265199899673462,0.11514410337036006,0.29999999999999966
88.43359859047038,15,5.412304401397705,0.11236017253619314,0.24999999999999967
87.48984559371175,16,5.565929412841797,0.09636926659253518,0.19999999999999968
88.26745312983752,17,5.71954083442688,0.0961708656975851,0.1499999999999997
91.01768157865004,18,5.851048231124878,0.08635072613564286,0.09999999999999969
90.57685684073013,19,6.013821125030518,0.07789278105146576,0.049999999999999684
92.50092711739445,20,6.151914358139038,0.07687190504912991,0.0
92.46704179582919,21,6.2990288734436035,0.07809196696390601,0.0
94.52272606173456,22,6.46831488609314,0.0676011052654235,0.0
95.60626911144773,23,6.621936798095703,0.0772287465393078,0.0
97.34307119383163,24,6.800294637680054,0.06173625410697721,0.0
97.85835801867502,25,7.000821113586426,0.05770794314091338,0.0
102.59290376092765,26,7.1544201374053955,0.057384126440630415,0.0
103.5753955035592,27,7.301531553268433,0.059480638162047274,0.0
103.13732841941977,28,7.455173015594482,0.05260751978584838,0.0
108.4968334008654,29,7.602277517318726,0.044739475208488984,0.0
110.70444957237042,30,7.755904912948608,0.04928154858847225,0.0
110.68854425054548,31,7.92514443397522,0.04574059932464178,0.0
111.54890166484171,32,8.072293996810913,0.03907978837512374,0.0
115.15033484201045,33,8.2259202003479,0.048711852185320856,0.0
115.01287251792762,34,8.388667106628418,0.044300496183394156,0.0
114.33377013545058,35,8.542299747467041,0.04676104177965207,0.0
114.2215592167276,36,8.705055475234985,0.03765298410216725,0.0
114.09718798694598,37,8.858647108078003,0.04283253155971214,0.0
114.72182926610996,38,9.043508529663086,0.047311400375222815,0.0
114.84757700414025,39,9.206274509429932,0.036790772452160454,0.0
116.1204979441195,40,9.375488996505737,0.03274460537902549,0.0
116.44382077123139,41,9.544735431671143,0.042837826948623876,0.0
115.85303788571255,42,9.723169565200806,0.03980568177745876,0.0
117.01016992964959,43,9.876833200454712,0.04266422850472606,0.0
117.2741127526538,44,10.030445575714111,0.03737829104923405,0.0
117.53575033478377,45,10.193182706832886,0.03395219150863998,0.0
116.7596300384966,46,10.346802234649658,0.03705304599461616,0.0
117.41504573387176,47,10.50952959060669,0.030334590105532872,0.0
117.06375707996726,48,10.67879581451416,0.03447949677067174,0.0
116.54455613143811,49,10.832446575164795,0.03164637866494315,0.0
118.07487492076869,50,10.995223045349121,0.03106083661809197,0.0
122.52211860874881,51,11.148816347122192,0.030253377510017224,0.0
124.73042353146406,52,11.327165842056274,0.03315108441877992,0.0
125.2819440892444,53,11.480782985687256,0.028238950832049595,0.0
125.81778975337531,54,11.650030851364136,0.027536271124667853,0.0
126.73884086989489,55,11.812764406204224,0.02865248012039328,0.0
126.7434621094103,56,11.982008695602417,0.03638823242048995,0.0
127.30176586502454,57,12.151254892349243,0.0247844205489604,0.0
128.79342181799814,58,12.298367500305176,0.02444415026755391,0.0
131.18340804496395,59,12.46760892868042,0.027095241334218954,0.0
131.73821039671665,60,12.636842727661133,0.02827142140465556,0.0
132.84369196559396,61,12.79958724975586,0.02469244612501419,0.0
133.02977626516528,62,12.953211307525635,0.025893301542068762,0.0
133.02798456784691,63,13.115936517715454,0.024951206191154394,0.0
133.6061282139695,64,13.269563913345337,0.022025773546929393,0.0
134.72424811875982,65,13.438845157623291,0.027290612278208663,0.0
136.1712826713076,66,13.601581335067749,0.02717343053824904,0.0
136.89923070176988,67,13.755272626876831,0.020143131091304292,0.0
135.79920216886035,68,13.917961359024048,0.021846233832903322,0.0
138.199566032515,69,14.087217569351196,0.03154928934897982,0.0
139.112623205541,70,14.25647497177124,0.028141017210459716,0.0
142.44531081031198,71,14.441329956054688,0.01946894795323906,0.0
142.59948970378687,72,14.604073286056519,0.02109534076507461,0.0
142.2234317113319,73,14.820193529129028,0.02436087270380337,0.0
141.12847558061685,74,14.973826885223389,0.020782790138208128,0.0
143.35924189602608,75,15.15869665145874,0.0267149888528094,0.0
142.43392114905097,76,15.305800437927246,0.022220963044377304,0.0
142.76709869473353,77,15.47505784034729,0.022230338124672858,0.0
143.48272222860746,78,15.644291162490845,0.019196887813726856,0.0
141.23968304214338,79,15.822646141052246,0.02106496767957043,0.0
140.88142565311432,80,15.97628927230835,0.0224226965339194,0.0
140.32822694002144,81,16.16115427017212,0.01943017391971009,0.0
140.13991926828376,82,16.32388210296631,0.01729067427365787,0.0
139.21439258222983,83,16.493128776550293,0.019309505692026295,0.0
139.77300730934695,84,16.67800211906433,0.01735990989105364,0.0
141.25906362339347,85,16.847249507904053,0.018972276048792328,0.0
142.15712648073546,86,17.04122281074524,0.02108514058200098,0.0
