n_koeff,total_time,reward,novelty,iteration
3.250000000000006,663.0117335319519,415.70635668103364,0.10381099047359524,4440
3.2000000000000064,663.1276006698608,410.675083621105,0.03639931626363849,4441
3.2000000000000064,663.2903320789337,416.0825897046194,0.0313808994946888,4442
3.2000000000000064,663.4127385616302,414.9611600248186,0.09498295840606244,4443
3.2000000000000064,663.5598435401917,416.4511974518131,0.04150548657752698,4444
3.2000000000000064,663.697835445404,410.693657811928,0.04715462194852557,4445
3.1500000000000066,663.8293266296387,411.2482535687063,0.0395281035153071,4446
3.1500000000000066,663.9764354228973,408.0609589629777,0.03767369753088963,4447
3.1500000000000066,664.0988080501556,403.9915977916513,0.09397922097543807,4448
3.1500000000000066,664.2459261417389,400.4542992657101,0.08876818173134922,4449
3.1500000000000066,664.3995416164398,395.04885043501963,0.03741618940360899,4450
3.1000000000000068,664.5310387611389,396.16608019014416,0.07739327525260306,4451
3.1000000000000068,664.6625294685364,399.3313508144264,0.11422175172834506,4452
3.1000000000000068,664.8005311489105,401.9927650078986,0.041618263362958326,4453
3.1000000000000068,665.0010199546814,396.83108497637767,0.07187197132160646,4454
3.1000000000000068,665.1481394767761,399.80839001997543,0.07778131059633528,4455
3.050000000000007,665.3173885345459,394.96293232568166,0.04310654232693432,4456
3.050000000000007,665.4801261425018,403.9523299119274,0.0328553014645232,4457
3.050000000000007,665.6492850780487,406.7211577125888,0.032498531910267775,4458
3.050000000000007,665.802934885025,412.5140128701842,0.03298344372067029,4459
3.050000000000007,665.9959483146667,406.0019626593667,0.05019484241906545,4460
3.000000000000007,666.1774463653564,394.08918473374507,0.05377552990467692,4461
3.000000000000007,666.3787882328033,392.9729203206736,0.04160539215733021,4462
3.000000000000007,666.5953364372253,390.5153243391889,0.04402363739121748,4463
3.000000000000007,666.795816898346,389.7747579560968,0.052892808818044715,4464
3.000000000000007,666.9963827133179,393.87991856809543,0.10185646715511772,4465
3.050000000000007,667.1813271045685,394.25060036554436,0.06799054859347875,4466
3.050000000000007,667.3661978244781,393.34555820964687,0.10919332464625921,4467
3.050000000000007,667.5667612552643,394.8336727118898,0.050170122531153216,4468
3.050000000000007,667.7516446113586,392.0358315205215,0.11612117055318949,4469
3.050000000000007,667.9365057945251,390.1768605445678,0.02565216616348768,4470
3.000000000000007,668.1526803970337,392.4023311294445,0.10984728146152906,4471
3.000000000000007,668.3219187259674,395.93642300058605,0.11576608352749042,4472
3.000000000000007,668.5002753734589,399.0958411515566,0.027163446495788716,4473
3.000000000000007,668.6851365566254,399.26774357191425,0.03494798996055353,4474
3.000000000000007,668.939074754715,397.0494129775714,0.10799689696665116,4475
2.9500000000000073,669.1174340248108,399.80059525881285,0.0444577113962313,4476
2.9500000000000073,669.2866768836975,397.93343135685114,0.08719352171257913,4477
2.9500000000000073,669.4871752262115,397.18889800966053,0.10664173592694057,4478
2.9500000000000073,669.7410926818848,404.6333026561287,0.08520376119716677,4479
2.9500000000000073,669.9728322029114,405.7605705578637,0.037894478520119027,4480
3.000000000000007,670.2266993522644,414.1543517907023,0.043184743800158285,4481
3.000000000000007,670.4584438800812,421.4274841628169,0.041862900450690015,4482
3.000000000000007,670.7279903888702,424.2376615725687,0.03225410516626222,4483
3.000000000000007,671.0065984725952,411.83681707393305,0.033452995350511154,4484
3.000000000000007,671.2917108535767,424.08499534229566,0.08878282123646103,4485
3.050000000000007,671.4922344684601,422.5990482141793,0.0329161111483804,4486
3.050000000000007,671.6771113872528,428.540303617768,0.08026482822053198,4487
3.050000000000007,671.8465020656586,425.00439006484083,0.044167161053474374,4488
3.050000000000007,672.0309746265411,425.02872377898785,0.08610981398014571,4489
3.050000000000007,672.1937439441681,423.7361474237763,0.1050272260888503,4490
3.1000000000000068,672.3786444664001,428.59709477872525,0.05335166902603142,4491
3.1000000000000068,672.5478579998016,423.7543249083516,0.0734540984010212,4492
3.1000000000000068,672.6793458461761,427.6624360771433,0.03193972413477038,4493
3.1000000000000068,672.8485889434814,428.95778616084664,0.035582519202182486,4494
3.1000000000000068,672.9957344532013,429.3331542338369,0.1065123075254007,4495
3.1500000000000066,673.149327993393,428.58217729031975,0.04005730827478651,4496
3.1500000000000066,673.3498163223267,430.0571075122049,0.028113879403949056,4497
3.1500000000000066,673.5125510692596,435.06906425204977,0.038352001075487335,4498
3.1500000000000066,673.6661760807037,439.3607863419539,0.07838863217049301,4499
3.1500000000000066,673.8132884502411,439.72670552649055,0.04310751870754381,4500
3.1000000000000068,673.9825351238251,447.84764494582237,0.09802578463740785,4501
3.1000000000000068,674.1517786979675,445.77394180126294,0.03462424344971436,4502
3.1000000000000068,674.2988865375519,437.57505583295074,0.08153178189109149,4503
3.1000000000000068,674.4681370258331,444.27461616756096,0.11669284024583926,4504
3.1000000000000068,674.6308650970459,444.85975290870755,0.10118626846397966,4505
3.1500000000000066,674.8001418113708,447.29510270259476,0.09390435047127664,4506
3.1500000000000066,674.9693586826324,443.14432924423556,0.09293621710673777,4507
3.1500000000000066,675.1165010929108,440.5618483198656,0.05022958094619659,4508
3.1500000000000066,675.2701640129089,441.3010143220426,0.10089829458389474,4509
