n_koeff,iteration,reward,novelty,total_time
0.0,100,164.76807715757133,0.017978997063930833,19.337072610855103
0.0,101,167.35555563135256,0.01992440267670694,19.52199935913086
0.0,102,171.07428834660485,0.02431700479833995,19.700358390808105
0.0,103,171.45815154550763,0.023489629332307593,19.869656562805176
0.0,104,172.20356545871837,0.018730042169807126,20.038880109786987
0.0,105,172.75444808799566,0.02465194623696778,20.201605558395386
0.0,106,170.92147081091724,0.021077427171230095,20.37085485458374
0.0,107,171.81634016866158,0.0151583177721237,20.571364879608154
0.0,108,172.0041723352546,0.016252213788776677,20.74060845375061
0.0,109,172.9276810769851,0.016623530715064297,20.941121339797974
0.0,110,171.8169405440104,0.019553065172617762,21.1038498878479
0.0,111,173.67846196203286,0.01569433358871005,21.257489919662476
0.0,112,174.17876736429739,0.01658295652947093,21.42672610282898
0.0,113,174.55808181234886,0.015903045789774178,21.589465856552124
0.0,114,173.2243742169233,0.016586024250737214,21.758699417114258
0.0,115,172.67710404961613,0.019674230190104128,21.9214346408844
0.0,116,172.65882329631378,0.014130442665596625,22.090679168701172
0.0,117,172.84661173693638,0.01678682531999595,22.259961128234863
0.0,118,173.20896990790038,0.018526165667420106,22.429242610931396
0.0,119,173.57421756631055,0.018508783511082313,22.591981887817383
0.0,120,172.98671235384438,0.016341674424557587,22.77684450149536
0.0,121,173.19937581602684,0.014860537475156851,22.930492401123047
0.0,122,174.09941120121843,0.017078681106069644,23.093230962753296
0.0,123,173.0162381978771,0.015068492095307997,23.278098344802856
0.0,124,171.72500564645378,0.014875580064720275,23.44733762741089
0.0,125,173.75451363785126,0.014840258425715003,23.610064029693604
0.0,126,175.79114394578986,0.015230230821690371,23.779319047927856
0.0,127,176.54644279070283,0.015045617443309544,23.9329354763031
0.0,128,180.23033285797698,0.016884785865966874,24.111294269561768
0.0,129,181.3232108389756,0.013314016509105494,24.280551433563232
0.0,130,183.18777452116964,0.014938171867894421,24.449807167053223
0.0,131,185.035580795662,0.01417841046436128,24.634660005569458
0.0,132,183.2003977734661,0.013100592523720445,24.797394514083862
0.0,133,184.10796495995754,0.016281480900270342,24.982269763946533
0.0,134,185.9436966538285,0.01382226069572277,25.15154790878296
0.0,135,186.31213533804882,0.013137818739973037,25.32986879348755
0.0,136,186.66136632900103,0.012576923545416206,25.4991397857666
0.0,137,189.61054675287036,0.015304599423508272,25.66843271255493
0.0,138,188.51035439002587,0.012243048446956064,25.868931531906128
0.0,139,190.3464728482755,0.010747496888351313,26.038182735443115
0.0,140,191.50736176113358,0.013103321604963157,26.21657109260559
0.0,141,192.085632778251,0.011952125565123612,26.401438236236572
0.0,142,192.447548583285,0.01309789165560703,26.570690870285034
0.0,143,190.99039406396207,0.014010393407049326,26.73993468284607
0.0,144,192.64567698517487,0.011824760260091218,26.933907985687256
0.0,145,195.05194981271674,0.012269982201559613,27.103160858154297
0.0,146,194.12207131404276,0.011055917498180731,27.27240300178528
0.0,147,194.3097272757892,0.011907461190219735,27.44164800643921
0.0,148,194.49856012723103,0.012445397103727902,27.635621070861816
0.0,149,196.91779136021424,0.011574614520635853,27.80487084388733
0.0,150,195.8217267184681,0.012670017606599766,27.98973560333252
0.0,151,194.9175708904686,0.012346858204711668,28.159013509750366
0.0,152,193.77053672580652,0.01026756807528472,28.343904972076416
0.0,153,193.77139905489886,0.01049247513615084,28.522273540496826
0.0,154,193.76907645698537,0.010958629519907162,28.72278618812561
0.0,155,194.1425292093128,0.010963155964197396,28.892040252685547
0.0,156,196.53557431578764,0.01014020921942261,29.07691264152527
0.0,157,195.6432153244674,0.011680339098426602,29.277403354644775
0.0,158,195.06542050177282,0.00993026779144738,29.462324380874634
0.0,159,195.08454181399256,0.01122044933257355,29.640676736831665
0.0,160,196.93674703926456,0.011982164016761242,29.8099262714386
0.0,161,194.69724331123106,0.011455856286454574,29.979174613952637
0.0,162,195.87674553652948,0.011294807885973082,30.164135217666626
0.0,163,198.62896744568513,0.011029745004829884,30.342493057250977
0.0,164,197.1762132347515,0.012314933899639988,30.52736258506775
0.0,165,196.98172597139938,0.010818003618243654,30.696608543395996
0.0,166,197.00071254310677,0.009802017152904257,30.881479740142822
0.0,167,198.83295297619134,0.012464192137109248,31.066429376602173
0.0,168,198.83423463337672,0.010893821033635277,31.25132179260254
0.0,169,198.10907422447264,0.008871678303372169,31.414072275161743
0.0,170,198.16398557918816,0.00859725401067803,31.598935842514038
0.0,171,199.40340126013564,0.010636715091478694,31.768191814422607
0.0,172,198.489741376321,0.010451219693388114,31.999927043914795
0.0,173,199.4164021572875,0.009447227566746931,32.16923904418945
0.0,174,203.26126568049875,0.01009430638923716,32.369725942611694
0.0,175,201.59680332411008,0.010707597194015041,32.548147439956665
0.0,176,206.77574916352634,0.009205211570336208,32.71739077568054
0.0,177,206.59264032641556,0.009260361840064615,32.91797208786011
0.0,178,204.0083570767607,0.00940341462449103,33.10285234451294
0.0,179,204.57892834481962,0.008875658585753942,33.27209758758545
0.0,180,203.85354346153872,0.011636769914550902,33.456953287124634
0.0,181,203.66694730166827,0.009833794263617803,33.63530874252319
0.0,182,206.0500781637668,0.010547135502072416,33.82018446922302
0.0,183,203.97057553429815,0.008746646647604168,34.005096435546875
0.0,184,203.27643873028634,0.009838992859403569,34.17431974411011
0.0,185,203.27481363315664,0.009047528844374568,34.352678537368774
0.0,186,204.04219645777616,0.012174052483528907,34.53754210472107
0.0,187,202.20363042710898,0.009909779518102454,34.72241139411926
0.0,188,202.18204605517568,0.00969877990854371,34.89165949821472
0.0,189,201.237902677442,0.009964419110325373,35.07653021812439
0.0,190,203.2454166005169,0.007836401528075665,35.23935890197754
0.0,191,202.14708646727672,0.00907648194784836,35.424253940582275
0.0,192,202.14374666417973,0.009836903599523734,35.59352374076843
0.0,193,203.597301827443,0.01136656708201259,35.77841234207153
0.0,194,204.15639264187456,0.007706621558245716,35.96327090263367
0.0,195,204.51226314818226,0.009138691471857906,36.141658782958984
0.0,196,205.81147567473872,0.010291339217913864,36.31092619895935
0.0,197,204.5129737094911,0.00957643950111891,36.49580717086792
0.0,198,203.77436339159487,0.009153866708281728,36.68078684806824
0.0,199,200.98903215224243,0.0076874397709763955,36.8656439781189
0.0,200,202.83363328093773,0.008826907455791346,37.066206216812134
0.0,201,204.49062430259673,0.008695425609266536,37.266701459884644
0.0,202,204.52866621355318,0.009198204019012376,37.48282074928284
0.0,203,204.15150561742948,0.008134718179505788,37.71466541290283
0.0,204,203.9591693290636,0.009830870199698173,37.946417808532715
0.0,205,203.59927326988327,0.008231949930390765,38.16906452178955
0.0,206,203.03640416082743,0.006724737359853375,38.38526201248169
0.0,207,204.49966338685178,0.008490888710017545,38.60138392448425
0.0,208,206.72460329448063,0.009560076423985802,38.801899909973145
0.0,209,206.15794367792532,0.008138098752919614,38.98673605918884
0.0,210,204.30635470414364,0.008456877961908499,39.14946222305298
0.0,211,203.95893514996024,0.007260390862196839,39.34996461868286
0.0,212,204.31547427338108,0.008088281020644244,39.51924967765808
0.0,213,202.65674224101275,0.008161450751063693,39.70412063598633
0.0,214,205.9909132156302,0.009799869625028395,39.889102935791016
0.0,215,207.47834163093626,0.007660768017981942,40.08955526351929
0.0,216,207.27943680668176,0.007986125406698628,40.27441477775574
0.0,217,210.07087585651252,0.008492824888153021,40.45277285575867
0.0,218,211.7375646968041,0.007968975010861518,40.65329337120056
0.0,219,213.1954242294028,0.008059339046898316,40.8538601398468
0.0,220,212.0304288800101,0.007714145180464414,41.038753271102905
0.0,221,209.48608947598447,0.008751383870516265,41.22359228134155
0.0,222,212.81999936017087,0.008828418878188932,41.439701318740845
0.0,223,212.64005584551046,0.007597571744189046,41.608946084976196
0.0,224,209.5436104990671,0.006049368605240108,41.793808698654175
0.0,225,210.66359188454646,0.00820400329692284,41.97866892814636
0.0,226,203.27666830607592,0.008083574897304113,42.17267179489136
0.0,227,201.9498935659346,0.00875018471525337,42.34190773963928
0.0,228,202.3301778013337,0.006784812931711474,42.54239368438721
0.0,229,202.33250986756445,0.008707838227271534,42.727272748947144
0.0,230,200.84733474049943,0.006720763544765158,42.912134647369385
0.0,231,202.52075558174792,0.006473283017828871,43.09701681137085
0.0,232,200.324448025073,0.007575962184836435,43.28197193145752
0.0,233,200.38739845074997,0.007439614715881464,43.460355043411255
0.0,234,199.5911401156449,0.007343958272124407,43.64528751373291
0.0,235,200.70861105659515,0.008523022675245797,43.814533710479736
0.0,236,203.86170007782482,0.005945213865157724,44.01501536369324
0.0,237,203.84696891131472,0.007414551096840083,44.18432664871216
0.0,238,206.8525247261941,0.006787706550997111,44.36271643638611
0.0,239,205.60559658868885,0.00671889510925076,44.54754853248596
0.0,240,203.05539290372843,0.005970377493576462,44.73241066932678
0.0,241,204.53709831119068,0.007583051528775165,44.91731262207031
0.0,242,203.46118590540425,0.008717710131415313,45.1021888256073
0.0,243,205.1520078578004,0.006443931598653014,45.287057638168335
0.0,244,203.85074341794382,0.007287220260866388,45.481032609939575
0.0,245,201.99521082007635,0.008630164799548545,45.6502742767334
0.0,246,204.9253410238208,0.006995867925598634,45.83517122268677
0.0,247,205.1145585756262,0.006449953596759845,46.02000164985657
0.0,248,205.66899311258553,0.007739139862103572,46.20487093925476
0.0,249,207.5190365865692,0.007496241070087577,46.40535640716553
0.0,250,208.83225267385313,0.006195742913202271,46.590240240097046
0.0,251,209.38061489545657,0.006358586666659572,46.784244537353516
0.0,252,207.71015851096152,0.006713178309146093,46.99134421348572
0.0,253,209.0065869749396,0.0068064105413507235,47.20757555961609
0.0,254,211.22818005279558,0.006265252461921573,47.40806245803833
0.0,255,211.95796876457405,0.00638770627973114,47.58640718460083
0.0,256,211.4080587745076,0.00656555707521745,47.755656719207764
0.0,257,210.68960790179287,0.005987841401370566,47.95616436004639
0.0,258,209.61206744578797,0.007649662768530924,48.141029834747314
0.0,259,210.5453295838556,0.006000754029582798,48.310285806655884
0.0,260,210.91260284038776,0.00592752418602676,48.49513792991638
0.0,261,211.84420765459473,0.006021823348445338,48.673492193222046
0.0,262,214.3997599329744,0.006603481507783663,48.87398552894592
0.0,263,213.48212891786469,0.0069280474611505905,49.07448363304138
0.0,264,211.61706768877434,0.006350407784274354,49.29059362411499
0.0,265,212.9123636467705,0.006693580076657057,49.47550702095032
0.0,266,214.2194925641929,0.007261478557582797,49.66038250923157
0.0,267,211.07906029275028,0.006094714014655559,49.8764591217041
0.0,268,209.5904170404215,0.00745560434798648,50.06133151054382
0.0,269,207.94816073446427,0.008198215273444833,50.26181626319885
0.0,270,208.92566351418085,0.007120636123588931,50.44668626785278
0.0,271,208.3597879930152,0.006593096564081403,50.631558656692505
0.0,272,204.67963044976102,0.007329889644321944,50.816428661346436
0.0,273,203.00843713527524,0.007084086287006162,51.001288652420044
0.0,274,204.29929942735995,0.006084864970645318,51.20176887512207
0.0,275,202.97175098782503,0.006315386136061811,51.38012480735779
0.0,276,205.00028372781904,0.006270882345459396,51.58061981201172
0.0,277,208.74284505652395,0.006373445408086239,51.76548957824707
0.0,278,207.2540445816857,0.005959223230820618,51.95035409927368
0.0,279,207.61256559705103,0.006182212825247188,52.15087389945984
0.0,280,208.35791112622567,0.005691958279131508,52.36699557304382
0.0,281,205.3934665401751,0.004940036127465723,52.551839113235474
0.0,282,207.2322251938196,0.006121452269007938,52.73674273490906
0.0,283,206.9761957304609,0.005524869696080028,52.93726301193237
0.0,284,205.89874731638952,0.006471433406211089,53.12212800979614
0.0,285,209.7751335378136,0.005176264109134021,53.32264423370361
0.0,286,205.47645719426717,0.006500082465069391,53.50099730491638
0.0,287,203.08163856658538,0.006253367638671367,53.72363996505737
0.0,288,200.63494509799418,0.007633710281175496,53.908501386642456
0.0,289,204.50297285462287,0.0063839328686453155,54.10247492790222
0.0,290,205.41430081474053,0.006410538040119933,54.28737258911133
0.0,291,203.91251953102724,0.005521850423997107,54.48783874511719
0.0,292,203.16213569593754,0.005936529304143789,54.67271614074707
0.0,293,202.2242040967514,0.005662894316665323,54.857576847076416
0.0,294,200.74877669327716,0.0067078317736548486,55.04244303703308
0.0,295,203.89146404937813,0.00567660574763841,55.24292469024658
0.0,296,203.92655753364667,0.005418598476347653,55.44341444969177
0.0,297,204.82810312444178,0.005806171499724363,55.62829804420471
0.0,298,206.2885935247976,0.005878926659068198,55.8288938999176
0.0,299,207.3908180665655,0.005586013237714258,56.01378846168518
0.0,300,204.7511176261774,0.006301820581431801,56.207823276519775
0.0,301,201.59963011118086,0.005952722147772813,56.39271950721741
0.0,302,202.52127072795807,0.0058454306041965266,56.59323716163635
0.0,303,201.59942944504346,0.006665935214998816,56.79374623298645
0.0,304,200.68312657470895,0.005599078932048442,56.97861838340759
0.0,305,199.93977673079098,0.006147856859155166,57.17910289764404
0.0,306,198.64199149232118,0.005922155805678859,57.36401391029358
0.0,307,198.24234309242365,0.006216856150289247,57.53327226638794
0.0,308,196.18586671635853,0.004596569528156286,57.73383808135986
0.0,309,196.9185849452774,0.005716356579352998,57.91872048377991
0.0,310,198.9616522924707,0.005602441005167626,58.11272668838501
0.0,311,198.39782141568566,0.005661297712101323,58.350961446762085
0.0,312,193.61567561258886,0.005640022160332516,58.53582549095154
0.0,313,196.2102455526061,0.005174622465762672,58.720773696899414
0.0,314,194.3674406749925,0.004664364906007874,58.92128396034241
0.0,315,192.14137860647247,0.005178970117755497,59.0996413230896
0.0,316,190.8087558517404,0.005054121035933402,59.30013632774353
0.0,317,191.10139847436886,0.0059573200404538255,59.48502969741821
0.0,318,189.98652309060395,0.005203000029102839,59.68552207946777
0.0,319,190.72369140469215,0.0049272523588445175,59.90163445472717
0.0,320,189.76794917293776,0.005670004974335527,60.08650732040405
0.0,321,192.16187270545998,0.005102285919102355,60.27137231826782
0.0,322,191.79211886920473,0.005706037516556077,60.50310397148132
0.0,323,192.70656964838537,0.005856989313313557,60.68797755241394
0.0,324,191.01614419245797,0.005137171504618225,60.87287712097168
0.0,325,192.34103014228694,0.00500083600036332,61.05770802497864
0.0,326,191.58187819618053,0.00475703324775596,61.27382135391235
0.0,327,187.3154320080812,0.005071482525361702,61.47431182861328
0.0,328,187.66622980327273,0.005152762394808608,61.659178733825684
0.0,329,190.82425721057842,0.005070972068983211,61.85966777801514
0.0,330,192.0870971672509,0.006345431262505087,62.044596672058105
0.0,331,194.1087848854876,0.0056499806736304906,62.229435443878174
0.0,332,193.36454594063756,0.006212156519566498,62.42991280555725
0.0,333,196.200507447132,0.004966762262127841,62.62391972541809
0.0,334,200.05686061768898,0.005905355486462752,62.83099889755249
0.0,335,195.97635921041015,0.006054356405522366,63.03158903121948
0.0,336,198.04800965681991,0.005782220383579354,63.225600719451904
0.0,337,198.59505903340622,0.004912042178411781,63.4326286315918
0.0,338,200.81287061675894,0.004846328868305767,63.611024618148804
0.0,339,199.35231660682427,0.0054739624858940175,63.81156945228577
0.0,340,199.15368704794335,0.004893289775018888,64.01205444335938
0.0,341,198.0414022599681,0.004545546997248106,64.19691801071167
0.0,342,199.8870589793896,0.0062515244346948075,64.41303014755249
0.0,343,201.74402074065304,0.0052532116377304325,64.59789538383484
0.0,344,202.27348454015385,0.005806657588496111,64.79838180541992
0.0,345,197.48309703288746,0.005002901798389689,64.98326015472412
0.0,346,195.61936808460368,0.0046657092766418376,65.18378210067749
0.0,347,196.73831791286295,0.004643485452501585,65.36868357658386
0.0,348,196.1890985233353,0.005458539134124811,65.5535454750061
0.0,349,195.06863934713468,0.00451486071171809,65.76965355873108
0.0,350,196.37289356825787,0.004654553733255993,65.98577547073364
0.0,351,197.12562773838172,0.005032400323797411,66.17066931724548
0.0,352,198.03692826514725,0.00500243951927977,66.3555338382721
0.0,353,199.69742687777295,0.004719104881385169,66.55607962608337
0.0,354,198.90045675266242,0.0048521713302434565,66.74097895622253
0.0,355,198.9049415862709,0.004677920623980396,66.91933703422546
0.0,356,199.83636381465394,0.004606090053015404,67.11982798576355
0.0,357,200.4135434414489,0.005915257406886246,67.3424563407898
0.0,358,202.6254161963321,0.004721256629662116,67.53642916679382
0.0,359,200.21698938490644,0.005214185126655979,67.72129011154175
0.0,360,197.99118018348193,0.004223140336446484,67.94399547576904
0.0,361,200.95318902464686,0.005404954302215183,68.14457893371582
0.0,362,200.77560239495995,0.004786070880647449,68.33860850334167
0.0,363,198.18786556404095,0.0050156754013875125,68.53916621208191
0.0,364,199.99740153942844,0.005257151761113892,68.70842576026917
0.0,365,201.09742855140976,0.004738188425147791,68.89329099655151
0.0,366,200.19156945493623,0.004472651332029342,69.09378433227539
0.0,367,200.43987265822886,0.004906788955887459,69.27870011329651
0.0,368,200.84061635488072,0.004902876780870812,69.47923612594604
0.0,369,201.54978105064066,0.00491921048833937,69.67972135543823
0.0,370,203.0503507172631,0.004219975565211226,69.88020610809326
0.0,371,203.26213446288295,0.003565363278737005,70.11194109916687
0.0,372,206.78118722062516,0.0052369882015647785,70.31256771087646
0.0,373,208.63623147784995,0.00446964691105674,70.5130763053894
0.0,374,209.5802747575451,0.00482103836060834,70.71354103088379
0.0,375,209.57649795885166,0.004901253899173843,70.89840698242188
0.0,376,210.33125550353373,0.004569551001464998,71.0833249092102
0.0,377,210.69779045939703,0.004392429946748031,71.2838122844696
0.0,378,210.13725097758888,0.00429498578873456,71.46874713897705
0.0,379,207.15764084618024,0.0045539818464918665,71.66920757293701
0.0,380,206.2730458821431,0.005609370621727901,71.86969923973083
0.0,381,203.87912555086143,0.0042063285606347795,72.05455350875854
0.0,382,203.49424288239715,0.004148933847839847,72.25503301620483
0.0,383,199.61828728517125,0.005168349649571909,72.44900441169739
0.0,384,195.3996428420371,0.004229017101955112,72.64952874183655
0.0,385,197.25527777078253,0.004483255565763373,72.8343915939331
0.0,386,194.79777358635982,0.004809559235440429,73.03487968444824
0.0,387,196.2991095041395,0.00426928160742226,73.21978688240051
0.0,388,195.56735667336193,0.005266206140475834,73.4203200340271
0.0,389,193.89353021352935,0.005064252509112247,73.60519313812256
0.0,390,193.70217922471093,0.0037496371166110026,73.80575370788574
0.0,391,199.08045839080478,0.004538475075419236,74.0375497341156
0.0,392,198.70039539217086,0.005066292175418367,74.25363898277283
0.0,393,195.15562680997266,0.004924191293354348,74.43854856491089
0.0,394,197.40806465443515,0.003857141326625872,74.63911700248718
0.0,395,198.88783500743182,0.004911862892594754,74.8239541053772
0.0,396,197.75632814956464,0.004554662269291345,75.00886082649231
0.0,397,198.10977361079892,0.004257506953349085,75.20934748649597
0.0,398,198.8436761959236,0.005311761196248563,75.39422154426575
0.0,399,197.55694031707537,0.003996592081259129,75.6103241443634
0.0,400,196.4679301133889,0.004800760664349274,75.82654118537903
0.0,401,197.004920234179,0.004687540728923853,76.04265570640564
0.0,402,197.01233606174748,0.004485156131699127,76.28091263771057
0.0,403,198.28485281989612,0.005124786985531814,76.52826595306396
0.0,404,198.87161996100423,0.0035958477069560246,76.74438214302063
0.0,405,200.11568835221198,0.004650628980831787,76.96707653999329
0.0,406,199.91956192546158,0.004301324192724206,77.18319487571716
0.0,407,199.00483922233153,0.004984120477741692,77.39931011199951
0.0,408,201.18722941055353,0.004136656307444314,77.61541485786438
0.0,409,202.29261506463448,0.004111630708392733,77.83151912689209
0.0,410,203.1102489423907,0.004004718664672793,78.04765820503235
0.0,411,199.7730929782465,0.004440541950780084,78.30579447746277
0.0,412,202.1806416565631,0.0040079192658956835,78.5334882736206
0.0,413,200.85660287361839,0.004535188192883466,78.76210117340088
0.0,414,200.91169726032018,0.005215204068211743,79.00381016731262
0.0,415,200.7233992632468,0.003993832628327761,79.22580528259277
0.0,416,200.35352070255834,0.004407240198341388,79.45495438575745
0.0,417,201.11254110552275,0.004465353124582302,79.65297865867615
0.0,418,200.1223639607348,0.003908145307195287,79.93770384788513
0.0,419,199.79101318645255,0.004090801824534283,80.23082375526428
0.0,420,201.2727784447505,0.003582207128719123,80.46120524406433
0.0,421,202.7096739352409,0.003718606359984949,80.69757342338562
0.0,422,203.8320198830679,0.004612105947352934,80.95265102386475
0.0,423,206.59624147203024,0.003844373190997702,81.164297580719
0.0,424,206.9678579067748,0.004483130997500356,81.39774322509766
0.0,425,205.48241143816853,0.004367631065036563,81.69828772544861
0.0,426,205.66656685316232,0.004700906015949524,81.97554588317871
0.0,427,205.66753852402837,0.0036021132823114955,82.2269434928894
0.0,428,206.7918667780931,0.005291581747972915,82.45729327201843
0.0,429,206.41194828759234,0.003683600536935566,82.69166946411133
0.0,430,209.3653066992872,0.004269107102225203,82.94308996200562
0.0,431,214.17040717144334,0.005095652308948206,83.16838812828064
0.0,432,212.69888123274595,0.0047969915962784064,83.38189315795898
0.0,433,214.0032942318326,0.004125710454384811,83.6105043888092
0.0,434,214.54527419010978,0.0045907859164987345,83.83381748199463
0.0,435,214.0046847698008,0.003491245800450892,84.05744743347168
0.0,436,214.05184391680174,0.004342839670734341,84.27405524253845
0.0,437,215.31348954519922,0.0036985411871816374,84.51488423347473
0.0,438,215.68732544027674,0.004189010687725019,84.7292263507843
0.0,439,214.01665499289112,0.004587067299088696,84.96031379699707
0.0,440,215.53304960465834,0.0038596958207247557,85.18394041061401
0.0,441,213.5049448833177,0.0040700779032467604,85.43018865585327
0.0,442,215.3682401173503,0.0041418152961751175,85.66184067726135
0.0,443,217.80537956879132,0.004439976173008661,85.93159985542297
0.0,444,216.10946538562283,0.0035601289355363646,86.13371253013611
0.0,445,215.91167999168917,0.0039697927363029056,86.36402463912964
0.0,446,216.87064982712465,0.0037474992053688054,86.57466220855713
