reward,n_koeff,novelty,iteration,total_time
118.6793333006621,0.1,0.03014335592777428,59,14.67006230354309
117.77229588543813,0.05,0.031199558511657965,60,14.854929685592651
117.59479214881515,0.1,0.048697589494320584,61,15.039789915084839
119.80485968196093,0.15000000000000002,0.045791545557288524,62,15.218188047409058
120.74697525052851,0.2,0.03677338649344866,63,15.387401819229126
121.12346983001413,0.25,0.03332889496798748,64,15.603509426116943
123.34700789560024,0.2,0.03859310897755301,65,15.772760391235352
122.97597662906486,0.25,0.030810686583330776,66,15.95763635635376
123.35045690543137,0.3,0.04055690456254829,67,16.12036442756653
124.79467433174386,0.25,0.030126165685516376,68,16.305230855941772
125.34559129904292,0.2,0.025065121024359628,69,16.490097761154175
127.94258274275022,0.15000000000000002,0.027252957094543683,70,16.659345626831055
128.50284466696095,0.2,0.030055187352452394,71,16.859829425811768
129.79563630705724,0.15000000000000002,0.03454427540836393,72,17.03817582130432
130.8929040868249,0.2,0.047158853188680364,73,17.207420349121094
131.08188796718753,0.15000000000000002,0.03990748386032076,74,17.40791916847229
130.5057284551445,0.2,0.03251360991494258,75,17.592792987823486
131.42217846884085,0.15000000000000002,0.03369235813789577,76,17.77765703201294
131.7911002144682,0.2,0.03234792332677866,77,17.946893453598022
129.92958004710002,0.25,0.02987057591286242,78,18.125248432159424
131.6076724247083,0.2,0.032711264367406984,79,18.310118913650513
131.0491070049726,0.15000000000000002,0.026712042290394526,80,18.479368448257446
129.18734044121993,0.2,0.02151406820234576,81,18.6486074924469
134.36335679808394,0.15000000000000002,0.024379112856784468,82,18.849087715148926
135.26618067301564,0.2,0.022122358893108568,83,19.011839389801025
135.4528670624285,0.15000000000000002,0.02679743371687729,84,19.1810884475708
136.54687438678306,0.10000000000000002,0.029185385753217528,85,19.365998029708862
135.25387114151698,0.05000000000000002,0.026128729296711853,86,19.566483736038208
134.69481618394715,0.10000000000000002,0.024988037160107425,87,19.729246616363525
134.89251375574352,0.15000000000000002,0.020174204428785023,88,19.914158821105957
133.77701738784185,0.2,0.027277708962273394,89,20.099032402038574
132.63907827381806,0.15000000000000002,0.02161230690060861,90,20.268283128738403
131.34752883481679,0.10000000000000002,0.019721479804025163,91,20.446632146835327
133.55127769292966,0.15000000000000002,0.019836018843184262,92,20.631497621536255
136.14297012712558,0.2,0.017854598153013865,93,20.816367626190186
134.85869716034233,0.15000000000000002,0.01926906470449522,94,21.00123691558838
137.429836725105,0.10000000000000002,0.018372211630692803,95,21.170486450195312
138.73227306243095,0.15000000000000002,0.017940832092913233,96,21.355339288711548
138.73978297807906,0.10000000000000002,0.020647608321306073,97,21.533689975738525
139.11995601870277,0.05000000000000002,0.021030639976314977,98,21.70293927192688
141.46199016832637,0.10000000000000002,0.02175294255076475,99,21.903499364852905
139.78732058559854,0.05000000000000002,0.02018907278291279,100,22.072783946990967
140.52896919426243,1.3877787807814457e-17,0.019075107198442104,101,22.25760841369629
142.37079314108325,0.0,0.015745555515820978,102,22.45162010192871
143.29945155707142,0.0,0.01658372880814316,103,22.652103662490845
143.30133310933851,0.0,0.017400276131172395,104,22.836977005004883
144.42974338973647,0.05,0.015480042165170974,105,23.021836280822754
145.9055029833965,0.1,0.018287305141028803,106,23.191083669662476
147.5565811477184,0.15000000000000002,0.016994324796617263,107,23.391573190689087
149.02831785796442,0.10000000000000002,0.020985099172768314,108,23.560816049575806
149.22744760614137,0.05000000000000002,0.01645537989134049,109,23.754787921905518
150.51690889172605,1.3877787807814457e-17,0.015534675649393752,110,23.924025297164917
152.165506236966,0.05000000000000002,0.016780950576386826,111,24.12455129623413
149.9617209408414,0.10000000000000002,0.015118239649026572,112,24.30940532684326
153.1011582625367,0.15000000000000002,0.013653965842004316,113,24.478646993637085
153.4840444110583,0.10000000000000002,0.015242128811795343,114,24.679139614105225
151.80257011565894,0.15000000000000002,0.014099588113074523,115,24.863997220993042
151.97973104729903,0.2,0.01460589411902959,116,25.042351484298706
152.12418837173718,0.15000000000000002,0.016707580282166512,117,25.242843627929688
151.56964709820318,0.2,0.015665759563345573,118,25.427713632583618
155.64785923530877,0.25,0.01711982431634807,119,25.628238677978516
155.2550428068247,0.3,0.015753504643680253,120,25.813074350357056
156.37453858433184,0.35,0.01363314082665432,121,26.04480791091919
155.26736347123816,0.3,0.015178612577403258,122,26.260918140411377
157.50497735405926,0.35,0.016765200077420474,123,26.467917680740356
158.24903489771998,0.3,0.013557325967151273,124,26.668400764465332
157.890045682006,0.35,0.013707073743948115,125,26.884522914886475
157.14325360244234,0.39999999999999997,0.014746776050515104,126,27.085015058517456
158.05724657412657,0.44999999999999996,0.013771688513490865,127,27.28550624847412
157.31727207703415,0.49999999999999994,0.016139384168015844,128,27.485999584197998
158.24929520096123,0.44999999999999996,0.01374561557324386,129,27.670857191085815
158.61164255747673,0.49999999999999994,0.018278534573242626,130,27.871334552764893
158.42652739529203,0.44999999999999996,0.01208986272866569,131,28.07181715965271
154.18425051586115,0.49999999999999994,0.01784724997739173,132,28.272298097610474
152.9209497417257,0.44999999999999996,0.016091474557446167,133,28.46627426147461
153.2839352635582,0.49999999999999994,0.019025864167972667,134,28.66675639152527
153.11385325217748,0.5,0.015454220865041885,135,28.851618766784668
154.6010254260494,0.45,0.013889848427585007,136,29.052111387252808
154.59901971277904,0.4,0.013141072212350495,137,29.290361881256104
157.5735065607154,0.35000000000000003,0.014808830265319772,138,29.490845441818237
159.62053575947527,0.4,0.014475951790380297,139,29.675705194473267
158.89878698380977,0.45,0.012761864447107654,140,29.8761944770813
159.27249346946365,0.4,0.013372934589604302,141,30.0545551776886
158.51888845372696,0.45,0.013737325751549612,142,30.239431381225586
157.78248781647846,0.4,0.013456351982485779,143,30.439924478530884
157.95861595969555,0.35000000000000003,0.009075541564103347,144,30.64041233062744
159.0876238257507,0.30000000000000004,0.014683177288700729,145,30.840941429138184
159.25697591185096,0.35000000000000003,0.012507194481909874,146,31.041434049606323
161.12129203302547,0.30000000000000004,0.012773637848398783,147,31.226343631744385
162.2275172615208,0.35000000000000003,0.013124036337606086,148,31.426804304122925
160.4261942522732,0.4,0.015558182521212762,149,31.61167812347412
162.29081889805883,0.45,0.014491471124300026,150,31.79655146598816
162.10468263072497,0.5,0.014223410882668217,151,31.997082471847534
159.8832697298326,0.45,0.01089335609142385,152,32.21315574645996
158.03206764821442,0.4,0.013178675651001037,153,32.44489645957947
159.49871515444818,0.35000000000000003,0.013464304202324974,154,32.645426511764526
158.01308875595905,0.30000000000000004,0.013176403352399602,155,32.84591054916382
156.87270702550128,0.25000000000000006,0.013102398153507621,156,33.030749797821045
156.50244985433565,0.20000000000000007,0.0139087692607143,157,33.23124551773071
155.5863588698161,0.15000000000000008,0.012726379385011245,158,33.44735670089722
156.337290996622,0.20000000000000007,0.010534707082159242,159,33.63222575187683
158.00126511748675,0.15000000000000008,0.01335194132087516,160,33.832725524902344
156.3474271981439,0.20000000000000007,0.009632482021349807,161,34.03322076797485
156.89997802368768,0.15000000000000008,0.012306668215667482,162,34.249346017837524
152.82775231057528,0.20000000000000007,0.011905644838189934,163,34.44983386993408
153.0042088807933,0.25000000000000006,0.010478106894182364,164,34.63469576835632
156.3156609328566,0.20000000000000007,0.011714880915711472,165,34.83519220352173
157.42555387163685,0.25000000000000006,0.010945282825774031,166,35.035680532455444
158.76005379624368,0.20000000000000007,0.00927461864676571,167,35.251789808273315
161.18856478702372,0.15000000000000008,0.01167187522622664,168,35.490029096603394
159.145089325273,0.10000000000000007,0.011664830178675463,169,35.66838717460632
158.94621855166395,0.05000000000000007,0.010697438508855734,170,35.86887764930725
158.3755776986316,6.938893903907228e-17,0.012036011001407896,171,36.069379568099976
158.18934076223533,0.05000000000000007,0.011120667316662135,172,36.26986289024353
155.4119653434983,0.10000000000000007,0.010517061756226097,173,36.470351696014404
156.34390734957583,0.15000000000000008,0.010394247153003452,174,36.692967653274536
157.9914322901597,0.20000000000000007,0.008945807962530198,175,36.8869411945343
158.3474987906733,0.15000000000000008,0.012577252834273623,176,37.109553813934326
160.0098416047383,0.10000000000000007,0.010074918146236065,177,37.31004047393799
160.0008818135683,0.05000000000000007,0.00790647287117766,178,37.51052975654602
158.15071336556247,0.10000000000000007,0.01057112499353748,179,37.71101641654968
157.0462822077316,0.05000000000000007,0.010464831791915373,180,37.91150665283203
159.43137637030839,0.10000000000000007,0.011322350586615093,181,38.111992835998535
159.20652027021612,0.05000000000000007,0.011218711010075488,182,38.32809925079346
162.9096576333017,6.938893903907228e-17,0.009138119914672983,183,38.52858781814575
162.5537935055948,0.0,0.012602923021373908,184,38.760324478149414
162.5618639915449,0.05,0.009911237465052451,185,38.96082544326782
162.54953135304103,0.1,0.007461203984901483,186,39.161317110061646
162.00863187756104,0.15000000000000002,0.013222420690577545,187,39.37742304801941
158.86292865936056,0.10000000000000002,0.011146027019124951,188,39.57791042327881
158.46118977316917,0.15000000000000002,0.008512360295200295,189,39.7784104347229
160.1378371879309,0.2,0.010112609126979371,190,39.97890043258667
161.4165533003805,0.15000000000000002,0.009162284068137065,191,40.217140913009644
162.14681609098915,0.2,0.010090013633438462,192,40.401997327804565
162.1080827037135,0.15000000000000002,0.009094956442639919,193,40.60252046585083
164.8677797246119,0.2,0.00880892501523493,194,40.79649329185486
166.15503010253377,0.25,0.012410316481973865,195,41.00349283218384
165.04461495924093,0.3,0.012600152786866301,196,41.203978538513184
163.5587516283633,0.25,0.009190313458870062,197,41.40446710586548
162.2360305518001,0.2,0.008409732688672355,198,41.60495591163635
162.0650922377221,0.25,0.01056686962575223,199,41.82107377052307
162.8041762270439,0.2,0.009210059890341946,200,42.037195920944214
166.0602342755935,0.15000000000000002,0.008512325386941398,201,42.25330448150635
168.9984873081317,0.2,0.009832131894972557,202,42.453805685043335
170.22598306949553,0.25,0.01000466464147813,203,42.685545206069946
168.74912613319802,0.3,0.009136021346050863,204,42.886067390441895
171.3072822947951,0.35,0.010904750103375991,205,43.10218405723572
170.78775856385278,0.3,0.008755265784566478,206,43.302669525146484
170.43779285510286,0.25,0.011172774739642122,207,43.509663343429565
170.2527929714995,0.2,0.009823369462195862,208,43.71014595031738
169.14236988489472,0.15000000000000002,0.010577334716329401,209,43.91062569618225
166.91166540034698,0.10000000000000002,0.008777513669436427,210,44.12678265571594
166.90788877202755,0.15000000000000002,0.0070720237748540015,211,44.327232122421265
166.16880128918416,0.10000000000000002,0.011116833367739574,212,44.52772378921509
166.90113241479062,0.15000000000000002,0.008573618297885888,213,44.74383044242859
168.01944807858584,0.2,0.007566355269562817,214,44.94432044029236
166.5661968085734,0.25,0.010851772576735506,215,45.14480996131897
166.57371246786133,0.2,0.009551087912575154,216,45.345301151275635
165.27637634107697,0.25,0.00899078564820391,217,45.54579138755798
161.5849196555775,0.3,0.009250450928090157,218,45.74628400802612
160.81686385214974,0.35,0.008561546715887403,219,45.94677186012268
159.36982500867128,0.39999999999999997,0.012165677741889834,220,46.178504943847656
161.02695713892592,0.44999999999999996,0.009727214680570076,221,46.394612312316895
161.95244954958952,0.39999999999999997,0.009595906361691196,222,46.59511733055115
163.61956290841852,0.35,0.008906204290056206,223,46.81123232841492
161.94652664203596,0.39999999999999997,0.009982904337561235,224,47.018218994140625
162.30855696212015,0.35,0.00833689277210397,225,47.212196350097656
161.96332544270166,0.3,0.009071570075290143,226,47.41921854019165
160.1332513519347,0.25,0.008122104114494693,227,47.66657781600952
160.8876155382363,0.2,0.007629952454956077,228,47.882731676101685
160.70774801458768,0.25,0.00903409996558642,229,48.098854541778564
160.65426099948107,0.2,0.010636722453891695,230,48.31496739387512
160.85919744131658,0.25,0.010492797345111453,231,48.52196264266968
159.77419665904858,0.3,0.010632490957538954,232,48.72244310379028
156.62442786925834,0.25,0.0077164097875110724,233,48.938565254211426
156.2479002262105,0.2,0.007965633756405627,234,49.154682874679565
157.1646878023594,0.25,0.01037203299974885,235,49.35517501831055
156.6133779459925,0.3,0.009308939611752925,236,49.57128953933716
159.91685919178653,0.25,0.00881623069840733,237,49.80303120613098
161.7296735598281,0.2,0.009942283947960161,238,49.987900495529175
161.89413319838786,0.15000000000000002,0.009250290332635478,239,50.21963572502136
161.86248744603301,0.10000000000000002,0.007632001706585992,240,50.45791673660278
163.3377983929447,0.15000000000000002,0.009262283963292883,241,50.689645767211914
164.4709896031413,0.10000000000000002,0.009475641349550644,242,50.87448287010193
164.12807263458365,0.05000000000000002,0.011186134808470652,243,51.074976205825806
164.1385142661453,0.10000000000000002,0.009296775230416787,244,51.27547907829285
162.09922739366223,0.15000000000000002,0.009827718519535322,245,51.47597146034241
162.48151381504925,0.10000000000000002,0.007807706919664683,246,51.70770192146301
163.40856401368137,0.05000000000000002,0.00797828053272619,247,51.9081928730011
165.45642147981155,1.3877787807814457e-17,0.00959853913862177,248,52.12430000305176
167.1118588142668,0.05000000000000002,0.009623303754566909,249,52.346924781799316
167.84169952749977,0.10000000000000002,0.010425200318289276,250,52.547422885894775
166.08005693339342,0.05000000000000002,0.008461253763387128,251,52.7635338306427
167.39483772655242,1.3877787807814457e-17,0.010046241972048892,252,52.97964835166931
167.8309029172949,0.05000000000000002,0.008392695380431489,253,53.19575786590576
169.13216038807985,1.3877787807814457e-17,0.008450937478164193,254,53.41187524795532
168.7731477239907,0.05000000000000002,0.007278169922514617,255,53.634495973587036
169.13933357891838,1.3877787807814457e-17,0.00908007868146623,256,53.85060381889343
167.09928030094738,0.0,0.008807517863370438,257,54.051100969314575
167.09350847725165,0.0,0.008173837071636974,258,54.26720404624939
167.08414532693078,0.0,0.007493463614661069,259,54.51455760002136
167.26231623219533,0.05,0.01024423652645715,260,54.75279974937439
166.89380082402187,0.0,0.007586912650829082,261,55.03789925575256
169.66537410594563,0.05,0.007677499329391106,262,55.238383054733276
171.8995123924468,0.0,0.008182417926391499,263,55.45450448989868
171.68688937550576,0.0,0.0067397623406010645,264,55.75524067878723
171.32002365226847,0.05,0.009012190811181157,265,55.971354484558105
170.57724164779626,0.1,0.00694081216199462,266,56.1718544960022
169.83582493980433,0.15000000000000002,0.0078010881611955485,267,56.387959480285645
170.95502041315905,0.10000000000000002,0.006714663443090898,268,56.58844327926636
173.36924497638654,0.15000000000000002,0.006669810042279092,269,56.80454993247986
173.18415304147314,0.2,0.007965042501354323,270,57.00505352020264
172.09748859875086,0.25,0.007866098121196156,271,57.236780881881714
174.6780425037691,0.3,0.007155673598135629,272,57.459397077560425
175.2009473137149,0.25,0.008293517369050601,273,57.675509214401245
176.31384350406913,0.2,0.008195167321268864,274,57.891629219055176
175.0450236097725,0.25,0.006640987070124416,275,58.12336564064026
178.3827558910791,0.2,0.007824812357262019,276,58.339478731155396
177.43823968283,0.15000000000000002,0.006271997601446841,277,58.53996014595032
179.2952445525655,0.10000000000000002,0.00760754876556567,278,58.76256990432739
178.7313648975351,0.05000000000000002,0.007031423994384545,279,58.947431802749634
179.52180722652415,1.3877787807814457e-17,0.008291177403445416,280,59.147937059402466
178.22500431904547,0.05000000000000002,0.007142163675871099,281,59.36406087875366
178.79775944323953,0.10000000000000002,0.008328261345953764,282,59.58017706871033
181.01676429063514,0.05000000000000002,0.006583060403562168,283,59.780659914016724
181.3917347660098,0.10000000000000002,0.00650122669821156,284,59.99676561355591
179.34723091865308,0.05000000000000002,0.006453860983970227,285,60.197261333465576
181.96897542302975,0.10000000000000002,0.006878980826329159,286,60.39776659011841
181.07578916086078,0.15000000000000002,0.00721033163393922,287,60.66725206375122
180.13023268816272,0.2,0.005898621863470531,288,60.8677396774292
179.95043832718864,0.15000000000000002,0.006281091309505854,289,61.08385682106018
178.31836840137333,0.2,0.006722923763997907,290,61.31558847427368
176.2833199733207,0.25,0.006031894945105703,291,61.53170943260193
174.44296862786862,0.2,0.006037805680486293,292,61.747814655303955
173.8716620903748,0.15000000000000002,0.006441849563362776,293,61.95486831665039
171.95512276664041,0.10000000000000002,0.0059738892808813004,294,62.15535759925842
169.5522200111246,0.05000000000000002,0.008502351594360897,295,62.37147641181946
168.9993694926896,0.10000000000000002,0.005462239682823409,296,62.587584257125854
168.2543529671075,0.15000000000000002,0.0072377276812482134,297,62.80369186401367
166.79106131949717,0.10000000000000002,0.0065581290873706725,298,63.00418829917908
165.50469740688922,0.05000000000000002,0.006100296621020003,299,63.22029900550842
163.85617092544533,1.3877787807814457e-17,0.007062959182957148,300,63.42081689834595
162.8951669328591,0.05000000000000002,0.006369391660880092,301,63.621323108673096
160.68210523785174,0.10000000000000002,0.007162367785391782,302,63.83743619918823
159.74685447554202,0.15000000000000002,0.006461525642266019,303,64.03793144226074
158.63291063600073,0.2,0.005725738943476974,304,64.22279906272888
158.46716305925617,0.25,0.00640345119849266,305,64.42328548431396
157.54403455158968,0.2,0.006016867245964543,306,64.6237804889679
158.46697496370302,0.25,0.006412921079791357,307,64.82426714897156
159.40194629232852,0.3,0.0077549557317835435,308,65.02476358413696
159.59767910295054,0.25,0.006030550444134069,309,65.24089097976685
160.3538602512819,0.2,0.005852531783442345,310,65.49476933479309
162.20426150550298,0.25,0.006273854376210011,311,65.71087551116943
160.3461496183831,0.3,0.005234202572652018,312,65.89574599266052
157.56795328511268,0.25,0.0066941709683137575,313,66.11185908317566
159.62319539405757,0.3,0.005146241716547032,314,66.32796669006348
161.47071568424758,0.35,0.0053839607188846325,315,66.52846026420593
163.84171313888532,0.3,0.006788318375083029,316,66.76019883155823
166.6378640339583,0.25,0.00578990385211009,317,66.96067714691162
165.6967974155025,0.2,0.0058720726692551226,318,67.21453952789307
163.48788739447724,0.25,0.005389951837969766,319,67.39942264556885
162.9277935172004,0.3,0.0059075352157836325,320,67.6468095779419
164.01499462076492,0.25,0.006466167846983006,321,67.84726929664612
163.0825676739102,0.3,0.006014312062761608,322,68.06998538970947
162.7283846335208,0.25,0.004952065732388847,323,68.27046751976013
161.97686040668486,0.2,0.005341458990255172,324,68.48657727241516
164.3755399557898,0.25,0.006597075362823984,325,68.68706440925598
161.78363515122635,0.2,0.004962966092252502,326,68.91880440711975
164.9282206626663,0.15000000000000002,0.006403369656320756,327,69.13492250442505
163.60806774158934,0.10000000000000002,0.005520726755350505,328,69.33541464805603
165.6367700796384,0.15000000000000002,0.005179579727957433,329,69.5736620426178
164.13390593929398,0.2,0.005916536672480694,330,69.77414202690125
166.1783688401872,0.15000000000000002,0.0055620884412856085,331,69.99025177955627
166.13563248379754,0.10000000000000002,0.004794485413281069,332,70.19073486328125
165.19443668873862,0.15000000000000002,0.005709729136200994,333,70.39122676849365
167.37224058443465,0.10000000000000002,0.006016443743400285,334,70.60734868049622
168.84293649890193,0.05000000000000002,0.005662375956248401,335,70.83908581733704
169.5296504588444,1.3877787807814457e-17,0.005094610050355327,336,71.03958034515381
169.28405025492881,0.0,0.004978320070216671,337,71.25570011138916
168.41539847369168,0.05,0.005969313339399485,338,71.47180414199829
168.43063934786196,0.1,0.004323478401492776,339,71.69442200660706
169.33129931757057,0.05,0.00527836013432522,340,71.87927579879761
168.9762741391074,0.0,0.0054717937297665605,341,72.07976531982422
168.78313709264,0.0,0.00564632153054327,342,72.28025031089783
169.90197615051306,0.05,0.004846310248701733,343,72.51198935508728
170.16213190118776,0.1,0.005057263647743468,344,72.7124891281128
173.46626985888557,0.15000000000000002,0.005375600416449469,345,72.94422793388367
175.85760116808243,0.10000000000000002,0.0059496458854199855,346,73.14471936225891
177.69286887549316,0.05000000000000002,0.006148850513826592,347,73.34521555900574
177.6987765737088,1.3877787807814457e-17,0.005627078125645106,348,73.54570865631104
177.33500650160033,0.05000000000000002,0.0051061302022043665,349,73.76182103157043
175.84502442978686,0.10000000000000002,0.0052557831803993526,350,73.98444843292236
175.13826212620995,0.15000000000000002,0.005421169662121814,351,74.1849296092987
174.59492698678935,0.10000000000000002,0.005490542402634961,352,74.40104365348816
173.6811307327303,0.15000000000000002,0.0068527004742789865,353,74.64839267730713
175.16880696084053,0.10000000000000002,0.005582794993346616,354,74.84888482093811
175.73587458536906,0.15000000000000002,0.004847879294722706,355,75.06499576568604
176.47581618109996,0.10000000000000002,0.004638578386462195,356,75.28114318847656
175.73406434623274,0.15000000000000002,0.00500322975162886,357,75.46600699424744
179.7521380636673,0.10000000000000002,0.006351614889329121,358,75.7198715209961
179.00299203488245,0.05000000000000002,0.005614669363645955,359,75.90474891662598
177.52599521536283,1.3877787807814457e-17,0.004720445635793921,360,76.10523271560669
176.42355575416593,0.0,0.00499852294221444,361,76.30571985244751
175.86046943944427,0.05,0.00477648464376721,362,76.5062050819397
178.39840491147334,0.1,0.004678879277244437,363,76.73793506622314
175.07230915879688,0.15000000000000002,0.004332498379750244,364,76.93846440315247
173.56297326273705,0.2,0.005220246025060909,365,77.12329959869385
174.11551535999183,0.15000000000000002,0.004845421965734573,366,77.33941531181335
174.27768258645708,0.10000000000000002,0.005051824201275098,367,77.55553555488586
174.999209008553,0.15000000000000002,0.005207680300461681,368,77.78726720809937
174.07262156834597,0.10000000000000002,0.0046064269531942495,369,77.98775625228882
178.3226518656879,0.05000000000000002,0.006265250849115755,370,78.17262482643127
178.50870856896248,1.3877787807814457e-17,0.004413729689975161,371,78.39524221420288
176.303824797823,0.05000000000000002,0.0042906846228956816,372,78.59572577476501
175.01545777376106,1.3877787807814457e-17,0.005593587182860495,373,78.81184029579163
174.83670691561784,0.0,0.004612660259868946,374,79.02795505523682
174.80222539223098,0.05,0.00447636559798575,375,79.22847938537598
177.02865804426213,0.0,0.00460627181989728,376,79.47583436965942
173.88427001833367,0.0,0.004685669818546198,377,79.6607096195221
173.69820080443472,0.05,0.004346528669263287,378,79.86120533943176
172.97433444710813,0.0,0.004611286044218051,379,80.06169652938843
173.91286613755335,0.05,0.00424344835717081,380,80.26219177246094
171.1288250405425,0.1,0.003920707586749919,381,80.47832417488098
173.35779028357945,0.05,0.004955980799721451,382,80.70093560218811
176.6383230705965,0.0,0.00446854090890419,383,80.90141868591309
173.35129773286172,0.0,0.004231147047927579,384,81.1019070148468
172.63687773206658,0.0,0.003959684420360196,385,81.33364725112915
169.14570490730162,0.0,0.004104274064695273,386,81.53413915634155
169.56368382579498,0.0,0.003778856008173421,387,81.76588177680969
172.34061760504292,0.05,0.004315336307563752,388,81.96637320518494
171.4230253766891,0.1,0.004640832556854293,389,82.16687941551208
175.1491408337931,0.15000000000000002,0.004522727431962168,390,82.3829882144928
175.86284206465086,0.2,0.003913804956487238,391,82.6212363243103
177.71455035796396,0.25,0.0046094535231692955,392,82.82172846794128
177.8741094711374,0.3,0.004706811129930785,393,83.03783679008484
176.94437541975037,0.35,0.004553962526063714,394,83.25394606590271
177.13192701887704,0.39999999999999997,0.004736634741912096,395,83.45443868637085
176.56559445372716,0.44999999999999996,0.004710226881757962,396,83.68617463111877
176.02130539753506,0.39999999999999997,0.004292318528614023,397,83.88666534423828
181.56888546119305,0.35,0.004501699317268055,398,84.10277032852173
183.40793169276026,0.39999999999999997,0.005190990897851133,399,84.30975890159607
185.7791629066153,0.35,0.003965521204488973,400,84.54149866104126
186.6733201961168,0.3,0.004299770129101325,401,84.74198389053345
186.8445339428584,0.25,0.004913347811396408,402,84.95809864997864
188.2939407149658,0.3,0.004491674191958477,403,85.15859651565552
187.53859058973288,0.35,0.003467277638977156,404,85.37470984458923
185.3066364644948,0.39999999999999997,0.004078378868995163,405,85.57520532608032
187.5334569812754,0.35,0.004244074917363183,406,85.77569222450256
188.26439164289275,0.3,0.004095784965224511,407,85.99181842803955
186.06017979736524,0.25,0.0037934142982967707,408,86.2079405784607
187.53039445080583,0.2,0.004446231203367442,409,86.40842366218567
189.00772648866823,0.25,0.004257027749588677,410,86.64666199684143
190.2811635683787,0.2,0.004601271035998035,411,86.84714651107788
194.366286453034,0.25,0.003916840066451677,412,87.04763650894165
194.40160906077762,0.3,0.004299530624855073,413,87.24812483787537
197.35448690867327,0.25,0.004070730099293037,414,87.4642391204834
196.26291868167718,0.3,0.0035715634140059105,415,87.66473484039307
