total_time,num_episodes,total timesteps,ep_rew_mean,value_loss,entropy_loss,total_loss,policy_gradient_loss
0.5231356620788574,197,1024,5.04,,,,
1.4739561080932617,396,2048,5.26,3.2063728496432304,-1.4083648566156626,3.195415396450775,-0.010957453192455453
2.295807361602783,572,3072,5.42,1.6730278618633747,-1.3984008487313986,1.6686735660938052,-0.004354295769569421
3.1229166984558105,747,4096,5.92,1.2431363137438893,-1.3875891659408808,1.2332361925678839,-0.00990012117600553
3.892962694168091,920,5120,6.16,1.049482044763863,-1.353051720187068,1.0372372357402657,-0.012244809023597338
4.684689521789551,1059,6144,7.2,1.0960103226825595,-1.3056155648082495,1.078076486720613,-0.017933835961946736
5.534973859786987,1166,7168,8.66,1.5238490598276258,-1.2734877187758684,1.5084862650136737,-0.015362794813952219
6.341770887374878,1259,8192,10.74,2.218112150207162,-1.2441040147095919,2.2003871450711783,-0.017725005135983695
7.176485061645508,1329,9216,14.52,1.8553196843713522,-1.2190748136490583,1.843219855130236,-0.012099829241116394
7.975408554077148,1374,10240,21.26,2.493299599736929,-1.1898730844259262,2.4835972206701835,-0.009702379066745677
8.800318479537964,1410,11264,28.06,2.1952950470149517,-1.1579847410321236,2.1947875250517974,-0.0005075219631546096
9.492201566696167,1442,12288,30.98,2.2878236435353756,-1.1288721729069948,2.291361230998208,0.0035375874628321893
10.27506971359253,1474,13312,32.82,1.6404434274882078,-1.1034799814224243,1.6375917269164908,-0.0028517005717169424
11.009255170822144,1504,14336,35.1,1.4291502749547362,-1.0821556895971298,1.4265233365701198,-0.0026269383846165444
11.758109092712402,1534,15360,33.08,1.2618056125938892,-1.0593138542026281,1.2596461791673923,-0.002159433426496709
12.515755414962769,1563,16384,34.92,0.9536982364952564,-1.0310284085571766,0.9547043776772981,0.0010061411820416941
13.300583124160767,1589,17408,37.38,0.8070578263141215,-1.0037954431027174,0.8095215089461242,0.0024636826320026503
14.034164190292358,1613,18432,41.88,0.7778454422950745,-0.9765851814299822,0.7773869660055819,-0.0004584762894925253
14.762775897979736,1630,19456,47.58,0.7897276501171291,-0.9617325374856591,0.7883349140842915,-0.001392736032837666
15.563802242279053,1645,20480,52.46,0.7791826804168522,-0.9483349369838834,0.7806779297225424,0.0014952493056901042
16.261684894561768,1660,21504,63.96,0.6813626610673964,-0.9290819317102432,0.7178650405660935,0.036502379498697064
16.940374851226807,1674,22528,68.16,0.5328335943631828,-0.9250929784029722,0.5531188051131763,0.02028521074999365
17.780688285827637,1689,23552,71.14,0.7824401911348104,-0.9241706673055887,0.7838547721250599,0.0014145809902494327
18.501654148101807,1701,24576,73.84,0.6274654401931912,-0.9152814857661724,0.6256299995696473,-0.0018354406235439752
19.2558491230011,1708,25600,76.18,0.6155868037603796,-0.8919546632096171,0.6195206920374492,0.0039338882770696285
19.988124132156372,1714,26624,89.62,0.6708511207252741,-0.8699092352762818,0.6627195676155783,-0.008131553109695797
20.78147578239441,1714,27648,89.62,0.7614376456476748,-0.8689392115920782,0.7703467250172022,0.008909079369527445
21.5558340549469,1718,28672,113.42,0.6570454901084304,-0.8643447831273079,0.6544181929599423,-0.002627297148488081
22.27332353591919,1721,29696,129.12,1.3257560427300632,-0.8406005073338747,1.3274528105475771,0.0016967678175140092
22.997922897338867,1721,30720,129.12,1.456343511119485,-0.8082080809399486,1.4561904459632458,-0.00015306515623912968
23.762217044830322,1721,31744,129.12,0.29347069724462926,-0.7869118712842464,0.2893112804706043,-0.004159416774024971
24.521103382110596,1723,32768,167.42,0.1735697992844507,-0.7668170742690563,0.17276783160437129,-0.0008019676800794407
25.26640295982361,1725,33792,204.12,1.4656378866638988,-0.7458430863916874,1.4636861882557417,-0.0019516984081570444
25.995540618896484,1725,34816,204.12,1.261771911289543,-0.7331086313351989,1.2590280925501864,-0.0027438187393564154
26.727056741714478,1725,35840,204.12,0.10322208912111819,-0.7209972720593214,0.09920374204227686,-0.004018347078841337
27.465580701828003,1727,36864,242.12,0.07313883304595947,-0.69383146148175,0.0728679989695715,-0.0002708340763879656
28.185266494750977,1729,37888,279.86,1.471684022108093,-0.6817952087149024,1.4743529476792876,0.0026689255711948036
28.87863779067993,1729,38912,279.86,1.6392987063154578,-0.6922583822160959,1.638891052600859,-0.00040765371459897267
29.609975576400757,1730,39936,298.62,0.058072222804185,-0.6979004461318254,0.058954729047637114,0.0008825062434521119
30.338465690612793,1731,40960,318.12,0.9454660116462037,-0.7058751322329044,0.9433850079935469,-0.0020810036526567616
31.076246738433838,1733,41984,355.54,0.8955812737112865,-0.712552166543901,0.890871567807084,-0.0047097059042024575
31.83485245704651,1733,43008,355.54,1.7291161003522575,-0.7101315101608634,1.7309936731059252,0.001877572753667697
32.557713985443115,1734,44032,373.86,0.05845227028476074,-0.6988473515957594,0.05452337774139965,-0.003928892543361099
33.33649015426636,1736,45056,410.52,1.0817016067449003,-0.6837152950465679,1.0869306970212325,0.005229090276332003
34.121018409729004,1737,46080,429.02,2.110140541801229,-0.6766249816864729,2.108014341704565,-0.002126200096664473
34.865238666534424,1737,47104,429.02,1.107012424385175,-0.6835038857534528,1.1109945975128388,0.003982173127663757
35.56585502624512,1739,48128,458.14,0.04362002431298606,-0.6814302857965231,0.06159584818724408,0.017975823874258015
36.30573129653931,1744,49152,488.7,2.1843568733893335,-0.6906253695487976,2.1947046760168467,0.010347802627513454
37.06667637825012,1745,50176,506.84,4.008510322775692,-0.6959373438730836,4.01583810399646,0.007327781220767655
37.80639719963074,1745,51200,506.84,1.189747431781143,-0.6975136436522007,1.1885451045573445,-0.0012023272237985153
