ep_rew_mean,mean_int_reward,num_episodes,total_time,total timesteps,total_loss,entropy_loss,value_loss,intrinsic_loss,policy_gradient_loss
130.40439525999997,5.9029773e-12,3207,256.2080063819885,131072,0.13551853317530377,-1.2031980300322176,0.13922221740795065,3.5346438449224135e-05,-0.0037213574518715127
144.62610176,5.6174054e-12,3307,273.30516386032104,139264,0.11980378776194145,-1.201604970637709,0.12440219677810091,2.4590964701332042e-05,-0.004610704498510122
152.0813978,4.9342613e-12,3402,289.52721977233887,147456,0.20494478604831984,-1.1944076296873392,0.21004864303395152,3.8603435874051685e-05,-0.005123158703568713
180.64287068000002,4.2091122e-12,3489,305.914847612381,155648,0.22945713754468713,-1.1771557311527432,0.2347072683769511,3.123058856786542e-05,-0.005265746126547903
187.11283369999998,2.6810982e-12,3573,322.13363337516785,163840,0.31141934566329504,-1.1585062481462955,0.3158156682446133,3.1869728597655464e-05,-0.004412257445617154
195.24887567999997,5.301581e-15,3652,338.48204469680786,172032,0.2725842744107517,-1.1525996004231274,0.2775257935223635,2.0458045549176518e-05,-0.004951748134386411
233.43880307999999,2.9828547e-15,3726,354.54015040397644,180224,0.226494569490468,-1.1461146125569939,0.23103133735712617,1.3375677253613105e-05,-0.0045434557052850075
252.67779102,1.9787562e-15,3795,371.02117705345154,188416,0.23533752861148596,-1.136651130951941,0.2401504860667046,1.3207217769206636e-05,-0.004819561064103234
326.51240774,1.889241e-15,3854,387.3110055923462,196608,0.20490284802108713,-1.1176163462921977,0.20901826785993763,1.2416354959121633e-05,-0.004121628016330032
345.70348186,1.868378e-15,3909,403.31182408332825,204800,0.13312294099502936,-1.1028868169523776,0.13779986762383487,1.0754950179858725e-05,-0.004682304103895433
343.11005248000004,1.7458719e-15,3963,420.17084646224976,212992,0.11325577507189936,-1.0954281316138803,0.1180803014562116,8.909713711879875e-06,-0.00482898124116817
361.4741661,1.8501766e-15,4016,436.84125542640686,221184,0.07380116013597726,-1.0788947466760874,0.07743083418827154,5.895834331770544e-06,-0.0036326219694601722
379.10852148,1.6480913e-15,4067,453.41772723197937,229376,0.08210785941351387,-1.0709138985723257,0.0866089855262544,6.640975496630119e-06,-0.004504446600488854
367.68872226,1.539687e-15,4119,469.7103455066681,237568,0.06399728867744822,-1.0610801497474314,0.06804133509358508,5.985867949398483e-06,-0.0040470393501115505
379.59995216000004,1.4290716e-15,4171,486.32811760902405,245760,0.13050969732846318,-1.0606380023993551,0.13462366810636012,5.477927750341394e-06,-0.00411670974177213
382.17349038,1.3135442e-15,4221,502.90833616256714,253952,0.09186930004346083,-1.0577011634595692,0.0960333412665932,5.5464707445107566e-06,-0.004166814458504618
412.92056618000004,1.0705969e-15,4270,519.0675354003906,262144,0.08039326611139871,-1.0388398545794189,0.08476978486287408,4.635196830093946e-06,-0.00437883634989041
438.5636185400001,1.0222365e-15,4316,535.2271802425385,270336,0.09930815793824424,-1.0183959590271114,0.10292591833276674,3.3641631515202165e-06,-0.0036194424760982572
480.39346097999993,1.0436829e-15,4353,551.4369230270386,278528,0.07210483146001638,-1.0140436682850122,0.07495364649730618,4.287012593806594e-06,-0.0028509585435866937
499.70816289999993,7.318995e-16,4394,567.9712190628052,286720,0.07817481538325655,-1.0057253535836934,0.08316870765193016,4.435168852978677e-06,-0.00499610985310011
497.58105022,7.994237e-16,4436,584.3520514965057,294912,0.0923078500100533,-0.9871432249434292,0.09677838700517896,4.512716850380016e-06,-0.004472793353550842
554.0914696,6.968246e-16,4473,600.8184115886688,303104,0.06383309366833896,-0.9756226702127606,0.06626513717346824,3.258520116045105e-06,-0.002433672765187313
580.43197396,8.061383e-16,4511,616.8268029689789,311296,0.05329280277194033,-0.960979129653424,0.05756138892902527,4.0827102171459014e-06,-0.004270627512193518
570.52259186,7.153634e-16,4548,633.7564034461975,319488,0.053469337523560326,-0.9611918314825744,0.056759194610276606,2.870333241822287e-06,-0.0032912922533371997
557.28741908,4.960337e-16,4586,649.9799385070801,327680,0.032307256706529716,-0.955195600586012,0.03610809075180441,3.0889380984167047e-06,-0.003802378514323906
529.8142542,5.223034e-16,4627,666.3088338375092,335872,0.06153309697132495,-0.9536515437532216,0.06502764425240457,2.6764237104570655e-06,-0.0034958854929348464
533.37220716,5.1455505e-16,4669,682.554270029068,344064,0.0489644845908485,-0.9519364580046386,0.05199377860881214,2.4018540622838812e-06,-0.003030494944994783
588.78146226,5.4038394e-16,4704,699.1507861614227,352256,0.06289024483093668,-0.9447827821131796,0.06677372412377736,2.952476002548998e-06,-0.0038849555308419605
645.40911676,4.2713444e-16,4739,715.2451727390289,360448,0.049935040161423624,-0.9318466059397906,0.05359623452604865,2.7941767531958206e-06,-0.0036625914530016195
642.12550164,5.6162043e-16,4774,731.8377006053925,368640,0.051773765099007926,-0.9139137587044388,0.05617532659161952,2.655512568616736e-06,-0.004402889248895902
622.16600236,5.0146796e-16,4809,748.2662930488586,376832,0.03307051808842071,-0.9013934370595962,0.03711747667839518,2.8838924378327135e-06,-0.004048400536193393
705.92712438,4.524821e-16,4840,765.2325887680054,385024,0.04314098658374647,-0.8874201028142125,0.04695543793532124,2.6162949566588266e-06,-0.0038157594990531037
755.5198208000002,3.4982154e-16,4872,781.4218702316284,393216,0.027424594111363852,-0.8661534964106977,0.030916730165699846,2.002089926556039e-06,-0.003493137099299268
694.2934462599999,4.0320817e-16,4906,797.2027697563171,401408,0.034310991725133765,-0.8504300089552999,0.03829093660169747,2.0920384171008168e-06,-0.003980990895772252
682.3070650399999,4.728442e-16,4938,813.9294517040253,409600,0.03672805085601148,-0.8409542078152299,0.04059616088270559,1.9155038581297747e-06,-0.003869067778623172
687.8800721599999,3.604735e-16,4971,830.3267607688904,417792,0.02767790057013863,-0.824019005568698,0.03138891890666855,1.6868865559072078e-06,-0.0037118617798078735
750.60935032,2.5674328e-16,5001,846.969349861145,425984,0.032293625462028595,-0.8137839687056839,0.03714402393889031,2.106186261063847e-06,-0.0048514515699922475
829.304588,3.2034614e-16,5029,863.5883803367615,434176,0.02046819603209655,-0.800804156018421,0.02396923562664597,1.4679928883154503e-06,-0.0035017735909935793
855.6786251399999,3.0537857e-16,5059,879.6891622543335,442368,0.013764518278270577,-0.7908360185567289,0.01752478164853528,1.5600661406378612e-06,-0.0037610434033350237
867.3311228399999,2.2875554e-16,5084,895.7837285995483,450560,0.019123674400376295,-0.7830679498147219,0.022339549893695222,1.7051822765790091e-06,-0.0032167280844572163
876.7400285599999,2.040965e-16,5113,912.3956143856049,458752,0.01325644078336296,-0.7724824475124479,0.016760701365092244,1.0333408816620705e-06,-0.0035047772521701165
878.6605799199997,2.2986984e-16,5139,928.6237483024597,466944,0.0158474097248207,-0.7516509565524757,0.020158194309988175,1.7955292536675493e-06,-0.0043116823497943105
957.92819596,1.94957e-16,5164,945.2759711742401,475136,0.014809711438660278,-0.7412567059043795,0.018186375108052745,1.3076475126494457e-06,-0.0033773174931487904
1007.6298765600001,3.3673477e-16,5187,961.1988341808319,483328,0.014949689651515339,-0.7279335732571781,0.01852091665023181,1.5867809072922512e-06,-0.0035720203891701197
1148.7724,1.6526322e-16,5205,977.7058737277985,491520,0.01962180856803313,-0.7097775639966131,0.02286636992921558,9.611740037218652e-07,-0.003245041948184313
1107.8068555399998,1.9579313e-16,5229,994.6467914581299,499712,0.006910406250999665,-0.7004197500646114,0.011163649441004963,8.477846653420773e-07,-0.004253667082337971
1009.20386342,1.7446163e-16,5255,1011.4024543762207,507904,0.02288151765866116,-0.6946487209759653,0.0256279229406573,1.4562781276539205e-06,-0.002747133421059969
991.29935598,1.6014603e-16,5279,1027.5978322029114,516096,0.009709750888648427,-0.6850534431636334,0.013355355155545113,1.576793822610778e-06,-0.003646392663807991
1011.8861049599999,2.628906e-16,5303,1044.1237194538116,524288,0.019600963907722868,-0.6805015977472066,0.02329835864038614,8.755955914402369e-07,-0.00369783253045899
946.81623402,1.3034887e-16,5331,1060.1581132411957,532480,0.00816436112107409,-0.674410991743207,0.012092147609291715,1.581334168321291e-06,-0.003928577155301785
1025.0827913,1.0747095e-16,5353,1076.0689747333527,540672,0.010162909193536507,-0.6696011197753251,0.013795728078730463,8.561967695663864e-07,-0.003633246983578738
1143.0693643200002,8.1610447e-17,5372,1092.7925598621368,548864,0.013195163091901769,-0.6583626455627382,0.016634124048687228,9.263704738693424e-07,-0.0034394241420223925
1124.1780991599999,1.0193569e-16,5396,1108.9481585025787,557056,0.007331984026876988,-0.6381995816715061,0.01130324662244675,9.276283589432222e-07,-0.003971726409749234
1104.8625499600003,6.106734e-17,5419,1125.5885953903198,565248,0.008785584963959342,-0.6245758965145797,0.012413541454225196,1.2435098084073725e-06,-0.003628578245170059
1204.7219635,7.0947374e-17,5437,1141.6008367538452,573440,0.005402659120180403,-0.6188253670465201,0.009903597332595382,7.664141828706005e-07,-0.004501321419506415
1216.84538322,4.9583595e-17,5459,1158.031690120697,581632,0.003845470413108011,-0.6006291895639151,0.006674048751665396,8.075163221793469e-07,-0.0028289820967184747
1176.5283522999998,4.5237932e-17,5481,1174.3097512722015,589824,0.004016375496273214,-0.5867264441214501,0.007471448870273889,7.089905444901401e-07,-0.00345542786927292
1184.7532859599999,3.2769862e-17,5503,1190.724524974823,598016,0.00336437068939191,-0.5763026345521212,0.006826751064363634,8.095421881793019e-07,-0.003462785146065814
1255.14663294,2.957325e-17,5520,1207.2222323417664,606208,0.013987703092250642,-0.5597192679531873,0.0167929405821269,1.2569559355024573e-06,-0.0028058659678440122
1336.7999026000002,1.6983679e-17,5539,1223.5472464561462,614400,0.008381142979898181,-0.5509859658777714,0.011189318838660256,2.6499935894264137e-07,-0.0028083083584415467
1374.8847429399998,7.992492e-18,5560,1239.7464263439178,622592,0.004596943355647686,-0.5465603884775192,0.007197471476956707,6.386344298781044e-07,-0.00260084743852396
1263.9076453,5.904087e-17,5579,1256.1433238983154,630784,0.010830794528490638,-0.5356236675288528,0.014449574535137798,4.435139676503552e-07,-0.003619001763630986
1027.55402986,7.4676385e-18,5611,1272.5268394947052,638976,0.03803956436085802,-0.5306311483494938,0.04149478365452523,3.7453256842567837e-07,-0.0034554065599514275
783.97909738,2.878635e-17,5645,1289.0011250972748,647168,0.023989201114153424,-0.531771203642711,0.027547048728592927,7.801374890925584e-07,-0.003558237683184047
821.3638862,2.2891247e-18,5674,1305.4709384441376,655360,0.009930400337180982,-0.5272366544697433,0.013481122303710435,5.10075422402445e-07,-0.0035509770042406546
997.64277816,2.2979785e-18,5695,1321.9374079704285,663552,0.008602096102699418,-0.506623023096472,0.013314682066811656,2.940121807598617e-07,-0.004712732970202619
1091.8041386599998,2.0518953e-17,5721,1338.335868358612,671744,0.013489808754310783,-0.4923796467017382,0.01563746930887646,3.332864257826751e-07,-0.0021478271977785684
1135.826983,5.605221e-19,5741,1354.8863112926483,679936,0.0038090391684834474,-0.4791154393227771,0.008225561017479777,2.980365712494659e-07,-0.004416670867281955
1305.80314392,8.659394e-19,5757,1371.0496072769165,688128,0.018917879274292292,-0.4656427166191861,0.02112703319762659,2.899076704220016e-07,-0.002209298877169504
1489.0588395799998,7.7081115e-19,5773,1387.062931060791,696320,0.01038860114319575,-0.4573479316197336,0.013363970519731084,2.663357595023008e-07,-0.002975502544415084
1548.5710941000004,4.4325755e-19,5790,1403.3716411590576,704512,0.019360548503983655,-0.44787538377568126,0.021440529888786843,1.7304326656863988e-07,-0.0020800679064364694
1717.41297804,1.822573e-19,5802,1419.4053711891174,712704,0.009005916389026748,-0.4468817454064265,0.0117998646659089,2.3887618623916194e-07,-0.00279406771497527
1581.7135898599997,4.1745942e-19,5821,1435.4439854621887,720896,0.023309298654502077,-0.4460379398427904,0.02563973226378948,1.010933804508618e-07,-0.0023304841559776343
1459.1180566200003,7.144414e-19,5841,1451.7785255908966,729088,0.005641330881063807,-0.4318426172249019,0.00938490204016489,2.1791765400375195e-07,-0.003743680117928083
1445.887868,9.780978e-20,5853,1468.3891985416412,737280,0.004961749229853084,-0.4149776048026979,0.009248992126049415,1.7914687177461586e-07,-0.004287332469632218
1603.3631847599995,4.7553053e-20,5869,1484.7758827209473,745472,0.011460396060844586,-0.4074928160058334,0.013215060835045733,6.793581787539749e-08,-0.001754698742110086
1697.4055135000003,2.0755073e-19,5889,1501.0208163261414,753664,0.01475304034215284,-0.40308655593544246,0.01806234979594592,7.685965546129492e-08,-0.0033093478836208113
1393.6354708200001,1.2770091e-18,5908,1517.4961080551147,761856,0.01120164767793147,-0.3957568294601515,0.014238570008001262,8.803410213656382e-08,-0.0030369663471208606
1566.2197683600002,3.729872e-18,5921,1534.0121352672577,770048,0.0011284067377244817,-0.38543621730059385,0.00450545817298007,5.816967335557643e-08,-0.0033770805200922667
1575.5623144200001,3.0966287e-17,5938,1550.3879687786102,778240,0.01747344059183558,-0.3722931960830465,0.018507944981774927,3.066883204269621e-08,-0.0010345197243553633
1633.8172193800003,1.7153542e-20,5957,1566.859878063202,786432,0.015780285121127446,-0.3657162556890398,0.01817680798685615,4.057560370725535e-08,-0.0023965431535305543
1622.3349078800002,5.506551e-18,5969,1583.0734133720398,794624,0.0007697979607697523,-0.3526829486247152,0.0054198146563066985,2.0550656602835727e-08,-0.004650026970865248
1612.2831336200002,2.838402e-19,5987,1599.3441603183746,802816,0.032157394360000605,-0.3370495987124741,0.033938323732309074,2.540726856763674e-08,-0.0017809420759427506
1488.1529358,2.6692663e-19,6009,1615.9765639305115,811008,0.013458800411108359,-0.33095594013575463,0.016530976707144873,1.2120756281899098e-08,-0.003072182356414652
1218.91104522,4.338747e-17,6029,1632.2005591392517,819200,0.016296818878876594,-0.31432041390798987,0.020049879019370564,8.055961707486084e-09,-0.0037530641684748248
1272.96014558,3.4346633e-20,6044,1648.0635318756104,827392,0.0013671676443893555,-0.31522326287813485,0.004699842583340797,7.913267488935533e-09,-0.0033326788955851854
1451.57168146,1.8885689e-19,6063,1664.3166999816895,835584,0.0020712701435750937,-0.31120256180875006,0.0056366369636634776,5.532727983382059e-09,-0.003565369586452375
1608.6753611600004,1.6695289e-19,6075,1680.1743862628937,843776,0.018861401809332646,-0.30814610528759656,0.021110322189997532,7.720218585813635e-09,-0.0022489242407741803
1496.7267219199996,3.2929181e-19,6097,1696.438826084137,851968,0.02473722195401588,-0.31428173307795076,0.025783794341350585,4.013956699072912e-09,-0.0010465743943130564
1354.35643006,5.398939e-18,6119,1712.7646210193634,860160,0.010170400284796263,-0.3190963642904535,0.014087093686885054,6.622414393080145e-09,-0.003916696713295989
1295.0824777199998,2.925725e-20,6139,1729.1561324596405,868352,0.0055844091522374495,-0.30566773081663995,0.00915705399838771,3.853434395813433e-09,-0.003572646772867459
1362.6984920599998,7.3424105e-20,6154,1745.919264793396,876544,0.000540276730672502,-0.2937377301743254,0.004514605521217163,2.9522833345650876e-09,-0.003974330266686328
1540.3402653599999,8.920462e-19,6168,1762.3033273220062,884736,0.02097627296751072,-0.3003907803213224,0.02314834441158382,2.914087820186798e-09,-0.002172072901117009
1594.9454657799997,9.143321e-19,6188,1778.4637970924377,892928,0.0015075738882529767,-0.3010237401584163,0.004005610344665911,2.7957844456343614e-09,-0.0024980378543051573
1521.4719526599997,1.5688536e-17,6206,1794.5658583641052,901120,0.0012432630020357226,-0.29789573897141963,0.005121984104471266,3.070650017280218e-09,-0.0038787226377605525
1368.3830350399999,3.2228174e-19,6227,1810.9183402061462,909312,0.006569649068486576,-0.30560788195580246,0.011242962359665399,2.3753342662255286e-09,-0.004673314478845956
1276.74443044,3.0805193e-19,6250,1827.0667221546173,917504,0.0008727752863830068,-0.3050850357860327,0.004981159904991728,2.2615757489153787e-09,-0.004108385749396595
1354.47323646,3.673878e-20,6263,1843.6424822807312,925696,0.002283236505666083,-0.2961257067974657,0.005798407230486191,2.797996773172408e-09,-0.003515172123818494
1449.1869981799996,1.4234501e-17,6281,1860.5461983680725,933888,0.011898227753921329,-0.28853532352950423,0.013887425475741112,2.1816459791502354e-09,-0.001989198812642771
1605.51448776,3.9918452e-19,6299,1876.9326756000519,942080,-8.669650987555548e-05,-0.2738749472890049,0.003862231370931113,2.3479729025570566e-09,-0.00394892905479312
1611.7408944999997,1.7706454e-18,6313,1893.6191444396973,950272,0.007949584046342715,-0.2637926120078191,0.010164516620852737,2.3170491822275706e-09,-0.002214933733034613
1656.63312306,6.961903e-20,6331,1909.7988755702972,958464,0.02164010880401728,-0.2604174983687699,0.025048680618510843,1.414121072740372e-09,-0.003408572521554097
1594.9241997,1.0373367e-19,6349,1926.336121559143,966656,0.010376549916801002,-0.2670582032529637,0.012539147839697761,1.919302121677495e-09,-0.0021625988825478217
1435.4828604600002,1.1626652e-19,6368,1942.4193842411041,974848,0.015861656390825783,-0.2637479395139962,0.01912616853660438,1.995089806399947e-09,-0.0032645131433235025
1491.1500223599996,7.404396e-18,6385,1959.05295586586,983040,0.012494756502420493,-0.24967448140960186,0.01257437151916747,1.6835190258294604e-09,-7.961585850648993e-05
1325.48977002,1.552317e-19,6408,1975.3176035881042,991232,0.008312598880719444,-0.24407596560195088,0.011462681653210894,1.9140767743648898e-09,-0.003150083729529835
1348.6091000799997,8.586336e-19,6425,1991.475394487381,999424,0.0020253849517444457,-0.23598970797611402,0.005398013104422716,1.717069716256545e-09,-0.0033726290112131283
1399.55598258,4.474786e-20,6442,2007.8464179039001,1007616,0.008211848648450568,-0.22718537172768266,0.010131053308805349,1.5981019499560344e-09,-0.0019192054594057543
