total timesteps,mean_int_reward,num_episodes,ep_rew_mean,total_time,intrinsic_loss,entropy_loss,policy_gradient_loss,value_loss,total_loss
532480,7.9970885e-20,2666,665.12240786,1188.2670304775238,3.0820592014212807e-08,-0.9401651857420802,-0.001808851863910299,0.09162286426362698,0.08981402781001269
540672,3.748063e-19,2699,665.58241526,1206.1446566581726,2.0097910299107097e-08,-0.931107227364555,-0.002232118269114475,0.0535569653591665,0.05132485713900716
548864,2.5798806e-21,2731,670.49096972,1224.655102968216,1.575610295064672e-08,-0.9320615871343761,-0.001761947378227467,0.08888086820807076,0.08711892870789475
557056,1.7040014e-18,2762,706.39888712,1243.0093910694122,2.037194146912828e-08,-0.9399580855853855,-0.001671232808087414,0.08359620341434493,0.08192498079222825
565248,2.7391859e-18,2795,699.39151632,1260.9421484470367,1.2077985712521249e-08,-0.9549832782708109,-0.0007160633675332105,0.0718885533620778,0.07117249603353745
573440,7.2937775e-18,2823,748.47465528,1278.9644360542297,8.981979665503153e-09,-0.9620176739990711,-0.0007890739327006338,0.10005159927532077,0.09926252983360997
581632,8.704225e-20,2850,832.48973996,1297.0264217853546,9.317505492124293e-09,-0.9501564386300743,-0.0025653476219903814,0.06346753221514519,0.06090218925190756
589824,4.7358654e-18,2874,895.8226162399999,1315.5290291309357,4.9902073104486116e-09,-0.941647892491892,-0.0029501107323571625,0.088752582311281,0.0858024740740275
598016,4.6198004e-18,2904,863.4143677999999,1334.42862200737,6.2538478336031375e-09,-0.937696747854352,-0.0016817960249646108,0.06411814541206695,0.06243635251402626
606208,3.256007e-19,2929,855.43630366,1352.4403986930847,6.935808267798625e-09,-0.9313314953818917,-0.0015899144568245372,0.055778265956178075,0.05418835496725767
614400,6.6473914e-20,2960,815.0013527,1370.7826843261719,2.7494008076326584e-09,-0.9139858184847981,-0.0027971028057497387,0.05825891739295912,0.05546181596190978
622592,1.3112925e-21,2989,796.1141446599999,1388.5430915355682,3.1094274441741857e-09,-0.9027404882013798,-0.0019257011499275237,0.0664389963472786,0.06451329675206478
630784,7.951805e-22,3018,843.42692398,1406.6934728622437,1.1518587461145993e-08,-0.8927545422222465,-0.001759654138499119,0.05922631549474318,0.05746666711553779
638976,2.9393284e-18,3043,930.8198905600001,1425.0172307491302,4.0868912711076315e-09,-0.8863524192944169,-0.0015775356112492287,0.03738202852691756,0.035804494959113975
647168,5.2639406e-20,3073,932.5472974399999,1443.1088654994965,1.905405766979983e-09,-0.8790205666795373,-0.0011158475190840146,0.030215647216391518,0.029099800650010388
655360,3.5602552e-17,3100,905.8274100399999,1461.5907294750214,2.382881362684324e-09,-0.8686162238009274,-0.001246908309899928,0.053011045519815524,0.051764138401356276
663552,6.515451e-18,3131,907.7463227200001,1479.8652951717377,2.8261978572794323e-09,-0.8538231181912124,-0.00048079681396573197,0.05209923188922403,0.05161843648835722
671744,2.5038633e-20,3162,807.70436468,1498.2703671455383,2.2024385763083305e-09,-0.8574399965349585,-0.0023898056385887353,0.06536291227894253,0.06297310774157308
679936,3.6945447e-20,3189,862.17629798,1516.7721610069275,2.009806081710577e-09,-0.8679514130577445,-0.0004766126635684484,0.047072271821525645,0.04659566016286024
688128,4.636554e-19,3216,916.7123541599999,1534.8905675411224,2.6123317717083944e-09,-0.8602657481562346,-0.0016650333641156634,0.03260741606427473,0.03094238400632495
696320,3.0355428e-21,3244,925.47539554,1552.6458163261414,1.081198990753412e-09,-0.8555840711575001,-0.001449105324390022,0.054663439445357655,0.05321433466156712
704512,2.2482523e-21,3270,966.47726572,1571.132069349289,1.6562489725703696e-09,-0.8437279905658215,-0.0009702817853132707,0.03301836517639458,0.0320480842192058
712704,1.2960255e-19,3296,1000.9014143,1589.7944812774658,1.8139355183939576e-09,-0.8353494395036251,-0.0017602892080595771,0.03337732695727027,0.03161703865617845
720896,3.8606584e-20,3325,956.8731848,1607.831079006195,1.2838870880263616e-09,-0.836287247762084,-0.0005978863868934304,0.02473362885430106,0.024135743109351175
729088,3.495514e-18,3350,981.26267496,1625.939472436905,1.3899896251094901e-09,-0.8135002858936786,-0.00115190786835557,0.05462917924087378,0.05347727206751303
737280,1.0492635e-19,3375,1041.21639864,1644.4290988445282,1.2800396263894243e-09,-0.8046982641331851,-6.669996864469892e-05,0.023852865425578785,0.0237861660969539
745472,2.618326e-19,3402,1044.8302957,1662.4684467315674,1.2364308681975656e-09,-0.7927404204383492,8.350910433196877e-05,0.023195988959196258,0.02327949868174366
753664,5.857925e-21,3427,1026.14525282,1680.5068485736847,1.3666003559361073e-09,-0.778611303633079,-0.0002154065462262527,0.03147120014637039,0.03125579428344431
761856,1.9682078e-19,3455,1010.8320077600001,1698.5581579208374,1.0453081926755368e-09,-0.7674185496289283,-0.0006213843607761159,0.018387285620156034,0.017765901782034015
770048,2.1512207e-16,3482,1018.6603453800001,1716.5163931846619,1.343592456939252e-09,-0.7574148265644908,-0.001444666211473908,0.023992247910609877,0.022547582370932195
778240,4.421958e-16,3509,1025.9761398199998,1734.9093480110168,1.2035858331955075e-09,-0.7385358782485127,-0.0008524249419142538,0.021578036862047158,0.02072561252192582
786432,4.2500136e-17,3536,1019.24769396,1753.954580783844,1.0324187287761124e-09,-0.745319439470768,-0.0008309315616176021,0.02089771562423266,0.02006678457882442
794624,7.4444213e-19,3563,1022.1527337599999,1772.2321634292603,1.0621828195397305e-09,-0.738360083848238,-0.0005704026203060788,0.02558924367931468,0.025018841590100004
802816,4.785069e-20,3590,1027.1772544799999,1790.0127761363983,1.055700039239334e-09,-0.7252169163431972,-0.0003125861205733635,0.021741586524876767,0.021429000932153424
811008,3.9153092e-19,3619,973.1627954399999,1808.0303854942322,9.981459225418852e-10,-0.7156703479588031,-0.000811323770375493,0.026771703034683014,0.025960379763380483
819200,9.995265e-18,3649,948.4888594199999,1825.8916819095612,9.47139536346202e-10,-0.7104727757163346,-0.0003596056425302078,0.034560679605056065,0.03420107443609563
827392,1.8033397e-19,3678,989.7149339599999,1844.4171969890594,9.49618762033846e-10,-0.7025250136386603,-0.00048259584066139406,0.022733268644697092,0.022250673278845078
835584,1.7040979e-19,3706,968.88498646,1862.196172952652,9.524782982619183e-10,-0.6862259487155825,-0.0006905884593501157,0.02067140924373234,0.019980821260621374
843776,1.5031118e-16,3736,962.97928826,1879.9767661094666,9.031256559611612e-10,-0.6760849532205612,-0.0006055347100034348,0.02336440967737872,0.02275887541893811
851968,1.7425557e-17,3767,917.3239845600001,1898.2065756320953,8.762478755559499e-10,-0.6754933254793286,-0.0006343457170329267,0.02610504216336267,0.02547069688445368
860160,4.636683e-19,3798,929.0841619799999,1916.3593757152557,9.706305751464961e-10,-0.6698303371667862,0.0009061267012479036,0.019999569410538244,0.020905696597101432
868352,1.3371873e-19,3829,939.9413155799999,1935.0329887866974,7.909069594024345e-10,-0.6614104653242976,-0.00035263951412632395,0.02677028912548849,0.026417650006815646
876544,1.8979555e-17,3860,899.2855681599999,1952.7369260787964,8.932009719218636e-10,-0.6446814067661762,-0.00037239175246907736,0.021645914647524477,0.021273523341655887
884736,2.3661224e-18,3892,890.3982015600002,1970.952844619751,7.815625106920954e-10,-0.6367223063018173,0.0007953036654969987,0.019955438743636478,0.02075074279991473
892928,3.543145e-18,3923,924.9683663000001,1988.865928888321,8.161005159565001e-10,-0.6232263324782252,0.00045279099485959147,0.020021857572828594,0.02047464897573844
901120,3.1114056e-16,3952,951.6740494400001,2006.8749108314514,7.374934451023919e-10,-0.5994298634584994,0.00024382183199767523,0.019515002226944488,0.019758824427688886
909312,6.843557e-20,3983,936.8665335200001,2025.1015124320984,7.360117924948738e-10,-0.5924029318150132,0.0006879793863436049,0.0280789670692684,0.0287669468236179
917504,6.52315e-20,4013,930.3759524,2043.1739616394043,7.58653877469e-10,-0.5803626265376807,-0.0005820180098896653,0.020612134294060523,0.0200301166634978
925696,3.0230813e-18,4043,932.2435880200001,2061.1053109169006,7.240675300494961e-10,-0.5773921207990498,0.0006827551889191781,0.01958977096619492,0.020272526517147862
933888,8.0330735e-19,4074,929.70942542,2079.0223639011383,6.972317555911485e-10,-0.5830941098742187,0.0005957374325604758,0.01640343710369052,0.016999174884866873
942080,4.103097e-18,4103,965.5152102400002,2097.0790722370148,7.165255070612449e-10,-0.575024259928614,7.755146423344249e-05,0.018720246431803388,0.018797798254299586
950272,2.6719606e-20,4134,923.99375426,2115.0821404457092,6.896956958672377e-10,-0.5644747062586248,0.0009490452741446763,0.025847584711846137,0.026796630330838667
958464,1.08334005e-16,4163,961.0693787399999,2133.541294336319,6.648659339549915e-10,-0.5564510261174291,-0.0004937083355042316,0.02710572135711118,0.02661201335403991
966656,5.4040615e-18,4189,1014.34519932,2152.159900903702,5.981408564738601e-10,-0.5511560983490199,-0.000307998309522966,0.024393758051519398,0.02408576004106686
974848,2.9010087e-19,4219,984.6795507000002,2170.376381635666,6.017876585620337e-10,-0.5426730794832111,0.0009881809853665743,0.018392236312138266,0.019380417598398668
983040,3.6913725e-18,4247,986.7841164,2188.2988674640656,6.436291547962067e-10,-0.5323294411879033,-0.000725390521898949,0.021908162625368276,0.021182772425283908
991232,9.86646e-18,4274,1017.2116393799998,2206.3236939907074,5.787334720608877e-10,-0.5286171168088913,-3.738144124878114e-05,0.018884294864255934,0.01884691371237389
999424,5.9815826e-17,4304,987.4241244,2224.702418088913,5.81288869435607e-10,-0.5254627904389053,0.00024398101843009008,0.01903255799843464,0.019276539307509166
1007616,7.682071e-19,4333,991.62086442,2242.884768009186,5.433481533714816e-10,-0.5256458291783929,0.0011119658531351414,0.019591103641869268,0.020703069766678486
