num_episodes,ep_rew_mean,total_time,total timesteps,mean_int_reward,intrinsic_loss,total_loss,entropy_loss,value_loss,policy_gradient_loss
8309,365.20314841999993,1413.103013753891,679936,2.0618863e-17,6.657708124968575e-07,0.05385720795666159,-0.5611365057062357,0.052996859049744674,0.0008600160215106649
8360,383.1352006,1429.9924218654633,688128,2.0442144e-17,5.817335040375626e-07,0.06278000783438054,-0.5638765233103186,0.06252580772670627,0.0002539092409222514
8411,375.91592238000004,1446.9192333221436,696320,2.5445101e-17,5.668284871029883e-07,0.0330889331373246,-0.5564668517559767,0.0328758508007013,0.0002127989223797427
8462,388.34725117999994,1464.0412197113037,704512,5.631137e-18,4.0801641360554976e-07,0.047758230700485835,-0.5309789044316858,0.04808797619443794,-0.00032994950215891293
8514,375.24558357999996,1481.1797635555267,712704,8.108003e-18,4.6466113947374323e-07,0.0398734777997667,-0.5118477026931941,0.03924083685269579,0.0006324086165011744
8566,364.54692352000006,1498.728767633438,720896,5.1747115e-17,4.99602966907986e-07,0.06197263794307949,-0.5021076983306557,0.0615228943504917,0.0004494937911043415
8617,390.65595482,1516.0928218364716,729088,3.0824098e-17,4.6363667987603383e-07,0.07708424648756287,-0.48514493193943053,0.07670365246449365,0.00038036220472929415
8666,404.87951328,1533.3222651481628,737280,9.750135e-18,5.569104425326432e-07,0.040420548934782106,-0.4707573538413271,0.039017023858468745,0.0014032466210920959
8714,403.19293812,1550.402871131897,745472,2.4605594e-17,5.285380772129811e-07,0.03314294366834784,-0.4572545462753624,0.03121268547265572,0.0019299939266535164
8763,403.66749556,1567.906171321869,753664,2.4972844e-17,4.237051815375592e-07,0.03729416523416368,-0.43571928129531445,0.03641171288581972,0.0008822404957531893
8810,418.90645244,1585.1133787631989,761856,1.0614107e-17,4.1268301273628125e-07,0.03751982545477014,-0.4089405957842246,0.03682992140747956,0.0006896977057842108
8857,409.89218507999993,1602.1207692623138,770048,1.8640596e-17,3.337925256072238e-07,0.04885428737191706,-0.3950023712357506,0.048103046554933825,0.0007510739207204299
8906,415.6751062,1619.1774225234985,778240,4.4344464e-17,4.3929345219517745e-07,0.039722530489241833,-0.38672487339936196,0.03951673188184941,0.00020557896066632732
8951,439.38828736000005,1636.286438703537,786432,4.1553564e-17,4.3087541764380566e-07,0.04699569716697244,-0.3874658037209883,0.04623986539518228,0.0007556163340813414
8994,448.6336524999999,1653.0378408432007,794624,3.864784e-17,3.6536802480308107e-07,0.034104260806485556,-0.38769100955687463,0.033683556502364806,0.00042052162010834134
9037,463.96995596,1670.341416835785,802816,9.80453e-17,4.258636560589002e-07,0.033861361468358345,-0.3778909132583067,0.033928584458408295,-6.743592187797802e-05
9077,484.38462776000006,1687.2417967319489,811008,1.203168e-17,2.637062005483859e-07,0.02838792333772864,-0.35899285930208863,0.029260954903475068,-0.0008731634188467055
9117,487.86739874000006,1704.199708223343,819200,4.6870446e-17,5.037055481035835e-07,0.0297391122105539,-0.35333875655196606,0.02702106617471145,0.0027177941830683933
9159,498.82068272,1721.4463164806366,827392,5.6389366e-17,1.9626846757547778e-07,0.03781217101846317,-0.3497311360901222,0.037187691942563106,0.0006243809416662716
9198,501.12403730000005,1738.4372866153717,835584,5.3564127e-17,4.122556720623227e-07,0.049097069146220716,-0.3396030493080616,0.04870607785069296,0.00039078516769172335
9238,492.06359012,1755.5297422409058,843776,2.565776e-17,2.0482198502674854e-07,0.03261105562753029,-0.3284842694411054,0.03163743750210415,0.0009735157144336287
9280,478.72265378,1773.167713880539,851968,4.066676e-17,2.244904238765666e-07,0.03752214991852576,-0.31404527998529375,0.03577120194222516,0.0017508357310886621
9320,498.12877613999996,1790.1195046901703,860160,4.7648412e-17,2.1651339475181607e-07,0.04384116282898891,-0.3175677337916568,0.04345887682538887,0.0003821777469026613
9359,508.29929354,1807.867103099823,868352,1.1247019e-17,2.180655157522915e-07,0.03543668284015422,-0.31684749643318355,0.03533503319740703,0.00010154060998931674
9400,496.59160336,1825.2413835525513,876544,8.99905e-18,2.66188524146449e-07,0.029318646374184482,-0.3045351636596024,0.028970289907920232,0.0003482233720021745
9438,511.41829992000004,1842.1948227882385,884736,1.6294254e-17,1.6707239488406023e-07,0.03458900889883356,-0.29490473966579883,0.03211595954362565,0.00247296581901047
9478,509.85332154,1859.4293036460876,892928,9.837925e-18,1.3599114195919636e-07,0.03651414096857714,-0.2930841215187684,0.03542681707349402,0.0010872558995121402
9515,522.9849239,1876.4734075069427,901120,1.8793127e-17,1.960983332070787e-07,0.03107703475259673,-0.29214736432768407,0.029824554843798978,0.0012523818596311472
9555,530.14451376,1893.7057418823242,909312,1.515364e-17,2.2288608328702165e-07,0.02603647204875149,-0.29027649350464346,0.025033142979009427,0.0010032176267004177
9591,542.8926797400001,1910.7410147190094,917504,7.313338e-17,2.0702342876655066e-07,0.02980697998057489,-0.27775093279778956,0.028592497651879968,0.0012143788169805382
9629,540.1200964799999,1928.3042752742767,925696,4.2218187e-17,1.0672589018587142e-07,0.03283144489719638,-0.26079385709017516,0.030302572316395528,0.0025288192178557632
9667,543.17591832,1946.1445724964142,933888,9.972204e-18,1.1958385496765866e-07,0.026093572145268872,-0.24505018612835555,0.024961275449459207,0.001132236903882184
9706,505.68938104,1963.2811563014984,942080,2.3351305e-17,1.4124196551987266e-07,0.05767706899366918,-0.2347672207048163,0.056107008312028486,0.001569990060657932
9745,520.10302234,1980.4337937831879,950272,1.04553115e-17,8.890130585581524e-08,0.05726976785613216,-0.22754905486945062,0.05548526967431826,0.0017844537311609663
9782,515.22018702,1997.5464086532593,958464,1.415685e-17,9.742475958682273e-08,0.039394992737741406,-0.22320776922861113,0.038937564414300144,0.00045737961106147263
9820,524.6940301,2015.0084629058838,966656,3.0120525e-17,1.616976453226726e-07,0.045205533008343235,-0.21870467088883744,0.04297602473416191,0.002229427425358664
9855,583.76143594,2032.0754778385162,974848,2.4227586e-17,7.390955955588474e-08,0.04733423077160913,-0.20943533022655175,0.045570922728802546,0.0017632710880268118
9892,527.76937588,2049.5501997470856,983040,1.7686162e-17,9.701130456625517e-08,0.037004663275708664,-0.19625471752369777,0.03495224752005015,0.0020523672500062347
9930,505.9719051800001,2066.8689093589783,991232,2.5777972e-17,8.556696595857228e-08,0.0733927559711588,-0.1848018164280802,0.07176196020773204,0.0016307529799437655
9965,527.83101186,2084.0771510601044,999424,4.555489e-18,7.982696474048701e-08,0.08445086372108553,-0.18570003034546972,0.08156305526863435,0.0028877685389688203
10001,566.0657580600001,2101.4085755348206,1007616,1.0136633e-17,7.77504029717685e-08,0.08839574963452693,-0.1912966846372001,0.08562817347337841,0.002767537285947037
