mean_int_reward,ep_rew_mean,total_time,total timesteps,num_episodes,total_loss,entropy_loss,policy_gradient_loss,value_loss,intrinsic_loss
3.7841287e-16,393.9423566,600.2967982292175,270336,4132,0.046319472237176765,-0.9488403950817883,-0.0014587031740797857,0.047773907690134364,8.535442244372859e-06
2.4140503e-16,444.1588068999999,619.2392446994781,278528,4176,0.1658904089702055,-0.9371654143556952,-0.0011858004655369446,0.1670725724346994,7.274002086088416e-06
2.1539657e-16,530.39944364,637.4437532424927,286720,4214,0.09828623581605704,-0.9263556275516749,-0.0015770916684448525,0.09986010668217205,6.4416046597237654e-06
1.3989697e-16,527.4489116200001,656.6130199432373,294912,4253,0.026930650245479637,-0.910897529264912,-0.0021204605384974066,0.02904862592986319,4.9697082276978225e-06
1.7298247e-16,538.7750116599999,675.2181446552277,303104,4292,0.0642809952437833,-0.9124762519262731,-0.0009736883062010553,0.06525166555074975,6.0359984692226474e-06
9.2521746e-17,569.37427252,693.8236951828003,311296,4327,0.052105546787260135,-0.9160684259142726,0.0003326578651337743,0.051770514098461715,4.7496473293051625e-06
8.562455e-17,558.07383406,712.3865139484406,319488,4363,0.03142811197168923,-0.916851643146947,-0.0002920254406474713,0.03171838753660268,3.4997514680501495e-06
8.903929e-17,564.7462208400001,730.289354801178,327680,4400,0.04683176478847785,-0.9047901731450111,-0.0008046393730163674,0.04763429186059511,4.224601798208383e-06
7.6462306e-17,543.53175044,748.9512102603912,335872,4438,0.032302915223565945,-0.9005055537912995,-0.0003784883691695176,0.03267936928932613,4.068606818652399e-06
8.2814597e-17,576.7999755200001,767.2519268989563,344064,4471,0.03439904518781791,-0.8801654045004398,-0.00029717084507891833,0.03469447530187608,3.481462041499128e-06
7.7514374e-17,597.6569691799999,786.227635383606,352256,4507,0.030275103888628908,-0.8719309238251298,4.688761513759431e-06,0.03026868245578953,3.465342651232106e-06
8.488248e-17,573.4679792600001,804.5507717132568,360448,4543,0.04300092632298959,-0.8711537681054324,-0.0005735167905725953,0.04357257269912225,3.7408288798612687e-06
7.67925e-17,595.93501676,822.9870126247406,368640,4579,0.03239664689690906,-0.8640098264906555,-0.0015221364957038294,0.033917454375841774,2.658033542246585e-06
7.9256026e-17,604.47756488,841.2226085662842,376832,4612,0.028295052191875485,-0.8585926567204296,2.216210062641671e-05,0.02827147896932729,2.8222438435587806e-06
7.6213656e-17,543.9123463799999,859.7397811412811,385024,4653,0.023034930587657192,-0.8484887361060828,-0.0003467490206430498,0.023380291811190546,2.7755942193952167e-06
6.911879e-17,566.9143537000001,878.6324298381805,393216,4690,0.030726426619184555,-0.8338805682025849,-0.00035319084754887014,0.031078256704859086,2.721523748672183e-06
1.213511e-16,571.71695664,897.0628907680511,401408,4728,0.0149382486051604,-0.816781363543123,-0.0013942181974660878,0.016331119876304,2.6938526449749035e-06
6.91218e-17,600.0495697399999,915.3242356777191,409600,4763,0.020561076991306746,-0.79421625030227,-0.0015790008307002429,0.022138822950182657,2.5097436486598567e-06
6.213578e-17,625.22798714,933.2494828701019,417792,4797,0.01971244409075993,-0.7773163053207099,-0.0004223960678943939,0.02013358869626245,2.5029247837426992e-06
6.002155e-17,615.57091356,951.5394232273102,425984,4831,0.019006145168755456,-0.7644863462075591,-0.0002709523353775678,0.01927601916995627,2.156668353503477e-06
5.2867773e-17,636.08147674,970.1128919124603,434176,4865,0.024499937681269006,-0.7614243668038398,0.00015707808851842575,0.024341935504435242,1.8481766306699398e-06
5.816702e-17,656.94624212,988.3112380504608,442368,4897,0.023607333600153713,-0.7630030995700509,-0.0002123834798833868,0.023818726030003744,1.982100066710846e-06
4.8407814e-17,696.25959296,1006.4815151691437,450560,4930,0.01484210222754776,-0.7472772466950118,0.00015472327143843857,0.014686356132551736,2.045647115167526e-06
5.539336e-17,657.37122504,1025.9339270591736,458752,4964,0.022078875569364415,-0.7330638383515179,0.00011884664455303678,0.021959072934259895,1.911981102975524e-06
4.625064e-17,676.8504656199999,1044.4647347927094,466944,4995,0.022948252981457157,-0.7331478633917868,-0.00022940117647787908,0.02317700006515224,1.308185565584985e-06
4.4441096e-17,690.73149986,1062.6231622695923,475136,5026,0.024666829653074825,-0.7331613840069622,0.0005521491779765214,0.024113869448046898,1.6220541028122426e-06
4.068513e-17,704.5707186400001,1081.5959603786469,483328,5057,0.025904593872839433,-0.7218076685443521,-0.00033689536873627316,0.026240727766526105,1.5229500992086642e-06
4.0795515e-17,752.30768658,1099.977477312088,491520,5086,0.04519243260673417,-0.6922443713527173,0.00041748820678887724,0.04477414624416269,1.5963115651884684e-06
3.77333e-17,791.05163252,1118.8965973854065,499712,5116,0.019868551983726352,-0.6767426876816899,0.0006340224981747254,0.019233875575264393,1.3078205744698757e-06
4.9305652e-17,804.46926272,1137.7456531524658,507904,5143,0.021770854878829342,-0.6694429319351911,-0.00044900414031162525,0.022219344350014582,1.029338252778178e-06
2.5973898e-17,772.52990096,1156.010769367218,516096,5172,0.025102948668895408,-0.6544950660318136,0.0013407043752432023,0.023761669685882225,1.1492155399639437e-06
1.9230995e-17,795.0502961599999,1173.7594246864319,524288,5201,0.035741501926159845,-0.6326686388347298,0.00015745002289870735,0.03558344912380562,1.2055589110326892e-06
1.7314698e-17,845.8439815199999,1192.1212329864502,532480,5227,0.03766077025935812,-0.6142209373880178,0.0027185992954376374,0.034941726608667525,8.887105059335321e-07
1.3599271e-17,902.0100225599999,1210.4194209575653,540672,5253,0.011497910861285,-0.5903449075762183,-0.0005489925747783128,0.012046468130392896,8.706113408363248e-07
9.631183e-18,917.6299103,1229.021537065506,548864,5278,0.01802456656454148,-0.5712443324737251,0.0013500773521912218,0.01667400391706906,9.705905623991206e-07
1.0347693e-17,863.5581061799999,1246.620525598526,557056,5307,0.032344963853344434,-0.5674586851615459,0.0020587743372794155,0.030285758212812652,8.626065047312448e-07
7.545194e-18,809.5097063,1265.3458495140076,565248,5335,0.03714615900185671,-0.5726062100380659,0.0020148782136091377,0.03513085971626424,8.421439666617125e-07
1.0002126e-17,802.1611798399999,1283.527822971344,573440,5364,0.024338236281912295,-0.5657332484144717,0.0002425967389755447,0.024095192187451174,8.947109711554547e-07
3.7996533e-18,787.67536768,1301.563189983368,581632,5393,0.03245003587182092,-0.5513636813033372,0.0005581483195129779,0.03189153757302847,6.999585589528845e-07
5.6700824e-18,838.9293062799999,1319.797970533371,589824,5420,0.06302885280484283,-0.5311648685485124,0.0006645160612744653,0.062364023809277566,6.258685815940801e-07
7.224946e-18,850.56512634,1337.739321231842,598016,5448,0.030137073821160782,-0.5136287375818938,0.0008866982980714883,0.029249926203556244,8.98639066099216e-07
3.815511e-18,855.6131860799999,1356.1856999397278,606208,5475,0.03933690304130868,-0.5106400352437049,0.0015285542901347742,0.03780801312823314,6.712458815172351e-07
2.3131018e-18,851.48340522,1374.8032674789429,614400,5503,0.04157193606394434,-0.513733921898529,1.4554462986332605e-05,0.04155710209888639,5.590041432218529e-07
3.5915144e-18,842.4642613799998,1393.1667697429657,622592,5531,0.03886035276181652,-0.5059838313143701,0.00010931557241966572,0.03875073143317422,6.115124452615861e-07
8.330877e-18,841.0910858,1411.367066860199,630784,5557,0.0397359174567809,-0.4916355821071193,0.0006118356066664317,0.03912376158768893,6.405248510810147e-07
8.906473e-19,914.1295510799999,1429.7863280773163,638976,5583,0.045590427587815105,-0.4865585466613993,0.0007424786322133334,0.04484772317337047,4.51564462611298e-07
3.3388114e-18,887.7801031600002,1448.282254934311,647168,5610,0.03818515894015719,-0.4897396473446861,0.0005202725936819523,0.03766450338443974,7.659240709917414e-07
4.9332646e-18,876.2878556999999,1469.396530866623,655360,5637,0.04296839819885754,-0.48337745445314795,0.0007532305308608257,0.042214929446345195,4.7644330303242555e-07
1.8213154e-18,933.9930494600001,1488.144962310791,663552,5662,0.039186041511685164,-0.48343314668163656,0.0008126913032490497,0.038373104220227106,4.919764180100205e-07
2.2653751e-18,913.11292396,1506.8366453647614,671744,5689,0.017441483036734675,-0.4797919519012794,0.0006229805011794535,0.01681824191582564,5.212394591724845e-07
3.6887354e-18,901.4514325000001,1524.3198144435883,679936,5715,0.04694005562939339,-0.47453919199761,0.0014075334794784017,0.04553237898326188,2.8633330623334394e-07
6.2040664e-18,947.7052319600001,1542.4836583137512,688128,5738,0.04494232397641547,-0.47398513802327213,0.0015183170423992598,0.04342374066109187,5.325458486693524e-07
1.7456036e-18,1024.4408898,1561.3753564357758,696320,5762,0.014748233852960327,-0.45917001236230137,0.000485357094931892,0.014262723162210023,3.0719163682385584e-07
8.93943e-19,1031.77468112,1579.6288464069366,704512,5785,0.03230558230749371,-0.4511962812626734,0.0005664357114816893,0.03173895972522587,3.7374157230429806e-07
1.882241e-18,1033.88448764,1597.2562463283539,712704,5809,0.027925276420744393,-0.4486839726800099,0.0012623816261063856,0.026662720697822807,3.4819363040061724e-07
4.3420935e-18,1029.21852648,1616.0676038265228,720896,5832,0.022709378173973102,-0.4473558767000213,0.002288737037487721,0.02042050105355884,2.8016585308376917e-07
3.1958623e-18,1010.5096822600001,1634.5265209674835,729088,5857,0.021279839658174707,-0.441264511551708,0.0014607415375025522,0.01981889521721314,4.0580691802877265e-07
2.291738e-18,1030.0799335,1653.0751974582672,737280,5881,0.018216020098142056,-0.4345433110604063,0.001487900370160638,0.01672799119951378,2.5705693527250384e-07
1.406268e-18,1045.80714814,1671.6146132946014,745472,5904,0.021315872804051953,-0.4194883686490357,0.000896813384739017,0.02041895269194356,2.1345473875042376e-07
1.1527589e-18,1017.5551307800001,1690.1152431964874,753664,5929,0.010681367525519977,-0.40798503295518457,0.00099432597367193,0.009686946223519044,1.9065665800635512e-07
3.447432e-18,1014.93043566,1707.9812531471252,761856,5952,0.029280969164416325,-0.40688190017826853,0.0014441076294737332,0.02783675260416203,2.1786156113312583e-07
1.3151706e-18,1040.1026635199999,1725.8604221343994,770048,5974,0.032336988497228596,-0.4093927940353751,0.0016342832826869065,0.03070264181606035,1.267969626843335e-07
9.057996e-19,1148.42802214,1744.5970754623413,778240,5994,0.01765104134305317,-0.4107452056603506,0.0013975098005439665,0.016253443748246353,1.7558852569779516e-07
1.0220739e-18,1173.4697083199999,1762.687315940857,786432,6018,0.0217972168464859,-0.40732401236891747,0.0012856304508391623,0.020511510756750794,1.51277791889462e-07
3.982514e-18,1047.9516482800002,1780.9152150154114,794624,6043,0.033863688794042154,-0.39538622826803477,0.0013593152864932964,0.03250431674750871,1.1352008031026428e-07
1.9448972e-18,1085.5012722000001,1800.1454718112946,802816,6063,0.026449481208184234,-0.3787528387736529,0.0011349313706502963,0.02531450766200578,8.435105631199313e-08
7.7962403e-19,1112.82656026,1818.3171691894531,811008,6087,0.01823269488299013,-0.36212880900129674,0.0005357909632222955,0.017696858689851068,9.045983352939934e-08
7.4687027e-19,1082.3189556400002,1836.1001830101013,819200,6109,0.011421821392614573,-0.34153714366257193,0.0013088747258915895,0.010112899559680954,9.42140840582556e-08
1.3278809e-18,1155.79787176,1853.9646668434143,827392,6130,0.011001314380079286,-0.32544523358810695,0.001121096814451186,0.009880192567106861,4.999704247728165e-08
1.7835718e-18,1221.12174094,1872.1754140853882,835584,6150,0.011687476686703302,-0.32351890332065525,0.00186124175342178,0.0098262107154369,4.843568924186442e-08
7.8235104e-19,1205.46679474,1889.9554209709167,843776,6172,0.017428673246305842,-0.32289263417478653,0.001616919921410103,0.015811723783554044,5.9082683389992394e-08
5.145448e-18,1213.5085567600001,1908.1956605911255,851968,6193,0.018079527409951397,-0.31974812580738216,0.0014132870836374783,0.016666213967801012,5.271702580782016e-08
3.595784e-18,1201.48382482,1926.252385377884,860160,6214,0.01478326035817964,-0.30924973178189247,0.0005399135584726881,0.014243325044117228,4.351117944842789e-08
1.3684895e-18,1214.0627848399997,1944.6406462192535,868352,6234,0.01039152488848861,-0.2994559986749664,0.0020338377431665853,0.008357673590580816,2.710948241572454e-08
3.3882712e-18,1206.1647221399999,1962.965059041977,876544,6258,0.023706545182185047,-0.2875674101524055,0.00024227783602650356,0.02346421636066225,1.019709925886847e-07
1.8541473e-18,1091.99994166,1981.8758420944214,884736,6282,0.01648414950536815,-0.2717387095559388,0.0008734428743094677,0.015610692185691732,2.889073390348329e-08
1.3622921e-18,1095.9854918,1999.5143871307373,892928,6304,0.033080729243601156,-0.25178459162125366,0.0017561442585468565,0.03132456509374606,3.978261648059089e-08
1.2195595e-18,1168.0918236999998,2017.8333122730255,901120,6325,0.025692695515713772,-0.235222693963442,0.001279930241980133,0.02441275379169383,2.2964079605947153e-08
3.8946815e-18,1183.1323890200001,2036.2034587860107,909312,6349,0.010266003018439707,-0.22828415168914945,0.001846256496642792,0.008419740875251592,1.1293090647606502e-08
1.0582754e-18,1070.87915754,2054.4122457504272,917504,6372,0.016922123428223336,-0.21280483924783766,0.0013294669173797493,0.015592647809717164,1.7402252840571092e-08
6.9624547e-19,987.0694188000001,2072.4724810123444,925696,6399,0.02234072724473445,-0.200545280019287,0.0016278616427434823,0.02071286099308054,9.21782085149328e-09
4.504019e-18,962.3929570799999,2091.060725212097,933888,6425,0.011234351396081971,-0.18273211768828332,0.002907926073807017,0.008326418587512308,1.3469525292006401e-08
9.210654e-19,1038.31041164,2109.2026307582855,942080,6449,0.02011344241185578,-0.1824434804613702,0.0017514775380685482,0.018361961350365164,7.046844137273238e-09
7.606487e-19,1020.0532123600002,2127.457494497299,950272,6475,0.010171074895276789,-0.18351957460399718,0.0018569547056752078,0.008314117352711037,5.6737810897244594e-09
3.0337536e-18,967.10466742,2145.6576941013336,958464,6501,0.010224659439037404,-0.1783605868462473,0.0018953270122298819,0.00832932892089957,7.011815902500853e-09
9.392761e-19,1047.5485360599998,2164.6061561107635,966656,6524,0.00985127507960521,-0.1777894844650291,0.0006605306759874336,0.00919074206417463,4.67888629657469e-09
2.2000541e-18,1071.17685888,2182.5491864681244,974848,6549,0.008577247370085115,-0.17556231463095173,0.0011820278683288548,0.007395214913594827,9.176322866437424e-09
1.5251662e-18,1003.23283056,2200.1703774929047,983040,6576,0.01038704371721549,-0.16569466167129576,0.0011605362946141388,0.009226506415325275,2.014552152987447e-09
5.407695e-18,1015.3636791799998,2218.750248670578,991232,6599,0.009068357093072524,-0.15202551179099827,0.0021372002241315897,0.006931155054098781,3.6296843078056265e-09
1.0212959e-18,1172.86012162,2236.519973754883,999424,6616,0.008326802068462605,-0.14647521005244926,0.0018215841816785878,0.006505214858998442,6.055571148749696e-09
1.5812456e-18,1292.3119884,2254.4289951324463,1007616,6636,0.007096181349882702,-0.12962934361421502,0.000453744725536084,0.006642435338562791,2.5715676544821895e-09
