ep_rew_mean,mean_int_reward,num_episodes,total_time,total timesteps,total_loss,entropy_loss,value_loss,intrinsic_loss,policy_gradient_loss
216.39190076,6.648716e-17,5755,770.1459531784058,385024,0.012700596192190588,-0.8231316041201353,0.012250806403670822,1.6029926392102656e-06,0.0004489882922001606
216.63807336000002,6.792851e-17,5842,786.2745087146759,393216,0.014251281475314636,-0.8120468625798821,0.014488788866560753,2.50855062925992e-06,-0.00023876166656074815
217.54419656,8.014413e-17,5930,802.5237603187561,401408,0.011466359737777949,-0.801152206864208,0.012277203051553442,1.3779008497860622e-06,-0.0008115322642003861
217.53499322000005,8.668928e-17,6016,818.9540617465973,409600,0.014349935068988278,-0.7916815524920822,0.014437228059045992,2.028242025881033e-06,-8.830711107065676e-05
217.48851679999999,1.667404e-16,6102,835.4243884086609,417792,0.008628066980505092,-0.7880425488576293,0.009250340090295595,1.5229959746065892e-06,-0.0006230346077778062
217.01571074,1.3542987e-16,6190,851.8367722034454,425984,0.012907569627479803,-0.7834167831577361,0.012614737017094058,2.0831438950208447e-06,0.0002917910384382377
217.6833205,6.106651e-17,6275,868.461496591568,434176,0.009203258323193598,-0.7772993674967438,0.010792375151913803,1.5607431798070337e-06,-0.0015898972003101082
217.83837470000003,7.536631e-17,6362,884.9925346374512,442368,0.00842924257340824,-0.775101846922189,0.01002272542926903,2.0643168063216867e-06,-0.001594515014263952
216.62228692,8.7410134e-17,6450,901.1016976833344,450560,0.012208794655403164,-0.7802672922145575,0.012358987770551267,1.7370367666413867e-06,-0.00015106163353142193
216.96586445999998,6.3081574e-17,6537,917.0343911647797,458752,0.01574567973217749,-0.7806926000863313,0.016756639210802858,2.324210678761318e-06,-0.0010121215839647472
217.56499982000003,1.07514785e-16,6622,933.3289141654968,466944,0.014358914494351399,-0.7742873425129801,0.0152000889989381,1.976027496203292e-06,-0.0008421625183348024
217.50786202000003,6.074907e-17,6710,950.0216839313507,475136,0.010870643433879718,-0.7669012553524226,0.011701270856906375,1.9276263008238815e-06,-0.0008315912361770703
218.0709274,4.8427494e-17,6798,966.6129477024078,483328,0.011263404046344355,-0.7487678691744805,0.011626684695306722,1.607690307375842e-06,-0.00036408449411605393
217.67549245999996,6.033749e-17,6882,982.8775718212128,491520,0.010712191751485977,-0.7433284792117775,0.010716308687017317,1.656644112379979e-06,-4.945257587531636e-06
217.37179762,4.6689402e-17,6970,999.258467912674,499712,0.012406378826505273,-0.750301137752831,0.013701844520272743,1.6188536805905596e-06,-0.001296275120607767
217.58225502000002,3.9606096e-17,7058,1015.4235503673553,507904,0.010764669935956803,-0.7535900578368455,0.01127464676527552,1.2378647714417212e-06,-0.0005105957617044386
217.8544305,4.547093e-17,7143,1031.7533400058746,516096,0.007749467598358278,-0.7581146714743227,0.008606965279022915,1.6065898320705152e-06,-0.0008583009755806723
217.28568678,3.6563812e-17,7230,1048.0888950824738,524288,0.01096171219187578,-0.7594340950716287,0.011082524299371243,1.460677464859561e-06,-0.00012154244622789392
214.76145273999998,4.144879e-17,7318,1064.2321832180023,532480,0.009200675151411836,-0.7615514547098428,0.011155463455691007,1.575518070046078e-06,-0.001955576063314192
216.00685008,8.999679e-17,7404,1080.747014284134,540672,0.0159515673057921,-0.7574216506443918,0.016733917937892785,1.8656859577526053e-06,-0.0007832834750795608
217.82689924000002,2.6681832e-17,7491,1097.414130449295,548864,0.014259303718220573,-0.7563984577078372,0.015243803319083326,1.5253942236281848e-06,-0.0009852622979745677
217.47757737999996,4.3741582e-17,7576,1113.933981180191,557056,0.008199193986706923,-0.7576092751696706,0.008094000510129717,1.7095474536321652e-06,0.00010433870285038857
217.33847844,4.231758e-17,7664,1130.3467783927917,565248,0.009141269637896857,-0.7525714410468936,0.010857179417007501,1.8373838596763558e-06,-0.0017168284710404838
217.68410115999998,2.1388005e-17,7751,1146.4973618984222,573440,0.011012861994533277,-0.7365669121500105,0.011839590783813492,1.2194282450778137e-06,-0.0008273385034027536
214.23711478,3.1015177e-17,7839,1163.064414024353,581632,0.009215456032442674,-0.722011993965134,0.009806445122808326,2.0469859531385693e-06,-0.0005920125833422242
217.97880327999997,3.2571553e-17,7924,1179.6448075771332,589824,0.016335228469829335,-0.7145683897659183,0.01753698856327901,1.0423748912885556e-06,-0.001202281280895319
217.2481577,6.2346065e-17,8012,1196.3676223754883,598016,0.010765801811897178,-0.711021988466382,0.01061716733505591,1.1569960020552107e-06,0.00014805597884024016
217.3076062,2.383472e-17,8099,1212.6436052322388,606208,0.0109963351856875,-0.7031350902281701,0.010927514107206094,1.4579721220903119e-06,6.809209242036072e-05
215.70084766,1.4882655e-17,8185,1229.0390357971191,614400,0.009090716029088813,-0.7045748809818179,0.009155156378153607,1.6220879043682413e-06,-6.525139301697689e-05
217.60403972,1.4888743e-17,8272,1245.3599724769592,622592,0.008311337383494405,-0.7122478819917888,0.009631187471268277,1.6036378189587807e-06,-0.0013206519066833512
214.7388856,1.3883796e-17,8359,1261.5816283226013,630784,0.010239352743317541,-0.7092673140112311,0.010621747137292914,1.5094006075244693e-06,-0.00038314909427913517
217.84634301999998,1.2104316e-17,8446,1277.4668357372284,638976,0.012668900788044404,-0.6974814539309591,0.013322485029959807,1.4447413426987854e-06,-0.0006543066125867526
218.06940764000004,1.8209011e-17,8533,1294.2737982273102,647168,0.006702752434266768,-0.6990071654785425,0.007293300184079499,1.3961782820676172e-06,-0.0005912458389537654
217.78569726,2.7839842e-17,8619,1310.6554961204529,655360,0.011213587810134724,-0.704123830376193,0.011616483535567568,1.3433868254711378e-06,-0.00040356741884557955
217.43336048,1.9049212e-17,8706,1327.029878616333,663552,0.0072979897608646555,-0.6995077595580369,0.007900971834436632,1.2685154707231527e-06,-0.0006036163313073391
218.1922924,5.65573e-17,8793,1343.4346866607666,671744,0.009647386255482943,-0.6957230584695935,0.010573425338515107,1.1418173687216538e-06,-0.0009266099917165265
218.13140778000002,3.5483395e-17,8879,1359.274202823639,679936,0.00790445919574778,-0.6944207448046654,0.007629471900418139,1.3117981251420385e-06,0.0002743313962670695
217.81088992000002,2.1662161e-17,8965,1375.3437242507935,688128,0.004565226535256936,-0.6999294871464372,0.005258457766052516,1.3344913142115945e-06,-0.0006938984764526859
217.91407386,1.2799958e-17,9053,1391.6449723243713,696320,0.00989279343949352,-0.6973819710779935,0.0108692031860528,1.1119903712691892e-06,-0.0009769657417449142
217.89969263999996,3.32676e-17,9138,1408.3119621276855,704512,0.006908548842734651,-0.6844280218239873,0.007007155653082009,1.5156509356406556e-06,-9.936463581517933e-05
217.83931262000002,6.96962e-18,9225,1425.108749628067,712704,0.008649671158259925,-0.6744311020709575,0.008844265582234811,1.185383352250713e-06,-0.0001951871156510131
218.09695526,5.4109408e-18,9313,1441.5108678340912,720896,0.0072385499468860985,-0.6724138575140387,0.00759079761552357,1.0212224211686438e-06,-0.00035275827984805575
218.29603393999997,3.2556115e-17,9398,1457.637333393097,729088,0.006033533994001979,-0.6675258500967175,0.006862382320701954,1.151425634784986e-06,-0.0008294240395173682
217.62768066,6.451148e-17,9485,1473.7857747077942,737280,0.0074189960866770195,-0.6676027125213295,0.007537115434155339,1.2919364019814417e-06,-0.00011876531567931009
217.88253238,5.7834483e-18,9571,1490.2318654060364,745472,0.0070340484838662,-0.6576702704187483,0.00847843542036344,1.0871677294577164e-06,-0.0014449305203619684
217.68431032,8.746748e-18,9659,1506.4501373767853,753664,0.007737621597833262,-0.645655371202156,0.007748352337722508,1.4347445581652795e-06,-1.1448112168328805e-05
218.25986131999997,1.2523058e-16,9745,1522.6057472229004,761856,0.013666604379653242,-0.6383172511123121,0.014514056138159504,9.251687347167082e-07,-0.0008479143428736221
217.5007559,3.27504e-18,9832,1538.8349151611328,770048,0.0066272527675591605,-0.6483570354525,0.007181256672743075,9.430537996069077e-07,-0.0005544754320837177
217.7141894,1.793759e-17,9918,1555.3369498252869,778240,0.006318369083879924,-0.6643219370394945,0.00812723740035608,1.3814852922483522e-06,-0.0018095590591222783
218.02654994,7.134942e-17,10004,1571.298455953598,786432,0.004112199899201302,-0.6676100245676935,0.005437412409349918,1.3160297347616923e-06,-0.0013258705250159958
217.99771533999998,1.6481088e-18,10092,1587.4617121219635,794624,0.008672645423612183,-0.6716273662634193,0.008695226043369076,9.446608758970077e-07,-2.305295019484079e-05
217.93170084000005,8.019347e-18,10178,1604.099776506424,802816,0.007147701151962338,-0.6908035233616829,0.0089426866500105,1.2142893823188782e-06,-0.0017955926427393226
217.71264675999998,5.822764e-18,10265,1620.1980891227722,811008,0.012819219801346626,-0.7034198414068669,0.013916429547350617,1.2237633181949592e-06,-0.001097821627663087
218.06243308,1.3651731e-18,10352,1636.262844324112,819200,0.0037964859255653583,-0.6966815082821995,0.006222163156877514,1.0883393471577962e-06,-0.002426221400985734
217.72514136,5.7315965e-18,10438,1652.3014299869537,827392,0.006439057264899258,-0.6795923600904643,0.007858156654157256,8.553900698621275e-07,-0.0014195270842929297
218.06458923999998,6.1885344e-18,10524,1668.9539034366608,835584,0.006352351804425838,-0.6777018863242119,0.007405264503921672,1.2441086900530362e-06,-0.0010535347538408607
217.88000819999996,1.0729665e-18,10612,1685.8265573978424,843776,0.005489433657198868,-0.6830650378484279,0.006367697381659809,9.980513188914685e-07,-0.0008787627501203865
214.76649357999997,1.4447998e-18,10699,1702.2870144844055,851968,0.006267304175167377,-0.6785858302842825,0.007378771349289081,1.449049666826796e-06,-0.0011121916989551177
217.97234690000002,1.6895472e-18,10785,1718.3558068275452,860160,0.018960772224122867,-0.664768576156348,0.01974752677036804,6.325645554014492e-07,-0.0007870708285228723
217.86239466000004,3.8854472e-18,10872,1734.9377663135529,868352,0.006801430555362179,-0.6413754467852414,0.00747405308316047,8.341987168161702e-07,-0.0006730396271567007
218.29451524,1.6849523e-17,10957,1750.8295323848724,876544,0.005809351993705037,-0.6194804893340915,0.006180013139419316,9.886064868500077e-07,-0.00037115544895770464
215.79206222000002,5.336406e-18,11045,1767.2265870571136,884736,0.006175449164078006,-0.6075160296168178,0.0071075000961343445,9.488764383835945e-07,-0.0009325253702755299
217.90960213999998,8.2506913e-19,11131,1783.6818943023682,892928,0.010185755440293712,-0.5898982279468328,0.010522831647244857,1.1074909974553849e-06,-0.0003376299524498719
217.59025046,7.654355e-17,11217,1800.1319499015808,901120,0.005005348273579689,-0.5799779734108597,0.006138171022442407,5.799892081159719e-07,-0.0011331127434667757
218.25975524,1.173683e-18,11305,1816.435700416565,909312,0.006451202779722218,-0.5785000323783607,0.007002120740122564,9.587160697807628e-07,-0.0005513973184352372
218.06253054,5.3387894e-16,11390,1832.422615289688,917504,0.003677397891227194,-0.5828916155267507,0.004736600638568689,6.595372666923227e-07,-0.0010595325159748414
218.15331715999997,7.3368386e-17,11477,1848.8000738620758,925696,0.006536743720702886,-0.5918787762057036,0.007200421809736212,8.493123444530681e-07,-0.0006641027452055534
218.17044993999997,8.118332e-18,11564,1865.1777136325836,933888,0.0057150976965857385,-0.59029336492531,0.006655176460228063,1.0032497421194609e-06,-0.0009405803885133837
218.00891013999998,6.2066314e-18,11649,1881.4061427116394,942080,0.005351539843628192,-0.5847337328828871,0.00556729074646114,8.324103385609627e-07,-0.00021616710800222836
218.14998034,1.0664738e-18,11737,1897.773958683014,950272,0.005144567466975729,-0.5753335799556225,0.005672787908113719,8.123182293734433e-07,-0.0005286266002526769
218.34061521999996,1.8805167e-18,11822,1914.2999196052551,958464,0.004499493896265462,-0.5614742019213737,0.005082356624271256,8.572967677533683e-07,-0.0005832913763896703
218.29457431999998,5.2489956e-19,11909,1930.735913991928,966656,0.006382076947961867,-0.5616572807077318,0.007621671677543418,8.851818734612049e-07,-0.001240037320518281
217.9981927,1.1151702e-18,11995,1947.1503221988678,974848,0.008027718477062856,-0.5536197747569531,0.008418545420590817,6.034662001885849e-07,-0.0003911286766280555
217.96017243999998,5.720388e-18,12082,1963.777834892273,983040,0.011155445701611042,-0.5590043637901545,0.012223497653621962,1.0165409014717408e-06,-0.0010685602224616566
218.40998252,2.310516e-19,12169,1980.1483631134033,991232,0.006264257638564724,-0.5520853287074715,0.007400696426236664,6.863214606758761e-07,-0.0011367819484022772
218.71784668000004,6.7552584e-19,12255,1996.376808166504,999424,0.0038910076827664217,-0.5446321606170386,0.0048120434389630875,9.027448436449425e-07,-0.000921487128618488
217.83012889999998,1.5305654e-18,12342,2012.4297585487366,1007616,0.007117823445397534,-0.534501472208649,0.008298135218535663,9.531333203499637e-07,-0.0011807883397983038
