ep_rew_mean,mean_int_reward,num_episodes,total_time,total timesteps,total_loss,entropy_loss,value_loss,intrinsic_loss,policy_gradient_loss
811.9950230600001,9.540419e-16,2959,451.21604228019714,229376,0.05273599309082274,-1.0879001850262284,0.05517854778086075,2.400681908953928e-06,-0.002443755030992486
826.12479154,8.23407e-16,2967,467.22965359687805,237568,0.05773501559277401,-1.0643361530266702,0.06027141156464495,4.076453771761912e-06,-0.0025384341987568205
868.9675080000001,8.487081e-16,2975,484.02123188972473,245760,0.048647793638146794,-1.0532910431735218,0.04952750050906616,1.6288062024916173e-06,-0.0008805212740206047
904.5395325999998,7.6755585e-16,2984,500.61476969718933,253952,0.04730927288047167,-1.0464911301620305,0.04905129307608149,1.404093776502524e-06,-0.0017427222424980758
934.6572765399999,7.7279083e-16,2993,516.6096866130829,262144,0.05100799253231135,-1.0428259640932083,0.05303758018653752,3.2253788127212247e-06,-0.0020312003436325373
924.7711429,1.0206476e-15,3002,532.94296002388,270336,0.049260764260712915,-1.0324533367529511,0.05240399488920957,7.522406132776105e-07,-0.0031436067488033017
912.2302105599999,1.112211e-15,3015,549.1507756710052,278528,0.05085661795238482,-1.029331427719444,0.05342087250364784,2.681150996886039e-06,-0.0025655951267614615
851.6671669799999,1.0485724e-15,3026,565.0633249282837,286720,0.06463601495550222,-1.0268949202261866,0.06671829605929816,1.4031119650925738e-06,-0.0020829826597784885
817.3831577599999,4.778205e-16,3036,581.1311633586884,294912,0.05647786536854258,-1.0248129666782915,0.05849345567421551,1.1459137826075328e-06,-0.0020161632625642512
810.8076292400001,1.5748275e-16,3046,597.560498714447,303104,0.05366494750387727,-1.0317314952611922,0.057369705684868676,2.079844871161196e-06,-0.0037057981034269868
750.0633967999999,1.2834522e-16,3061,614.2223272323608,311296,0.056125961272089187,-1.0352284768596292,0.059300564285786096,1.7593185946518375e-06,-0.0031754826729942314
777.5338383399999,5.1102365e-17,3070,630.4764225482941,319488,0.08831672667181711,-1.0227799092419445,0.09049737898094463,4.675387378338947e-06,-0.002182990002816678
761.6066380600001,5.798931e-17,3085,647.2611672878265,327680,0.0632447291737475,-1.0207146860659122,0.06470511830211763,2.0328519048096183e-06,-0.0014614055543225324
753.19271178,1.0259337e-16,3096,663.6336667537689,335872,0.08739423519965497,-1.02169986711815,0.09079539585982274,3.571760900200616e-06,-0.0034029465406178717
824.52551522,7.482792e-17,3106,680.3840773105621,344064,0.05757496776205858,-1.006200294289738,0.0635118233069079,7.1580781889846176e-06,-0.005940434583943813
877.34361364,5.9862935e-17,3116,696.2139060497284,352256,0.07023691791726686,-0.9871305913664401,0.07339725544625253,5.239825156255762e-06,-0.003162957441563815
883.88549982,2.0698216e-17,3126,713.9177131652832,360448,0.06731678679266875,-0.9648688901681453,0.0717519055455341,3.6948246382006998e-06,-0.004436966165184452
986.50251952,2.6230814e-17,3136,730.9903450012207,368640,0.07794600387776754,-0.9418085880111903,0.08018552125577116,3.2899846046374748e-06,-0.0022411623703059453
1041.97447444,2.359365e-17,3144,747.2408468723297,376832,0.08338543330012052,-0.9213926044758409,0.08630164638616407,4.185133119682938e-06,-0.002918305652603405
1023.7693963,2.7509254e-17,3157,763.5745105743408,385024,0.0646318128770336,-0.9036039878614247,0.0672550473585943,1.8538170678539245e-06,-0.0026241613900946465
1070.96167858,6.450737e-17,3166,780.2852084636688,393216,0.1132403640176469,-0.905675929505378,0.11534167167992564,1.6326269219546497e-06,-0.0021021239757397165
1135.1875070600001,3.771766e-17,3174,796.9508056640625,401408,0.08521669167103488,-0.893137738108635,0.08738976148779329,2.8745324966550355e-06,-0.0021745070830067508
1149.96676562,2.4860907e-17,3182,813.5153450965881,409600,0.07918660626530537,-0.8669572333339601,0.08303608338574123,1.5020169881752032e-06,-0.003850228128929937
1167.7630151800001,1.9865689e-17,3190,830.3245601654053,417792,0.0722737121222772,-0.8706536157522351,0.0746755075890178,1.2952101205498944e-06,-0.002402443071800867
1169.5490243600002,2.2790508e-17,3198,847.115650177002,425984,0.08204353638111553,-0.8718649839516729,0.08401017880059954,4.212384124774315e-06,-0.001968748611546386
1254.59386392,2.3368926e-17,3207,863.7254555225372,434176,0.07319675973904002,-0.8571524763945491,0.07553735761784992,2.775475962357721e-06,-0.0023419856167910713
1230.2881449000001,2.0453875e-17,3218,880.1185297966003,442368,0.08238988088665569,-0.8476182134822011,0.0837020431225028,2.2285660322696188e-07,-0.0013122736641487192
1218.69359978,3.6332744e-17,3226,896.7696175575256,450560,0.09570952497432317,-0.8506116857752204,0.09711591150571622,4.85710389948324e-07,-0.0014066293865880235
1212.0403274599998,3.171818e-17,3234,913.1698162555695,458752,0.0687024551775012,-0.8523833958432079,0.07021296141429048,6.384723840624495e-07,-0.0015108254729813175
1221.2381643600002,3.8919473e-17,3242,929.8314251899719,466944,0.07747259859044556,-0.8570753292180597,0.07955159371413174,9.412225126126383e-07,-0.0020794657349425018
1132.01449488,8.072015e-17,3255,946.3064436912537,475136,0.07651966484758885,-0.8540075947064907,0.07833331678257309,1.0085904081413854e-06,-0.001814156230188315
1044.32730428,8.419927e-17,3267,962.9415922164917,483328,0.10248927520752053,-0.8525009527802467,0.10610844539987738,7.702996738134793e-06,-0.003623021690725916
1008.2514642199999,8.994504e-17,3277,979.4177343845367,491520,0.08511630631695374,-0.8570681302808225,0.08844986298427102,2.4998312258051047e-06,-0.003334806582930185
940.7420957799998,5.922957e-17,3288,995.6906609535217,499712,0.07385428115361765,-0.8582880149129778,0.07852057359450555,1.5304075069610956e-06,-0.004667057644641382
911.2663193200001,7.006872e-17,3300,1012.267627954483,507904,0.08659256085650796,-0.8536832315381616,0.08863351576492277,1.5957522177034721e-06,-0.002041752784523663
956.4881305799998,4.8717325e-17,3309,1028.9230580329895,516096,0.09373564959039858,-0.8486752113327384,0.09574518053523207,3.143117640688753e-06,-0.0020111025036538286
1033.02857168,5.96997e-17,3319,1045.3191275596619,524288,0.07575923742244968,-0.8393265553284437,0.07813418946798265,1.5225446491629046e-07,-0.00237502817276544
1055.76135994,3.205427e-17,3329,1061.8710832595825,532480,0.0899900411675403,-0.8334241796750576,0.09226265609913753,3.7229447234332634e-06,-0.002274476403958963
1104.30480678,3.5735268e-17,3338,1078.5737671852112,540672,0.08783423631153708,-0.8426289188209921,0.08953223779062683,1.7994376061564177e-06,-0.0016989011978928118
1127.8753575,5.0048682e-17,3347,1094.9352025985718,548864,0.08776507271385652,-0.8414136913139373,0.08926728061651375,2.856864090197697e-07,-0.0015023507458617389
1136.39142562,4.6581485e-17,3357,1111.2459843158722,557056,0.08097165871031495,-0.8283965143375098,0.08379717804236861,5.039997225675386e-07,-0.0028257713319149442
1158.7548251599999,7.671111e-17,3365,1127.5470743179321,565248,0.08604680599933008,-0.8264582783449441,0.0871718116060947,2.4525554604831746e-07,-0.0011251282345376477
1134.51745316,5.987264e-17,3375,1144.2408640384674,573440,0.0734556728400336,-0.8247198924887925,0.07530808367291683,2.3965886739724107e-07,-0.0018525306623169244
1084.6647261,5.0516886e-17,3386,1160.6432905197144,581632,0.08621417059815299,-0.8269551637582481,0.0881111290982517,4.573503702115511e-07,-0.0018971871752837982
1099.9535820400001,3.8244775e-17,3394,1176.9799349308014,589824,0.08662124935506724,-0.8225208242889493,0.08930705768252664,1.6968139473667876e-06,-0.0026866567344330946
1133.7876863200001,4.8382125e-17,3403,1193.3195433616638,598016,0.07626687605331064,-0.8179441595915705,0.07854090312466724,2.1528924975533493e-07,-0.002274134715981477
1143.28599642,7.5710094e-17,3412,1209.5132043361664,606208,0.08203519120582026,-0.8099848425015808,0.08472066143331176,3.3520831246441897e-07,-0.00268563783164774
1137.6258270199999,5.248377e-17,3421,1226.2462663650513,614400,0.07772817324685276,-0.799085081089288,0.08027989559313937,2.912040022845508e-06,-0.002553178366298036
1180.75031602,3.944024e-17,3429,1242.3909974098206,622592,0.07342154028187868,-0.7931745627894997,0.07483322742318706,3.594794344731478e-08,-0.0014117051152800915
1233.92312428,4.3094925e-17,3438,1259.2148628234863,630784,0.06887071480696261,-0.7852444835472852,0.07101707342098962,5.655596324351253e-08,-0.002146386892008631
1200.3436159,7.319478e-17,3447,1275.6562461853027,638976,0.07277360757560493,-0.7798203391488642,0.07439818456259673,2.3376549520004454e-07,-0.001624693869739405
1199.48008714,5.471289e-17,3456,1292.348070383072,647168,0.08044316929577663,-0.7862875691615046,0.08298225781545625,1.3942937390314102e-07,-0.002539158234366566
1192.1414688400002,5.5305924e-17,3465,1309.0723056793213,655360,0.08491573629981745,-0.7758610978722572,0.08675391545648381,1.2218114705531136e-07,-0.0018382402472398856
1219.0655863599998,4.4357623e-17,3473,1325.775456905365,663552,0.08602424298533866,-0.7599391935393214,0.08753847462194245,7.037591070319094e-08,-0.0015142668245591326
1232.08758964,7.740072e-17,3481,1342.3965651988983,671744,0.07835951438921257,-0.7533549884334206,0.08039286063249165,1.372988292312055e-07,-0.0020334148926936936
1221.0381772399999,7.694725e-17,3491,1358.90629696846,679936,0.07711689974023986,-0.7482139395084232,0.079948072951629,4.4199988945455015e-07,-0.002831394211333882
1172.52224822,9.993363e-17,3502,1375.341873884201,688128,0.0922749257874542,-0.744295240426436,0.09524092340088827,5.693674551294353e-08,-0.00296602608180683
1199.89039056,4.7803046e-17,3510,1392.3143367767334,696320,0.09895358603953909,-0.731417607376352,0.10224543714630271,3.134679090938813e-06,-0.0032934184463091036
1193.7414538399998,5.1279573e-17,3518,1408.6214690208435,704512,0.07397037929707742,-0.7240884332917631,0.07786676523883215,2.3381515306536427e-08,-0.003896397632512387
1188.16132308,2.2866392e-17,3526,1425.4397101402283,712704,0.07592706797208675,-0.7219915526919067,0.07909779997080477,1.2388960944111072e-08,-0.003170738193198499
1200.74150822,3.997554e-17,3534,1441.6566197872162,720896,0.07436763870501581,-0.7264599319547415,0.07665325211373783,6.581557945358612e-08,-0.0022856463165117614
1205.9291589,4.9827444e-17,3542,1458.033310174942,729088,0.07395157546706468,-0.7363202267326414,0.07733095053026773,1.2001059185549888e-07,-0.00337943506849898
1226.57597896,5.8875156e-17,3550,1474.5884809494019,737280,0.06838276907082222,-0.7377772364299744,0.07058362523248433,3.1094590202392775e-06,-0.002202410891172237
1264.85809774,6.238653e-17,3559,1490.7911715507507,745472,0.07451328978095946,-0.7419202746357769,0.0776444761948369,1.1505446591763765e-08,-0.0031311921666007394
1261.9429185000001,5.5007005e-17,3569,1507.2215089797974,753664,0.0844897283902737,-0.7310263657942414,0.08816137115773018,3.477765878143885e-09,-0.00367164450633942
1263.2081582800001,3.1094136e-17,3577,1523.4750049114227,761856,0.09331936340046468,-0.7273092488292605,0.09694425237321411,9.97017878260481e-08,-0.0036249388236433587
1264.6224159399999,2.3182347e-17,3585,1540.371902704239,770048,0.07476880380714593,-0.7201987019740045,0.07878573393627449,3.139902626202173e-08,-0.0040169458286416874
1270.7420669399999,4.1725634e-17,3593,1556.76340675354,778240,0.07336888602185371,-0.7129370815120637,0.07706846626542756,3.7606564470349726e-08,-0.003699599046856082
1271.4396703,3.120908e-17,3601,1573.1494100093842,786432,0.07054662152314387,-0.7018388133961707,0.07444097812222025,2.3965793202020484e-07,-0.003894476428042402
1282.3912638,1.8840147e-17,3609,1589.7902162075043,794624,0.0690925755917977,-0.6985092231538147,0.07361092743622066,8.406326581795326e-09,-0.004518356047586252
1288.36783966,1.3114489e-17,3618,1606.3708834648132,802816,0.0790489358795459,-0.7038149218074977,0.08210917197247909,5.033259040396546e-08,-0.0030602612592284077
1274.84002752,2.2130016e-17,3626,1623.0031983852386,811008,0.09011523342763605,-0.7059260813053697,0.09296841181530908,7.843142152859361e-08,-0.0028532176033838016
1278.34382806,9.931367e-18,3635,1639.6304705142975,819200,0.0737484254165739,-0.6931666596326977,0.07751260670793272,2.58084090661026e-08,-0.003764194195563343
1288.96456768,4.276911e-18,3643,1656.1407783031464,827392,0.08095647392973664,-0.6835686832200736,0.0847087755641951,1.3859146046676236e-08,-0.0037523085640314806
1297.7345883799999,9.015266e-18,3651,1672.577312707901,835584,0.07954682339082396,-0.6893689536489547,0.08510861667618883,1.9030922290548363e-08,-0.005561802800826014
1310.1592223,7.618828e-18,3659,1689.0945265293121,843776,0.08272989921232385,-0.6991493109613657,0.08792489513416513,8.075762485755706e-09,-0.0051949999597225155
1276.61189066,5.2612984e-18,3669,1705.5348899364471,851968,0.07979839775124174,-0.7194645274430513,0.08617793502089625,8.246842540685172e-09,-0.006379541393075776
1131.95282334,1.8143007e-17,3683,1721.6931970119476,860160,0.10052217366632735,-0.7193422996904701,0.10486808736259264,9.900932470803883e-09,-0.00434591864673153
1042.78531694,1.00849695e-17,3695,1737.4232544898987,868352,0.12248596077164886,-0.7112079564947635,0.12775371705902216,1.9229731881321987e-08,-0.005267765902239246
986.62281072,4.910467e-18,3705,1753.8872797489166,876544,0.10990786801279269,-0.7051982551813125,0.11696908103785972,2.6826986601136485e-09,-0.007061214366416398
902.6085488799998,4.158011e-18,3718,1770.5230734348297,884736,0.09493878931620908,-0.695120285404846,0.10009679180075182,4.378651073330426e-09,-0.005158004673868263
955.0522031599999,5.79365e-18,3729,1787.4412317276,892928,0.11641810109800414,-0.6829146886244416,0.1223254726119194,2.4025774667310987e-09,-0.005907372715203979
1022.69897202,3.2908012e-18,3738,1803.634754896164,901120,0.10807353621923518,-0.6660512085072696,0.11325100337162439,2.0681185148994266e-09,-0.005177468186448479
1030.37015378,4.6551632e-18,3750,1820.1887516975403,909312,0.07994513024663143,-0.6608449501451105,0.08428660061945266,4.134091333645547e-09,-0.0043414724398669014
1081.89915272,3.5370346e-18,3758,1836.4841718673706,917504,0.1000102036846752,-0.6562347943894565,0.10553701246790297,1.7164565370594403e-09,-0.005526809641456034
1157.89795558,7.386655e-18,3766,1852.9391021728516,925696,0.09238417781081379,-0.6526710992679,0.09587540579286724,2.0528694939000567e-09,-0.003491229008488211
1183.8674756,3.2520771e-18,3774,1869.2976586818695,933888,0.08780783763167799,-0.6534254651051015,0.09179959182874882,2.1383117898007365e-09,-0.003991755266226726
1217.9390907200002,5.1944014e-18,3783,1885.916307926178,942080,0.08966519688792987,-0.6479211196303367,0.09321781319540605,1.5474243277134733e-09,-0.0035526170811883417
1259.3115017400003,2.310134e-17,3793,1902.4253461360931,950272,0.09022283456293327,-0.6549928549677133,0.094534876013131,1.9908720486487326e-09,-0.004312042445633753
1268.80653936,8.909479e-18,3803,1918.6245555877686,958464,0.09671782849325647,-0.6545008760876954,0.1005202295644267,3.967533154845912e-09,-0.003802403054936799
1239.31359632,5.4072755e-18,3812,1934.810970067978,966656,0.10876209811899167,-0.6526956925168633,0.11228795429997263,1.6136438480611557e-09,-0.003525856987802875
1179.2616478599998,3.0646533e-18,3823,1951.1945655345917,974848,0.09337744069847845,-0.6441207673866302,0.09745076944291213,1.9294688126725625e-09,-0.004073329709168095
1166.17165424,5.624736e-18,3832,1967.8433792591095,983040,0.10021256755280103,-0.654767225170508,0.10557498556700011,2.259989777906316e-09,-0.0053624191441939825
1196.67201562,2.6079787e-18,3840,1984.243464231491,991232,0.08355574695686951,-0.6610182084143161,0.08817768948956654,1.226290976871363e-09,-0.004621943145842519
1207.65615836,3.788594e-18,3849,2000.7803711891174,999424,0.08133421285447243,-0.6583934724330902,0.08537804805346241,1.5359430174004598e-09,-0.004043835966961498
1202.53273654,3.0521964e-18,3858,2017.1224296092987,1007616,0.08595264987978038,-0.6557011451106518,0.09065350178188965,1.4566526694646376e-09,-0.004700852630435597
