mean_int_reward,ep_rew_mean,total_time,total timesteps,num_episodes,total_loss,entropy_loss,policy_gradient_loss,value_loss,intrinsic_loss
8.873995e-17,369.12691842,704.1035516262054,319488,3447,0.017740384138188188,-1.056124108005315,-0.0010606117490102912,0.018799606502443566,2.778769509825807e-06
1.2725826e-16,358.15330328,723.2139225006104,327680,3479,0.014584430768745146,-1.0572913147509098,-0.0006755025052425674,0.015258344985068107,3.176577839214545e-06
5.604434e-17,389.43368588,742.1451573371887,335872,3505,0.026571998644864415,-1.049230304453522,-0.0007919310216786591,0.02736237769577201,3.1039415421263428e-06
6.850365e-17,388.49483618,760.8897190093994,344064,3535,0.026917680915163122,-1.042443720344454,-0.0015575969244045924,0.02847426940556943,2.0168679965681944e-06
1.2364209e-15,389.94741630000004,780.231273651123,352256,3563,0.021661698901177615,-1.0466075392439962,-0.0011002309301310445,0.022760473495782207,2.9126710529014943e-06
6.257772e-17,449.9245299399999,799.1356563568115,360448,3580,0.02183990961836673,-1.047871036361903,-0.002718625845577624,0.024556458523716174,4.153880456359005e-06
1.5575692e-16,484.95405698,817.8572363853455,368640,3602,0.02689944866130912,-1.045853234641254,-0.0015195908845140808,0.02841815181993752,1.7754517713575168e-06
9.438914e-16,509.25026068,836.3690342903137,376832,3622,0.022288886841586263,-1.034900989290327,-0.0015060669673032765,0.023793727507131733,2.452603515612495e-06
8.591642e-16,500.61595366000006,854.4679138660431,385024,3643,0.01652476083476111,-1.0308112925849855,-0.0021774909256709217,0.018701153023448568,2.1974739669250455e-06
3.773192e-16,502.95351347999997,872.3444480895996,393216,3663,0.026896227306511526,-1.0236154049634933,-0.0015536172220024212,0.028448304689163706,3.0796787004794267e-06
6.482956e-15,461.80139125999995,890.8348071575165,401408,3686,0.026374954269723888,-1.0254059495404362,-0.0018450400796546217,0.028218697470720144,2.5937573167267304e-06
1.2429122e-15,443.15378708,909.8389918804169,409600,3713,0.018138954558170356,-1.019387293793261,-0.002314273926275252,0.020451758250419515,2.940468052181622e-06
1.0380219e-15,411.01127663999995,928.8697423934937,417792,3742,0.022289930455017443,-1.0173374890349804,-0.0008865749580593649,0.023175428992362867,2.1528414278826346e-06
1.5870729e-15,416.90186282,946.9598836898804,425984,3768,0.021622635973264276,-1.019069260172546,-0.0030350336192025706,0.024656233124187566,2.8729365585622447e-06
2.0593306e-15,388.31052344000005,965.6666030883789,434176,3801,0.017607982120407373,-1.024549787864089,-0.002677139258082772,0.020283399321760952,3.4441134583840237e-06
2.3640224e-15,375.6092414,984.4629299640656,442368,3833,0.03527144632871705,-1.0279650869779289,-0.002029244704651299,0.03729837739419963,4.6272783374323724e-06
9.52825e-15,382.5559234999999,1003.3968026638031,450560,3866,0.02729260261846313,-1.028475591633469,-0.0026934618071532018,0.029983925623309916,4.277604612834552e-06
3.1385165e-15,395.03245276,1021.9869682788849,458752,3900,0.030128752707032802,-1.030601847078651,-0.0027811119379183382,0.03290744281330262,4.843663297027234e-06
2.6513643e-15,403.36765075999995,1040.4177224636078,466944,3932,0.047039809748783266,-1.0323733271099627,-0.00257351709719643,0.0496108843060938,4.885079771810297e-06
3.011227e-14,418.8857797400001,1058.5810754299164,475136,3966,0.04096485277266777,-1.0259983196854592,-0.002612918300521458,0.043575522894389,4.496357600469736e-06
3.690042e-15,434.3036844200001,1077.2192590236664,483328,3997,0.06090105841604883,-1.0082941175438465,-0.002903556346997749,0.06380090209459013,7.425336912891822e-06
3.448183e-15,461.4378587599999,1095.6129088401794,491520,4026,0.0505820445217842,-1.0001307082828135,-0.0012885845095817047,0.0518686981369683,3.8617887951897245e-06
3.3826536e-15,448.6954057199999,1114.2749814987183,499712,4061,0.0691835766263643,-0.9865232747048139,-0.001208367854661218,0.07039008120191284,3.7265582253809272e-06
2.239774e-14,466.47972713999997,1133.1019024848938,507904,4093,0.07680160482080854,-0.9634034901857376,-0.002374047418560012,0.07917374347525766,3.8175282218055885e-06
4.3692805e-15,467.0761496399999,1151.5921003818512,516096,4120,0.06496493651293503,-0.9424567728769034,-0.0012142452200386688,0.06617707724508363,4.20897578012891e-06
3.930658e-15,528.2641826,1170.1021931171417,524288,4149,0.07322194137347712,-0.9197626781649888,-0.002071364085720654,0.07529225355974631,2.1037989029082384e-06
3.114303e-15,526.47937126,1189.1647839546204,532480,4177,0.06193935196072562,-0.9030454336199909,-0.0017408052580517842,0.06367860471764289,3.1050022690326527e-06
2.0059926e-15,512.10964872,1209.4641242027283,540672,4207,0.07844562348321552,-0.8986731422599405,-0.0010879297305898274,0.07953234109700133,2.424233607989379e-06
1.7249243e-15,501.79231902,1230.711600780487,548864,4235,0.05117928721070841,-0.8874447643291206,-0.00036522652646726287,0.05154341355264478,2.200369061799989e-06
1.8090443e-15,518.18990884,1249.1581525802612,557056,4264,0.04197438689426379,-0.8672647532541304,-0.0021473421432180624,0.04412051810722915,2.421860505430473e-06
1.7636772e-15,527.0189084,1267.6356065273285,565248,4294,0.03319327953900515,-0.8583926964085549,-0.0008065666783345244,0.0339988620045915,1.9684254963348023e-06
1.941892e-15,519.9600899000001,1286.033358335495,573440,4324,0.04737309811406702,-0.8518035147804767,-0.0015306696096279685,0.04890279278079106,1.9498858078614846e-06
2.8372046e-14,534.28790916,1304.212084531784,581632,4355,0.06978008080068503,-0.8383649519644678,-0.0017306839307108675,0.07150985297594162,1.8235109085829037e-06
5.4574917e-15,498.3540391199999,1323.2768762111664,589824,4388,0.047590406806424734,-0.8279539468698204,-0.0014289158823771193,0.049018637400877196,1.3705758493243181e-06
4.911591e-15,508.63038145999997,1341.6642920970917,598016,4423,0.11588083972010306,-0.8099753216840326,-0.0009781484059507208,0.11685761423359509,2.747784917378482e-06
5.138285e-15,534.59494376,1360.2693119049072,606208,4455,0.05021797788821063,-0.7994384903926403,-0.002132101707584973,0.052349417403456756,1.3243846777033497e-06
4.875751e-15,516.2769744599999,1378.6073067188263,614400,4491,0.06740330064050722,-0.7950142740737647,-0.000776208340060547,0.06817843932076358,2.139319608374102e-06
2.9237477e-15,525.4242357999999,1397.061259508133,622592,4523,0.06701758219714511,-0.7791970235761255,-0.0009613328468565816,0.06797817346596276,1.4831560778638676e-06
8.272441e-14,507.96504688,1415.027004480362,630784,4559,0.04921322559501494,-0.7660766716580838,-0.0011579962897201312,0.05037057673253002,1.2903044100953664e-06
5.36786e-15,496.72493832,1433.4909055233002,638976,4596,0.1273176002126554,-0.7481720667798072,-0.0010706354466726417,0.12838719743594992,2.0764467562273126e-06
5.9657784e-15,532.86247546,1451.62859416008,647168,4629,0.16223562008455172,-0.7230532940942794,-0.002303035831215583,0.1645380673056934,1.1772201478077449e-06
5.290079e-15,575.23796486,1470.1300117969513,655360,4661,0.048421390406354584,-0.7085890149697661,-0.0019706229283369863,0.050391337758628654,1.351152125839139e-06
5.5373483e-15,606.22548154,1489.0955340862274,663552,4690,0.044668142872238956,-0.6988267203327269,-0.0010477608601680774,0.04571528680025949,1.2338642950915358e-06
5.049345e-15,630.6108721200002,1507.3954348564148,671744,4722,0.07354492435873745,-0.6859201443847269,-0.0005514005465917301,0.07409563150031317,1.386810032011354e-06
4.1010193e-15,633.24426334,1525.7430634498596,679936,4751,0.06606965639033094,-0.6731206841301173,-0.0007705640502058393,0.06683958215944585,1.276562181840024e-06
3.5637035e-15,667.87156188,1544.665287733078,688128,4779,0.0811161212969805,-0.6692542375996708,-0.001469839204024086,0.08258539327871403,1.1344445810634874e-06
3.0824685e-15,673.3087872400001,1562.9592049121857,696320,4809,0.07958552162831004,-0.6654113323427737,-4.1638561879602744e-05,0.07962672548674163,8.694068959924639e-07
2.5838755e-15,684.9054686200001,1581.4471125602722,704512,4836,0.03797314155364141,-0.6579873444978148,0.0003790099488139253,0.037593787215155314,6.887793443377532e-07
2.1353442e-15,670.1655943000001,1599.891398191452,712704,4868,0.04266778647708369,-0.6347542881965638,-0.0012130081401973826,0.04388005836699449,1.4725005731686114e-06
1.7205592e-15,708.0824661400001,1618.216148853302,720896,4894,0.0623978797254532,-0.6053993178065866,-0.000496565141946629,0.06289400614696206,8.774408755463093e-07
1.5006875e-15,776.7005708199999,1637.446875333786,729088,4919,0.04435297849686509,-0.5896328676491975,-0.0004188345042295966,0.04477151105529629,6.038915968065161e-07
1.2970756e-15,794.48107556,1655.9627676010132,737280,4946,0.08519847817501217,-0.5778028364293277,0.0006791495183692986,0.08451899477877305,6.677557396139733e-07
1.113403e-15,793.31599354,1674.7249851226807,745472,4971,0.09575461415594058,-0.5676441679242998,-0.0014917822318147671,0.09724609554104972,6.016934112618166e-07
1.0229071e-15,855.7134392399998,1693.4221301078796,753664,4994,0.1007374052836288,-0.5563316037412733,0.00017954573794833143,0.1005574911388976,7.368135657104258e-07
9.581637e-16,879.7463188400001,1711.6700146198273,761856,5022,0.04733787583263696,-0.5466244093142449,0.00011392997575659586,0.047223684667915225,5.223779302870879e-07
8.564321e-16,855.3066692199999,1729.9105653762817,770048,5047,0.06054442393659835,-0.5285182834137231,8.899584528233454e-05,0.060455143600120206,5.689823915994152e-07
8.7280445e-16,771.0290464600001,1748.577786207199,778240,5076,0.03831201819783449,-0.5073071840917691,-0.0007380353685378362,0.0390498626165936,3.818995574556006e-07
9.838761e-16,776.12511136,1766.9799814224243,786432,5104,0.17507101618595983,-0.48452510342467575,0.00048245363377223216,0.1745883414601849,4.421840053725479e-07
8.322158e-16,796.1311014400001,1784.6900427341461,794624,5133,0.057414674545792896,-0.47234127959236505,0.0015391922199944246,0.05587525782211742,4.4900736210773394e-07
7.904985e-16,788.6562090399999,1804.085572719574,802816,5164,0.03873372623740412,-0.459345460194163,0.0008348273521687122,0.03789874065732875,3.164558133358919e-07
8.087025e-16,763.0226564200001,1822.4006526470184,811008,5193,0.0756443046648544,-0.45189942363649604,0.000562387187500917,0.07508172924535757,3.7646399183854927e-07
8.774504e-16,747.0918072799999,1840.277112007141,819200,5225,0.03430205805740939,-0.4446867456426844,0.0011543423403045632,0.033147621192983937,1.8904824178739287e-07
7.4291354e-16,746.2189019799999,1858.8574833869934,827392,5255,0.06543460270329898,-0.43126486770343037,-0.00010017806574092224,0.06553459578317415,3.699717314953332e-07
7.1454874e-16,772.25529972,1876.668184041977,835584,5284,0.036626443441878764,-0.40998308528214694,0.0009003387433174283,0.03572598596801981,2.3746108304897872e-07
7.56552e-16,751.79925144,1894.5278930664062,843776,5316,0.06674266727210691,-0.4043126428965479,0.001590189120754673,0.0651523942426138,1.67817476855181e-07
7.2286173e-16,757.2154789,1913.2446911334991,851968,5348,0.036989023679562014,-0.387738497601822,-0.0002196020242540154,0.03720851272228174,2.2596306857303182e-07
6.553183e-16,684.6251296,1931.7115960121155,860160,5382,0.05462053384160807,-0.37405356077942997,0.0016084943060684447,0.05301199270434154,9.366239616566407e-08
8.2064136e-16,689.48508206,1949.8035888671875,868352,5418,0.09145487363861135,-0.3699516649590805,0.001066474109684734,0.0903883397946629,1.1946852743402458e-07
7.826219e-16,698.7653837199998,1968.0805752277374,876544,5451,0.08706550946023409,-0.3705117161618546,0.0020868864170048387,0.08497858891641955,6.825361938793407e-08
6.8587535e-16,717.77909212,1986.0700991153717,884736,5482,0.08759656477249164,-0.35996995456516745,0.0011433316304643624,0.08645318761264206,9.105877043780186e-08
7.374561e-16,743.5042289800002,2004.0407288074493,892928,5514,0.037096373645512305,-0.34697696412913503,0.0018407598803583454,0.03525556597924151,9.557182489849936e-08
6.7224754e-16,620.6885635599999,2022.5595939159393,901120,5553,0.03712742269861115,-0.32368925244081764,-0.0004516820596701455,0.037579079894567255,4.972742807061309e-08
6.0275913e-16,689.78519036,2041.1454944610596,909312,5587,0.17641368234712093,-0.31332501289434733,0.001093410273632796,0.1753202284431609,8.726065452505094e-08
5.712346e-16,721.8124558599999,2059.3880836963654,917504,5620,0.0793538261782641,-0.309074881975539,0.0005182373245768043,0.07883557177119656,3.416498147203184e-08
5.5753164e-16,753.7510615000001,2077.8427171707153,925696,5651,0.04745457435230578,-0.3139405833091587,0.0002104423240758273,0.047244115756984686,3.2542490541881405e-08
4.9476476e-16,786.7976641,2099.3278448581696,933888,5679,0.03816660360603128,-0.3150091089541093,0.0007572553018746301,0.037409328325156824,3.995799965198811e-08
5.218497e-16,789.913993,2118.1925055980682,942080,5711,0.030860112824615787,-0.30760411759838463,0.0006057839172951331,0.03025430611014599,4.559434932721249e-08
5.67271e-16,773.9919251999999,2136.4325754642487,950272,5743,0.03258582493784696,-0.3139373410958797,0.0020599945507904873,0.030525817843954427,2.508620408903095e-08
4.192641e-16,770.2587897799999,2154.7229783535004,958464,5774,0.03486504940648473,-0.3106379181146622,0.0014994030986509575,0.03336563216871582,2.8278235895008025e-08
4.1834438e-16,780.9801282000002,2172.805283308029,966656,5805,0.031164795085619597,-0.298154336377047,0.001610192151136765,0.02955459512922971,1.5610506240871376e-08
3.1543054e-16,727.03822476,2191.2581219673157,974848,5838,0.025143557307755093,-0.2875633103074506,0.0008128330491394475,0.024330711996663014,2.4523905268786402e-08
2.5226256e-16,760.45346112,2209.502072095871,983040,5868,0.0688442274759936,-0.28209933277685195,-0.0009690005836650781,0.06981322348656249,9.146192377475303e-09
1.8855071e-16,767.15453538,2228.0358006954193,991232,5900,0.025981628513060274,-0.26661306200549006,0.0009678928887056194,0.025013730565115112,1.0118479084952414e-08
2.0059977e-16,774.9149747,2246.483847141266,999424,5928,0.05143449873433684,-0.2489443993777968,-0.0011161051389202222,0.052550595900174815,1.5946164506834666e-08
1.2431717e-16,816.9594128200001,2264.8946764469147,1007616,5958,0.02580633388815078,-0.22533795760245995,0.001749944594959992,0.024056385720541584,7.145298397881125e-09
